field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
gen_fuel_solar_mw,0.5777869350144065,0.5694088612037437,0.4242806945884812,0.1495552714269254,0.5654403535910545,0.2499493650902288,1,1,1,1,1,1,6,1
system_losses_mw,0.6115497969573191,0.5598236544983654,0.42416508254127055,0.10701083393136639,0.5728373257238997,0.2316370466147519,1,1,1,1,1,1,6,1
gen_fuel_wind_mw,0.69154740187153,0.6302082217008188,0.4388133813553389,0.11947395328576815,0.658575428853839,0.2877280808347777,1,1,1,1,1,1,6,1
reserve_reg_up_mw,0.20349506673230564,0.1946854639726751,0.14856137169825925,0.05934928825354705,0.21789642895753078,0.04691120508940188,1,0,0,1,1,1,4,1
gen_fuel_nuclear_mw,0.08125054747093632,0.23778290402301977,0.14502103659529317,0.10402309200482186,0.19786470021512748,0.05589440055345867,0,1,0,1,0,1,3,1
gen_fuel_natural_gas_mw,0.11801339434413073,0.14729964866902295,0.12425612806403201,0.06739162328225412,0.19468916877819392,0.06676812265779586,0,0,0,1,0,1,2,1
gen_fuel_coal_mw,0.06974556980668013,0.06018066827371552,0.0005147534882065633,0.053302332522542115,0.18415556078577633,0.054203007910896106,0,0,0,1,0,1,2,1
area_1_load_day_ahead_mw,0.015107165603402414,0.03483736140147562,0.013520893897620912,0.0375940460986945,0.08576772013058612,0.01482023087094124,0,0,0,1,0,0,1,1
area_2_load_day_ahead_mw,0.034538440749893984,0.024527527678615355,0.055683349077754594,0.030333196763446948,0.08305187763224753,0.013122599585502727,0,0,0,1,0,0,1,1
area_3_load_actual_mw,0.07428321432973808,0.12761444946525377,0.06788804359264342,0.028577637726112784,0.16396972517220937,0.03572985403309898,0,0,0,1,0,0,1,1
reserve_spin_r3_mw,0.07428321251096708,0.12761700614562188,0.06787677896911418,0.028557223180281647,0.1639697868631748,0.035729840668658204,0,0,0,1,0,0,1,1
reserve_spin_r2_mw,0.03454001963393856,0.024529875844778393,0.05566311182221361,0.03029458750373492,0.08305076047272592,0.013132433544626513,0,0,0,1,0,0,1,1
reserve_spin_r1_mw,0.015107185473516792,0.03483720029943849,0.013511012217781032,0.037599761089314974,0.08577038727918883,0.0148320903230218,0,0,0,1,0,0,1,1
reserve_reg_down_mw,0.17219518066467274,0.17620538728683996,0.13663723635496394,0.04716361693439267,0.19280181273471356,0.03724023280248819,0,0,0,1,0,0,1,1
area_2_load_actual_mw,0.03453978557389377,0.02452970282254401,0.05565140231576369,0.03026412734861677,0.08305094528408567,0.013131275390264468,0,0,0,1,0,0,1,1
system_load_actual_mw,0.014204682117726741,0.05533111135555044,0.00016208104052026012,0.03789547787483819,0.10218599124646344,0.022981240083997597,0,0,0,1,0,0,1,1
system_generation_mw,0.004330568475879843,0.03133790376195805,0.016067033516758377,0.03797638957696506,0.0991193028645023,0.02182479500005832,0,0,0,1,0,0,1,1
system_load_day_ahead_mw,0.014317826158874065,0.05482694093761132,0.00040420210105052525,0.03832498258161533,0.102050628511713,0.02285569654438589,0,0,0,1,0,0,1,1
area_3_load_day_ahead_mw,0.07428228428369282,0.12760669592196178,0.06789821267704504,0.02859501440326081,0.16396967413908461,0.03573087022375113,0,0,0,1,0,0,1,1
area_1_load_actual_mw,0.01510748011402129,0.0348389669630589,0.013507973305393162,0.03758693339499915,0.08577044190169109,0.014830774367209159,0,0,0,1,0,0,1,1
gen_fuel_hydro_mw,0.12288497890699275,0.1310881792577048,0.052164238612256816,0.020513516316616243,0.13222373454788197,0.01312826106881372,0,0,0,0,0,0,0,0
