field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_3_net_export_mw,0.2523334885584712,0.2948512806233878,0.208152076038019,0.05708893278130102,0.35017112422422925,0.12051858269990837,1,1,1,1,1,1,6,1
area_3_load_actual_mw,0.28190272719171316,0.26955327828075804,0.1944388931280703,0.044294331355597474,0.2549558105395679,0.05168149031456476,1,1,1,1,1,1,6,1
system_load_actual_mw,0.29409205459563353,0.2145975926185012,0.17108354177088544,0.0637378118262723,0.260623235474789,0.05490746850161393,1,1,1,1,1,1,6,1
gen_fuel_wind_mw,0.6329207029975863,0.5972651938695362,0.42731157869578074,0.10788712211687539,0.6305666938688,0.29426698072581975,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.18929060574341486,0.3990779344503369,0.27650355862284465,0.2186629816608279,0.32137214433030964,0.13424143284287113,1,1,1,1,1,1,6,1
area_3_load_day_ahead_mw,0.28190249594190503,0.26955433456357103,0.1944908315520822,0.04433184287114065,0.25495259826255384,0.051681733062608384,1,1,1,1,1,1,6,1
system_load_day_ahead_mw,0.29364324956948207,0.21331608900818955,0.17029714857428713,0.06452021737245195,0.26028014965299373,0.055028226214474334,1,1,1,1,1,1,6,1
system_generation_mw,0.3112836733819504,0.23840971428039173,0.18646023011505752,0.06488161314043973,0.27063708952696736,0.05331078294398705,1,1,1,1,1,1,6,1
system_losses_mw,0.7666975655897921,0.7474332327914815,0.5578079039519759,0.16113143761816107,0.7326622395474356,0.36638989282508594,1,1,1,1,1,1,6,1
area_1_net_export_mw,0.41244709327726614,0.3934782515672469,0.2652456228114057,0.0739852949670811,0.5034424961921445,0.21585802436811954,1,1,1,1,1,1,6,1
area_2_net_export_mw,0.475453714357038,0.45504516421447294,0.3211715857928964,0.08895350004751634,0.5426447366668737,0.22398810682047782,1,1,1,1,1,1,6,1
reserve_spin_r3_mw,0.281903091442494,0.26955086478717105,0.19444356207933305,0.04429817289460695,0.2549556295660682,0.051681356412724255,1,1,1,1,1,1,6,1
reserve_reg_up_mw,0.47707959426655977,0.47022878371281845,0.3466869323134542,0.0826498375849719,0.4436248306998429,0.12032873591816469,1,1,1,1,1,1,6,1
reserve_reg_down_mw,0.41807673664985384,0.4278144727718529,0.32202334959913265,0.07671281399619093,0.4090775920118084,0.12089599913764286,1,1,1,1,1,1,6,1
reserve_spin_r2_mw,0.27205265772399384,0.18396953620666953,0.1427436549693244,0.05476888666719956,0.2386508798992253,0.043808167558466435,1,0,1,1,1,1,5,1
area_1_load_actual_mw,0.26752764060219114,0.16523483323054736,0.13686422032404522,0.08906216385385234,0.23905002945009637,0.056164287660981686,1,0,1,1,1,1,5,1
reserve_spin_r1_mw,0.26752767286793006,0.16523456959760857,0.1368560283034048,0.08901736351290476,0.23904944700481795,0.05616260081635516,1,0,1,1,1,1,5,1
area_2_load_actual_mw,0.2720525384097527,0.18396678797218563,0.14276534061473525,0.05476755190052587,0.23865094795596023,0.043810498915418494,1,0,1,1,1,1,5,1
area_2_load_day_ahead_mw,0.2720506654003951,0.18395548293458,0.14280861079771356,0.054813337323766705,0.23864896811806416,0.043829704137666146,1,0,1,1,1,1,5,1
area_1_load_day_ahead_mw,0.26752740213192544,0.16523504401713124,0.13689761221398697,0.08902374867480047,0.2390510171653413,0.05617559782552073,1,0,1,1,1,1,5,1
gen_fuel_coal_mw,0.11809617692926772,0.19446515751231017,0.1036579198144962,0.09511639457399902,0.30306241488132707,0.13782630239882998,0,1,0,1,1,1,4,1
gen_fuel_natural_gas_mw,0.04949967724356228,0.1516527322850939,0.0751735867933967,0.06007855921543263,0.23942053203941824,0.08072444610682332,0,0,0,1,1,1,3,1
gen_fuel_hydro_mw,0.1544539376769686,0.13787910310493615,0.1179133103956599,0.043711260656913914,0.19112994352771567,0.04774410943431299,0,0,0,1,0,1,2,1
gen_fuel_solar_mw,0.025733151203525633,0.0006689753974902946,0.005584247302395465,0.045962962739114266,0.16102388909721682,0.049911146874333276,0,0,0,1,0,1,2,1
