rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,60,congestion_price_da,system_energy_price_rt,0.6978204555649917,0.2003065926914794,0.33524450965098723,0.13333555811165995,0.39016187290406623,0.030018590520479317,1,1,1,1,1,0,5,0.6978204555649917
2,61,congestion_price_da,total_lmp_rt,0.5792190988613792,0.20777456353050705,0.3481078158107484,0.1507422852376981,0.44136370083359855,0.027891735596736193,1,1,1,1,1,0,5,0.5792190988613792
3,58,congestion_price_da,total_lmp_da,0.2676088735991461,0.291126057078701,0.4748691605619806,0.20218237420072283,0.5584879683068666,0.03596292342352884,1,1,1,1,1,0,5,0.5584879683068666
4,57,congestion_price_da,system_energy_price_da,0.23753867214135557,0.22055741282170307,0.2964464050056236,0.14225003839346376,0.5065662699006005,0.03757210492796454,1,1,1,1,1,0,5,0.5065662699006005
5,25,congestion_price_da,forecast_load_mw_latest_available,0.1707856909203091,0.17911942062534375,0.32079065385632405,0.13368288558693042,0.4208067642812563,0.07383095404881139,1,1,1,1,1,0,5,0.4208067642812563
6,59,congestion_price_da,marginal_loss_price_da,0.23582291604228278,0.2449496436293657,0.3794377928265663,0.18682791214901306,0.41826896454022133,0.0959123447456571,1,1,1,1,1,0,5,0.41826896454022133
7,28,congestion_price_da,metered_load_mw,0.19982575404470285,0.19141148733174687,0.3073906383012062,0.14099527383931051,0.39535782601078,0.07439702644560925,1,1,1,1,1,0,5,0.39535782601078
8,1,congestion_price_da,total_gen,0.16130787483371628,0.23503722491249007,0.3304045306909397,0.15154166773819877,0.38778187872938574,0.07334203265298203,1,1,1,1,1,0,5,0.38778187872938574
9,38,congestion_price_da,da_as_mcp_primary_reserve,0.09025010452406572,0.1948433541294228,0.29205205094195064,0.17907035015736056,0.3853435256035681,0.046946834412432706,1,1,1,1,1,0,5,0.3853435256035681
10,26,congestion_price_da,forecast_load_mw_day_ahead,0.16276448160097834,0.19154156897559005,0.3326177568873316,0.1471582134455432,0.3830378418345467,0.0774394931575238,1,1,1,1,1,0,5,0.3830378418345467
11,19,congestion_price_da,gen_fuel_nuclear_pct,0.1557483611105677,-0.20219555828203634,-0.2764259401437768,-0.13677226632528497,0.35993403870502216,0.08754411074900251,1,1,1,1,1,0,5,0.35993403870502216
12,27,congestion_price_da,prelim_load_avg_hourly,0.2244508637814059,0.18717499862314155,0.2826103121424271,0.12716448035095962,0.3569743054986688,0.07366194271891158,1,1,1,1,1,0,5,0.3569743054986688
13,7,congestion_price_da,gen_fuel_hydro_mw,0.06340448144440895,0.2323593545950445,0.17789456097987671,0.16819800309355054,0.35631888046603427,0.06486774876065249,1,1,1,1,1,0,5,0.35631888046603427
14,21,congestion_price_da,gen_fuel_other_renewables_pct,0.09735550685411531,-0.2377260706976824,-0.2215364481057486,-0.17599379774461646,0.3280685746750198,0.08622415822468864,1,1,1,1,1,0,5,0.3280685746750198
15,6,congestion_price_da,gen_fuel_gas_mw,0.1601618388710728,0.20035811497956998,0.27606454350053783,0.13022663583386074,0.31624514391256575,0.07350285624355586,1,1,1,1,1,0,5,0.31624514391256575
16,41,congestion_price_da,da_as_as_req_mw_primary_reserve,0.11159317458436538,0.25374520460975697,0.21667573727829073,0.1762575955879766,0.2298399608407519,0.02539668124365039,1,1,1,1,1,0,5,0.25374520460975697
17,42,congestion_price_da,da_as_as_req_mw_synchronized_reserve,0.06340620390371547,0.2186217961339316,0.193515110249978,0.16223517862563025,0.20981446842020998,0.021875828643545633,1,1,1,1,1,0,5,0.2186217961339316
18,63,congestion_price_da,marginal_loss_price_rt,0.43723603557751317,0.19999933862213934,0.2542692483259861,0.09400716160894426,0.3851676391344683,0.04331003967343202,1,1,1,0,1,0,4,0.43723603557751317
19,10,congestion_price_da,gen_fuel_oil_mw,0.18831981312590293,0.1721250877150106,0.3448120048955616,0.08142881997850128,0.43441771088189174,0.04290035952870378,1,1,1,0,1,0,4,0.43441771088189174
20,39,congestion_price_da,da_as_mcp_synchronized_reserve,0.2090196035505415,0.2072971791660919,0.14539924523417355,0.1642680444467977,0.34373640461098953,0.06198509437092853,1,1,0,1,1,0,4,0.34373640461098953
21,31,congestion_price_da,total_pjm_rt_load_mwh,0.17615418405247568,0.20806590269710762,0.3389742636179343,0.09554496493258141,0.3143956255718148,0.07089255327874774,1,1,1,0,1,0,4,0.3389742636179343
22,69,congestion_price_da,gross_inadv_interchange_mw,0.09480152769014479,0.21029309012602915,0.2565863589412139,0.11395051431748679,0.2782007752777368,0.06803450856450508,1,1,1,0,1,0,4,0.2782007752777368
23,17,congestion_price_da,gen_fuel_hydro_pct,0.05520873712893088,0.18627049462394218,0.15158069456837128,0.157310581075457,0.2689373841667796,0.04720794769052849,0,1,1,1,1,0,4,0.2689373841667796
24,43,congestion_price_da,da_as_as_req_mw_thirty_minutes_reserve,0.05429114549392225,0.22833944761519295,0.18424551572355682,0.15890171857523278,0.21615747802544383,0.030798011562933974,0,1,1,1,1,0,4,0.22833944761519295
25,45,congestion_price_da,da_as_total_mw_synchronized_reserve,0.08209219785558092,0.1653513167164177,0.14917332856235854,0.12410963752758424,0.2044003503191966,0.025903505068761094,1,1,0,1,1,0,4,0.2044003503191966
26,32,congestion_price_da,total_pjm_loc_credit,0.07593298894237416,0.19795785797487858,0.1956682315480752,0.14439597858939993,0.19102250665507603,0.04786930556332733,1,1,1,1,0,0,4,0.19795785797487858
27,20,congestion_price_da,gen_fuel_oil_pct,0.11808038120890853,0.14797425146213783,0.3463210367911575,0.11532629725433927,0.44176486017311295,0.09027516880112331,1,0,1,0,1,0,3,0.44176486017311295
28,2,congestion_price_da,total_losses,0.10967753037079761,0.10641513870634506,0.2597934994427993,0.08479725896942136,0.2967650312765127,0.03735457211151017,1,0,1,0,1,0,3,0.2967650312765127
29,5,congestion_price_da,gen_fuel_coal_mw,0.1120005770783986,0.1189194672385159,0.26796336217889166,0.08238749705743112,0.2922020368943022,0.07333436015409596,1,0,1,0,1,0,3,0.2922020368943022
30,49,congestion_price_da,da_as_as_mw_thirty_minutes_reserve,0.20497919729920666,-0.13597332706531481,-0.16893628385248347,-0.07676429009362033,0.2491881905735954,0.07050521742775123,1,0,1,0,1,0,3,0.2491881905735954
31,13,congestion_price_da,gen_fuel_storage_mw,0.06007722781944215,0.14228668652289078,0.10697512416667404,0.13899057806448867,0.23922844761418433,0.04171449448821297,1,0,0,1,1,0,3,0.23922844761418433
32,15,congestion_price_da,gen_fuel_coal_pct,0.08132446920034143,0.10098450494700603,0.19099492151309364,0.0756597238702117,0.23623020322113372,0.01463448236614222,1,0,1,0,1,0,3,0.23623020322113372
33,48,congestion_price_da,da_as_as_mw_synchronized_reserve,0.1271129089206811,0.15334016407574388,0.13770658513919876,0.1299450738460575,0.1971001740418647,0.023275081976448047,1,1,0,1,0,0,3,0.1971001740418647
34,46,congestion_price_da,da_as_total_mw_thirty_minutes_reserve,0.1537887944408814,-0.09834738631904066,-0.12625387243642006,-0.0754951191800471,0.31374922561453683,0.07168979566120194,1,0,0,0,1,0,2,0.31374922561453683
35,62,congestion_price_da,congestion_price_rt,0.11010299885361877,0.007691717179199797,0.1062061370318144,0.016459039307620164,0.28600663460901493,0.04463455154258946,1,0,0,0,1,0,2,0.28600663460901493
36,36,congestion_price_da,total_pjm_rmccp_cr,0.14561117019560307,0.09732267563256489,0.2795649044417471,0.02450007680663599,0.1911349297659993,0.07262589185080959,1,0,1,0,0,0,2,0.2795649044417471
37,8,congestion_price_da,gen_fuel_multiple_fuels_mw,0.15353667888405587,0.04650432162737981,0.13873131558820603,-0.0019416723767840228,0.274629921246591,0.04727323312575041,1,0,0,0,1,0,2,0.274629921246591
38,29,congestion_price_da,rmccp,0.2546214863706738,0.10056065699282103,0.12455366484890809,0.07357061722266796,0.2027742610216351,0.018249020918895423,1,0,0,0,1,0,2,0.2546214863706738
39,9,congestion_price_da,gen_fuel_nuclear_mw,0.251876012345804,0.09701622930049188,0.20413914308060394,0.04270759511262274,0.17562988249689798,0.06499841282606887,1,0,1,0,0,0,2,0.251876012345804
40,47,congestion_price_da,da_as_as_mw_primary_reserve,0.10215163417594894,0.15504289683940173,0.13235116705379055,0.08612890102708796,0.18615594296274918,0.023718173276806385,1,1,0,0,0,0,2,0.18615594296274918
41,18,congestion_price_da,gen_fuel_multiple_fuels_pct,0.13194918123607813,-0.07604468551256652,-0.035414418691218724,0.01047257685345692,0.19921078899212902,0.04649538618092876,1,0,0,0,0,0,1,0.19921078899212902
42,33,congestion_price_da,total_pjm_reg_purchases,0.09950674988465384,0.1207841361273876,0.141978691667828,0.06099805393383375,0.18851687001143852,0.03988918117165723,1,0,0,0,0,0,1,0.18851687001143852
43,67,congestion_price_da,gross_actual_interchange_mw,0.0417875662578736,0.0940081460217958,0.17026575655598647,0.0627606338615513,0.18848670289981967,0.06784144647167124,0,0,1,0,0,0,1,0.18848670289981967
44,44,congestion_price_da,da_as_total_mw_primary_reserve,0.08437150155206749,0.12126500238804877,0.10199541404677552,0.10775190410488049,0.18516419033183823,0.014538460631922434,1,0,0,0,0,0,1,0.18516419033183823
45,68,congestion_price_da,gross_sched_interchange_mw,0.057321306212826974,0.038536763623759684,0.16070757991280366,0.06668612732832917,0.16741532290601663,0.06681087100040323,0,0,1,0,0,0,1,0.16741532290601663
46,35,congestion_price_da,total_pjm_assigned_reg,0.06554341302527508,0.09465582027466342,0.12576970139008845,0.05597138114000063,0.15398365315729654,0.03591153010415208,1,0,0,0,0,0,1,0.15398365315729654
47,65,congestion_price_da,net_sched_interchange_mw,0.06661311430952391,-0.05015623712847078,-0.04308811188334285,-0.04513069580950201,0.15234862632835983,0.07098045650020761,1,0,0,0,0,0,1,0.15234862632835983
48,51,congestion_price_da,da_as_ss_mw_synchronized_reserve,0.1080084100553239,-0.033664634107290974,-0.001928979934548767,-0.013991062784216562,0.07895550714305016,0.03305857565775142,1,0,0,0,0,0,1,0.1080084100553239
49,56,congestion_price_da,da_as_nsr_mw_primary_reserve,0.09503718782301274,0.024479214684798876,0.011203541100421571,0.01980782267605169,0.07539833479027962,0.046504891746807914,1,0,0,0,0,0,1,0.09503718782301274
50,50,congestion_price_da,da_as_ss_mw_primary_reserve,0.08636563057226075,0.008230534592197867,0.05873522734191819,0.01440735033102064,0.07531157913680675,0.03194226173920854,1,0,0,0,0,0,1,0.08636563057226075
51,52,congestion_price_da,da_as_ss_mw_thirty_minutes_reserve,0.08466882126973481,-0.009833010767236267,0.012977643449076709,-0.012044427914251478,0.06325629741392193,0.03553682557954636,1,0,0,0,0,0,1,0.08466882126973481
52,64,congestion_price_da,net_actual_interchange_mw,0.037963355312624625,-0.02021149402799078,-0.04007783625802886,-0.03351959966638866,0.1468284577130836,0.07109095359715405,0,0,0,0,0,0,0,0.1468284577130836
53,16,congestion_price_da,gen_fuel_gas_pct,0.021617764366265946,0.10780209897599269,0.1263630296941179,0.07623644366690209,0.144630810955925,0.003900829646713842,0,0,0,0,0,0,0,0.144630810955925
54,37,congestion_price_da,total_pjm_rmpcp_cr,0.041214546450480005,-0.007035144230165759,-0.01658741874495248,-0.012875726925703703,0.14372553424644335,0.03094455747523589,0,0,0,0,0,0,0,0.14372553424644335
55,11,congestion_price_da,gen_fuel_other_renewables_mw,0.03985119564789595,-0.011530100787786591,0.09836612098755673,-0.011429121532247594,0.13853822707041655,0.032521232808411564,0,0,0,0,0,0,0,0.13853822707041655
56,22,congestion_price_da,gen_fuel_solar_pct,0.02778940099992233,-0.04740399562880953,-0.11570005538961617,0.02161281362598445,0.12529191313516752,0.01603984013465879,0,0,0,0,0,0,0,0.12529191313516752
57,3,congestion_price_da,wind_generation_mw,0.04095161460756207,-0.1241441213769344,-0.06045408817134203,-0.08589380038921322,0.11150052428745204,0.0683297490527857,0,0,0,0,0,0,0,0.1241441213769344
58,24,congestion_price_da,gen_fuel_wind_pct,0.047636020451053154,-0.1234361131019087,-0.08361136936865737,-0.07868098860554833,0.10374738563766797,0.02061608920962686,0,0,0,0,0,0,0,0.1234361131019087
59,66,congestion_price_da,net_inadv_interchange_mw,0.013762516369229743,0.09677715928348628,0.0775027808669295,0.07357396491654178,0.12118517581610644,0.03305191059960162,0,0,0,0,0,0,0,0.12118517581610644
60,14,congestion_price_da,gen_fuel_wind_mw,0.04038193420625674,-0.07899236410471563,-0.0328718403128163,-0.0832345757198768,0.1090076769870648,0.0689745768668826,0,0,0,0,0,0,0,0.1090076769870648
61,12,congestion_price_da,gen_fuel_solar_mw,0.030753488041843798,-0.03603721958469068,-0.07184557684746155,-0.05867768140763937,0.10825628727121502,0.02676851905244201,0,0,0,0,0,0,0,0.10825628727121502
62,30,congestion_price_da,rmpcp,0.011989260594243495,-0.012072955857470286,0.0020239169578832403,-0.033699908878304444,0.10420327701972072,0.01549531302322429,0,0,0,0,0,0,0,0.10420327701972072
63,4,congestion_price_da,solar_generation_mw,0.034056841402954896,0.010130809334217693,-0.08470020518234171,0.016218075924076713,0.09683797489325942,0.02550124142161752,0,0,0,0,0,0,0,0.09683797489325942
64,34,congestion_price_da,total_pjm_self_sched_reg,0.03231463403036087,-0.005030865898467269,0.015034913901412107,-0.012136511076254722,0.06004217419100514,0.026263749028810738,0,0,0,0,0,0,0,0.06004217419100514
65,54,congestion_price_da,da_as_ircmwt2_synchronized_reserve,0.0,0.0,0.0,,0.0,0.010359289071863158,0,0,0,0,0,0,0,0.010359289071863158
66,55,congestion_price_da,da_as_ircmwt2_thirty_minutes_reserve,0.0,0.0,0.0,,0.0,-0.00673978781772469,0,0,0,0,0,0,0,0.00673978781772469
67,23,congestion_price_da,gen_fuel_storage_pct,0.0,0.0,0.0,,0.0,0.003883348987585352,0,0,0,0,0,0,0,0.003883348987585352
68,53,congestion_price_da,da_as_ircmwt2_primary_reserve,0.0,0.0,0.0,,0.0,-0.0034369929959732117,0,0,0,0,0,0,0,0.0034369929959732117
69,40,congestion_price_da,da_as_mcp_thirty_minutes_reserve,0.0,0.0,0.0,,0.0,0.00040338176607759114,0,0,0,0,0,0,0,0.00040338176607759114
