area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
-1.4191431,-1.4501704,1.0311617,-1.4565274,-1.4773731,-1.4470159,1.1172911,-1.4709387,2.0118642,-1.5393178,1.6444343,1.9616493,1.4875922,-0.33523902,-1.5042922,-1.4777513,2.2295706,1.853744,-1.4373462,-1.3447837,2.3686135,2.2992148
-1.4274218,-1.4534523,1.049486,-1.4631095,-1.4885657,-1.45121,1.1002268,-1.4729823,2.0331717,-1.5469452,1.6508801,1.9705021,1.491441,-0.36291885,-1.5110872,-1.4834155,2.2484074,1.8699913,-1.4486874,-1.3701104,2.3686135,2.2992148
-1.4358896,-1.456906,1.0454491,-1.469901,-1.4997957,-1.4555986,1.1060765,-1.4780501,2.0367675,-1.554747,1.6730306,1.9796265,1.5172927,-0.39665046,-1.5195912,-1.4892892,2.252903,1.8714458,-1.4376656,-1.3656534,2.3740513,2.2992148
-1.4445387,-1.4605364,1.0313197,-1.4768986,-1.5110549,-1.4584429,1.1155019,-1.4962918,2.0447893,-1.5627173,1.6910446,1.9860005,1.525418,-0.42636544,-1.5282568,-1.4953712,2.2393446,1.8770567,-1.4477118,-1.368852,2.3780146,2.2992148
-1.4533614,-1.4643484,1.0553026,-1.4840986,-1.5223379,-1.4624804,1.1231321,-1.498147,2.0611506,-1.5708491,1.6946522,1.9863213,1.5409012,-0.45880744,-1.5370699,-1.5016605,2.2384531,1.8769903,-1.4578768,-1.3736628,2.3780146,2.2970827
-1.4623492,-1.481404,1.0561543,-1.4914962,-1.5128406,-1.4675323,1.1436248,-1.5001142,2.0735886,-1.5791352,1.7087215,1.9906105,1.5389454,-0.48094186,-1.5460228,-1.5081546,2.2404294,1.8791008,-1.4681503,-1.3533037,2.3780146,2.2969158
-1.4714938,-1.4848874,1.0618508,-1.4994223,-1.522878,-1.4727918,1.1408324,-1.5022,2.0735888,-1.5875683,1.725438,1.997186,1.5463294,-0.50848454,-1.555107,-1.5148512,2.2443023,1.8999152,-1.4884552,-1.3551956,2.3964522,2.2969158
-1.4807867,-1.4885472,1.0630893,-1.5071837,-1.533013,-1.4782596,1.1471205,-1.5044096,2.0894547,-1.5961403,1.7408772,1.9971454,1.5565878,-0.54545915,-1.5643139,-1.5217468,2.2602012,1.9035203,-1.498121,-1.3597655,2.3964522,2.3242311
-1.4884132,-1.4923875,1.0565556,-1.5151262,-1.5509284,-1.4839373,1.1528827,-1.5067484,2.0955448,-1.6048434,1.7507796,2.0155823,1.5689188,-0.5690082,-1.5736349,-1.5288373,2.2593877,1.9137348,-1.5076334,-1.3653136,2.421424,2.3243158
-1.4915034,-1.4964132,1.0554965,-1.5232434,-1.5604291,-1.5112865,1.1778082,-1.509222,2.1065996,-1.6136699,1.7833574,2.013589,1.5833898,-0.5934667,-1.5830619,-1.5355024,2.2815952,1.9263781,-1.5172662,-1.3710858,2.4215195,2.329583
-1.4947094,-1.5006278,1.0665663,-1.5315278,-1.5700293,-1.5152229,1.1898834,-1.5118363,2.1076386,-1.6226116,1.7826736,2.0177977,1.585363,-0.6220134,-1.592586,-1.542615,2.2839038,1.9270105,-1.5270102,-1.3770826,2.4261441,2.3333435
-1.4980828,-1.505035,1.0571668,-1.5183835,-1.5797225,-1.519235,1.1893961,-1.5145965,2.1071138,-1.6316606,1.7891196,2.0219083,1.604719,-0.6447591,-1.6021992,-1.5503024,2.2839038,1.9285449,-1.5390137,-1.3751028,2.4316113,2.3459396
-1.499022,-1.5096378,1.0702441,-1.5259047,-1.5895013,-1.5234344,1.1887475,-1.517508,2.1229546,-1.640809,1.7973217,2.0218747,1.6261089,-0.67520446,-1.6118939,-1.5592592,2.2839038,1.9465377,-1.5488003,-1.3767337,2.4316113,2.3459437
-1.5027791,-1.5144389,1.0821439,-1.5336081,-1.5993563,-1.5481611,1.1928884,-1.5205762,2.123227,-1.6500489,1.8036633,2.016602,1.6362082,-0.69836926,-1.6216613,-1.5672257,2.2917957,1.9484694,-1.5607224,-1.3716263,2.4316113,2.3459437
-1.5067307,-1.5194399,1.0842924,-1.5414877,-1.609281,-1.5540916,1.2188748,-1.5238061,2.1312933,-1.6593727,1.802185,2.0165272,1.652692,-0.720723,-1.631494,-1.5542982,2.2919157,1.9466108,-1.570728,-1.3848658,2.4355853,2.3459437
-1.5108691,-1.5246427,1.0895666,-1.5495367,-1.6192666,-1.557181,1.2313231,-1.5272032,2.1390216,-1.6687722,1.8139668,2.0222788,1.6570516,-0.7338384,-1.641385,-1.5615655,2.287761,1.9532083,-1.5806109,-1.3858365,2.4460192,2.3693366
-1.5151976,-1.5300479,1.0815911,-1.5577481,-1.629306,-1.5604236,1.2319146,-1.5307714,2.1428745,-1.6782411,1.8128544,2.0210178,1.6882521,-0.7518916,-1.6513265,-1.5563657,2.2980103,1.9652734,-1.590568,-1.3880092,2.4460192,2.369375
-1.5197196,-1.5356559,1.0897706,-1.5661149,-1.6393919,-1.5638318,1.2471632,-1.5268925,2.1486957,-1.6877712,1.8124084,2.0154748,1.6868736,-0.77536446,-1.6577678,-1.563943,2.2942288,1.9555483,-1.6005924,-1.3903121,2.4460192,2.369375
-1.5244378,-1.5414659,1.0919757,-1.5821167,-1.6495172,-1.5674102,1.2397305,-1.5415742,2.1595786,-1.6973563,1.8238095,2.0463908,1.6907889,-0.7952593,-1.6679435,-1.5717063,2.3010821,1.9507033,-1.6106749,-1.3927512,2.470085,2.369375
-1.5296382,-1.5474772,1.1010102,-1.5901138,-1.6596771,-1.5711628,1.253675,-1.5452555,2.1496491,-1.7069892,1.8289285,2.0468192,1.7211534,-0.8120092,-1.6781595,-1.5796347,2.3010938,1.9659643,-1.6208096,-1.3987013,2.4700925,2.391659
-1.5347455,-1.5536883,1.099062,-1.5982642,-1.6698636,-1.575094,1.262814,-1.5491104,2.1496472,-1.7166643,1.8604276,2.046074,1.7201531,-0.8318712,-1.6883931,-1.5877218,2.3010938,1.9837871,-1.6309884,-1.4013652,2.4700925,2.3922234
-1.5400534,-1.5600967,1.0938692,-1.6065611,-1.6800717,-1.579207,1.2873348,-1.5531473,2.1496472,-1.7263747,1.8669544,2.0573294,1.7365406,-0.8512658,-1.6986355,-1.59596,2.3010938,1.9991188,-1.6412047,-1.4041791,2.4700925,2.3922234
-1.5455625,-1.566699,1.1004565,-1.5936539,-1.6902939,-1.5835047,1.2992663,-1.5750152,2.160795,-1.7361153,1.871786,2.0625045,1.7598472,-0.8659625,-1.7088886,-1.6043423,2.3100605,2.0159295,-1.6514511,-1.40715,2.4700925,2.3922234
-1.5512725,-1.5734924,1.0952542,-1.6012307,-1.7005303,-1.5879899,1.3003995,-1.5878524,2.1598125,-1.7458795,1.8942745,2.0624182,1.7892599,-0.88104886,-1.7191418,-1.6128606,2.3302798,2.0165677,-1.6617241,-1.410284,2.4700925,2.3922234
-1.5571826,-1.5700755,1.1074392,-1.608971,-1.7107667,-1.5926652,1.3183702,-1.5894094,2.1740355,-1.7556634,1.90682,2.0630124,1.8037099,-0.9002251,-1.7293925,-1.6215074,2.3303561,2.022936,-1.6720153,-1.4135869,2.4700925,2.3922234
-1.5632918,-1.5641774,1.12399,-1.6448505,-1.721003,-1.5975319,1.3002869,-1.5910637,2.1748443,-1.7654628,1.9129927,2.0534449,1.802804,-0.9249764,-1.7396289,-1.6302748,2.3144746,2.0288882,-1.7068639,-1.4170637,2.4700925,2.406569
-1.5695972,-1.570324,1.136548,-1.645667,-1.7312394,-1.6025913,1.3179075,-1.5928198,2.1880462,-1.7752719,1.9374064,2.0548553,1.8131038,-0.9455599,-1.7498587,-1.6391547,2.3144934,2.0351882,-1.7123549,-1.4207202,2.4700925,2.4146516
-1.5760965,-1.5766659,1.1305051,-1.6465167,-1.7414731,-1.6078438,1.3165454,-1.5946828,2.2007408,-1.7850881,1.9426165,2.057828,1.8122505,-0.96968305,-1.7600744,-1.64814,2.3144934,2.0358975,-1.7174131,-1.4245613,2.4700925,2.4262362
-1.588877,-1.5831999,1.1376247,-1.6474233,-1.7516927,-1.6127892,1.3381345,-1.5966576,2.2020562,-1.7949042,1.9535515,2.076348,1.8098586,-0.9869031,-1.7702723,-1.6572225,2.3144934,2.0471632,-1.7226522,-1.4285915,2.4700925,2.4262362
-1.5954292,-1.5899227,1.1388184,-1.6483902,-1.7618986,-1.61822,1.3470544,-1.5987493,2.2200973,-1.8047204,1.9663948,2.0773447,1.811859,-1.0023562,-1.7804503,-1.6663941,2.3144934,2.0467227,-1.7280713,-1.4328158,2.4762857,2.4262362
-1.6021053,-1.5968304,1.1599628,-1.6494211,-1.7720883,-1.6240746,1.3559414,-1.6009632,2.2187955,-1.8145237,1.975683,2.077368,1.8299402,-1.0185577,-1.7906071,-1.6756476,2.3219275,2.0687006,-1.7336692,-1.4372377,2.4762857,2.4262362
-1.6089647,-1.6039182,1.1656731,-1.6505195,-1.7822572,-1.6301186,1.3555815,-1.6033051,2.2323654,-1.824323,2.0023532,2.0835845,1.8281593,-1.0434685,-1.8007364,-1.6866262,2.3219275,2.0628805,-1.7394437,-1.4418612,2.4861362,2.4262362
-1.616003,-1.611181,1.1752863,-1.6516899,-1.7924029,-1.6363496,1.383859,-1.6057794,2.2528372,-1.8341058,2.0110044,2.0757563,1.825312,-1.0553983,-1.81084,-1.6993445,2.3361228,2.0783815,-1.7453923,-1.4466889,2.503928,2.4520245
-1.6232152,-1.6186136,1.1679542,-1.6539484,-1.8274453,-1.6427644,1.3937982,-1.6083916,2.2512264,-1.8438754,2.0169294,2.0726717,1.8442321,-1.0692613,-1.8209147,-1.699738,2.336131,2.083526,-1.7515123,-1.4517238,2.503928,2.4520967
-1.6305954,-1.6262093,1.168096,-1.6552643,-1.8303602,-1.6493597,1.4134889,-1.6111468,2.2512264,-1.8536282,2.0170164,2.0758123,1.8571148,-1.0819806,-1.8309579,-1.7001582,2.3485277,2.0836945,-1.7577996,-1.4569678,2.503928,2.4836338
-1.6381376,-1.6339624,1.1970321,-1.6566638,-1.8334193,-1.6561314,1.4244908,-1.6140499,2.2512264,-1.8633608,2.0210824,2.0962884,1.8644599,-1.0937978,-1.8409683,-1.7006074,2.3485801,2.0836945,-1.7642504,-1.4624223,2.503928,2.5131862
-1.645836,-1.6418657,1.1904696,-1.6581511,-1.8366278,-1.6630745,1.4242777,-1.6396208,2.2652981,-1.8730704,2.0222676,2.0963023,1.8849268,-1.1056298,-1.8509449,-1.7010881,2.3485801,2.0786035,-1.7708606,-1.4680878,2.5165398,2.5132673
-1.6536839,-1.6499131,1.1985366,-1.6597313,-1.8399887,-1.6701841,1.4479014,-1.6474175,2.3033447,-1.8827583,2.0256252,2.09897,1.8968792,-1.1191744,-1.8608855,-1.7016026,2.3485801,2.0929863,-1.777625,-1.4739647,2.5167542,2.5132673
-1.6616741,-1.6580967,1.1991285,-1.6614085,-1.8435054,-1.6774545,1.4738935,-1.6484685,2.308227,-1.8924183,2.0380979,2.078387,1.8974096,-1.1296108,-1.8707896,-1.7021528,2.3485801,2.0933518,-1.7845385,-1.4878496,2.5167542,2.5132673
-1.6698003,-1.6664095,1.1879742,-1.663188,-1.8471801,-1.6848803,1.4750305,-1.6495886,2.329077,-1.9020525,2.049106,2.084678,1.9039885,-1.1457334,-1.8806567,-1.7027407,2.3401332,2.0933518,-1.7915959,-1.4940903,2.5167542,2.53131
-1.6780547,-1.674844,1.1888276,-1.6650741,-1.8510159,-1.6924547,1.5041808,-1.6507809,2.3291578,-1.911658,2.0518558,2.087842,1.912475,-1.1626862,-1.890486,-1.7033685,2.3401332,2.0933518,-1.7987913,-1.4703845,2.5167542,2.5315313
-1.6864297,-1.6833928,1.1936826,-1.6670727,-1.8550142,-1.7001717,1.5090878,-1.6520501,2.3351367,-1.9212326,2.0546372,2.0862103,1.9442706,-1.1816591,-1.9002752,-1.7040399,2.343259,2.0933518,-1.8061184,-1.474173,2.5167542,2.5315313
-1.6949185,-1.6920482,1.2035189,-1.6691878,-1.8591768,-1.7080247,1.525063,-1.6534003,2.3365242,-1.9307762,2.055696,2.0865254,1.9594539,-1.1958197,-1.9100249,-1.7047571,2.3715327,2.0933518,-1.8135712,-1.4781466,2.5167542,2.5315313
-1.7035131,-1.7008028,1.2141666,-1.6714253,-1.8635049,-1.7160065,1.5371212,-1.6520052,2.3374996,-1.9402878,2.076793,2.106662,1.9668773,-1.2210677,-1.919735,-1.7055225,2.3715327,2.104315,-1.8211435,-1.4823093,2.5167542,2.5315313
-1.712207,-1.7096496,1.2175633,-1.6737891,-1.8679993,-1.7241105,1.5433741,-1.6535534,2.3374996,-1.9497664,2.0741076,2.1087012,1.970819,-1.2203366,-1.929403,-1.7063394,2.3715327,2.1160672,-1.8288286,-1.4866649,2.5167542,2.5306785
-1.7209918,-1.7185807,1.231972,-1.6762853,-1.87266,-1.7323295,1.546992,-1.6551973,2.3410745,-1.9592111,2.0742705,2.1273289,1.9801482,-1.2285011,-1.9390311,-1.7072105,2.3715327,2.1161401,-1.8366205,-1.4912164,2.5167542,2.5306747
-1.7298611,-1.7275896,1.2465705,-1.6789185,-1.8774867,-1.7406558,1.5541487,-1.6569418,2.3410888,-1.9686211,2.076263,2.1280305,1.9856728,-1.2362722,-1.9486163,-1.7081405,2.371502,2.1123548,-1.8445125,-1.4959671,2.5167542,2.5309696
-1.7388073,-1.7366688,1.2523808,-1.681693,-1.8824785,-1.7490833,1.554876,-1.6587915,2.3410888,-1.977996,2.0855417,2.1284654,1.9878075,-1.2474853,-1.9581611,-1.7091314,2.371502,2.14904,-1.8524982,-1.5009193,2.5167542,2.5309696
-1.7478241,-1.7458117,1.2464535,-1.6846141,-1.887634,-1.7576038,1.5641989,-1.6607518,2.340321,-1.9873352,2.084529,2.1284654,1.9926257,-1.2582695,-1.9676628,-1.7101874,2.371502,2.14904,-1.8605709,-1.5060745,2.5167542,2.5309696
-1.7569047,-1.7550122,1.2541078,-1.6876858,-1.8929522,-1.7662112,1.5807781,-1.6628274,2.3402653,-1.9966375,2.0842056,2.130921,2.0018723,-1.2690566,-1.9771237,-1.7113123,2.3866897,2.1532755,-1.8687243,-1.5114341,2.5167542,2.5309696
-1.766042,-1.764263,1.2549784,-1.6909131,-1.8984302,-1.7748989,1.6078237,-1.6650232,2.3511622,-2.0059028,2.0936003,2.1482008,2.0031738,-1.2800069,-1.9865414,-1.7125094,2.3905792,2.1586928,-1.8769525,-1.5169983,2.5167542,2.5437326
-1.7752304,-1.7735587,1.2506806,-1.6942996,-1.9040655,-1.7836591,1.6136208,-1.6673446,2.3445876,-2.0151315,2.0947762,2.1505728,2.0050614,-1.2871029,-1.9959182,-1.713784,2.3898723,2.184528,-1.8852491,-1.5228088,2.5471516,2.5561864
-1.7844628,-1.782893,1.2600223,-1.6978495,-1.9098549,-1.7924861,1.6137483,-1.6697963,2.352282,-2.0243232,2.096017,2.1475701,2.0050614,-1.3025544,-2.0052514,-1.715139,2.3898723,2.1846864,-1.893609,-1.5287801,2.5471516,2.5676804
-1.7937354,-1.7922615,1.2539992,-1.701566,-1.9157948,-1.8013728,1.6079085,-1.6723833,2.3524966,-2.033478,2.0841248,2.1475701,2.0051126,-1.3110316,-2.014544,-1.7165792,2.3897748,2.1690776,-1.9020251,-1.5349538,2.5471516,2.5716183
-1.8030405,-1.8016574,1.2506121,-1.7054522,-1.9218813,-1.8103137,1.6047056,-1.6751103,2.352271,-2.0425959,2.0767417,2.134544,2.0087438,-1.3212721,-2.0237963,-1.7181093,2.3897748,2.174265,-1.9104929,-1.5413283,2.5471516,2.571622
-1.8123758,-1.8110771,1.245271,-1.7095109,-1.9281104,-1.8193034,1.619224,-1.6779828,2.3516042,-2.0516765,2.0768123,2.132207,2.0271142,-1.3302537,-2.0330033,-1.719733,2.3897748,2.1769645,-1.9190066,-1.5479006,2.5471516,2.5846713
-1.8217326,-1.8205147,1.2531639,-1.7137449,-1.9344773,-1.8283343,1.6331252,-1.6810048,2.3573766,-2.0607166,2.0980453,2.1346436,2.0388784,-1.3410004,-2.042169,-1.7214559,2.414045,2.179431,-1.9275613,-1.5546674,2.5512576,2.5864491
-1.8311088,-1.8299645,1.2703049,-1.7181556,-1.9409767,-1.8374029,1.6633201,-1.6841807,2.3856678,-2.069719,2.0960796,2.139615,2.0360997,-1.3517576,-2.051295,-1.7232826,2.4141,2.1938517,-1.936152,-1.5616244,2.5512576,2.5864491
-1.8405004,-1.8394277,1.2941587,-1.7227443,-1.9476047,-1.8465041,1.670589,-1.6875151,2.3957675,-2.0786843,2.1055863,2.169344,2.0430887,-1.3626412,-2.0603812,-1.7252171,2.4141,2.1943889,-1.9447737,-1.5687678,2.5512576,2.5864491
-1.8498963,-1.8488909,1.2945887,-1.7378912,-1.9543549,-1.8556315,1.6721468,-1.6666803,2.3969908,-2.0876124,2.1095715,2.171505,2.066779,-1.37364,-2.0694253,-1.727265,2.4141,2.2164326,-1.9534223,-1.5760925,2.5512576,2.5864491
-1.8593087,-1.8583541,1.2969357,-1.7422411,-1.9612222,-1.8647816,1.6772413,-1.6682549,2.3990102,-2.0965033,2.1458993,2.1735225,2.0762157,-1.3847432,-2.0784266,-1.7294308,2.421374,2.217889,-1.9620924,-1.5835924,2.5512576,2.5864491
-1.8687215,-1.8678173,1.2938007,-1.7467608,-1.9682007,-1.873949,1.6880573,-1.6710613,2.3990102,-2.1053572,2.1527848,2.1740482,2.097057,-1.406082,-2.0873885,-1.7317197,2.4194374,2.2179787,-1.9707822,-1.5912621,2.5512576,2.5864491
-1.8781343,-1.8772805,1.2892975,-1.751457,-1.975285,-1.8831277,1.695425,-1.6740155,2.3990102,-2.1141741,2.1572268,2.1742525,2.1014879,-1.4245452,-2.0963116,-1.7341361,2.4339945,2.225493,-1.9794885,-1.5990952,2.5512576,2.5864491
-1.8875351,-1.8867368,1.3056303,-1.7563304,-1.9824699,-1.892322,1.6956728,-1.677122,2.3990102,-2.1229544,2.1710696,2.1742525,2.0998228,-1.4378084,-2.1051958,-1.7366849,2.4340441,2.225544,-1.9882056,-1.607085,2.5512576,2.5894141
-1.896931,-1.8961831,1.2982037,-1.7613807,-1.9897488,-1.9015162,1.7073833,-1.6803855,2.3991134,-2.131698,2.1710696,2.2075348,2.1156125,-1.4466511,-2.1140404,-1.7393708,2.4340441,2.2254667,-1.9969292,-1.615224,2.5512576,2.5894141
-1.9063174,-1.9056141,1.3085091,-1.7666074,-1.9971164,-1.9107105,1.7098005,-1.6838093,2.3991134,-2.140402,2.1803489,2.2149072,2.1242442,-1.4556607,-2.1228426,-1.7421981,2.4340441,2.225525,-2.0056636,-1.6235056,2.5512576,2.5894141
-1.9156927,-1.9150311,1.3314568,-1.7720091,-2.0045671,-1.9199047,1.7077405,-1.687398,2.3991134,-2.1490698,2.1877837,2.219946,2.1284945,-1.4648285,-2.1316068,-1.7451718,2.4580657,2.224971,-2.014404,-1.6319213,2.5711493,2.5894141
-1.9250529,-1.9244311,1.3381104,-1.7775844,-2.0120952,-1.929099,1.7004658,-1.6911546,2.3991134,-2.1577015,2.2121322,2.2154083,2.1456172,-1.4741453,-2.1403332,-1.7482955,2.455135,2.2246032,-2.0231445,-1.6404648,2.5711493,2.5894141
-1.9343957,-1.933812,1.3430947,-1.783331,-2.0196946,-1.9382918,1.705387,-1.6950828,2.3991134,-2.1662972,2.2193584,2.2154083,2.1481335,-1.4836025,-2.1490219,-1.7515736,2.455135,2.2246032,-2.031872,-1.6491275,2.5996134,2.5894141
-1.9437196,-1.94317,1.3447311,-1.7892461,-2.0273602,-1.9474692,1.7127858,-1.6991847,2.3991134,-2.1748574,2.2194374,2.2206368,2.1481233,-1.493191,-2.1576731,-1.7550095,2.455135,2.235964,-2.0405788,-1.6579019,2.5996294,2.5894141
-1.9530236,-1.9525065,1.3517219,-1.7953264,-2.0350857,-1.9566382,1.7303847,-1.7034628,2.3991134,-2.183382,2.2207477,2.2208302,2.1533937,-1.5029014,-2.1662872,-1.7586067,2.455135,2.235986,-2.0492857,-1.6667804,2.5996294,2.6022565
-1.9623067,-1.9618185,1.3599458,-1.8015685,-2.0428681,-1.9657941,1.7618686,-1.707919,2.4082315,-2.1918712,2.2207477,2.2248242,2.1614158,-1.5127244,-2.1748643,-1.7623683,2.455135,2.2336788,-2.0579925,-1.675755,2.5996294,2.6022565
-1.9715638,-1.971105,1.3562526,-1.807968,-2.0507016,-1.974934,1.7636902,-1.7125549,2.409359,-2.2003253,2.220342,2.2359903,2.1669455,-1.5226512,-2.1834037,-1.7662969,2.4559534,2.22428,-2.0666819,-1.6848185,2.5996294,2.6108043
-1.9807982,-1.980364,1.3893799,-1.8145205,-2.058582,-1.9840561,1.7614341,-1.7173711,2.400413,-2.2087445,2.2211585,2.2377443,2.1692407,-1.5326731,-2.1919053,-1.7703949,2.4559534,2.2224636,-2.075355,-1.6939634,2.5996294,2.6108122
-1.9900044,-1.9895961,1.3889111,-1.8212211,-2.0665026,-1.9931593,1.7650868,-1.7223678,2.399614,-2.217129,2.2356052,2.237543,2.1692407,-1.5427804,-2.2003708,-1.774664,2.4559534,2.224161,-2.0840218,-1.7031822,2.5996294,2.6108122
-1.9991848,-1.9987987,1.4095689,-1.8280647,-2.0744603,-2.0022426,1.7582104,-1.727545,2.399606,-2.2254791,2.2347305,2.237543,2.1879518,-1.5529652,-2.2088008,-1.7791057,2.4559534,2.2233424,-2.0926614,-1.7124686,2.5996294,2.6108122
-2.0083334,-2.0079737,1.4218938,-1.8350456,-2.0824518,-2.0113032,1.7542858,-1.732902,2.399606,-2.2337952,2.2347305,2.237543,2.2015624,-1.5560819,-2.2171953,-1.783721,2.4559534,2.2233753,-2.1012917,-1.721815,2.5996294,2.6108122
-2.0174553,-2.0171168,1.4231595,-1.8421583,-2.0904722,-2.0203445,1.7641147,-1.7384373,2.3968015,-2.242077,2.2347305,2.237543,2.2006738,-1.5683392,-2.2255547,-1.7885102,2.4559534,2.2233808,-2.1098976,-1.7312148,2.6281831,2.6108122
-2.026548,-2.026227,1.4370855,-1.8493968,-2.0985138,-2.0293539,1.7703784,-1.7441492,2.421381,-2.2503254,2.2347305,2.253741,2.2013173,-1.5787967,-2.2338793,-1.793473,2.478076,2.2233808,-2.118484,-1.7406617,2.6285758,2.6108122
-2.0356102,-2.035305,1.457017,-1.8567554,-2.106582,-2.0383391,1.7834122,-1.7500353,2.4224834,-2.2585404,2.2347305,2.253741,2.201752,-1.5892975,-2.2421694,-1.7986093,2.4838655,2.1997232,-2.127056,-1.7501494,2.6285758,2.6108122
-2.0446413,-2.0443509,1.4739813,-1.8642274,-2.1146653,-2.0473,1.7902706,-1.7310293,2.4224834,-2.266722,2.2395072,2.253741,2.2025962,-1.5998323,-2.250425,-1.8039174,2.4838655,2.189226,-2.1355946,-1.762683,2.6285758,2.6108122
-2.0536406,-2.053364,1.5074927,-1.871807,-2.122767,-2.0562348,1.8140967,-1.7325757,2.4224834,-2.2748706,2.2636645,2.2733183,2.202912,-1.610396,-2.258647,-1.8093964,2.4838655,2.1847494,-2.1441152,-1.7720011,2.6285758,2.6108122
-2.0626075,-2.0623443,1.5017879,-1.8794875,-2.1308687,-2.0651422,1.8238555,-1.7367386,2.4224772,-2.2829866,2.2638395,2.2723114,2.203122,-1.6209807,-2.266835,-1.8150431,2.4838655,2.2410178,-2.1526158,-1.7813514,2.6285758,2.6108122
-2.0715418,-2.071291,1.5094168,-1.8872628,-2.138991,-2.074017,1.8285261,-1.7410758,2.4224772,-2.2910702,2.2641284,2.2724366,2.2083123,-1.6315826,-2.2749896,-1.8208551,2.4838655,2.2624,-2.1610873,-1.7907354,2.6285758,2.6108122
-2.0804431,-2.080204,1.5312604,-1.8951267,-2.1471264,-2.0828624,1.8320378,-1.7455887,2.4224772,-2.2991216,2.2655776,2.2724385,2.2084298,-1.6421888,-2.283111,-1.8268301,2.4838655,2.2627196,-2.1695325,-1.8001457,2.6285758,2.6108122
-2.0893111,-2.089083,1.5378567,-1.9030733,-2.1552618,-2.0916786,1.8279485,-1.7502782,2.4224772,-2.307141,2.2782536,2.2724385,2.2316248,-1.6528109,-2.2911997,-1.8329637,2.4838655,2.2751951,-2.177955,-1.8095802,2.6285758,2.6108122
-2.0981457,-2.0979278,1.5295007,-1.9110957,-2.163397,-2.1004648,1.8225827,-1.7551451,2.4224772,-2.3151288,2.2782876,2.2724385,2.2316437,-1.6634285,-2.2992558,-1.8392522,2.4838655,2.276423,-2.186353,-1.8190317,2.6285758,2.6108122
-2.1069467,-2.1067386,1.5278027,-1.919189,-2.1715324,-2.1092207,1.8383183,-1.7601889,2.4224772,-2.3230853,2.2782876,2.2724385,2.231424,-1.6740347,-2.3072796,-1.8456913,2.4838655,2.2767992,-2.1947236,-1.8284949,2.6285758,2.6108122
-2.1157138,-2.1155148,1.5439162,-1.9273473,-2.1796677,-2.1179457,1.8439522,-1.7654095,2.4224772,-2.3310103,2.2782876,2.2724385,2.231424,-1.6846377,-2.3152714,-1.8522762,2.4838655,2.2904694,-2.2030632,-1.8379726,2.6285758,2.6108122
-2.124447,-2.1242566,1.5497488,-1.9355637,-2.1678581,-2.1266396,1.8483063,-1.7708051,2.4224772,-2.3389044,2.2896159,2.2746782,2.2367811,-1.6952264,-2.3232312,-1.8590014,2.4838655,2.2905166,-2.2113771,-1.8474526,2.6285758,2.6108122
-2.1331463,-2.132964,1.5623811,-1.9438341,-2.1555417,-2.1353018,1.8662622,-1.7763743,2.434242,-2.3467677,2.2896256,2.2753744,2.2385893,-1.6991998,-2.3311596,-1.8658623,2.4838655,2.2919035,-2.219665,-1.8569326,2.6285758,2.6108122
-2.1418116,-2.141636,1.5661912,-1.9521532,-2.155609,-2.1439326,1.8805834,-1.7821151,2.434242,-2.3546004,2.2896256,2.2753766,2.2357519,-1.7099369,-2.3390567,-1.8728527,2.4982738,2.2934034,-2.2279263,-1.8664126,2.6285758,2.6108122
-2.150443,-2.1502736,1.5690284,-1.9605149,-2.1556761,-2.1525314,1.89242,-1.7880247,2.434242,-2.3623996,2.2896256,2.2707827,2.2357519,-1.7206922,-2.3469229,-1.8799673,2.4982738,2.293462,-2.2361605,-1.8758903,2.6285758,2.6423948
-2.1590405,-2.158877,1.5761302,-1.9689156,-2.1557434,-2.1610982,1.8808919,-1.7940999,2.434242,-2.3701682,2.2896256,2.2785912,2.2540321,-1.7314066,-2.3547556,-1.8872,2.4982738,2.2931528,-2.244363,-1.8853534,2.6285758,2.6423962
-2.167604,-2.1674461,1.5806125,-1.9773493,-2.1558106,-2.169633,1.8998613,-1.800337,2.434242,-2.3779068,2.298749,2.2796757,2.2531126,-1.7420795,-2.3625572,-1.8945447,2.4982738,2.2912722,-2.2525363,-1.8948094,2.6285758,2.6423962
-2.1761339,-2.175981,1.5858815,-1.9858125,-2.1558778,-2.1781356,1.9042441,-1.8067317,2.434242,-2.385615,2.2986598,2.2796757,2.2783859,-1.7527084,-2.370328,-1.9019954,2.4982738,2.289537,-2.260682,-1.9042524,2.6285758,2.652414
-2.18463,-2.184482,1.5880388,-1.9943008,-2.155945,-2.1866062,1.9191513,-1.81328,2.434242,-2.3932936,2.3200636,2.2645388,2.2783859,-1.7632934,-2.3780684,-1.909546,2.4982738,2.3086283,-2.2688,-1.9136792,2.6285758,2.669589
