epoch,feature_index,feature,gate
1,1,da_as_as_mw_thirty_minutes_reserve,0.98040634
1,2,da_as_total_mw_thirty_minutes_reserve,1.0007486
1,3,gross_sched_interchange_mw,1.0607088
1,4,gen_fuel_nuclear_mw,1.0295479
1,5,gen_fuel_gas_mw,1.0333748
1,6,da_as_as_req_mw_thirty_minutes_reserve,1.0127491
1,7,da_as_as_req_mw_primary_reserve,0.9963316
1,8,da_as_as_req_mw_synchronized_reserve,1.0105667
1,9,total_pjm_assigned_reg,1.0131395
1,10,da_as_as_mw_primary_reserve,1.0146075
1,11,da_as_total_mw_primary_reserve,0.99931484
1,12,da_as_as_mw_synchronized_reserve,1.0035229
1,13,total_pjm_reg_purchases,1.01837
1,14,gen_fuel_other_renewables_mw,0.9950596
1,15,total_lmp_da,0.9854015
1,16,total_pjm_rmpcp_cr,1.0022633
1,17,forecast_load_mw_day_ahead,1.0094446
1,18,total_pjm_rmccp_cr,0.96358687
1,19,gen_fuel_wind_mw,1.0055085
1,20,da_as_total_mw_synchronized_reserve,0.9844075
1,21,system_energy_price_da,1.0194334
1,22,gen_fuel_multiple_fuels_pct,1.0346135
1,23,gen_fuel_multiple_fuels_mw,0.9939083
1,24,marginal_loss_price_rt,0.9777531
1,25,gen_fuel_gas_pct,1.0091488
1,26,marginal_loss_price_da,1.0073285
1,27,total_lmp_rt,0.96935934
1,28,rmccp,0.9667671
1,29,system_energy_price_rt,0.9719019
1,30,rmpcp,0.9930328
1,31,gen_fuel_wind_pct,0.99618214
1,32,gen_fuel_coal_mw,1.0331796
1,33,wind_generation_mw,1.0026194
1,34,gross_inadv_interchange_mw,0.99087095
1,35,gen_fuel_oil_mw,0.99422145
1,36,da_as_mcp_primary_reserve,0.9742415
1,37,total_pjm_rt_load_mwh,0.99740875
1,38,metered_load_mw,0.975918
1,39,forecast_load_mw_latest_available,0.9695813
1,40,prelim_load_avg_hourly,0.97227854
1,41,gross_actual_interchange_mw,0.9650026
1,42,gen_fuel_hydro_mw,0.9677621
1,43,total_pjm_loc_credit,0.96247447
1,44,total_losses,1.0467323
