feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,total_pjm_rmccp_cr,1,36,net_actual_interchange_mw,0.1136719778115172,0.2505174697851023,0.1527915620340671,0.1967526451794647,0.2465739564757278,0.8982484522156433,1,1,1,1,1,1,6,0.8982484522156433,-6.386277e-05,-6.386277e-05,0.000249907
2,gen_fuel_coal_mw,2,5,net_actual_interchange_mw,0.0611788907176859,-0.1386981747137865,-0.1803873109628377,-0.0933608199596947,0.2267193336079491,0.8898155844587204,1,1,1,1,1,1,6,0.8898155844587204,0.00015206783,0.00015206783,0.0003427073
3,da_as_total_mw_thirty_minutes_reserve,3,46,net_actual_interchange_mw,0.0614039710624178,-0.4182094652719,-0.385344479708851,-0.2832761326510779,0.3936607457704628,0.8730842355493177,1,1,1,1,1,1,6,0.8730842355493177,0.0005138025,0.0005138025,0.00016887728
4,da_as_as_mw_thirty_minutes_reserve,4,49,net_actual_interchange_mw,0.0746359889580276,-0.4264102788736493,-0.3901381720497037,-0.2629563370456714,0.3775853393628175,0.8513176209951262,1,1,1,1,1,1,6,0.8513176209951262,-8.680241e-05,-8.680241e-05,9.402231e-05
5,gross_sched_interchange_mw,5,67,net_actual_interchange_mw,0.1479086047631719,-0.4475360500976287,-0.4857948209588573,-0.3356368749214564,0.5053344067999543,0.8022876568127054,1,1,1,1,1,1,6,0.8022876568127054,-9.90431e-05,-9.90431e-05,-0.00021172248
6,gen_fuel_nuclear_mw,6,9,net_actual_interchange_mw,0.1138790176392425,-0.3469316620912018,-0.4170727075736101,-0.2323810336411244,0.4213599529555687,0.7863263822388052,1,1,1,1,1,1,6,0.7863263822388052,-0.000248596,-0.000248596,-1.4871301e-05
7,da_as_as_req_mw_synchronized_reserve,7,42,net_actual_interchange_mw,0.1884031077461604,-0.3122218036823065,-0.4056485392083132,-0.2730443648733208,0.4625497046466421,0.0643085669893369,1,1,1,1,1,1,6,0.4625497046466421,-0.000113730915,-0.000113730915,0.00017992873
8,da_as_as_req_mw_primary_reserve,8,41,net_actual_interchange_mw,0.1777896281269135,-0.3244004921219058,-0.4045841219474794,-0.2350394548375885,0.4130435296433721,0.0659617144359991,1,1,1,1,1,1,6,0.4130435296433721,-0.00022542285,-0.00022542285,-0.000103728475
9,da_as_as_mw_synchronized_reserve,9,48,net_actual_interchange_mw,0.0696082592017589,-0.3797965714782451,-0.3604444973637096,-0.2352366142424184,0.3358021384549171,0.2020158957489524,1,1,1,1,1,1,6,0.3797965714782451,-7.5180375e-05,-7.5180375e-05,-3.9294573e-05
10,da_as_total_mw_primary_reserve,10,44,net_actual_interchange_mw,0.0873150064532401,-0.3409049451872689,-0.3506221717586142,-0.2328870520065151,0.3720623573476014,0.1213881231627941,1,1,1,1,1,1,6,0.3720623573476014,0.0009420213,0.0009420213,0.00022443557
11,da_as_as_mw_primary_reserve,11,47,net_actual_interchange_mw,0.0926983654823754,-0.3585468913828654,-0.3606470129223097,-0.2266676661454136,0.369843849194906,0.1124298452985255,1,1,1,1,1,1,6,0.369843849194906,0.00014977816,0.00014977816,-4.2396634e-05
12,da_as_total_mw_synchronized_reserve,12,45,net_actual_interchange_mw,0.0736898570678548,-0.3621585342128154,-0.3378839283570508,-0.2597133928370024,0.3598034802024494,0.218974170618541,1,1,1,1,1,1,6,0.3621585342128154,-3.2121927e-05,-3.2121927e-05,0.0005360845
13,gen_fuel_other_renewables_mw,13,11,net_actual_interchange_mw,0.0511800513512131,-0.224542277460229,-0.2345290421880868,-0.1672425464860345,0.2427899504963803,0.3395991214035356,1,1,1,1,1,1,6,0.3395991214035356,0.00029218057,0.00029218057,0.00013390975
14,system_energy_price_da,14,57,net_actual_interchange_mw,0.080961657866399,0.3345666186393655,0.1726341675059039,0.2350240993576976,0.2777971485002039,0.1753718578587001,1,1,1,1,1,1,6,0.3345666186393655,0.00019024097,0.00019024097,-9.2068425e-05
15,total_pjm_rmpcp_cr,15,37,net_actual_interchange_mw,0.1204317384138656,-0.2573371796193043,-0.2099665404548339,-0.1814853858907523,0.3071679039925949,0.1740284501315598,1,1,1,1,1,1,6,0.3071679039925949,1.3732002e-05,1.3732002e-05,-0.0011465747
16,rmpcp,16,30,net_actual_interchange_mw,0.0546425286109156,-0.1942793836919533,-0.1325336008774627,-0.124004435044099,0.2098913901999015,0.0519835138105333,1,1,1,1,1,1,6,0.2098913901999015,0.0003181797,0.0003181797,-0.00013613867
17,gen_fuel_gas_mw,17,6,net_actual_interchange_mw,0.0436989881191581,-0.310789657237509,-0.3213895026828638,-0.1853898848030649,0.270067204360047,0.915267902533656,0,1,1,1,1,1,5,0.915267902533656,-0.000106549836,-0.000106549836,6.11937e-05
18,forecast_load_mw_day_ahead,18,26,net_actual_interchange_mw,0.0205843404569493,-0.1481906816923846,-0.157076099231859,-0.1152756019478954,0.231638690418431,0.9106292588124996,0,1,1,1,1,1,5,0.9106292588124996,-1.7027334e-05,-1.7027334e-05,-0.00047154955
19,total_gen,19,1,net_actual_interchange_mw,0.0386584850421335,-0.2432989808109978,-0.2482975477586681,-0.1231415068112315,0.1947342206235089,0.9045929042082116,0,1,1,1,1,1,5,0.9045929042082116,0.8830104,0.8830104,0.89324105
20,wind_generation_mw,20,3,net_actual_interchange_mw,0.0302962554289919,0.1781030026979006,0.1665360664072881,0.1196524881845982,0.1862569993722901,0.8454818462657887,0,1,1,1,1,1,5,0.8454818462657887,0.00019296928,0.00019296928,-0.00039262857
21,gen_fuel_wind_mw,21,14,net_actual_interchange_mw,0.0174692662806514,0.1706818865491543,0.1547469829178454,0.144906704609006,0.2293519014452585,0.8367360496972654,0,1,1,1,1,1,5,0.8367360496972654,6.431338e-05,6.431338e-05,5.454378e-05
22,da_as_as_req_mw_thirty_minutes_reserve,22,43,net_actual_interchange_mw,0.1916928568736203,-0.3256189410295594,-0.4077927471696969,-0.2601249926210174,0.4309208409820522,0.0371522155945002,1,1,1,1,1,0,5,0.4309208409820522,9.7222655e-05,9.7222655e-05,0.00018347008
23,total_pjm_assigned_reg,23,35,net_actual_interchange_mw,0.0421342850564906,0.2845288095819156,0.3075128842422783,0.1677235865346955,0.2562445295740143,0.4155318460492702,0,1,1,1,1,1,5,0.4155318460492702,-0.00036212173,-0.00036212173,0.00015328062
24,rmccp,24,29,net_actual_interchange_mw,0.4128072599487997,0.1907036925029355,0.0937059717987884,0.1529175031205345,0.2037659670649143,0.1900145933495662,1,1,0,1,1,1,5,0.4128072599487997,-0.00018806143,-0.00018806143,-8.022552e-05
25,total_pjm_reg_purchases,25,33,net_actual_interchange_mw,0.0480295036086045,0.2288293280921475,0.2587521041224447,0.1653572421462329,0.2664972127029832,0.3722287709742388,0,1,1,1,1,1,5,0.3722287709742388,0.00022624472,0.00022624472,-0.00023100787
26,gen_fuel_multiple_fuels_mw,26,8,net_actual_interchange_mw,0.0403028518541013,0.2063969044098604,0.2041643201430588,0.1059556537840901,0.2044445445107592,0.3376207887677197,0,1,1,1,1,1,5,0.3376207887677197,-0.00010510262,-0.00010510262,2.3385823e-05
27,total_lmp_da,27,58,net_actual_interchange_mw,0.1091131761531145,0.3114590453424404,0.0958332234047131,0.1995107033639143,0.2344958535290104,0.1747027778353606,1,1,0,1,1,1,5,0.3114590453424404,-4.7706857e-05,-4.7706857e-05,-0.00029872436
