area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day
-1.0836513,-1.4596934,-1.5824903,2.1062698,-1.551972,-1.5645541,-1.5420575,2.1188784,1.8688775,1.4644303,-1.5651469,1.5371188,2.085006,-1.6287402,-1.3986896,-1.2996967,2.2208803,2.123224,-1.4075959,2.0264764,2.1468644,1.8176976,2.000531,-1.542746,-1.534883,-1.4775927,-1.489682,2.0454333,1.1868155
-1.1128616,-1.475723,-1.5933409,2.1160452,-1.5632001,-1.5773526,-1.5541626,2.1378083,1.873282,1.4825135,-1.5761901,1.5451552,2.1039662,-1.6522294,-1.4134961,-1.3176322,2.2287052,2.123249,-1.4229053,2.0331435,2.1470926,1.8329915,2.0078387,-1.5544599,-1.5480564,-1.4915009,-1.503135,2.0525055,1.209983
-1.1380748,-1.4892291,-1.6041992,2.1347015,-1.5744282,-1.590019,-1.5662067,2.1472502,1.8875206,1.499635,-1.5872442,1.5637801,2.1176784,-1.657719,-1.4281057,-1.3351418,2.2511516,2.123249,-1.4374689,2.035723,2.1535804,1.8443893,2.002252,-1.5635622,-1.5610827,-1.5052347,-1.5164467,2.0596151,1.2361735
-1.1597782,-1.5025781,-1.6150575,2.1348774,-1.5856563,-1.6025571,-1.5781881,2.1494179,1.8873353,1.503918,-1.6016096,1.577166,2.1290786,-1.6633927,-1.4425246,-1.3561811,2.2718542,2.1306336,-1.4523225,2.0404558,2.1602094,1.8660585,2.0126727,-1.575357,-1.5739671,-1.5188007,-1.5296206,2.0712674,1.2563517
-1.1810752,-1.5157955,-1.6402823,2.140673,-1.5968721,-1.6149703,-1.5901052,2.1621037,1.8872111,1.5381432,-1.6123672,1.5834306,2.13073,-1.6692518,-1.4386786,-1.3689184,2.272782,2.1345582,-1.4669424,2.055451,2.1654997,1.877345,2.0370386,-1.5871035,-1.5867138,-1.5322043,-1.5418067,2.0705023,1.2769881
-1.1981871,-1.5288832,-1.64874,2.140673,-1.6080723,-1.6272625,-1.6019564,2.1667502,1.9048924,1.5497206,-1.623126,1.6091436,2.13073,-1.6638454,-1.451878,-1.3872766,2.2994084,2.1423283,-1.4813395,2.0554745,2.1654997,1.8893005,2.0399451,-1.5987988,-1.5993273,-1.5454509,-1.5547527,2.081217,1.3069025
-1.216563,-1.5418447,-1.6573182,2.140673,-1.6192518,-1.639437,-1.6137406,2.1848702,1.9328495,1.5535965,-1.6339002,1.6206901,2.1415374,-1.6701155,-1.4649926,-1.40273,2.3118763,2.1832004,-1.4955238,2.055441,2.1797953,1.910337,2.0627704,-1.6104409,-1.611811,-1.5585462,-1.5675919,2.0812392,1.3498985
-1.236064,-1.554682,-1.6660095,2.160943,-1.6304055,-1.6514968,-1.6259023,2.1867206,1.9353076,1.5588503,-1.6446576,1.6212858,2.1454842,-1.6765636,-1.4780204,-1.4137377,2.3118763,2.1832113,-1.5133283,2.0642152,2.1817431,1.9195008,2.061328,-1.6220282,-1.6241697,-1.5714947,-1.5803015,2.0890698,1.3720295
-1.2567464,-1.5673982,-1.6748062,2.1833007,-1.6415315,-1.6634456,-1.6375152,2.201522,1.9383117,1.5784483,-1.655415,1.6264883,2.1571064,-1.6831858,-1.4909594,-1.4284469,2.311021,2.1979945,-1.5267603,2.0747888,2.1873145,1.9215776,2.087257,-1.6335584,-1.6364064,-1.5843018,-1.6123981,2.1204965,1.4023926
-1.2754247,-1.6009592,-1.6837009,2.1861227,-1.6526262,-1.6752855,-1.6490612,2.2068152,1.940384,1.5869483,-1.6661606,1.631706,2.157159,-1.6899776,-1.4998921,-1.4433929,2.3112144,2.201055,-1.5399806,2.0781546,2.188942,1.9394245,2.0931337,-1.6450304,-1.6485249,-1.6044847,-1.6203965,2.1410234,1.436198
-1.2979852,-1.6063629,-1.6926856,2.2023652,-1.6636863,-1.6870201,-1.6605396,2.2116964,1.9623284,1.5975214,-1.6768917,1.6646806,2.157159,-1.6969342,-1.5128489,-1.4598151,2.327509,2.201055,-1.5530553,2.0920894,2.1846788,1.940503,2.0904746,-1.6564426,-1.6605284,-1.6161143,-1.6285359,2.1426635,1.4638557
-1.3144256,-1.61196,-1.7017533,2.204225,-1.6747097,-1.698652,-1.6719502,2.2116964,1.9669515,1.6126847,-1.6876044,1.6776187,2.1925192,-1.7040505,-1.5257008,-1.4741359,2.3268178,2.201055,-1.5659889,2.109525,2.191973,1.9462068,2.0906217,-1.6677947,-1.6724207,-1.6276569,-1.6368142,2.1456854,1.4802452
-1.3294814,-1.6177495,-1.7108968,2.2154,-1.685693,-1.7101837,-1.6832925,2.225077,1.9710495,1.6327271,-1.6982938,1.7008522,2.192521,-1.7113206,-1.5384481,-1.4913223,2.3298109,2.201055,-1.5787854,2.1232085,2.2073824,1.9525099,2.090588,-1.6790843,-1.6558164,-1.6391438,-1.6452241,2.1456854,1.5108271
-1.3437057,-1.6237297,-1.7201089,2.2204149,-1.6966351,-1.7216183,-1.6945665,2.2329183,1.9616845,1.6395717,-1.7089584,1.706454,2.2254426,-1.7187384,-1.5510917,-1.5012593,2.3298795,2.211599,-1.5914494,2.1330767,2.2223592,1.9625586,2.0905545,-1.6903121,-1.6636318,-1.6505725,-1.6537573,2.1501062,1.5246935
-1.3600014,-1.6298984,-1.7293822,2.2325494,-1.7075334,-1.7329572,-1.7057719,2.2329183,1.9667004,1.648968,-1.7195939,1.7070085,2.244031,-1.7262982,-1.5636328,-1.5149167,2.3298795,2.2309551,-1.6039838,2.1362076,2.233128,1.9629902,2.096132,-1.7014775,-1.6716368,-1.6619426,-1.6624067,2.153461,1.5377513
-1.3759985,-1.6362529,-1.7387109,2.2443411,-1.7183869,-1.7442039,-1.7169089,2.2329183,1.9735849,1.642371,-1.730199,1.7242829,2.2647398,-1.7326114,-1.5760726,-1.5284085,2.3537078,2.245148,-1.6163933,2.1361754,2.2470684,1.9799116,2.0984335,-1.7125795,-1.6797745,-1.6732521,-1.6711643,2.1720936,1.5658096
-1.3917155,-1.6427898,-1.7560635,2.2679117,-1.7291938,-1.7553599,-1.7279775,2.2482173,1.978139,1.6611583,-1.740771,1.7504547,2.2647398,-1.7404952,-1.5884117,-1.5314009,2.3537078,2.247871,-1.6297351,2.130574,2.2699704,1.9990152,2.0968034,-1.7236177,-1.6880372,-1.6845012,-1.6800228,2.1766012,1.5801281
-1.4165411,-1.649505,-1.7646534,2.2926936,-1.739952,-1.7664279,-1.7389779,2.2482173,1.9800678,1.6558326,-1.751308,1.7525067,2.2724059,-1.7485052,-1.5983628,-1.5446898,2.3537078,2.2530515,-1.6418165,2.123748,2.2700024,2.0140128,2.0967698,-1.7345926,-1.6964178,-1.6956881,-1.6889745,2.1798823,1.6034085
-1.4372368,-1.6563941,-1.7733247,2.292885,-1.7506613,-1.7774098,-1.7623839,2.2482173,1.9814054,1.6557696,-1.7618083,1.7647078,2.272681,-1.7566274,-1.6106473,-1.5578239,2.3537078,2.257599,-1.653789,2.1363401,2.2700024,2.0139456,2.0977216,-1.7330092,-1.7049087,-1.7068132,-1.698012,2.179462,1.6352007
-1.449802,-1.6634523,-1.7820698,2.292885,-1.7613207,-1.7883077,-1.7801212,2.265435,1.9952334,1.678973,-1.7722683,1.7636517,2.2793434,-1.7648554,-1.6228241,-1.5708083,2.3537078,2.2570236,-1.6656567,2.154398,2.2922294,2.0157418,2.0983083,-1.7196946,-1.713503,-1.7178758,-1.7071275,2.2229655,1.6456839
-1.4611571,-1.6706738,-1.7908832,2.3073256,-1.7719293,-1.812095,-1.7862328,2.287307,2.002392,1.6970797,-1.782689,1.761419,2.2852778,-1.7731824,-1.6348953,-1.5836483,2.3537078,2.2685807,-1.6774217,2.1601052,2.294933,2.0334156,2.154135,-1.7244004,-1.722193,-1.7288759,-1.7163147,2.2384794,1.6752386
-1.473696,-1.6780536,-1.7997577,2.3073256,-1.7824864,-1.8211476,-1.7925074,2.2878287,2.0222504,1.7112908,-1.7930677,1.7679534,2.2861676,-1.7816006,-1.6468635,-1.5963486,2.3537078,2.2661989,-1.6890864,2.160078,2.2975385,2.0404732,2.1652303,-1.7292857,-1.7309719,-1.7634321,-1.7255666,2.2363217,1.6816089
-1.4861875,-1.6855851,-1.8086878,2.3073256,-1.7929912,-1.8300589,-1.7989401,2.2878287,2.0335681,1.739174,-1.8034041,1.8010201,2.2861676,-1.7901042,-1.6587306,-1.6089135,2.3537078,2.26281,-1.7006533,2.1634045,2.2977202,2.0406396,2.181776,-1.7343506,-1.739832,-1.7687578,-1.7348756,2.2363613,1.715886
-1.4986283,-1.6932623,-1.8176664,2.3071413,-1.8034436,-1.839015,-1.7977388,2.2878287,2.0387254,1.7501727,-1.813696,1.8080277,2.299176,-1.7986859,-1.6704988,-1.6181561,2.3537078,2.2769914,-1.7121243,2.1627426,2.2977202,2.050782,2.1815586,-1.7395948,-1.7487669,-1.7742292,-1.7442365,2.2363842,1.7271022
-1.5110137,-1.7010782,-1.8266897,2.3071413,-1.813843,-1.8480086,-1.7926404,2.2956717,2.0465991,1.7718921,-1.8239441,1.8168236,2.2992432,-1.8073393,-1.6821704,-1.6306496,2.3537078,2.2769914,-1.723502,2.1625621,2.2977202,2.0730312,2.1812177,-1.745017,-1.7767882,-1.7798734,-1.7536422,2.2538214,1.7506016
-1.523342,-1.7090261,-1.8357505,2.3137414,-1.8241897,-1.8570355,-1.7990144,2.2956655,2.052242,1.7798774,-1.8341465,1.8344114,2.2992432,-1.8160574,-1.6937466,-1.6430058,2.3537078,2.2843053,-1.7347887,2.1954784,2.2977202,2.0726306,2.1843717,-1.750616,-1.7826066,-1.7856873,-1.763087,2.2647798,1.7589273
-1.5366906,-1.7170993,-1.844844,2.340594,-1.8597808,-1.8660893,-1.8055435,2.2898984,2.0738947,1.7958429,-1.8443024,1.8604112,2.2992432,-1.8248357,-1.7052304,-1.6552297,2.3537078,2.2843053,-1.7459862,2.2039635,2.2977202,2.0720692,2.1886625,-1.7563893,-1.7885923,-1.7916689,-1.7725648,2.2736049,1.7641664
-1.5531322,-1.7252902,-1.8539646,2.3413355,-1.8637018,-1.8751684,-1.812223,2.2898724,2.0830014,1.8038123,-1.8544123,1.8741435,2.3017519,-1.8336664,-1.7363758,-1.6673256,2.3537078,2.2843053,-1.7792525,2.2050426,2.2977202,2.0808067,2.188629,-1.7623346,-1.7947422,-1.7978144,-1.7820706,2.2779028,1.7850195
-1.5657957,-1.7335922,-1.8631094,2.3563848,-1.8677624,-1.8842659,-1.8438612,2.2910323,2.0885293,1.8192604,-1.8644756,1.8816323,2.3218474,-1.8425438,-1.7433269,-1.6792983,2.3537078,2.2964463,-1.7828404,2.2050827,2.2977202,2.079629,2.1901953,-1.7684484,-1.8010528,-1.80412,-1.7915982,2.2779028,1.8005321
-1.5761437,-1.7419978,-1.8722724,2.3574376,-1.8719875,-1.8933761,-1.8471717,2.2927122,2.0912135,1.8378958,-1.8744917,1.8871335,2.3218908,-1.8514644,-1.7504276,-1.6911516,2.3757775,2.3027596,-1.7865909,2.205049,2.31454,2.0932856,2.1981065,-1.7747272,-1.8075193,-1.8105813,-1.8011452,2.2829244,1.8349565
-1.5683938,-1.7504998,-1.8814498,2.3574376,-1.8763772,-1.9025029,-1.8505911,2.2927122,2.0929706,1.8531462,-1.8844597,1.8959222,2.3310454,-1.8604208,-1.7576731,-1.7028897,2.390859,2.3027706,-1.7905068,2.2270339,2.3147895,2.0915494,2.21455,-1.7811671,-1.8141371,-1.8171937,-1.8107076,2.3165193,1.8522533
-1.5781919,-1.7590919,-1.8906404,2.3600636,-1.8809323,-1.9116299,-1.8541666,2.2927122,2.1103847,1.8707607,-1.8943803,1.8965594,2.3310454,-1.8694078,-1.7650576,-1.714517,2.3961997,2.3027706,-1.7945907,2.2266912,2.3234725,2.0802562,2.2145164,-1.7877638,-1.8209015,-1.8239521,-1.8202726,2.316946,1.8553009
-1.5880712,-1.7677662,-1.8998346,2.3600752,-1.8856527,-1.9207596,-1.8579013,2.3162239,2.113449,1.8943111,-1.9042534,1.9002633,2.3385537,-1.8784235,-1.7725748,-1.7260357,2.3961997,2.30843,-1.7988439,2.2342105,2.3234725,2.0823233,2.237646,-1.7945118,-1.8278075,-1.8308512,-1.8298534,2.316946,1.8678759
-1.5980221,-1.7765167,-1.9090289,2.3600752,-1.8905376,-1.9298908,-1.8617967,2.3340602,2.1133842,1.9131051,-1.9140788,1.8950492,2.3480673,-1.8874599,-1.7802178,-1.7374501,2.3961997,2.3121634,-1.8032672,2.241546,2.3234725,2.0916164,2.2487683,-1.8014065,-1.8348488,-1.8378857,-1.8394343,2.316946,1.8706223
-1.6080368,-1.7853361,-1.9182231,2.3696055,-1.8955866,-1.9390178,-1.8658552,2.3510528,2.1185596,1.9061024,-1.9238567,1.8813391,2.3480673,-1.8965147,-1.7879807,-1.7487634,2.3961997,2.3121634,-1.8078619,2.2484124,2.3234725,2.0964825,2.2537124,-1.8084422,-1.8420198,-1.8450496,-1.8490088,2.3222487,1.8875461
-1.6181085,-1.7942187,-1.9274174,2.3755996,-1.9007977,-1.9481448,-1.8700777,2.3513427,2.133183,1.9127539,-1.9335873,1.9016067,2.357901,-1.9055831,-1.7958567,-1.7599787,2.3961997,2.3121634,-1.8126286,2.2484124,2.3234725,2.0964186,2.2537124,-1.8156132,-1.8493146,-1.8523369,-1.8585728,2.326079,1.905873
-1.6282288,-1.8031573,-1.9366115,2.3801367,-1.906169,-1.9572663,-1.8744651,2.3513427,2.1489794,1.9397497,-1.9432696,1.9343486,2.3680806,-1.9146597,-1.8038391,-1.7710981,2.418846,2.3121634,-1.8175668,2.2538931,2.3264344,2.0962164,2.2657459,-1.8229136,-1.8567274,-1.8701667,-1.8681345,2.3262432,1.9336503
-1.6383921,-1.812147,-1.945789,2.3801367,-1.9116979,-1.9663765,-1.8790181,2.3513427,2.162254,1.9491513,-1.9529048,1.9398285,2.3680806,-1.9237441,-1.8119208,-1.7821254,2.4354951,2.3121634,-1.8226757,2.2723446,2.3391247,2.107518,2.2707133,-1.830337,-1.8642516,-1.8767122,-1.8776817,2.3262432,1.936485
-1.6485903,-1.8211809,-1.95496,2.3801367,-1.9173819,-1.9754729,-1.8837365,2.338301,2.171177,1.9534442,-1.9624931,1.9613651,2.3680806,-1.9328375,-1.8200958,-1.7930622,2.444208,2.3181777,-1.8279542,2.2723482,2.3391247,2.1062498,2.2707133,-1.8378775,-1.871881,-1.883394,-1.8872155,2.3329127,1.9381132
-1.6588182,-1.8302544,-1.9641181,2.386846,-1.9232173,-1.9845557,-1.8886199,2.338301,2.1746786,1.9513139,-1.9720347,1.9579679,2.3753028,-1.9419309,-1.8283571,-1.8039119,2.444208,2.31818,-1.8334006,2.28434,2.3391247,2.112324,2.2707133,-1.8455282,-1.879609,-1.8902081,-1.8967338,2.338725,1.9618142
-1.669068,-1.8393613,-1.9732604,2.3870063,-1.9292006,-1.9936223,-1.8936672,2.338301,2.174645,1.9757915,-1.9815301,1.9670756,2.3838475,-1.9510098,-1.8366978,-1.8146765,2.457916,2.31818,-1.8390125,2.3023102,2.3391247,2.1356008,2.2707133,-1.853283,-1.8874302,-1.8971488,-1.9062343,2.3436182,1.9732183
-1.6793368,-1.8484972,-1.982385,2.3870063,-1.9353276,-2.002671,-1.8988769,2.3606622,2.194107,1.9827901,-1.9909781,1.9756907,2.4026096,-1.9600863,-1.8451129,-1.8253583,2.4687085,2.337403,-1.8447874,2.3047898,2.3502285,2.1489804,2.2707133,-1.861136,-1.8953373,-1.9042104,-1.9157133,2.3468196,1.9965239
-1.6896187,-1.8576562,-1.9914907,2.3870063,-1.941594,-2.0117009,-1.9042472,2.3645256,2.1938515,1.9842638,-2.0003808,1.9772072,2.4026225,-1.9691576,-1.8535948,-1.8359596,2.4687085,2.3366597,-1.850722,2.3028746,2.3502285,2.1489131,2.2864182,-1.86908,-1.9033245,-1.9113876,-1.92517,2.3470986,1.9952366
-1.6999055,-1.8668356,-2.0005765,2.3870063,-1.9479951,-2.0207102,-1.9097751,2.364663,2.1947896,1.9977741,-2.0097392,1.963697,2.4033785,-1.9782174,-1.8621387,-1.846482,2.4687085,2.3366597,-1.8568128,2.3028746,2.3502285,2.148846,2.3111339,-1.877109,-1.9113865,-1.918674,-1.9346048,2.3661935,2.0054371
-1.7101923,-1.8760298,-2.0096426,2.399354,-1.9545258,-2.0296915,-1.9154586,2.364663,2.194756,2.0078123,-2.0190506,1.9621905,2.4033785,-1.9872628,-1.8707376,-1.8569279,2.4792476,2.3469377,-1.8630557,2.3028746,2.361164,2.1372294,2.32533,-1.8852166,-1.9195163,-1.9260634,-1.9440116,2.3736908,2.0207627
-1.7204791,-1.8852379,-2.0186856,2.404732,-1.9611809,-2.0386536,-1.9212934,2.364663,2.1947224,2.0069635,-2.028316,1.9798554,2.4033785,-1.9962946,-1.8793862,-1.8672991,2.4916,2.358541,-1.8694463,2.312654,2.3649213,2.1317036,2.3396957,-1.8933972,-1.9277092,-1.9335506,-1.9533935,2.3951647,2.028828
-1.7307634,-1.894449,-2.0276988,2.404732,-1.9679554,-2.0475938,-1.9272765,2.364663,2.1946888,2.016523,-2.0375397,1.980384,2.4033785,-2.0053103,-1.8880787,-1.8775979,2.4916203,2.3867612,-1.8759799,2.3286934,2.3649213,2.1541586,2.3396957,-1.901644,-1.9359585,-1.9411284,-1.9627472,2.3951805,2.042857
-1.7410334,-1.90366,-2.0366898,2.404732,-1.974844,-2.0565023,-1.9334037,2.3788393,2.2069206,2.0195847,-2.0467184,1.9978113,2.4033785,-2.0143106,-1.8968105,-1.8878251,2.4916203,2.3832448,-1.8826517,2.3286934,2.3804572,2.1542273,2.3592296,-1.9099525,-1.9442599,-1.948792,-1.972071,2.3951805,2.0429127
-1.7512912,-1.9128711,-2.0456562,2.404732,-1.9818401,-2.0653849,-1.9396708,2.4010007,2.226435,2.0187094,-2.0558512,1.9920136,2.4033785,-2.0232863,-1.9055766,-1.8979827,2.4916203,2.3880498,-1.889456,2.3286934,2.3842711,2.15416,2.3744066,-1.9183158,-1.9526078,-1.956535,-1.9813654,2.3951805,2.0428455
-1.7615329,-1.9220822,-2.0545967,2.404732,-1.9889389,-2.0742416,-1.9460723,2.4010007,2.2226644,2.0149698,-2.0649428,1.994613,2.4033785,-2.0322413,-1.9143732,-1.9080726,2.4916203,2.3880498,-1.8963877,2.3457353,2.394586,2.1540928,2.3920743,-1.9267291,-1.9609966,-1.9643515,-1.9906291,2.3951805,2.0481045
-1.7420932,-1.9312932,-2.0635052,2.404732,-1.9961343,-2.0830715,-1.952604,2.4010007,2.218146,2.0487692,-2.0739937,2.0095305,2.4033785,-2.0411792,-1.9231926,-1.9180961,2.4916203,2.3944142,-1.9034408,2.346924,2.394586,2.1540256,2.3895385,-1.9351864,-1.9694221,-1.972236,-1.9998611,2.3951805,2.049245
-1.7479424,-1.9404949,-2.0723848,2.404732,-2.0034206,-2.0918734,-1.9592608,2.4129262,2.2435064,2.0663743,-2.0829976,2.0225935,2.4303339,-2.0500877,-1.9320333,-1.9280546,2.4916203,2.3964174,-1.9106096,2.346924,2.394586,2.1539583,2.3897586,-1.943684,-1.97788,-1.9801826,-2.0090606,2.3951805,2.0391138
-1.7540983,-1.9496884,-2.0812361,2.4384258,-2.0107908,-2.1006467,-1.9660369,2.4245,2.2434833,2.0675144,-2.0919604,2.0318804,2.430336,-2.0589716,-1.9408914,-1.9379494,2.4916203,2.3964174,-1.9178882,2.346924,2.394586,2.1889338,2.3897586,-1.952216,-1.9863641,-1.9881871,-2.018227,2.3951805,2.0609283
-1.7604206,-1.9588659,-2.090058,2.434611,-2.0182438,-2.1093872,-1.9729272,2.4245112,2.2434497,2.0698578,-2.1008832,2.0436795,2.4309099,-2.067833,-1.9497641,-1.9477824,2.4916203,2.3964174,-1.9252706,2.346924,2.40542,2.221503,2.3897586,-1.9607793,-1.994874,-1.9962429,-2.02736,2.3951805,2.0669377
-1.7669053,-1.9680291,-2.0988503,2.4345045,-2.0257697,-2.1180975,-1.9799254,2.4245112,2.243416,2.0873184,-2.1097662,2.037026,2.4312735,-2.0766697,-1.9586396,-1.9575548,2.506022,2.3964174,-1.9327508,2.3410158,2.40542,2.222069,2.3897586,-1.9693676,-2.0034027,-2.0043447,-2.0364587,2.3951805,2.074589
-1.7735484,-1.9771762,-2.1076121,2.4345045,-2.033364,-2.126778,-1.9870266,2.44824,2.259671,2.096931,-2.1186059,2.0368679,2.4312735,-2.0522032,-1.9675313,-1.967267,2.5060713,2.3964174,-1.9403226,2.36117,2.40542,2.2220354,2.4001162,-1.9779787,-2.0119414,-2.012491,-2.0455232,2.3951805,2.1040123
-1.7803441,-1.9863049,-2.116343,2.4403434,-2.041021,-2.135428,-1.994225,2.4573922,2.2756681,2.1054766,-2.1274042,2.0465467,2.4312735,-2.0532746,-1.976423,-1.9769216,2.5060713,2.4023664,-1.9479803,2.36117,2.4126787,2.2239127,2.405956,-1.9866071,-2.0205026,-2.0206738,-2.054553,2.3951805,2.1084287
-1.7872877,-1.9954115,-2.125043,2.4403434,-2.0487368,-2.1440473,-2.0015154,2.457494,2.2756965,2.1077554,-2.1361637,2.0437806,2.4312735,-2.054865,-1.9853147,-1.9865185,2.5060713,2.4023664,-1.9557177,2.36117,2.4394028,2.2348993,2.410689,-1.9952475,-2.029075,-2.028889,-2.063548,2.3951805,2.1087093
-1.7943736,-2.0044966,-2.1337113,2.4403434,-2.056507,-2.1526358,-2.0088894,2.457494,2.2756965,2.1111958,-2.1448846,2.0447898,2.4312735,-2.0565486,-1.9942025,-1.9960592,2.5060713,2.403186,-1.9635297,2.3902829,2.4394038,2.2317698,2.4216645,-2.003902,-2.0376472,-2.0371308,-2.072508,2.3951805,2.1086757
-1.8262272,-2.0135608,-2.142348,2.4403434,-2.0643244,-2.1611931,-2.0163455,2.457494,2.2771578,2.1355143,-2.153567,2.0447378,2.4447844,-2.0583305,-2.0030775,-2.0055459,2.5060713,2.403186,-1.9714097,2.4092078,2.4636428,2.2451324,2.4216645,-2.0125751,-2.0462196,-2.0454006,-2.081433,2.3951805,2.1044235
-1.8286058,-2.0226038,-2.1509528,2.4403434,-2.0721834,-2.1697192,-2.023875,2.457494,2.2763033,2.1276777,-2.1622117,2.0457022,2.4447844,-2.0602148,-2.0119524,-2.014977,2.5060713,2.403186,-1.9793525,2.4091818,2.4636428,2.2455904,2.4216645,-2.0212483,-2.054792,-2.0536935,-2.0903227,2.4229255,2.088292
-1.8311135,-2.031613,-2.1595252,2.4403434,-2.0800836,-2.1782138,-2.0314734,2.457494,2.2762697,2.1202402,-2.170815,2.050642,2.4447844,-2.0622048,-2.0208192,-2.024356,2.5060713,2.403186,-1.9873528,2.4091818,2.4636428,2.2455568,2.4216645,-2.0299215,-2.0633643,-2.061997,-2.0991771,2.4229255,2.1006682
-1.833754,-2.0405986,-2.1680644,2.4403434,-2.0880184,-2.186677,-2.039135,2.457494,2.276236,2.1252203,-2.1793804,2.061257,2.4638953,-2.064304,-2.0296605,-2.0336835,2.5060713,2.403186,-1.9954054,2.4086998,2.4636428,2.2455232,2.4216645,-2.0385947,-2.0719366,-2.0703216,-2.1079962,2.4229255,2.107621
-1.8365318,-2.0495586,-2.1765716,2.4700444,-2.0959857,-2.1951084,-2.0468533,2.457494,2.2762024,2.1288435,-2.187909,2.0430298,2.463923,-2.0665162,-2.0385017,-2.0429587,2.5060713,2.403186,-2.0035043,2.4095733,2.4636428,2.2504108,2.4203105,-2.047268,-2.080509,-2.0786586,-2.1167798,2.4229255,2.1011903
-1.8394513,-2.0584915,-2.1850467,2.4721043,-2.1039817,-2.2035084,-2.0546296,2.457494,2.2761688,2.133742,-2.1964006,2.0377212,2.463923,-2.0688474,-2.0473168,-2.0521853,2.5060713,2.4143121,-2.0116484,2.4152145,2.4802473,2.2597823,2.4203105,-2.0559092,-2.0890565,-2.0869956,-2.125528,2.4434195,2.0742118
-1.8425157,-2.0673964,-2.1934896,2.492659,-2.1119976,-2.2118769,-2.0624504,2.5051606,2.2761352,2.1383889,-2.204856,2.0688715,2.463923,-2.071299,-2.0561244,-2.0613618,2.5060713,2.4143422,-2.0198293,2.4152145,2.5226827,2.2597487,2.4203105,-2.0645487,-2.0975952,-2.0953326,-2.134241,2.4434195,2.0779529
-1.8457292,-2.0762713,-2.2019005,2.5013223,-2.120032,-2.220214,-2.0703163,2.5051727,2.2761016,2.1354835,-2.2132752,2.0622814,2.463923,-2.0738754,-2.064904,-2.0704896,2.5282516,2.4143422,-2.0280428,2.4152145,2.52269,2.2702296,2.4203105,-2.0731883,-2.106134,-2.1036696,-2.1429188,2.4434195,2.0879467
-1.849095,-2.0851135,-2.2102792,2.501324,-2.1280866,-2.2285173,-2.078223,2.5051727,2.284298,2.144147,-2.2216585,2.0617435,2.4744349,-2.0765808,-2.0736735,-2.0795722,2.5498097,2.4143422,-2.0362833,2.424189,2.52269,2.2737782,2.4203105,-2.081817,-2.1146455,-2.1120067,-2.1515615,2.4530518,2.1136448
-1.8526161,-2.093926,-2.218626,2.501324,-2.1361547,-2.2367892,-2.0861635,2.5051727,2.2850785,2.1391034,-2.2300062,2.0713427,2.474502,-2.079418,-2.082414,-2.088604,2.5399137,2.4143422,-2.044553,2.4283233,2.52269,2.2738705,2.4203105,-2.0904229,-2.1231506,-2.1203437,-2.1601691,2.4530528,2.1388698
-1.856295,-2.102708,-2.2269409,2.501324,-2.1442227,-2.2450297,-2.0941331,2.514941,2.2799149,2.167702,-2.238319,2.0775957,2.4870014,-2.0823896,-2.0911345,-2.097593,2.5399137,2.4445567,-2.0528448,2.4283233,2.52269,2.2953475,2.4203105,-2.0990283,-2.1316345,-2.1286807,-2.1687412,2.4530528,2.1460032
-1.8601341,-2.1114593,-2.2352238,2.5107143,-2.1523035,-2.253239,-2.102134,2.514941,2.279874,2.1841848,-2.2465966,2.0774949,2.4870014,-2.0854988,-2.0998368,-2.1065361,2.5399137,2.4445567,-2.0611482,2.4283233,2.52269,2.3223975,2.4187577,-2.1076007,-2.140106,-2.1370177,-2.177278,2.4530528,2.167763
-1.8641357,-2.1201794,-2.243475,2.5107172,-2.1604052,-2.261417,-2.1101587,2.5207934,2.2674446,2.1881504,-2.2548397,2.099995,2.508074,-2.0887487,-2.10851,-2.1154327,2.5399137,2.446776,-2.069472,2.4394965,2.52269,2.3472838,2.4262655,-2.1161697,-2.148552,-2.1453547,-2.1857803,2.4530528,2.1832361
-1.8683009,-2.1288679,-2.2516947,2.5107172,-2.1685069,-2.269564,-2.1181931,2.5207934,2.2586691,2.201594,-2.2630484,2.0933623,2.508081,-2.0921402,-2.1171577,-2.1242878,2.5399137,2.446776,-2.077809,2.4645326,2.52269,2.3454523,2.4262655,-2.1247084,-2.1569874,-2.1536653,-2.1942482,2.4530528,2.1919289
-1.8726307,-2.1375246,-2.259883,2.5107172,-2.1766086,-2.27768,-2.1262603,2.5207934,2.2579455,2.2125502,-2.271223,2.0989041,2.508081,-2.095675,-2.1257825,-2.133101,2.5399137,2.446776,-2.086146,2.4645844,2.52269,2.3453877,2.4378016,-2.1332343,-2.1653917,-2.1619687,-2.202682,2.4530528,2.2011826
