area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6656331,0.6561576,0.7173434,0.6937642,0.67722166,0.7185405,0.70037603,0.6503095,0.6907254,0.83124936,0.86681396,0.907841,0.72344273,0.85079837,0.7664898,0.68773735,0.67419815,0.6891803,0.7351278,0.8570895,0.70191175,0.78287715,1.2417023,0.9562705
0.43676585,0.43443438,0.53822803,0.46891946,0.4625173,0.51952666,0.5086311,0.44508022,0.5042009,0.6440157,0.68871236,0.77024645,0.63515186,0.6579914,0.57600194,0.46873924,0.47706005,0.4670847,0.57294756,0.7212662,0.5233807,0.61931455,1.2336498,0.8146589
0.28179064,0.28333637,0.40558025,0.30551046,0.3126205,0.38252413,0.37311134,0.3084344,0.35998467,0.5021831,0.54478604,0.66087395,0.5734545,0.4909657,0.4329616,0.3205253,0.33751988,0.32344484,0.43000123,0.60977226,0.3957422,0.51905,1.1792825,0.69974315
