area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7328158,0.6580064,0.7251143,0.67561424,0.8021621,0.6663028,0.6852603,0.7052449,0.6838307,1.1620002,0.83721465,0.8381388,0.90992534,0.82412046,0.76943654,0.6836404,0.6732337,0.678989,0.95823205,0.67075366,0.9045463,0.6779582,1.0426707,0.86909914
0.6421728,0.44575715,0.5326811,0.4478586,0.70020705,0.4601601,0.5130732,0.47208193,0.49808553,1.1295791,0.66928893,0.71444535,0.79313153,0.6359509,0.5446558,0.51529264,0.47160062,0.4820029,0.92428064,0.4807878,0.7586863,0.45126364,0.8671343,0.6862932
0.57049966,0.29158604,0.38931337,0.2921822,0.60574013,0.30829892,0.39035866,0.3140696,0.34727538,1.0590451,0.5348707,0.587925,0.6793282,0.47594288,0.38407528,0.4029392,0.3181872,0.32908502,0.83316445,0.35877836,0.6293504,0.31418833,0.7341762,0.5491451
