wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7299351,0.724946,0.9983973,0.85564953,0.91280836,0.7465041,0.7211491,1.0041951,0.69052976,0.69412076,0.8670577,0.70873857,0.93657744,0.73180425,0.7852542,0.71802163,0.9442811,1.1161888,0.72761184,0.8266724,0.6595304,0.8982245,0.8666514,0.7446676,0.79511327,0.98330635,0.8604085,0.700037,0.68941474,0.7604517,0.860285,0.71622103,0.92252177,1.1129649,0.72921765,0.7847228,0.6641861,0.68508047,0.7331838,1.0240059,0.69907475,0.6834753,1.213743,1.0352335,0.9876219,0.70526147,0.6802189,0.93017894,0.76203483
0.4933116,0.4773408,0.865349,0.66803616,0.74523735,0.57421196,0.5011854,0.8800637,0.5331287,0.45702845,0.65770024,0.49966,0.7611842,0.52093023,0.6569429,0.535326,0.8390952,1.0425931,0.5528635,0.57286507,0.42493647,0.6692405,0.67784077,0.56723094,0.6085079,0.8687771,0.73270816,0.50814784,0.4666026,0.5316016,0.7363384,0.49407974,0.80434793,1.0828637,0.5070549,0.55418015,0.4461193,0.4541279,0.52487135,0.8490986,0.49295,0.48315632,1.3177577,0.9542314,0.90359384,0.51392835,0.4736799,0.73280567,0.5094643
0.33165592,0.31270322,0.72632253,0.5110839,0.6215413,0.41484615,0.33367413,0.7647318,0.39636582,0.2927926,0.49138457,0.34607968,0.6008286,0.36905468,0.52708274,0.37812808,0.7220553,0.9726876,0.4221773,0.3884168,0.27362344,0.5100261,0.5185634,0.44039777,0.4541609,0.7410162,0.63699466,0.35876566,0.3043651,0.36437547,0.6472125,0.33265057,0.71277624,1.054789,0.33667567,0.3732639,0.29462513,0.2897068,0.37813553,0.7009086,0.33705097,0.33070803,1.3496886,0.8426629,0.832603,0.43113175,0.3257716,0.56620204,0.34192985
0.2146278,0.19759552,0.585545,0.37832353,0.50591815,0.29189658,0.21712515,0.63644385,0.28076714,0.17919242,0.35756773,0.22846529,0.45821777,0.25086945,0.4166682,0.2544228,0.6148462,0.90648806,0.31305733,0.25591934,0.16834931,0.37048113,0.38197732,0.35331434,0.3255087,0.6284194,0.5652536,0.2460885,0.19011511,0.24354313,0.5558,0.21648918,0.6273212,1.0243154,0.2165672,0.24601793,0.18636937,0.17656764,0.2633647,0.5612641,0.22210266,0.21684164,1.3438221,0.7645855,0.7627639,0.35878262,0.21528158,0.42826024,0.22170201
0.13447066,0.12243498,0.46240905,0.27302012,0.39998424,0.19748682,0.13776463,0.5173029,0.19156113,0.106224075,0.25222507,0.14666942,0.34008053,0.1676172,0.31930244,0.16369514,0.5061382,0.84776783,0.22672574,0.16593465,0.0998983,0.2586939,0.27837294,0.2747984,0.22505441,0.5240995,0.50417006,0.16282433,0.11394974,0.15511161,0.46460047,0.13449399,0.5422374,0.99774647,0.13372111,0.15703693,0.1111371,0.10276758,0.1773579,0.44405714,0.14169136,0.13632569,1.33307,0.6907068,0.71055686,0.2831126,0.13710427,0.3139973,0.14016506
0.08085883,0.07206575,0.35296738,0.19042228,0.30874765,0.1284324,0.08409463,0.42025048,0.12567118,0.059930857,0.1722514,0.09046221,0.24648052,0.10771795,0.23739865,0.1021173,0.41106412,0.78146905,0.15934892,0.10403556,0.056300186,0.17825277,0.20059901,0.20154217,0.15158911,0.4377856,0.4396187,0.10333227,0.06532252,0.094902,0.36895686,0.0799008,0.4574048,0.95755666,0.0793684,0.09785714,0.06272854,0.056895822,0.115884334,0.34616387,0.08593711,0.081720196,1.324244,0.6133093,0.64503044,0.22518814,0.08323752,0.22332151,0.08695439
0.046543878,0.040833145,0.26571533,0.12845255,0.23432244,0.08042598,0.04830992,0.3373368,0.07937676,0.03241559,0.114271745,0.053941164,0.17492858,0.06619056,0.17116493,0.060847595,0.32954606,0.7188547,0.1086771,0.06318386,0.030191693,0.11961132,0.14173554,0.15052652,0.09822861,0.3552305,0.38181517,0.06283185,0.03547718,0.05574174,0.30311,0.045187715,0.38463578,0.9118178,0.044990554,0.058953654,0.033539243,0.029802687,0.07283538,0.26180524,0.050332922,0.04629198,1.3069555,0.5366015,0.58250755,0.17487712,0.048019014,0.15422572,0.051758144
0.025292581,0.021760616,0.19380891,0.08323048,0.17418514,0.048336875,0.02644778,0.25641447,0.048073716,0.016454356,0.073042326,0.03009692,0.122445986,0.03857373,0.11932258,0.03437438,0.25651234,0.64527124,0.070922084,0.036450397,0.015202048,0.07728035,0.098388694,0.10638179,0.06138373,0.2914575,0.3200167,0.036315,0.01820679,0.031128256,0.25406063,0.024269624,0.32117453,0.862391,0.024196796,0.03402433,0.01686087,0.014668677,0.043947835,0.19393937,0.028216941,0.02476604,1.3094409,0.47242087,0.52428824,0.1421275,0.026371632,0.103849076,0.029144723
0.013037317,0.010981447,0.14038168,0.05205624,0.12549318,0.027867915,0.013350381,0.19046281,0.027914597,0.0078401705,0.04493007,0.016007585,0.08418598,0.021415625,0.0810965,0.018522298,0.19690876,0.5814499,0.044834282,0.02019786,0.007196175,0.04872939,0.06632316,0.07397429,0.037029937,0.2384006,0.26972663,0.0201484,0.00878087,0.016486848,0.2055677,0.012272519,0.26389873,0.8229697,0.012185281,0.018528182,0.007917541,0.0067679984,0.025412124,0.14095964,0.01493761,0.012511005,1.2982057,0.41767898,0.4758446,0.10977082,0.013699737,0.06813654,0.015802486
