epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
1,0.9916126601623766,1.0032424926757812,0.7563287019729614,0.28069937229156494,0.4083591401576996
2,0.9429426906686841,0.9741904139518738,0.7633849382400513,0.28262874484062195,0.48378705978393555
3,0.8781866765383518,0.9009167551994324,0.7811819314956665,0.28994518518447876,0.5994864702224731
4,0.8233496203567042,0.8595835566520691,0.7912210822105408,0.28285473585128784,0.6123425364494324
5,0.7784629563490549,0.840628981590271,0.7958248853683472,0.28147873282432556,0.6890153288841248
6,0.7408082859985756,0.8074642419815063,0.8038800954818726,0.2840990722179413,0.7845428586006165
7,0.7053824125817327,0.7756017446517944,0.8116189241409302,0.28777945041656494,0.8961270451545715
8,0.6758437630805102,0.7515918016433716,0.8174505233764648,0.28677842020988464,0.994391679763794
9,0.6396568060824366,0.7332565188407898,0.8219038248062134,0.28828686475753784,1.0746415853500366
10,0.6025144891305403,0.7122287750244141,0.827011227607727,0.2891448438167572,1.1661454439163208
11,0.5782995237545534,0.6768056154251099,0.8356149792671204,0.2878216505050659,1.239098310470581
12,0.5402508946982297,0.6808785200119019,0.8346256017684937,0.29093894362449646,1.320283055305481
13,0.5138470282157263,0.6691832542419434,0.8374662399291992,0.2914935350418091,1.3808702230453491
14,0.5098134157332507,0.6416395306587219,0.8441562652587891,0.29227885603904724,1.41346275806427
15,0.4739877369367715,0.6235689520835876,0.848545253276825,0.28764772415161133,1.4459145069122314
16,0.46262619915333664,0.6246727108955383,0.84827721118927,0.2862231731414795,1.4864577054977417
17,0.4399912632776029,0.634451150894165,0.8459020853042603,0.28445303440093994,1.4939626455307007
18,0.43289139008883276,0.606308102607727,0.8527376055717468,0.284567654132843,1.5185798406600952
19,0.42243604497476056,0.5884639620780945,0.857071578502655,0.28423646092414856,1.528536319732666
20,0.4017837630076842,0.5718637108802795,0.8611035346984863,0.28350377082824707,1.5405067205429077
21,0.40419715530041495,0.5671740770339966,0.862242579460144,0.28267964720726013,1.55270254611969
22,0.39600353394493915,0.5590611696243286,0.8642131090164185,0.2820836305618286,1.5631825923919678
23,0.3860414098158027,0.5500032901763916,0.8664129972457886,0.283172607421875,1.5675854682922363
24,0.3685757355256514,0.54938805103302,0.8665626645088196,0.281708300113678,1.57785165309906
25,0.3648936464027925,0.551277756690979,0.8661035299301147,0.282254695892334,1.5791234970092773
26,0.3584371807448792,0.5538965463638306,0.8654674291610718,0.28414100408554077,1.5860899686813354
27,0.347230950088212,0.5624000430107117,0.8634021878242493,0.2843952178955078,1.5686134099960327
28,0.344260867572192,0.5456451177597046,0.8674716949462891,0.2821677625179291,1.5865447521209717
29,0.3563207591121847,0.5423105955123901,0.8682815432548523,0.2830671966075897,1.583787202835083
30,0.34538285524556134,0.5283987522125244,0.8716605305671692,0.28417032957077026,1.5845012664794922
31,0.3260873118133256,0.5555105805397034,0.865075409412384,0.28424692153930664,1.5909559726715088
32,0.33147516733769217,0.5517435669898987,0.8659904599189758,0.28502532839775085,1.5781798362731934
33,0.32041281100475427,0.5550745129585266,0.8651814460754395,0.2848054766654968,1.5755470991134644
34,0.3136851658875292,0.5312266945838928,0.8709735870361328,0.2857191562652588,1.5859025716781616
35,0.3104064909346176,0.5430362820625305,0.8681052923202515,0.2835434079170227,1.568657636642456
36,0.3042051749247493,0.5390995740890503,0.8690613508224487,0.283208966255188,1.5803686380386353
37,0.30293411355126987,0.5316787958145142,0.8708637952804565,0.2825981378555298,1.5635173320770264
38,0.2917106666348197,0.539108395576477,0.8690593838691711,0.28392699360847473,1.5649237632751465
39,0.28908704605066415,0.5120174884796143,0.8756392598152161,0.2858891189098358,1.567035436630249
