rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,58,total_gen,total_lmp_rt,1.0,0.5480110289510043,0.3648510488022797,0.39164303586321936,0.4965146925827399,0.18535987806302834,1,1,1,1,1,1,6,1.0
2,24,total_gen,forecast_load_mw_latest_available,0.6759780696188242,0.9819441743868502,0.9865300321926168,0.8830884862458173,0.9798315105813102,0.9706408715267545,1,1,1,1,1,1,6,0.9865300321926168
3,25,total_gen,forecast_load_mw_day_ahead,0.6399424895398627,0.9744753508117506,0.9828471007637918,0.8655281126819598,0.9745376531267473,0.972131274422238,1,1,1,1,1,1,6,0.9828471007637918
4,5,total_gen,gen_fuel_gas_mw,0.35496029057621126,0.9022805309037792,0.920196240983112,0.7380233684574564,0.9006077930007476,0.9705022247241752,1,1,1,1,1,1,6,0.9705022247241752
5,4,total_gen,gen_fuel_coal_mw,0.25941495965426836,0.8156505409160988,0.8385490535088669,0.6412465763238997,0.8422161898954439,0.9454658387437761,1,1,1,1,1,1,6,0.9454658387437761
6,32,total_gen,total_pjm_rmccp_cr,0.15943346225551822,0.20319087956048246,0.13590070869301105,0.09389643960742106,0.16167168970143606,0.9195311039066603,1,1,1,1,1,1,6,0.9195311039066603
7,64,total_gen,gross_actual_interchange_mw,0.054527388445341336,0.38057481859288533,0.35554407098981894,0.24617737003058104,0.33764515629451725,0.8995376765098634,1,1,1,1,1,1,6,0.8995376765098634
8,66,total_gen,gross_inadv_interchange_mw,0.060756970031064554,0.47341549043210057,0.49075240625584654,0.30162079510703366,0.4589195944350674,0.8794527121953063,1,1,1,1,1,1,6,0.8794527121953063
9,8,total_gen,gen_fuel_nuclear_mw,0.17423188958457317,0.6118606412158372,0.5722185889210392,0.4186871610670236,0.6152617888275037,0.8553970896858674,1,1,1,1,1,1,6,0.8553970896858674
10,6,total_gen,gen_fuel_hydro_mw,0.0803550889641914,0.3850779858140775,0.4847779321447546,0.2464559715338359,0.40854208010214077,0.7939638812318598,1,1,1,1,1,1,6,0.7939638812318598
