epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.16321715842252044,0.8367827534675598,0.054385526071209035,0.8582592606544495,0.49370222514655787,0.49370222514655787,0.0
2,0.02945842963407352,0.9705415368080139,0.02655431763088271,0.9307935833930969,0.0656552291414105,0.0656552291414105,0.0
3,0.043241009783833266,0.956758975982666,0.043956665920474265,0.8854391574859619,0.03343824800194271,0.03343824800194271,0.0
4,0.023642677134147434,0.9763573408126831,0.027049632612764666,0.9295026659965515,0.024683191138000726,0.024683191138000726,0.0
5,0.022942906890126142,0.9770570993423462,0.022737037922578893,0.9407422542572021,0.02859631080049373,0.02859631080049373,0.0
6,0.017449223473093994,0.9825507402420044,0.01694407009840709,0.955839991569519,0.017838619976795117,0.017838619976795117,0.0
7,0.01843635899734526,0.9815636277198792,0.016144838946665206,0.9579229950904846,0.0164828514723457,0.0164828514723457,0.0
8,0.016890797142981823,0.983109176158905,0.016958899871227184,0.9558013677597046,0.017875266174884667,0.017875266174884667,0.0
9,0.034345013464505456,0.9656549692153931,0.03934355712385176,0.8974619507789612,0.01834154865122666,0.01834154865122666,0.0
10,0.020151477570610428,0.9798485040664673,0.016733402305242253,0.9563890695571899,0.032439427253350056,0.032439427253350056,0.0
11,0.013737131400338425,0.986262857913971,0.01743167047771587,0.9545692205429077,0.018117484348490153,0.018117484348490153,0.0
12,0.01313046983349643,0.9868695139884949,0.018317899251830888,0.9522594809532166,0.01584239859948866,0.01584239859948866,0.0
13,0.02200097067214625,0.9779990315437317,0.020433932994641194,0.9467446208000183,0.017990032326032464,0.017990032326032464,0.0
14,0.014374636175306557,0.9856253862380981,0.01838548060747918,0.9520833492279053,0.018662086018593982,0.018662086018593982,0.0
15,0.01084173638979611,0.9891582727432251,0.01576342574080461,0.9589170217514038,0.013260852052927439,0.013260852052927439,0.0
16,0.012303892078652094,0.98769611120224,0.016750179422667388,0.9563453197479248,0.025890982228548683,0.025890982228548683,0.0
17,0.009847131479089255,0.9901528358459473,0.014139558792222699,0.9631491899490356,0.01200338972757143,0.01200338972757143,0.0
18,0.011855611656702094,0.9881443977355957,0.01569407460939981,0.9590977430343628,0.016004085974538163,0.016004085974538163,0.0
19,0.00926231725382476,0.9907376766204834,0.014512444138803336,0.9621773362159729,0.01104932527039753,0.01104932527039753,0.0
20,0.009430607092887329,0.9905694127082825,0.01325313760059116,0.965459406375885,0.01229911859609191,0.01229911859609191,0.0
21,0.028550144843252155,0.9714498519897461,0.022283267930413693,0.9419248700141907,0.011372071517829159,0.011372071517829159,0.0
22,0.009497183246153182,0.9905028343200684,0.01468276823727312,0.9617334604263306,0.010648766364362707,0.010648766364362707,0.0
23,0.009599082204542489,0.9904009103775024,0.013130951362085789,0.9657778143882751,0.01203766008542657,0.01203766008542657,0.0
24,0.007856288780390495,0.9921436905860901,0.014172805191871399,0.9630625247955322,0.010563289364637726,0.010563289364637726,0.0
25,0.00989471512876417,0.9901052713394165,0.017631622638125993,0.9540480971336365,0.009916885946725802,0.009916885946725802,0.0
26,0.0237458762109437,0.9762541055679321,0.01697317475121315,0.9557641744613647,0.015829488799851982,0.015829488799851982,0.0
27,0.0072964123383373845,0.9927035570144653,0.01404197782237661,0.9634035229682922,0.02061714995657753,0.02061714995657753,0.0
28,0.008011172010819002,0.9919888377189636,0.01352391349466424,0.9647536873817444,0.010875113037059755,0.010875113037059755,0.0
29,0.006615494461435097,0.9933844804763794,0.012930309854194811,0.9663007259368896,0.008343255711075123,0.008343255711075123,0.0
30,0.01605842387427036,0.9839415550231934,0.013867302149211027,0.9638587236404419,0.008802039688758735,0.008802039688758735,0.0
31,0.08155863659579167,0.9184412956237793,0.06368728048703952,0.8340167999267578,0.01299490347080949,0.01299490347080949,0.0
32,0.0668109603774772,0.9331890344619751,0.06770260753981837,0.8235520124435425,0.04589857880700407,0.04589857880700407,0.0
33,0.009528913106992585,0.9904710650444031,0.015687822741424436,0.9591140747070312,0.07945072842609312,0.07945072842609312,0.0
34,0.007172139094383392,0.992827832698822,0.013787165379574837,0.9640675783157349,0.008891068470981141,0.008891068470981141,0.0
35,0.011362155524344815,0.9886378645896912,0.01739565700533923,0.9546630382537842,0.008077114440801609,0.008077114440801609,0.0
36,0.03454107964359815,0.9654589295387268,0.033628886014852484,0.9123556613922119,0.01028757928555659,0.01028757928555659,0.0
37,0.008829925952959788,0.9911700487136841,0.01286808133351757,0.9664629101753235,0.011436866451818687,0.011436866451818687,0.0
38,0.007194879273238132,0.9928051233291626,0.013644718233608645,0.9644388556480408,0.008171961992977986,0.008171961992977986,0.0
39,0.006050660035115258,0.9939493536949158,0.013073214728727545,0.965928316116333,0.006368308227491187,0.006368308227491187,0.0
40,0.0074635613548553964,0.9925364255905151,0.012456128168021878,0.9675365686416626,0.006712739113861797,0.006712739113861797,0.0
41,0.006861651838227116,0.9931383728981018,0.012739818393822641,0.9667972326278687,0.007457847775945644,0.007457847775945644,0.0
42,0.007455659159157504,0.9925443530082703,0.012853063634207651,0.9665020704269409,0.00979025682351248,0.00979025682351248,0.0
43,0.0063958253405007985,0.9936041831970215,0.013923942024253955,0.963711142539978,0.006921845270768893,0.006921845270768893,0.0
44,0.0071357232835114566,0.9928642511367798,0.013548621884706647,0.964689314365387,0.008034224547730168,0.008034224547730168,0.0
45,0.005320346368501733,0.9946796298027039,0.014182413620959337,0.9630374908447266,0.007329409472582134,0.007329409472582134,0.0
46,0.011623231096477057,0.9883767366409302,0.02139964092524986,0.9442278146743774,0.008286731376046352,0.008286731376046352,0.0
47,0.005240196293896621,0.9947597980499268,0.015177706844964358,0.9604435563087463,0.007187634037308433,0.007187634037308433,0.0
48,0.007919297047969662,0.9920806884765625,0.016693103418219835,0.9564940929412842,0.005683173122231053,0.005683173122231053,0.0
49,0.02890703800311376,0.971092939376831,0.03473415209584312,0.9094750881195068,0.022902320404832047,0.022902320404832047,0.0
50,0.008814600717128024,0.9911853671073914,0.018039380016281657,0.952985405921936,0.010067227609563495,0.010067227609563495,0.0
51,0.004971515255930757,0.9950284957885742,0.013903465570635312,0.963764488697052,0.006354903777756677,0.006354903777756677,0.0
52,0.005347419808732747,0.9946525692939758,0.014154086906365097,0.9631112813949585,0.006763719356901621,0.006763719356901621,0.0
53,0.004962602042632665,0.9950373768806458,0.014693149330134856,0.9617063999176025,0.008411701277891636,0.008411701277891636,0.0
54,0.005494215190294996,0.994505763053894,0.012983682875566133,0.9661616683006287,0.008984593372671337,0.008984593372671337,0.0
55,0.005617956419849607,0.9943820238113403,0.012814096212344559,0.9666036367416382,0.006274677159712006,0.006274677159712006,0.0
56,0.0046891891643390075,0.9953107833862305,0.012729323664988438,0.9668245315551758,0.005214354424146281,0.005214354424146281,0.0
57,0.010276668626904385,0.9897233247756958,0.015155604540542636,0.9605011343955994,0.006960657701844065,0.006960657701844065,0.0
58,0.013526941139501366,0.986473023891449,0.023308847798566127,0.9392519593238831,0.01883124296229703,0.01883124296229703,0.0
59,0.004873569243151394,0.9951264262199402,0.014313110758786485,0.9626968502998352,0.006399508668889864,0.006399508668889864,0.0
60,0.004391768236824505,0.9956082105636597,0.014463758277366593,0.9623042345046997,0.004633651065164922,0.004633651065164922,0.0
61,0.008892365182180076,0.9911076426506042,0.015225810592315802,0.9603181481361389,0.005109589764666021,0.005109589764666021,0.0
62,0.004306577604006738,0.9956934452056885,0.013449797710588789,0.9649468660354614,0.004674359785317662,0.004674359785317662,0.0
63,0.021393522985261485,0.9786064624786377,0.025620857651290147,0.9332263469696045,0.012063919463944164,0.012063919463944164,0.0
64,0.011858120088639072,0.9881418943405151,0.018668170384456697,0.9513466358184814,0.008392794284610488,0.008392794284610488,0.0
65,0.004918904132407731,0.9950810670852661,0.013409303681187111,0.9650523662567139,0.006398292508189722,0.006398292508189722,0.0
66,0.005266105032953344,0.9947338700294495,0.012138203040273545,0.9683651328086853,0.005813659431910372,0.005813659431910372,0.0
67,0.08857627544678603,0.9114236831665039,0.03296743981012879,0.9140795469284058,0.020033366699589016,0.020033366699589016,0.0
68,0.012881048703587457,0.9871189594268799,0.01874011027367284,0.9511591196060181,0.06297574659428595,0.06297574659428595,0.0
69,0.009659227999064117,0.9903407692909241,0.012499494077031794,0.9674235582351685,0.009417044625034955,0.009417044625034955,0.0
70,0.005472937588757765,0.9945270419120789,0.012810793382351682,0.9666122198104858,0.01566756809799832,0.01566756809799832,0.0
71,0.004566649677393773,0.9954333305358887,0.013267572917103699,0.965421736240387,0.006163786395655448,0.006163786395655448,0.0
72,0.005016635231406334,0.9949833750724792,0.01368588799136036,0.9643315672874451,0.0073385408953707725,0.0073385408953707725,0.0
73,0.0047325954401624265,0.995267391204834,0.013225810746098847,0.9655306339263916,0.005476393941688866,0.005476393941688866,0.0
74,0.004668686726946781,0.9953312873840332,0.012862307548716444,0.9664779901504517,0.004741382526894808,0.004741382526894808,0.0
75,0.004027437810903281,0.9959725737571716,0.013488197145817725,0.9648467898368835,0.004871454836213833,0.004871454836213833,0.0
76,0.004263658547435343,0.9957363605499268,0.014063810437947478,0.9633466005325317,0.004644141220112892,0.004644141220112892,0.0
77,0.0034902498132541784,0.9965097308158875,0.013422236590461219,0.9650186896324158,0.0038442420108072656,0.0038442420108072656,0.0
78,0.005988168910143899,0.9940118193626404,0.012753170001433235,0.9667624235153198,0.004105400220774323,0.004105400220774323,0.0
