field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_1_load_actual_mw,0.43123921576465857,0.3216909445421261,0.24515969623638437,0.08402454918460103,0.37160926549449497,0.07095111001660939,1,1,1,1,1,1,6,1
area_2_net_export_mw,0.3301845181462375,0.31184748997317174,0.20709710032444378,0.07694615935772905,0.43585097923521193,0.17085728764116034,1,1,1,1,1,1,6,1
gen_fuel_wind_mw,0.44705059602651837,0.44046086023866393,0.3113836709107058,0.0783166644707211,0.48244627366954757,0.18421220518298367,1,1,1,1,1,1,6,1
gen_fuel_natural_gas_mw,0.4148663831743458,0.312559572540209,0.23558935357413285,0.0766143595784508,0.31845356531173036,0.05499918188906803,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.33711846293925424,0.23920568519026766,0.1971220657178627,0.11435051220772598,0.3286327885377905,0.11686731756856072,1,1,1,1,1,1,6,1
reserve_spin_r2_mw,0.4691470632676683,0.37171278859454204,0.27728659028015823,0.07001213612532589,0.40759210626454323,0.07413702852262986,1,1,1,1,1,1,6,1
reserve_spin_r1_mw,0.4312395526362709,0.32169226926888134,0.24515579719080752,0.08406031066734233,0.37160910559612254,0.07095142688168317,1,1,1,1,1,1,6,1
reserve_reg_up_mw,0.3428953469298452,0.30442378049702534,0.21999512985895586,0.06580026258269761,0.29732272616343575,0.04062165327098921,1,1,1,1,1,1,6,1
area_2_load_actual_mw,0.4691470193725465,0.3717125126050165,0.27729002656950086,0.06996557751862907,0.40759217381321144,0.07413986308061106,1,1,1,1,1,1,6,1
gen_fuel_solar_mw,0.4168691933495683,0.3986884947524145,0.30107352205486243,0.084433366480327,0.41533542490658504,0.12323930893376127,1,1,1,1,1,1,6,1
system_losses_mw,0.7653915662436191,0.759943597143772,0.5729911388172113,0.1746633940121985,0.7328317380162096,0.358760267695213,1,1,1,1,1,1,6,1
system_generation_mw,0.42074067364309986,0.31299521209383524,0.23364938310390504,0.07474163468933269,0.3635632738582813,0.05639599235655957,1,1,1,1,1,1,6,1
system_load_day_ahead_mw,0.40681609604125857,0.2918187596157152,0.21914712835096442,0.07451977608914412,0.35313717226781893,0.05464049927175671,1,1,1,1,1,1,6,1
area_2_load_day_ahead_mw,0.4691463996337501,0.3717094896998175,0.277360511409028,0.0699210837779086,0.40759057742358595,0.07415960959187716,1,1,1,1,1,1,6,1
area_1_load_day_ahead_mw,0.43123915030288423,0.3216940683363514,0.24520442171438958,0.08395270420888416,0.37161123694784176,0.0709514452374694,1,1,1,1,1,1,6,1
system_load_actual_mw,0.4057525025235056,0.29059017415931737,0.21784247569847498,0.07351037654011507,0.3521946466165994,0.05401693252959345,1,1,1,1,1,1,6,1
reserve_reg_down_mw,0.2827835755763264,0.25722025401302606,0.19421204555273014,0.05253901926397343,0.2564776986435136,0.03252775202187227,1,1,1,1,1,0,5,1
area_1_net_export_mw,0.22123404872414235,0.20679194412756963,0.12710108231643277,0.05339294217965235,0.34557408168259557,0.11633690119649752,0,0,0,1,1,1,3,1
gen_fuel_nuclear_mw,0.07719523638015266,0.1955177376509152,0.11940503909551567,0.09644019571274642,0.18736211061295996,0.054230267155778694,0,0,0,1,0,1,2,1
area_3_load_day_ahead_mw,0.1880604843458009,0.1128430324990215,0.07692140481235199,0.0396297191906007,0.19456913086302563,0.0328814862352837,0,0,0,1,0,0,1,1
reserve_spin_r3_mw,0.18805977416769745,0.11283468218206483,0.0768969864475804,0.03960833293998598,0.19456710503937338,0.032879935746800676,0,0,0,1,0,0,1,1
gen_fuel_hydro_mw,0.190908412864432,0.1361298288252718,0.11054713284502249,0.032301239416626396,0.16348229419357627,0.01400179226685728,0,0,0,1,0,0,1,1
area_3_load_actual_mw,0.188059444324368,0.11283571642229888,0.07688667180484215,0.03962314228064362,0.19456720031512786,0.03287992298171188,0,0,0,1,0,0,1,1
area_3_net_export_mw,0.1274006862766731,0.16033957170860552,0.11033569543164314,0.026702895651321813,0.20121239552632197,0.035763833804513014,0,0,0,0,0,1,1,1
