experiment,epoch,feature,role,gate_value,selected_0p5
main_path,1,gen_fuel_solar_mw,candidate,0.424741268157959,False
main_path,1,gen_fuel_coal_pct,candidate,0.4252019226551056,False
main_path,1,congestion_price_rt,candidate,0.42670708894729614,False
main_path,1,da_as_mcp_synchronized_reserve,candidate,0.42523863911628723,False
main_path,1,congestion_price_da,candidate,0.4256436824798584,False
main_path,2,da_as_as_mw_thirty_minutes_reserve,candidate,0.3644419014453888,False
main_path,2,da_as_total_mw_thirty_minutes_reserve,candidate,0.36437100172042847,False
main_path,2,gross_sched_interchange_mw,candidate,0.3716200590133667,False
main_path,2,gen_fuel_nuclear_mw,candidate,0.376932829618454,False
main_path,2,gen_fuel_gas_mw,candidate,0.3634442090988159,False
main_path,2,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.3681908845901489,False
main_path,2,da_as_as_req_mw_primary_reserve,candidate,0.3618943393230438,False
main_path,2,da_as_as_req_mw_synchronized_reserve,candidate,0.362907350063324,False
main_path,2,total_pjm_assigned_reg,candidate,0.36194324493408203,False
main_path,2,da_as_as_mw_primary_reserve,candidate,0.37039297819137573,False
main_path,2,da_as_total_mw_primary_reserve,candidate,0.36290842294692993,False
main_path,2,da_as_as_mw_synchronized_reserve,candidate,0.3666228652000427,False
main_path,2,total_pjm_reg_purchases,candidate,0.3638244867324829,False
main_path,2,gen_fuel_other_renewables_mw,candidate,0.36964550614356995,False
main_path,2,total_lmp_da,candidate,0.36549055576324463,False
main_path,2,total_pjm_rmpcp_cr,candidate,0.3674122095108032,False
main_path,2,forecast_load_mw_day_ahead,candidate,0.3684682846069336,False
main_path,2,total_pjm_rmccp_cr,candidate,0.366052508354187,False
main_path,2,gen_fuel_wind_mw,candidate,0.3632446527481079,False
main_path,2,da_as_total_mw_synchronized_reserve,candidate,0.36351051926612854,False
main_path,2,system_energy_price_da,candidate,0.36651691794395447,False
main_path,2,gen_fuel_multiple_fuels_pct,candidate,0.3653120994567871,False
main_path,2,gen_fuel_multiple_fuels_mw,candidate,0.36360281705856323,False
main_path,2,marginal_loss_price_rt,candidate,0.36245301365852356,False
main_path,2,gen_fuel_gas_pct,candidate,0.36691874265670776,False
main_path,2,marginal_loss_price_da,candidate,0.3633970022201538,False
main_path,2,total_lmp_rt,candidate,0.36328139901161194,False
main_path,2,rmccp,candidate,0.36569827795028687,False
main_path,2,system_energy_price_rt,candidate,0.36573082208633423,False
main_path,2,rmpcp,candidate,0.3699360489845276,False
main_path,2,gen_fuel_wind_pct,candidate,0.3633232116699219,False
main_path,2,gen_fuel_coal_mw,candidate,0.37402060627937317,False
main_path,2,wind_generation_mw,candidate,0.3651249408721924,False
main_path,2,gross_inadv_interchange_mw,candidate,0.3671669661998749,False
main_path,2,gen_fuel_oil_mw,candidate,0.36368921399116516,False
main_path,2,da_as_mcp_primary_reserve,candidate,0.3638232350349426,False
main_path,2,total_pjm_rt_load_mwh,candidate,0.36260664463043213,False
main_path,2,metered_load_mw,candidate,0.36606085300445557,False
main_path,2,forecast_load_mw_latest_available,candidate,0.3639679551124573,False
main_path,2,prelim_load_avg_hourly,candidate,0.3658028841018677,False
main_path,2,gross_actual_interchange_mw,candidate,0.3645104467868805,False
main_path,2,gen_fuel_hydro_mw,candidate,0.3671858012676239,False
main_path,2,total_pjm_loc_credit,candidate,0.3665088713169098,False
main_path,2,total_losses,candidate,0.3643680810928345,False
main_path,2,net_inadv_interchange_mw,candidate,0.3638843297958374,False
main_path,2,da_as_nsr_mw_primary_reserve,candidate,0.359859436750412,False
main_path,2,total_pjm_self_sched_reg,candidate,0.36464065313339233,False
main_path,2,da_as_ss_mw_synchronized_reserve,candidate,0.36399415135383606,False
main_path,2,da_as_ss_mw_thirty_minutes_reserve,candidate,0.3635519742965698,False
main_path,2,da_as_ss_mw_primary_reserve,candidate,0.36728325486183167,False
main_path,2,gen_fuel_solar_mw,candidate,0.3636309504508972,False
main_path,2,gen_fuel_coal_pct,candidate,0.36468279361724854,False
main_path,2,congestion_price_rt,candidate,0.3656420409679413,False
main_path,2,da_as_mcp_synchronized_reserve,candidate,0.365801602602005,False
main_path,2,congestion_price_da,candidate,0.3653295636177063,False
main_path,3,da_as_as_mw_thirty_minutes_reserve,candidate,0.31734028458595276,False
main_path,3,da_as_total_mw_thirty_minutes_reserve,candidate,0.31683340668678284,False
main_path,3,gross_sched_interchange_mw,candidate,0.3266315162181854,False
main_path,3,gen_fuel_nuclear_mw,candidate,0.3433774411678314,False
main_path,3,gen_fuel_gas_mw,candidate,0.31842976808547974,False
main_path,3,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.3253338932991028,False
main_path,3,da_as_as_req_mw_primary_reserve,candidate,0.31576007604599,False
main_path,3,da_as_as_req_mw_synchronized_reserve,candidate,0.31471768021583557,False
main_path,3,total_pjm_assigned_reg,candidate,0.3158133029937744,False
main_path,3,da_as_as_mw_primary_reserve,candidate,0.32897841930389404,False
main_path,3,da_as_total_mw_primary_reserve,candidate,0.31667453050613403,False
main_path,3,da_as_as_mw_synchronized_reserve,candidate,0.32068678736686707,False
main_path,3,total_pjm_reg_purchases,candidate,0.3174958825111389,False
main_path,3,gen_fuel_other_renewables_mw,candidate,0.3260393440723419,False
main_path,3,total_lmp_da,candidate,0.31995639204978943,False
main_path,3,total_pjm_rmpcp_cr,candidate,0.32402825355529785,False
main_path,3,forecast_load_mw_day_ahead,candidate,0.3241477906703949,False
main_path,3,total_pjm_rmccp_cr,candidate,0.3196535110473633,False
main_path,3,gen_fuel_wind_mw,candidate,0.31949424743652344,False
main_path,3,da_as_total_mw_synchronized_reserve,candidate,0.31677860021591187,False
main_path,3,system_energy_price_da,candidate,0.32081183791160583,False
main_path,3,gen_fuel_multiple_fuels_pct,candidate,0.31893396377563477,False
main_path,3,gen_fuel_multiple_fuels_mw,candidate,0.3178185820579529,False
main_path,3,marginal_loss_price_rt,candidate,0.3158459961414337,False
main_path,3,gen_fuel_gas_pct,candidate,0.32129141688346863,False
main_path,3,marginal_loss_price_da,candidate,0.3171861469745636,False
main_path,3,total_lmp_rt,candidate,0.31691068410873413,False
main_path,3,rmccp,candidate,0.31915801763534546,False
main_path,3,system_energy_price_rt,candidate,0.320649117231369,False
main_path,3,rmpcp,candidate,0.3243199586868286,False
main_path,3,gen_fuel_wind_pct,candidate,0.3159875273704529,False
main_path,3,gen_fuel_coal_mw,candidate,0.32968318462371826,False
main_path,3,wind_generation_mw,candidate,0.3199198842048645,False
main_path,3,gross_inadv_interchange_mw,candidate,0.3205026090145111,False
main_path,3,gen_fuel_oil_mw,candidate,0.3174606263637543,False
main_path,3,da_as_mcp_primary_reserve,candidate,0.3173579275608063,False
main_path,3,total_pjm_rt_load_mwh,candidate,0.31575119495391846,False
main_path,3,metered_load_mw,candidate,0.32075777649879456,False
main_path,3,forecast_load_mw_latest_available,candidate,0.31929531693458557,False
main_path,3,prelim_load_avg_hourly,candidate,0.319430947303772,False
main_path,3,gross_actual_interchange_mw,candidate,0.3178519010543823,False
main_path,3,gen_fuel_hydro_mw,candidate,0.3208291232585907,False
main_path,3,total_pjm_loc_credit,candidate,0.3204120099544525,False
main_path,3,total_losses,candidate,0.31780490279197693,False
main_path,3,net_inadv_interchange_mw,candidate,0.3179408609867096,False
main_path,3,da_as_nsr_mw_primary_reserve,candidate,0.3131868243217468,False
main_path,3,total_pjm_self_sched_reg,candidate,0.3184792101383209,False
main_path,3,da_as_ss_mw_synchronized_reserve,candidate,0.3184436559677124,False
main_path,3,da_as_ss_mw_thirty_minutes_reserve,candidate,0.3175792098045349,False
main_path,3,da_as_ss_mw_primary_reserve,candidate,0.3209439218044281,False
main_path,3,gen_fuel_solar_mw,candidate,0.3165874481201172,False
main_path,3,gen_fuel_coal_pct,candidate,0.3186001181602478,False
main_path,3,congestion_price_rt,candidate,0.3187907338142395,False
main_path,3,da_as_mcp_synchronized_reserve,candidate,0.32113298773765564,False
main_path,3,congestion_price_da,candidate,0.3193022906780243,False
main_path,4,da_as_as_mw_thirty_minutes_reserve,candidate,0.28213948011398315,False
main_path,4,da_as_total_mw_thirty_minutes_reserve,candidate,0.2816825211048126,False
main_path,4,gross_sched_interchange_mw,candidate,0.29469066858291626,False
main_path,4,gen_fuel_nuclear_mw,candidate,0.32113438844680786,False
main_path,4,gen_fuel_gas_mw,candidate,0.28722620010375977,False
main_path,4,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.29413142800331116,False
main_path,4,da_as_as_req_mw_primary_reserve,candidate,0.2816004753112793,False
main_path,4,da_as_as_req_mw_synchronized_reserve,candidate,0.2798018157482147,False
main_path,4,total_pjm_assigned_reg,candidate,0.2834937870502472,False
main_path,4,da_as_as_mw_primary_reserve,candidate,0.29853373765945435,False
main_path,4,da_as_total_mw_primary_reserve,candidate,0.28257128596305847,False
main_path,4,da_as_as_mw_synchronized_reserve,candidate,0.2875363528728485,False
main_path,4,total_pjm_reg_purchases,candidate,0.2835831046104431,False
main_path,4,gen_fuel_other_renewables_mw,candidate,0.29351529479026794,False
main_path,4,total_lmp_da,candidate,0.2859175503253937,False
main_path,4,total_pjm_rmpcp_cr,candidate,0.29221847653388977,False
main_path,4,forecast_load_mw_day_ahead,candidate,0.29226064682006836,False
main_path,4,total_pjm_rmccp_cr,candidate,0.2853650152683258,False
main_path,4,gen_fuel_wind_mw,candidate,0.287406325340271,False
main_path,4,da_as_total_mw_synchronized_reserve,candidate,0.28253623843193054,False
main_path,4,system_energy_price_da,candidate,0.28678929805755615,False
main_path,4,gen_fuel_multiple_fuels_pct,candidate,0.2846081554889679,False
main_path,4,gen_fuel_multiple_fuels_mw,candidate,0.2849007546901703,False
main_path,4,marginal_loss_price_rt,candidate,0.28148552775382996,False
main_path,4,gen_fuel_gas_pct,candidate,0.28812262415885925,False
main_path,4,marginal_loss_price_da,candidate,0.2831782400608063,False
main_path,4,total_lmp_rt,candidate,0.2831096351146698,False
main_path,4,rmccp,candidate,0.2846621870994568,False
main_path,4,system_energy_price_rt,candidate,0.28774890303611755,False
main_path,4,rmpcp,candidate,0.29068875312805176,False
main_path,4,gen_fuel_wind_pct,candidate,0.28025516867637634,False
main_path,4,gen_fuel_coal_mw,candidate,0.296485960483551,False
main_path,4,wind_generation_mw,candidate,0.2872326672077179,False
main_path,4,gross_inadv_interchange_mw,candidate,0.2853422462940216,False
main_path,4,gen_fuel_oil_mw,candidate,0.28307798504829407,False
main_path,4,da_as_mcp_primary_reserve,candidate,0.28320106863975525,False
main_path,4,total_pjm_rt_load_mwh,candidate,0.28112268447875977,False
main_path,4,metered_load_mw,candidate,0.2863297164440155,False
main_path,4,forecast_load_mw_latest_available,candidate,0.28703442215919495,False
main_path,4,prelim_load_avg_hourly,candidate,0.28593307733535767,False
main_path,4,gross_actual_interchange_mw,candidate,0.2832585573196411,False
main_path,4,gen_fuel_hydro_mw,candidate,0.2862112820148468,False
main_path,4,total_pjm_loc_credit,candidate,0.2862953245639801,False
main_path,4,total_losses,candidate,0.2833862900733948,False
main_path,4,net_inadv_interchange_mw,candidate,0.28382304310798645,False
main_path,4,da_as_nsr_mw_primary_reserve,candidate,0.2792190909385681,False
main_path,4,total_pjm_self_sched_reg,candidate,0.2843131721019745,False
main_path,4,da_as_ss_mw_synchronized_reserve,candidate,0.28501686453819275,False
main_path,4,da_as_ss_mw_thirty_minutes_reserve,candidate,0.28354525566101074,False
main_path,4,da_as_ss_mw_primary_reserve,candidate,0.28678223490715027,False
main_path,4,gen_fuel_solar_mw,candidate,0.2813454866409302,False
main_path,4,gen_fuel_coal_pct,candidate,0.284400999546051,False
main_path,4,congestion_price_rt,candidate,0.28329071402549744,False
main_path,4,da_as_mcp_synchronized_reserve,candidate,0.2874225378036499,False
main_path,4,congestion_price_da,candidate,0.28537464141845703,False
main_path,5,da_as_as_mw_thirty_minutes_reserve,candidate,0.2561354339122772,False
main_path,5,da_as_total_mw_thirty_minutes_reserve,candidate,0.2547297179698944,False
main_path,5,gross_sched_interchange_mw,candidate,0.271769642829895,False
main_path,5,gen_fuel_nuclear_mw,candidate,0.31594201922416687,False
main_path,5,gen_fuel_gas_mw,candidate,0.26498648524284363,False
main_path,5,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.2737516462802887,False
main_path,5,da_as_as_req_mw_primary_reserve,candidate,0.25624361634254456,False
main_path,5,da_as_as_req_mw_synchronized_reserve,candidate,0.2526775300502777,False
main_path,5,total_pjm_assigned_reg,candidate,0.2594175338745117,False
main_path,5,da_as_as_mw_primary_reserve,candidate,0.27942708134651184,False
main_path,5,da_as_total_mw_primary_reserve,candidate,0.2573659420013428,False
main_path,5,da_as_as_mw_synchronized_reserve,candidate,0.2635101079940796,False
main_path,5,total_pjm_reg_purchases,candidate,0.2588059902191162,False
main_path,5,gen_fuel_other_renewables_mw,candidate,0.2710108160972595,False
main_path,5,total_lmp_da,candidate,0.2613655924797058,False
main_path,5,total_pjm_rmpcp_cr,candidate,0.27082526683807373,False
main_path,5,forecast_load_mw_day_ahead,candidate,0.27001601457595825,False
main_path,5,total_pjm_rmccp_cr,candidate,0.2603037357330322,False
main_path,5,gen_fuel_wind_mw,candidate,0.2652200758457184,False
main_path,5,da_as_total_mw_synchronized_reserve,candidate,0.25687775015830994,False
main_path,5,system_energy_price_da,candidate,0.2623014450073242,False
main_path,5,gen_fuel_multiple_fuels_pct,candidate,0.25904273986816406,False
main_path,5,gen_fuel_multiple_fuels_mw,candidate,0.26060575246810913,False
main_path,5,marginal_loss_price_rt,candidate,0.255870521068573,False
main_path,5,gen_fuel_gas_pct,candidate,0.26444903016090393,False
main_path,5,marginal_loss_price_da,candidate,0.25821366906166077,False
main_path,5,total_lmp_rt,candidate,0.2579663395881653,False
main_path,5,rmccp,candidate,0.2592400014400482,False
main_path,5,system_energy_price_rt,candidate,0.2642717957496643,False
main_path,5,rmpcp,candidate,0.26669761538505554,False
main_path,5,gen_fuel_wind_pct,candidate,0.2535535395145416,False
main_path,5,gen_fuel_coal_mw,candidate,0.2730097472667694,False
main_path,5,wind_generation_mw,candidate,0.2634323239326477,False
main_path,5,gross_inadv_interchange_mw,candidate,0.25954633951187134,False
main_path,5,gen_fuel_oil_mw,candidate,0.2577521800994873,False
main_path,5,da_as_mcp_primary_reserve,candidate,0.2579755187034607,False
main_path,5,total_pjm_rt_load_mwh,candidate,0.2551930546760559,False
main_path,5,metered_load_mw,candidate,0.2619015574455261,False
main_path,5,forecast_load_mw_latest_available,candidate,0.26419946551322937,False
main_path,5,prelim_load_avg_hourly,candidate,0.26135122776031494,False
main_path,5,gross_actual_interchange_mw,candidate,0.25758668780326843,False
main_path,5,gen_fuel_hydro_mw,candidate,0.26096072793006897,False
main_path,5,total_pjm_loc_credit,candidate,0.2613876461982727,False
main_path,5,total_losses,candidate,0.2576753497123718,False
main_path,5,net_inadv_interchange_mw,candidate,0.2589610815048218,False
main_path,5,da_as_nsr_mw_primary_reserve,candidate,0.25391972064971924,False
main_path,5,total_pjm_self_sched_reg,candidate,0.25928691029548645,False
main_path,5,da_as_ss_mw_synchronized_reserve,candidate,0.26072341203689575,False
main_path,5,da_as_ss_mw_thirty_minutes_reserve,candidate,0.2586976885795593,False
main_path,5,da_as_ss_mw_primary_reserve,candidate,0.26168200373649597,False
main_path,5,gen_fuel_solar_mw,candidate,0.2550887167453766,False
main_path,5,gen_fuel_coal_pct,candidate,0.2594827711582184,False
main_path,5,congestion_price_rt,candidate,0.2570830285549164,False
main_path,5,da_as_mcp_synchronized_reserve,candidate,0.2637097239494324,False
main_path,5,congestion_price_da,candidate,0.260465532541275,False
main_path,6,da_as_as_mw_thirty_minutes_reserve,candidate,0.23675131797790527,False
main_path,6,da_as_total_mw_thirty_minutes_reserve,candidate,0.234494149684906,False
main_path,6,gross_sched_interchange_mw,candidate,0.2558889091014862,False
main_path,6,gen_fuel_nuclear_mw,candidate,0.3216605484485626,False
main_path,6,gen_fuel_gas_mw,candidate,0.25030750036239624,False
main_path,6,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.260543555021286,False
main_path,6,da_as_as_req_mw_primary_reserve,candidate,0.23732800781726837,False
main_path,6,da_as_as_req_mw_synchronized_reserve,candidate,0.23230791091918945,False
main_path,6,total_pjm_assigned_reg,candidate,0.2425970435142517,False
main_path,6,da_as_as_mw_primary_reserve,candidate,0.2673092186450958,False
main_path,6,da_as_total_mw_primary_reserve,candidate,0.23877908289432526,False
main_path,6,da_as_as_mw_synchronized_reserve,candidate,0.24652788043022156,False
main_path,6,total_pjm_reg_purchases,candidate,0.2407868355512619,False
main_path,6,gen_fuel_other_renewables_mw,candidate,0.25534293055534363,False
main_path,6,total_lmp_da,candidate,0.24334287643432617,False
main_path,6,total_pjm_rmpcp_cr,candidate,0.2562742829322815,False
main_path,6,forecast_load_mw_day_ahead,candidate,0.25508934259414673,False
main_path,6,total_pjm_rmccp_cr,candidate,0.2419881373643875,False
main_path,6,gen_fuel_wind_mw,candidate,0.2500019669532776,False
main_path,6,da_as_total_mw_synchronized_reserve,candidate,0.23780027031898499,False
main_path,6,system_energy_price_da,candidate,0.24447129666805267,False
main_path,6,gen_fuel_multiple_fuels_pct,candidate,0.24005618691444397,False
main_path,6,gen_fuel_multiple_fuels_mw,candidate,0.2431454062461853,False
main_path,6,marginal_loss_price_rt,candidate,0.23693157732486725,False
main_path,6,gen_fuel_gas_pct,candidate,0.24772799015045166,False
main_path,6,marginal_loss_price_da,candidate,0.2399228811264038,False
main_path,6,total_lmp_rt,candidate,0.23959608376026154,False
main_path,6,rmccp,candidate,0.24044553935527802,False
main_path,6,system_energy_price_rt,candidate,0.24762260913848877,False
main_path,6,rmpcp,candidate,0.24964852631092072,False
main_path,6,gen_fuel_wind_pct,candidate,0.23318451642990112,False
main_path,6,gen_fuel_coal_mw,candidate,0.2563419044017792,False
main_path,6,wind_generation_mw,candidate,0.24666322767734528,False
main_path,6,gross_inadv_interchange_mw,candidate,0.2402440756559372,False
main_path,6,gen_fuel_oil_mw,candidate,0.2389105260372162,False
main_path,6,da_as_mcp_primary_reserve,candidate,0.23946323990821838,False
main_path,6,total_pjm_rt_load_mwh,candidate,0.23571842908859253,False
main_path,6,metered_load_mw,candidate,0.24391455948352814,False
main_path,6,forecast_load_mw_latest_available,candidate,0.24861593544483185,False
main_path,6,prelim_load_avg_hourly,candidate,0.24382451176643372,False
main_path,6,gross_actual_interchange_mw,candidate,0.23840953409671783,False
main_path,6,gen_fuel_hydro_mw,candidate,0.24228475987911224,False
main_path,6,total_pjm_loc_credit,candidate,0.24307900667190552,False
main_path,6,total_losses,candidate,0.23889970779418945,False
main_path,6,net_inadv_interchange_mw,candidate,0.240705206990242,False
main_path,6,da_as_nsr_mw_primary_reserve,candidate,0.23554114997386932,False
main_path,6,total_pjm_self_sched_reg,candidate,0.24090693891048431,False
main_path,6,da_as_ss_mw_synchronized_reserve,candidate,0.24318556487560272,False
main_path,6,da_as_ss_mw_thirty_minutes_reserve,candidate,0.24045494198799133,False
main_path,6,da_as_ss_mw_primary_reserve,candidate,0.24335944652557373,False
main_path,6,gen_fuel_solar_mw,candidate,0.23540827631950378,False
main_path,6,gen_fuel_coal_pct,candidate,0.24117465317249298,False
main_path,6,congestion_price_rt,candidate,0.23724624514579773,False
main_path,6,da_as_mcp_synchronized_reserve,candidate,0.24645376205444336,False
main_path,6,congestion_price_da,candidate,0.24225616455078125,False
main_path,7,da_as_as_mw_thirty_minutes_reserve,candidate,0.222023606300354,False
main_path,7,da_as_total_mw_thirty_minutes_reserve,candidate,0.21798747777938843,False
main_path,7,gross_sched_interchange_mw,candidate,0.24502032995224,False
main_path,7,gen_fuel_nuclear_mw,candidate,0.344978392124176,False
main_path,7,gen_fuel_gas_mw,candidate,0.24012281000614166,False
main_path,7,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.2544917166233063,False
main_path,7,da_as_as_req_mw_primary_reserve,candidate,0.22299914062023163,False
main_path,7,da_as_as_req_mw_synchronized_reserve,candidate,0.21527479588985443,False
main_path,7,total_pjm_assigned_reg,candidate,0.2294986993074417,False
main_path,7,da_as_as_mw_primary_reserve,candidate,0.2635651230812073,False
main_path,7,da_as_total_mw_primary_reserve,candidate,0.22491133213043213,False
main_path,7,da_as_as_mw_synchronized_reserve,candidate,0.23428305983543396,False
main_path,7,total_pjm_reg_purchases,candidate,0.22750835120677948,False
main_path,7,gen_fuel_other_renewables_mw,candidate,0.24560703337192535,False
main_path,7,total_lmp_da,candidate,0.23055605590343475,False
main_path,7,total_pjm_rmpcp_cr,candidate,0.2480844408273697,False
main_path,7,forecast_load_mw_day_ahead,candidate,0.24596025049686432,False
main_path,7,total_pjm_rmccp_cr,candidate,0.2284938246011734,False
main_path,7,gen_fuel_wind_mw,candidate,0.2402026355266571,False
main_path,7,da_as_total_mw_synchronized_reserve,candidate,0.22311186790466309,False
main_path,7,system_energy_price_da,candidate,0.2318345308303833,False
main_path,7,gen_fuel_multiple_fuels_pct,candidate,0.2256712168455124,False
main_path,7,gen_fuel_multiple_fuels_mw,candidate,0.22997815907001495,False
main_path,7,marginal_loss_price_rt,candidate,0.2225184142589569,False
main_path,7,gen_fuel_gas_pct,candidate,0.23619768023490906,False
main_path,7,marginal_loss_price_da,candidate,0.2263423055410385,False
main_path,7,total_lmp_rt,candidate,0.22563345730304718,False
main_path,7,rmccp,candidate,0.22636060416698456,False
main_path,7,system_energy_price_rt,candidate,0.23598712682724,False
main_path,7,rmpcp,candidate,0.23766231536865234,False
main_path,7,gen_fuel_wind_pct,candidate,0.21767844259738922,False
main_path,7,gen_fuel_coal_mw,candidate,0.24573665857315063,False
main_path,7,wind_generation_mw,candidate,0.2341994196176529,False
main_path,7,gross_inadv_interchange_mw,candidate,0.22609254717826843,False
main_path,7,gen_fuel_oil_mw,candidate,0.2248731106519699,False
main_path,7,da_as_mcp_primary_reserve,candidate,0.22552941739559174,False
main_path,7,total_pjm_rt_load_mwh,candidate,0.22052118182182312,False
main_path,7,metered_load_mw,candidate,0.23179030418395996,False
main_path,7,forecast_load_mw_latest_available,candidate,0.23829293251037598,False
main_path,7,prelim_load_avg_hourly,candidate,0.23079293966293335,False
main_path,7,gross_actual_interchange_mw,candidate,0.22384339570999146,False
main_path,7,gen_fuel_hydro_mw,candidate,0.22829583287239075,False
main_path,7,total_pjm_loc_credit,candidate,0.22983595728874207,False
main_path,7,total_losses,candidate,0.2245774120092392,False
main_path,7,net_inadv_interchange_mw,candidate,0.22741039097309113,False
main_path,7,da_as_nsr_mw_primary_reserve,candidate,0.22117646038532257,False
main_path,7,total_pjm_self_sched_reg,candidate,0.22734059393405914,False
main_path,7,da_as_ss_mw_synchronized_reserve,candidate,0.23050400614738464,False
main_path,7,da_as_ss_mw_thirty_minutes_reserve,candidate,0.22708135843276978,False
main_path,7,da_as_ss_mw_primary_reserve,candidate,0.22977164387702942,False
main_path,7,gen_fuel_solar_mw,candidate,0.22028125822544098,False
main_path,7,gen_fuel_coal_pct,candidate,0.22790373861789703,False
main_path,7,congestion_price_rt,candidate,0.22258126735687256,False
main_path,7,da_as_mcp_synchronized_reserve,candidate,0.2349148988723755,False
main_path,7,congestion_price_da,candidate,0.22883225977420807,False
main_path,8,da_as_as_mw_thirty_minutes_reserve,candidate,0.21119128167629242,False
main_path,8,da_as_total_mw_thirty_minutes_reserve,candidate,0.2063119262456894,False
main_path,8,gross_sched_interchange_mw,candidate,0.23770932853221893,False
main_path,8,gen_fuel_nuclear_mw,candidate,0.3674546182155609,False
main_path,8,gen_fuel_gas_mw,candidate,0.23537907004356384,False
main_path,8,da_as_as_req_mw_thirty_minutes_reserve,candidate,0.2505253851413727,False
main_path,8,da_as_as_req_mw_primary_reserve,candidate,0.21164557337760925,False
main_path,8,da_as_as_req_mw_synchronized_reserve,candidate,0.2033865749835968,False
main_path,8,total_pjm_assigned_reg,candidate,0.22194968163967133,False
main_path,8,da_as_as_mw_primary_reserve,candidate,0.26136618852615356,False
main_path,8,da_as_total_mw_primary_reserve,candidate,0.21434751152992249,False
main_path,8,da_as_as_mw_synchronized_reserve,candidate,0.22617989778518677,False
main_path,8,total_pjm_reg_purchases,candidate,0.21785129606723785,False
main_path,8,gen_fuel_other_renewables_mw,candidate,0.23799948394298553,False
