total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.18486151,3.4566537e-11,0.10061086,0.46274745,0.6801052,0.24333845,0.03760713,0.5625598,0.10215944,3.049845e-07,0.20284322,1.4448346e-17,0.18326475,0.029315002,1.6513712e-05,6.079198e-11,2.0563653e-11,0.7281893,0.008030091,1.1388866e-07,1.7990491e-19,0.034614764,0.006902271,0.47853804,0.88548136,1.878872e-11,7.633612e-15,0.53919655,2.894655e-10,0.033486698,4.2883078e-18,5.4957244e-10,5.3809596e-11,8.764528e-15,9.416691e-09,1.3958793e-12,1.1477746e-10,9.19183e-06,0.09939733,0.07243995,0.06858146,1.9896767e-12,0.003697609,0.004285699,1.0833663e-06,2.0916861e-08,1.5737918e-05,0.0013479418,4.0813943e-11,0.0010933564,2.7971e-10,3.2766664e-07,0.23348892,0.058112968
0.17968222,4.5784184e-12,0.09424772,0.45650053,0.6733138,0.2369499,0.035946224,0.5576491,0.09703194,6.8319736e-08,0.20105378,5.46035e-19,0.17998017,0.02377716,6.94596e-06,8.670927e-12,2.5347049e-12,0.72116584,0.0056949933,2.9391042e-08,4.6822397e-21,0.029716006,0.0051924987,0.4720701,0.878823,2.5151342e-12,4.7771504e-16,0.53144395,4.7016602e-11,0.033772912,1.3057964e-19,8.0762806e-11,7.50833e-12,5.802482e-16,2.0572695e-09,1.454922e-13,1.6617461e-11,3.105522e-06,0.09746098,0.07352768,0.06426603,1.9715245e-13,0.002499431,0.0031327964,3.322551e-07,4.8621454e-09,6.6303614e-06,0.0009074934,4.9836554e-12,0.00066603615,3.6747938e-11,8.633043e-08,0.22471167,0.055764377
0.17485307,5.1854853e-13,0.08740047,0.4501047,0.6663396,0.23454143,0.03532703,0.5498495,0.09594735,1.3648437e-08,0.19816393,1.5861117e-20,0.17816913,0.018812343,2.737457e-06,1.0639565e-12,2.6558798e-13,0.7148716,0.0039448426,6.8420793e-09,9.058693e-23,0.025116814,0.0038243742,0.46571067,0.8709595,2.8815524e-13,2.4009175e-17,0.5234429,6.639369e-12,0.033108022,2.9979015e-21,1.0234956e-11,8.996618e-13,3.0999695e-17,4.001607e-10,1.2713683e-14,2.0722315e-12,9.644815e-07,0.09362667,0.071675204,0.06343528,1.6309304e-14,0.001701816,0.0023302406,9.313142e-08,1.0112525e-09,2.6185226e-06,0.0005832834,5.168864e-13,0.0003869322,4.1254994e-12,2.0552127e-08,0.22403596,0.055047393
0.16825974,4.958435e-14,0.081872106,0.44318804,0.6570958,0.22880144,0.03526733,0.54383403,0.09329968,2.4097484e-09,0.19826458,3.4598069e-22,0.1754995,0.014568828,1.0058852e-06,1.1094985e-13,2.3344135e-14,0.7073391,0.0026523743,1.4252821e-09,1.2681754e-24,0.020899758,0.0027576764,0.45925623,0.8641249,2.789894e-14,9.510889e-19,0.51605284,8.060022e-13,0.032965075,5.0593913e-23,1.105225e-12,9.143412e-14,1.3123085e-18,6.866279e-11,9.179519e-16,2.1990404e-13,2.7400745e-07,0.09182321,0.06995301,0.059597142,1.1096519e-15,0.0010430956,0.0015879447,2.3690776e-08,1.8652489e-10,9.663256e-07,0.00034285852,4.4932198e-14,0.00021361356,3.907354e-13,4.3859303e-09,0.21935245,0.052814174
0.16639805,3.947626e-15,0.07609317,0.43887973,0.6519547,0.22325484,0.034730338,0.5380295,0.08850994,3.7243533e-10,0.19672605,5.5228227e-24,0.17274266,0.011128697,3.4273214e-07,9.702708e-15,1.6964028e-15,0.70051736,0.0017104599,2.6337327e-10,1.2466305e-26,0.0171778,0.0019381616,0.45305434,0.856773,2.2513196e-15,2.9089664e-20,0.5086039,8.309054e-14,0.032141563,6.101794e-25,1.00376284e-13,7.776315e-15,4.3143983e-20,1.0290368e-11,5.389592e-17,1.9598415e-14,7.071542e-08,0.09267609,0.06800249,0.058531005,6.1085277e-17,0.00062748697,0.0010662111,5.430167e-09,3.022393e-11,3.308487e-07,0.00019335948,3.2262632e-15,0.00011263159,3.078781e-14,8.318761e-10,0.21536013,0.052184
0.15975285,2.5772052e-16,0.069238104,0.43476197,0.6445726,0.21954164,0.033396732,0.5339437,0.08635664,4.985428e-11,0.1918857,6.268584e-26,0.16969956,0.008351505,1.0767523e-07,7.0130056e-16,1.00312795e-16,0.694524,0.0010751331,4.2763824e-11,8.319667e-29,0.013736498,0.0013280966,0.44567984,0.8493876,1.4914276e-16,6.714609e-22,0.49953264,7.1773184e-15,0.031014858,5.0955134e-27,7.558356e-15,5.4534215e-16,1.0773842e-21,1.3324561e-12,2.5285724e-18,1.4459054e-15,1.6463273e-08,0.09010993,0.066948734,0.056118805,2.6721656e-18,0.0003592565,0.0006884993,1.1124699e-09,4.258089e-12,1.04526634e-07,0.00010268601,1.8831068e-16,5.6382734e-05,1.9875505e-15,1.3893083e-10,0.21104886,0.051173706
0.15711117,1.3568482e-17,0.06501511,0.42930847,0.63851374,0.21479155,0.032271348,0.5277281,0.081011996,5.713482e-12,0.19360574,4.8989216e-28,0.16728774,0.0060241334,3.0997732e-08,4.1232135e-17,4.7432943e-18,0.6870013,0.0006472873,6.038547e-12,3.6289596e-31,0.0109063,0.00088616204,0.4408801,0.84463125,7.977688e-18,1.1404668e-23,0.4933569,5.1192665e-16,0.030890694,2.8437252e-29,4.645666e-16,3.1029477e-17,1.9939248e-23,1.473163e-13,9.2984865e-20,8.692294e-17,3.4298322e-09,0.087381385,0.06868976,0.05128497,9.106654e-20,0.00018767419,0.0004120634,2.0191633e-10,5.1574977e-13,3.028596e-08,5.132521e-05,8.779329e-18,2.6693722e-05,1.0337385e-16,2.0224504e-11,0.20573784,0.050845876
0.15515481,5.6560356e-19,0.060015593,0.4226157,0.63001657,0.20993276,0.032534517,0.51826197,0.07864441,5.535479e-13,0.1927523,2.5423631e-30,0.16904844,0.0042677727,8.121701e-09,1.9377181e-18,1.7593893e-19,0.6807406,0.00037555274,7.3326105e-13,9.909276e-34,0.008590115,0.0005742012,0.43569598,0.83981305,3.383342e-19,1.3857896e-25,0.48663336,2.9670502e-17,0.031141289,1.0189348e-31,2.2910898e-17,1.4072865e-18,2.6611237e-25,1.372849e-14,2.6238569e-21,4.1848387e-18,6.339465e-10,0.08617379,0.06495268,0.049555317,2.3654775e-21,9.354843e-05,0.00023780251,3.2159192e-11,5.3050995e-14,7.989883e-09,2.452339e-05,3.2067957e-19,1.19695815e-05,4.2525194e-18,2.5380498e-12,0.2003899,0.050560135
0.15135783,1.829425e-20,0.055050343,0.41826716,0.62189484,0.20551713,0.032136638,0.515014,0.07793152,4.4716147e-14,0.19269803,8.409926e-33,0.16482753,0.0029108594,1.9226019e-09,7.140223e-20,5.0119604e-21,0.6750991,0.00020884546,7.5636844e-14,1.6123915e-36,0.0065393005,0.00036018228,0.42947617,0.8325675,1.1150453e-20,1.1673444e-27,0.4793547,1.3729906e-18,0.03039654,2.2394623e-34,8.896477e-19,4.9889848e-20,2.484198e-27,1.0632763e-15,5.5494755e-23,1.583067e-19,1.02973054e-10,0.085190035,0.06251715,0.047125656,4.5710823e-23,4.3188782e-05,0.00012916428,4.4479698e-12,4.5725634e-15,1.9059867e-09,1.0973722e-05,8.983747e-21,5.0447e-06,1.3558134e-19,2.712943e-13,0.20004022,0.04882589
0.14771636,4.4899827e-22,0.049708173,0.4128018,0.6185404,0.20030437,0.030605068,0.5098632,0.074834324,2.9666342e-15,0.19027129,1.6923445e-35,0.16154797,0.0019384773,4.0794382e-10,2.0196721e-21,1.0711447e-22,0.66969043,0.000110837886,6.539507e-15,1.476841e-39,0.004872022,0.00021826834,0.4227666,0.8244243,2.7931328e-22,6.580141e-30,0.4714167,4.975382e-20,0.029323876,2.864994e-37,2.6640783e-20,1.3530235e-21,1.5674867e-29,6.739425e-17,8.57078e-25,4.6076e-21,1.454865e-11,0.08452942,0.062365778,0.044684988,6.3968854e-25,1.8646646e-05,6.6422625e-05,5.282037e-13,3.2544321e-16,4.0788573e-10,4.5610723e-06,1.88532e-22,1.9869854e-06,3.275856e-21,2.4377939e-14,0.19787973,0.04929174
0.14586158,8.157609e-24,0.04555799,0.40667495,0.6092979,0.19744475,0.03044928,0.5007022,0.07227837,1.5898491e-16,0.1912109,1.9634e-38,0.16020977,0.0012595903,7.691972e-11,4.2835242e-23,1.6733933e-24,0.6631719,5.6085464e-05,4.6702686e-16,7.12e-43,0.0035555249,0.00012759664,0.41816086,0.8199434,5.1889914e-24,2.38483e-32,0.4655535,1.3820532e-21,0.029594036,2.00761e-40,6.012415e-22,2.740982e-23,6.432024e-32,3.4371948e-18,9.38907e-27,1.00812826e-22,1.7679633e-12,0.08060419,0.062631026,0.04187272,6.2910536e-27,7.5056546e-06,3.2335764e-05,5.3190786e-14,1.8822189e-17,7.762659e-11,1.7677386e-06,2.887336e-24,7.2915606e-07,5.850863e-23,1.815248e-15,0.19101599,0.045864362
0.14015087,1.0673972e-25,0.04069634,0.40062624,0.60416925,0.19446227,0.029896714,0.49648458,0.07140136,6.7582426e-18,0.18894394,1.2338e-41,0.1584456,0.00078578346,1.2768297e-11,6.636831e-25,1.8564586e-26,0.6573515,2.7004795e-05,2.711219e-17,0.0,0.0025287224,7.1671435e-05,0.41200188,0.8135565,6.956892e-26,5.31031e-35,0.45808214,2.8740765e-23,0.029090598,7.1e-44,9.9691145e-24,4.0394007e-25,1.6427411e-34,1.3845737e-19,7.062106e-29,1.6159684e-24,1.8253991e-13,0.079357624,0.06314611,0.04117574,4.2040005e-29,2.8135755e-06,1.4874284e-05,4.4810927e-15,8.691466e-19,1.3016111e-11,6.3599884e-07,3.134279e-26,2.480747e-07,7.5140096e-25,1.1026409e-16,0.18650103,0.046297092
0.13894813,9.754425e-28,0.036299713,0.3964278,0.5983832,0.19017535,0.030157829,0.49080178,0.06968076,2.233528e-19,0.18775868,4e-45,0.15398769,0.00047473522,1.8469943e-12,7.29714e-27,1.4159343e-28,0.65065277,1.2280288e-05,1.2571175e-18,0.0,0.001747979,3.8558086e-05,0.4071645,0.8084436,6.5292155e-28,6.8953727e-38,0.45192268,4.3586803e-25,0.028407758,0.0,1.1804523e-25,4.2045296e-27,2.4834728e-37,4.3158132e-21,3.5160929e-31,1.8440086e-26,1.5800422e-14,0.08060544,0.059061695,0.039064962,1.8378451e-31,9.741517e-07,6.425886e-06,3.1118082e-16,3.1428895e-20,1.9034776e-12,2.1161351e-07,2.3342102e-28,7.780225e-08,6.7276985e-27,5.3703572e-18,0.18598679,0.04450448
0.13366805,6.0149203e-30,0.03221511,0.39356983,0.5911128,0.18790348,0.029994534,0.48462775,0.06729983,5.613276e-21,0.18665574,0.0,0.15375437,0.0002745651,2.3026226e-13,5.5115023e-29,7.158893e-31,0.6444719,5.2631667e-06,4.5664147e-20,0.0,0.0011821096,1.9814966e-05,0.40222943,0.8029591,4.1455875e-30,4.9145e-41,0.4460148,4.6816495e-27,0.02938447,0.0,9.670584e-28,2.990554e-29,2.09699e-40,1.0176873e-22,1.1117474e-33,1.4506663e-28,1.1299467e-15,0.078932494,0.05857125,0.036581703,5.0346244e-34,3.1044695e-07,2.599921e-06,1.7525588e-17,8.711532e-22,2.4011907e-13,6.476715e-08,1.1496412e-30,2.2356895e-08,4.0564698e-29,2.0578412e-19,0.18076965,0.04566388
0.13268365,2.407302e-32,0.02805534,0.388654,0.5854162,0.1855732,0.029789567,0.47932392,0.06462928,1.0468009e-22,0.1842273,0.0,0.15239176,0.0001531426,2.4443269e-14,2.7570388e-31,2.3024007e-33,0.63874805,2.116707e-06,1.2720253e-21,0.0,0.000772879,9.692567e-06,0.39744523,0.79708546,1.713395e-32,1.8e-44,0.43944868,3.4468058e-29,0.028681498,0.0,5.289194e-30,1.4004123e-31,9.2e-44,1.7704324e-24,2.1293428e-36,7.588813e-31,6.570108e-17,0.07650761,0.057339698,0.034293298,8.227294e-37,9.056714e-08,9.811276e-07,7.8636737e-19,1.8076707e-23,2.5817097e-14,1.8111537e-08,3.5921513e-33,5.8463505e-09,1.5838767e-31,6.075557e-21,0.17955977,0.042984217
0.13310614,5.9830504e-35,0.02482305,0.3831628,0.5779687,0.18104705,0.028875232,0.47520074,0.064002186,1.4096274e-24,0.18687215,0.0,0.15220982,8.141239e-05,2.1804934e-15,8.763989e-34,4.4939183e-36,0.63370776,7.951809e-07,2.653916e-23,0.0,0.00048999535,4.4952776e-06,0.39152133,0.7911813,4.412383e-35,0.0,0.43271267,1.6765501e-31,0.027961543,0.0,1.8550819e-32,4.139111e-34,0.0,2.2097305e-26,2.339663e-39,2.5342556e-33,3.0519823e-18,0.07342619,0.058099143,0.032725573,7.57697e-40,2.4069472e-08,3.4404178e-07,2.756494e-20,2.7353104e-25,2.335092e-15,4.598948e-09,6.790834e-36,1.3812325e-09,3.8305997e-34,1.3505046e-22,0.1816914,0.043482833
0.12651296,8.7788473e-38,0.021038976,0.37785885,0.5736118,0.18043582,0.02905944,0.4703194,0.063648984,1.3296329e-26,0.18178657,0.0,0.15028869,4.1316827e-05,1.6112202e-16,1.6887124e-36,5.042856e-39,0.6291877,2.7755635e-07,4.0399248e-25,0.0,0.0002994287,1.9691342e-06,0.38735136,0.7854676,6.734135e-38,0.0,0.4257251,5.16752e-34,0.027853347,0.0,3.985189e-35,7.3584528e-37,0.0,1.9180352e-28,1.384e-42,5.156952e-36,1.1109401e-19,0.07326167,0.055284455,0.030742712,3.69e-43,5.779043e-09,1.1139417e-07,7.3870773e-22,2.9312496e-27,1.751482e-16,1.0524902e-09,7.354579e-39,2.9248232e-10,5.4531474e-37,2.2030116e-24,0.17675404,0.042332456
0.12566286,7.1723e-41,0.018039392,0.37526226,0.5670609,0.17781942,0.029508969,0.46374983,0.06097576,8.49057e-29,0.18180034,0.0,0.14625669,1.9941343e-05,9.707583e-18,1.868193e-39,3.055e-42,0.6234633,8.949336e-08,4.3579e-27,0.0,0.00017645811,8.110455e-07,0.3829151,0.78062904,5.7483e-41,0.0,0.4199055,9.6236685e-37,0.027714502,0.0,4.9747004e-38,7.44357e-40,0.0,1.1179728e-30,0.0,6.061364e-39,3.1020048e-21,0.07443957,0.055939443,0.029035278,0.0,1.2446685e-09,3.3119356e-08,1.4776611e-23,2.152964e-29,1.0725377e-17,2.1532061e-10,4.282e-42,5.5034758e-11,4.30758e-40,2.563093e-26,0.17839944,0.042075157
0.124380454,3.1e-44,0.015144066,0.37278038,0.5626751,0.17540911,0.028266832,0.46032116,0.0585284,3.5319954e-31,0.17968445,0.0,0.14231192,9.113351e-06,4.687191e-19,1.114e-42,1e-45,0.617693,2.6500079e-08,3.2241087e-29,0.0,9.9897865e-05,3.1262863e-07,0.3778224,0.774861,2.5e-44,0.0,0.41316321,1.025152e-39,0.028666012,0.0,3.3944e-41,4.02e-43,0.0,4.2062957e-33,0.0,3.868e-42,6.489294e-23,0.072410084,0.055428047,0.026352255,0.0,2.3851057e-10,8.98554e-09,2.1484205e-25,1.0446121e-31,5.2706553e-19,3.903582e-11,1e-45,9.116137e-12,1.77e-43,2.06011e-28,0.1739289,0.043336038
0.119653806,0.0,0.012649305,0.36557567,0.5573431,0.17225277,0.02830072,0.45635214,0.059095196,9.162633e-34,0.17907879,0.0,0.14254081,3.927153e-06,1.7795086e-20,0.0,0.0,0.6128259,7.159484e-09,1.5768888e-31,0.0,5.420803e-05,1.12209e-07,0.37305936,0.7693022,0.0,0.0,0.40699548,5.86e-43,0.027096638,0.0,1.1e-44,0.0,0.0,9.7665486e-36,0.0,1e-45,9.908114e-25,0.073886804,0.054456625,0.025490317,0.0,4.028956e-11,2.2088387e-09,2.2041101e-27,3.2113091e-34,2.0396899e-20,6.21135e-12,0.0,1.315822e-12,0.0,1.1036433e-30,0.17470919,0.042533003
0.11727912,0.0,0.010377031,0.36111233,0.55104595,0.16775,0.029019544,0.45130396,0.05806874,1.4100548e-36,0.17837791,0.0,0.1426521,1.589901e-06,5.201958e-22,0.0,0.0,0.6070376,1.7520111e-09,4.8906925e-34,0.0,2.8133456e-05,3.729531e-08,0.36861634,0.7639891,0.0,0.0,0.40100563,0.0,0.027023612,0.0,0.0,0.0,0.0,1.329127e-38,0.0,0.0,1.07240756e-26,0.072009146,0.052251037,0.023987655,0.0,5.939288e-12,4.881801e-10,1.5434747e-29,5.9639446e-37,6.087984e-22,8.5844624e-13,0.0,1.636726e-13,0.0,3.784237e-33,0.17026402,0.040803887
0.1173423,0.0,0.008375413,0.3593431,0.54476804,0.16449495,0.028125135,0.44486946,0.05541718,1.21502e-39,0.17602219,0.0,0.14052977,6.0153684e-07,1.1440573e-23,0.0,0.0,0.60154444,3.8536904e-10,9.172461e-37,0.0,1.3894928e-05,1.1411294e-08,0.36444682,0.760497,0.0,0.0,0.3951658,0.0,0.02661142,0.0,0.0,0.0,0.0,9.987e-42,0.0,0.0,7.9640116e-29,0.07058644,0.05217482,0.022351133,0.0,7.557953e-13,9.6202206e-11,7.106919e-32,6.33416e-40,1.3696397e-23,1.0188481e-13,0.0,1.7334063e-14,0.0,7.9303395e-36,0.16817485,0.041296627
0.117168576,0.0,0.006671926,0.35483855,0.5407274,0.16423628,0.027908996,0.44236878,0.05584516,5.48e-43,0.1764716,0.0,0.1368108,2.1157827e-07,1.8449211e-25,0.0,0.0,0.5960277,7.555339e-11,9.84903e-40,0.0,6.5127088e-06,3.1936187e-09,0.35940114,0.7535398,0.0,0.0,0.3883793,0.0,0.026095483,0.0,0.0,0.0,0.0,4e-45,0.0,0.0,3.9116373e-31,0.069205396,0.052633807,0.021559747,0.0,8.203986e-14,1.6750915e-11,2.0624025e-34,3.62e-43,2.264059e-25,1.0256218e-14,0.0,1.5425604e-15,0.0,9.632381e-39,0.16424888,0.039809212
0.114898846,0.0,0.0051881713,0.35048142,0.53500336,0.16067588,0.027582226,0.43831086,0.053985804,0.0,0.1742936,0.0,0.13397434,6.881003e-08,2.119957e-27,0.0,0.0,0.58978826,1.3083039e-11,5.68e-43,0.0,2.88502e-06,8.1187257e-10,0.3548276,0.74867654,0.0,0.0,0.38225436,0.0,0.025241632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189352e-33,0.06914003,0.05100858,0.020939426,0.0,7.4980195e-15,2.5518543e-12,3.5937806e-37,0.0,2.6729404e-27,8.639039e-16,0.0,1.13695e-16,0.0,6.376e-42,0.16532935,0.0400696
0.11173398,0.0,0.0039825933,0.34849474,0.5289919,0.15891047,0.02712582,0.4333383,0.05339872,0.0,0.17271167,0.0,0.13207938,2.0565604e-08,1.6810898e-29,0.0,0.0,0.58595836,1.9812446e-12,0.0,0.0,1.202823e-06,1.8607392e-10,0.34969997,0.7423268,0.0,0.0,0.37485695,0.0,0.025161467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2982518e-36,0.0682541,0.049181152,0.01910887,0.0,5.688398e-16,3.364914e-13,3.55612e-40,0.0,2.1833857e-29,5.999457e-17,0.0,6.8318985e-18,0.0,3e-45,0.16550206,0.038601562
0.11087736,0.0,0.0029904232,0.34362727,0.5240929,0.15611248,0.026583051,0.4260408,0.051821783,0.0,0.17194629,0.0,0.1316853,5.6119993e-09,8.874464e-32,0.0,0.0,0.5810021,2.5957565e-13,0.0,0.0,4.697122e-07,3.8136237e-11,0.34694242,0.7397819,0.0,0.0,0.37004253,0.0,0.024718538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482508e-39,0.06695579,0.048548155,0.017072981,0.0,3.5269132e-17,3.7959114e-14,1.88e-43,0.0,1.1907587e-31,3.3797187e-18,0.0,3.2894517e-19,0.0,0.0,0.16125956,0.037593983
0.11081612,0.0,0.0021936924,0.33920267,0.52030766,0.1544806,0.025616711,0.4241142,0.051239863,0.0,0.17036432,0.0,0.12932378,1.3883106e-09,2.9943673e-34,0.0,0.0,0.5760439,2.907958e-14,0.0,0.0,1.7096791e-07,6.927981e-12,0.34151575,0.73436326,0.0,0.0,0.3634958,0.0,0.024663575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442e-42,0.06810929,0.04801135,0.016136058,0.0,1.7568861e-18,3.616947e-15,0.0,0.0,4.164523e-34,1.5171742e-19,0.0,1.2451402e-20,0.0,0.0,0.16293234,0.037841003
0.10778604,0.0,0.0015673939,0.33569372,0.5134954,0.15302575,0.025659753,0.42038605,0.050116394,0.0,0.16722694,0.0,0.1291066,3.0897662e-10,6.1651236e-37,0.0,0.0,0.5708951,2.7501104e-15,0.0,0.0,5.7690595e-08,1.1048995e-12,0.33826885,0.730045,0.0,0.0,0.3580755,0.0,0.023384754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599657,0.048510373,0.01432783,0.0,6.9005837e-20,2.8708035e-16,0.0,0.0,8.921192e-37,5.3218935e-21,0.0,3.6283696e-22,0.0,0.0,0.16121231,0.03670872
0.10438684,0.0,0.0010979134,0.332494,0.50862175,0.15057804,0.026580209,0.41350704,0.049249344,0.0,0.16613258,0.0,0.12878118,6.1350286e-11,7.34353e-40,0.0,0.0,0.56595093,2.1651007e-16,0.0,0.0,1.7941767e-08,1.5309164e-13,0.3343866,0.725343,0.0,0.0,0.3527912,0.0,0.023988776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493876,0.048243377,0.012795772,0.0,2.0933298e-21,1.8693054e-17,0.0,0.0,1.110465e-39,1.4275154e-22,0.0,7.95289e-24,0.0,0.0,0.15412211,0.037537944
0.103884295,0.0,0.00074755645,0.32903278,0.5038638,0.14840578,0.026362468,0.41141978,0.047464907,0.0,0.16435374,0.0,0.12674502,1.077043e-11,4.75e-43,0.0,0.0,0.56052136,1.397421e-17,0.0,0.0,5.110389e-09,1.8220392e-14,0.3302253,0.7207597,0.0,0.0,0.3466207,0.0,0.023932703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06566426,0.046805684,0.011684524,0.0,4.7937364e-23,9.820142e-19,0.0,0.0,7.55e-43,2.8588349e-24,0.0,1.2778542e-25,0.0,0.0,0.15475255,0.0374652
0.10384739,0.0,0.0004946365,0.3261979,0.500697,0.14641455,0.02592551,0.40730932,0.048324082,0.0,0.16275375,0.0,0.12543592,1.6554293e-12,0.0,0.0,0.0,0.5572792,7.271303e-19,0.0,0.0,1.3240365e-09,1.8397664e-15,0.3247026,0.7152063,0.0,0.0,0.33957914,0.0,0.024351045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490819,0.047257137,0.010778448,0.0,8.0795977e-25,4.086426e-20,0.0,0.0,0.0,4.1625056e-26,0.0,1.4626353e-27,0.0,0.0,0.15465885,0.03690413
0.10186018,0.0,0.00031762893,0.3231413,0.49507526,0.1476092,0.025627535,0.4051226,0.047025714,0.0,0.16211659,0.0,0.12456213,2.2040064e-13,0.0,0.0,0.0,0.55229706,2.9945408e-20,0.0,0.0,3.09736e-10,1.5548644e-16,0.3210559,0.7100299,0.0,0.0,0.3338169,0.0,0.02380607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063435495,0.045543015,0.009385208,0.0,9.744061e-27,1.3200254e-21,0.0,0.0,0.0,4.2777345e-28,0.0,1.1549684e-29,0.0,0.0,0.1516341,0.03581938
0.10178805,0.0,0.00019724968,0.31951985,0.48845527,0.14499941,0.025545577,0.39968726,0.045387596,0.0,0.16129966,0.0,0.12182854,2.512395e-14,0.0,0.0,0.0,0.54657435,9.564613e-22,0.0,0.0,6.490013e-11,1.083744e-17,0.3181852,0.70668006,0.0,0.0,0.32942462,0.0,0.02322033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062554054,0.046039697,0.008013574,0.0,8.1477965e-29,3.2369822e-23,0.0,0.0,0.0,3.0016263e-30,0.0,6.0692625e-32,0.0,0.0,0.14833656,0.035886176
0.09955325,0.0,0.00011816454,0.31495652,0.48559454,0.14234349,0.025904628,0.39722937,0.045386337,0.0,0.15758304,0.0,0.12147189,2.421186e-15,0.0,0.0,0.0,0.5423569,2.3168086e-23,0.0,0.0,1.20748845e-11,6.1295634e-19,0.31424567,0.70156646,0.0,0.0,0.32372272,0.0,0.023433656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063350014,0.044014607,0.0069624404,0.0,4.5595037e-31,5.8786876e-25,0.0,0.0,0.0,1.3853496e-32,0.0,2.037671e-34,0.0,0.0,0.14516625,0.036063015
0.09970845,0.0,6.8227506e-05,0.3122416,0.4804964,0.14152609,0.025900777,0.39089707,0.045572426,0.0,0.15912381,0.0,0.11982225,1.9454463e-16,0.0,0.0,0.0,0.5387138,4.1515866e-25,0.0,0.0,1.976058e-12,2.7636427e-20,0.30977154,0.69658905,0.0,0.0,0.31745595,0.0,0.023202615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062317327,0.045650084,0.006099045,0.0,1.640596e-33,7.692507e-27,0.0,0.0,0.0,4.031187e-35,0.0,4.1725458e-37,0.0,0.0,0.14690089,0.03602329
0.097335435,0.0,3.7795453e-05,0.30896825,0.4761845,0.1378527,0.0248847,0.38713202,0.043892108,0.0,0.15497427,0.0,0.11751026,1.2837519e-17,0.0,0.0,0.0,0.5322937,5.3536257e-27,0.0,0.0,2.8153738e-13,9.74062e-22,0.3072396,0.69414276,0.0,0.0,0.3132643,0.0,0.023825882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062632196,0.044328418,0.004888309,0.0,3.626805e-36,7.033593e-29,0.0,0.0,0.0,7.046492e-38,0.0,4.94033e-40,0.0,0.0,0.14492331,0.036489554
0.09664308,0.0,2.0044241e-05,0.30428648,0.4723002,0.13698179,0.025872095,0.38192213,0.04343021,0.0,0.15578428,0.0,0.11622658,6.8422824e-19,0.0,0.0,0.0,0.52836967,4.8172852e-29,0.0,0.0,3.453312e-14,2.6264515e-23,0.3030853,0.68926615,0.0,0.0,0.30654392,0.0,0.02258213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060777772,0.045651488,0.0040330617,0.0,4.675128e-39,4.341678e-31,0.0,0.0,0.0,6.9978e-41,0.0,3.18e-43,0.0,0.0,0.14480278,0.035921294
