area_1_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
0.0,0.0,0.0,0.0,0.0,0.0,6.642247e-12,0.0,0.011737049,0.009566412,0.0,0.0,0.07285122,0.0,0.0,0.0,0.0,0.0,1.22e-43,0.027259301,0.08258201,0.0037320822,0.0,0.0,0.033999536,0.03247075,0.0310223,0.010867369,0.011939425,4.848273e-29,0.086671755,0.012467111,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.74956e-13,0.0,0.01191326,0.009210253,0.0,0.0,0.071478404,0.0,0.0,0.0,0.0,0.0,0.0,0.026678426,0.08133655,0.0037919914,0.0,0.0,0.033684447,0.032349393,0.030604193,0.010696851,0.011831654,2.7603506e-31,0.08484559,0.012383964,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2349534e-13,0.0,0.011616684,0.008819341,0.0,0.0,0.07070957,0.0,0.0,0.0,0.0,0.0,0.0,0.026612917,0.07949885,0.0038501117,0.0,0.0,0.033285704,0.031812705,0.03013332,0.010720918,0.011824903,1.0121849e-33,0.0845163,0.0123162195,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3338732e-14,0.0,0.011256991,0.008865497,0.0,0.0,0.069222145,0.0,0.0,0.0,0.0,0.0,0.0,0.026363522,0.07885204,0.0037083044,0.0,0.0,0.032527458,0.031683657,0.029770162,0.010704867,0.01165587,2.284591e-36,0.08321653,0.012194186,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2125732e-15,0.0,0.01126874,0.008923483,0.0,0.0,0.06830943,0.0,0.0,0.0,0.0,0.0,0.0,0.02606151,0.07750736,0.003391653,0.0,0.0,0.03239939,0.03140457,0.029673437,0.010218809,0.011512818,3.013323e-39,0.08218386,0.011760966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.1460996e-17,0.0,0.011184732,0.008829063,0.0,0.0,0.06739348,0.0,0.0,0.0,0.0,0.0,0.0,0.025552582,0.07641782,0.0036158115,0.0,0.0,0.031732023,0.03055048,0.02873997,0.010173962,0.011340147,2.187e-42,0.08067633,0.011613896,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.6352994e-18,0.0,0.010958324,0.008697119,0.0,0.0,0.066437,0.0,0.0,0.0,0.0,0.0,0.0,0.02519723,0.07583334,0.0034909868,0.0,0.0,0.03151401,0.030388312,0.02882256,0.009989715,0.010847004,1e-45,0.079715736,0.011319957,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7881374e-19,0.0,0.010812406,0.008780118,0.0,0.0,0.06536209,0.0,0.0,0.0,0.0,0.0,0.0,0.024935445,0.07405343,0.0036648116,0.0,0.0,0.031270836,0.02984567,0.02781262,0.009916097,0.011106336,0.0,0.07897556,0.011694956,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0870592e-20,0.0,0.010730385,0.008967534,0.0,0.0,0.064510375,0.0,0.0,0.0,0.0,0.0,0.0,0.024486152,0.07336865,0.0034599588,0.0,0.0,0.030708339,0.029891709,0.028077273,0.010111823,0.011047792,0.0,0.07788502,0.011593791,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.2713186e-22,0.0,0.010753047,0.008900014,0.0,0.0,0.063680135,0.0,0.0,0.0,0.0,0.0,0.0,0.02433894,0.072663926,0.0035226399,0.0,0.0,0.030670024,0.029092781,0.027744297,0.009769984,0.010965689,0.0,0.07758392,0.011384989,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.4262096e-24,0.0,0.01061623,0.008642208,0.0,0.0,0.06298621,0.0,0.0,0.0,0.0,0.0,0.0,0.024020366,0.071357206,0.0034466947,0.0,0.0,0.030425932,0.029044602,0.027393524,0.009609255,0.010885106,0.0,0.077716194,0.011244468,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2397904e-25,0.0,0.010210736,0.008247003,0.0,0.0,0.062277198,0.0,0.0,0.0,0.0,0.0,0.0,0.023537429,0.070217386,0.0035072982,0.0,0.0,0.029627373,0.029012166,0.026776597,0.009620171,0.010703798,0.0,0.07586717,0.011075679,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4797237e-27,0.0,0.010362877,0.008534609,0.0,0.0,0.061130326,0.0,0.0,0.0,0.0,0.0,0.0,0.023563324,0.06964264,0.0034549981,0.0,0.0,0.02979942,0.028755946,0.026754728,0.009545309,0.01069459,0.0,0.07557416,0.010924819,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2232978e-29,0.0,0.010419238,0.008218487,0.0,0.0,0.060572844,0.0,0.0,0.0,0.0,0.0,0.0,0.023349129,0.068265274,0.0035462354,0.0,0.0,0.029495925,0.028354466,0.0260613,0.009341235,0.010788478,0.0,0.07484107,0.010771026,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.760464e-32,0.0,0.010256021,0.00820925,0.0,0.0,0.06028886,0.0,0.0,0.0,0.0,0.0,0.0,0.023164313,0.06751054,0.0033040335,0.0,0.0,0.029207654,0.028018316,0.025318684,0.009442049,0.010411838,0.0,0.07431564,0.010725816,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.3992556e-34,0.0,0.01016931,0.008112338,0.0,0.0,0.05968746,0.0,0.0,0.0,0.0,0.0,0.0,0.022874087,0.06700267,0.003301892,0.0,0.0,0.029136458,0.027842013,0.02566899,0.009408071,0.010354369,0.0,0.07401415,0.011097626,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.2237806e-37,0.0,0.009964043,0.008420531,0.0,0.0,0.05887844,0.0,0.0,0.0,0.0,0.0,0.0,0.02254409,0.0664286,0.0033589718,0.0,0.0,0.02851069,0.027619133,0.025562957,0.009053501,0.010458058,0.0,0.072937146,0.010778508,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.62083e-40,0.0,0.010218876,0.008167372,0.0,0.0,0.05830825,0.0,0.0,0.0,0.0,0.0,0.0,0.022461807,0.065952495,0.0034288436,0.0,0.0,0.028553365,0.027328972,0.025903895,0.009402864,0.010315948,0.0,0.072875,0.010602651,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.6e-43,0.0,0.010055109,0.007932426,0.0,0.0,0.057706714,0.0,0.0,0.0,0.0,0.0,0.0,0.022453297,0.0651839,0.0032344644,0.0,0.0,0.028567249,0.027338482,0.025415502,0.009125574,0.010130716,0.0,0.07152662,0.010680775,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010109449,0.008372567,0.0,0.0,0.057385948,0.0,0.0,0.0,0.0,0.0,0.0,0.02225866,0.06522021,0.003408149,0.0,0.0,0.028427532,0.027207881,0.024827745,0.009050949,0.010215679,0.0,0.07228017,0.010740917,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009572497,0.008083083,0.0,0.0,0.05690773,0.0,0.0,0.0,0.0,0.0,0.0,0.022286907,0.064113714,0.0033543268,0.0,0.0,0.028455205,0.027353762,0.024685819,0.008927992,0.010193043,0.0,0.0713308,0.010643804,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009854281,0.008639788,0.0,0.0,0.056491718,0.0,0.0,0.0,0.0,0.0,0.0,0.02200203,0.06298788,0.0033367723,0.0,0.0,0.02793052,0.027430138,0.024442967,0.009031595,0.010342657,0.0,0.07115751,0.010556312,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009995865,0.007960719,0.0,0.0,0.05575878,0.0,0.0,0.0,0.0,0.0,0.0,0.022064652,0.06250432,0.0033782138,0.0,0.0,0.027983822,0.02679173,0.02462337,0.0092909625,0.010487359,0.0,0.07054122,0.010497576,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009963686,0.008000065,0.0,0.0,0.055120472,0.0,0.0,0.0,0.0,0.0,0.0,0.021885162,0.062236384,0.0031938923,0.0,0.0,0.02774821,0.026819848,0.024246875,0.009140417,0.010320166,0.0,0.07059662,0.010626166,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009658852,0.0076413066,0.0,0.0,0.054519273,0.0,0.0,0.0,0.0,0.0,0.0,0.021461502,0.061736096,0.0032580993,0.0,0.0,0.027396804,0.026538951,0.024087183,0.008926618,0.010123952,0.0,0.069469,0.010346957,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949894,0.007813869,0.0,0.0,0.05438584,0.0,0.0,0.0,0.0,0.0,0.0,0.021757685,0.060723014,0.0031690204,0.0,0.0,0.027468776,0.02661229,0.024159491,0.009112708,0.0097888,0.0,0.06798935,0.010107472,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009646459,0.00743336,0.0,0.0,0.05365174,0.0,0.0,0.0,0.0,0.0,0.0,0.021259656,0.06024381,0.0032002302,0.0,0.0,0.027017105,0.026458314,0.023897836,0.008806279,0.009789745,0.0,0.06815297,0.010306511,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009572267,0.0077434275,0.0,0.0,0.05332239,0.0,0.0,0.0,0.0,0.0,0.0,0.021094475,0.059612706,0.0032357809,0.0,0.0,0.026854476,0.02614177,0.023303995,0.008925991,0.009967232,0.0,0.06777067,0.010140856,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444325,0.008240718,0.0,0.0,0.052613914,0.0,0.0,0.0,0.0,0.0,0.0,0.020691773,0.059211984,0.003223159,0.0,0.0,0.02655729,0.025863845,0.023463275,0.0087633645,0.010104756,0.0,0.06723344,0.01005875,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009452308,0.008102028,0.0,0.0,0.052381214,0.0,0.0,0.0,0.0,0.0,0.0,0.020828577,0.0587455,0.0032187714,0.0,0.0,0.026573807,0.02573173,0.022880627,0.008461775,0.009771672,0.0,0.06711166,0.010148963,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916215,0.007833114,0.0,0.0,0.051528163,0.0,0.0,0.0,0.0,0.0,0.0,0.020668471,0.05826437,0.0030112832,0.0,0.0,0.02626525,0.025546135,0.023446424,0.008449301,0.009593324,0.0,0.06631291,0.010061569,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009227352,0.007970595,0.0,0.0,0.05125981,0.0,0.0,0.0,0.0,0.0,0.0,0.02013182,0.057672143,0.003073837,0.0,0.0,0.025974607,0.02520513,0.022795215,0.008267227,0.009767614,0.0,0.06558997,0.009724396,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00908826,0.007347002,0.0,0.0,0.051103607,0.0,0.0,0.0,0.0,0.0,0.0,0.020050067,0.05680897,0.0031396965,0.0,0.0,0.025981098,0.025261454,0.022505336,0.0081808735,0.009470943,0.0,0.06425725,0.009570367,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009208516,0.007940637,0.0,0.0,0.049957875,0.0,0.0,0.0,0.0,0.0,0.0,0.020234955,0.05701931,0.0031227297,0.0,0.0,0.026498647,0.025249533,0.022749664,0.008420902,0.009474103,0.0,0.0647016,0.0096772,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009317381,0.007555333,0.0,0.0,0.049739342,0.0,0.0,0.0,0.0,0.0,0.0,0.020213872,0.056961134,0.0031918974,0.0,0.0,0.02598877,0.024986766,0.02267005,0.008324145,0.009482751,0.0,0.065025136,0.009846299,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009387348,0.007647258,0.0,0.0,0.04912034,0.0,0.0,0.0,0.0,0.0,0.0,0.019967454,0.05630076,0.0031795937,0.0,0.0,0.025412021,0.024592502,0.022144863,0.0085800765,0.009255929,0.0,0.06365293,0.009800926,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009052328,0.0076655396,0.0,0.0,0.049288716,0.0,0.0,0.0,0.0,0.0,0.0,0.019700455,0.05559614,0.0031513646,0.0,0.0,0.025113286,0.024954008,0.022093484,0.008296743,0.009229257,0.0,0.06406107,0.009489853,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894458,0.0074247024,0.0,0.0,0.048760165,0.0,0.0,0.0,0.0,0.0,0.0,0.01942852,0.054995034,0.0031427746,0.0,0.0,0.025137207,0.02490729,0.022491882,0.00801701,0.009141586,0.0,0.06321491,0.009472009,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087867305,0.0070527312,0.0,0.0,0.048406236,0.0,0.0,0.0,0.0,0.0,0.0,0.019257974,0.05473767,0.002933048,0.0,0.0,0.025145097,0.024382781,0.022037989,0.00825537,0.009356184,0.0,0.06368116,0.009424454,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089685125,0.007195097,0.0,0.0,0.04781443,0.0,0.0,0.0,0.0,0.0,0.0,0.019220553,0.05361888,0.003090036,0.0,0.0,0.025415815,0.024519505,0.021856371,0.0082440125,0.009002452,0.0,0.06278444,0.009447061,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008737315,0.007216259,0.0,0.0,0.047502358,0.0,0.0,0.0,0.0,0.0,0.0,0.018997345,0.053658023,0.0030478493,0.0,0.0,0.025051845,0.024163319,0.022097152,0.00806343,0.009244002,0.0,0.06183263,0.009427262,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008836292,0.007290948,0.0,0.0,0.0472489,0.0,0.0,0.0,0.0,0.0,0.0,0.019217238,0.053129748,0.0030904708,0.0,0.0,0.025119105,0.023847653,0.021275204,0.007997373,0.008978598,0.0,0.061534915,0.009579664,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620611,0.007286053,0.0,0.0,0.046751678,0.0,0.0,0.0,0.0,0.0,0.0,0.01887471,0.053197436,0.002995876,0.0,0.0,0.024998376,0.024015537,0.02133127,0.0080049485,0.009187475,0.0,0.061448764,0.009239444,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008617528,0.006955298,0.0,0.0,0.046379622,0.0,0.0,0.0,0.0,0.0,0.0,0.01887878,0.052401796,0.002965607,0.0,0.0,0.024425069,0.023492878,0.021085843,0.007958308,0.008672763,0.0,0.0615784,0.009021538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008735222,0.007217379,0.0,0.0,0.046281885,0.0,0.0,0.0,0.0,0.0,0.0,0.018569078,0.052120775,0.0030643132,0.0,0.0,0.024678655,0.023583272,0.021129621,0.00810853,0.009131314,0.0,0.06083944,0.009126052,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008385289,0.007041164,0.0,0.0,0.045608588,0.0,0.0,0.0,0.0,0.0,0.0,0.018446364,0.05165833,0.0031678977,0.0,0.0,0.024438387,0.023450103,0.020897508,0.008053721,0.008890725,0.0,0.06072682,0.009124757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00856114,0.007210464,0.0,0.0,0.045370378,0.0,0.0,0.0,0.0,0.0,0.0,0.018492134,0.05170662,0.002951595,0.0,0.0,0.02418546,0.022947434,0.02093109,0.007820108,0.008970804,0.0,0.059827793,0.008964383,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008076032,0.0072941557,0.0,0.0,0.044818964,0.0,0.0,0.0,0.0,0.0,0.0,0.01863444,0.05097827,0.0029082636,0.0,0.0,0.024212223,0.022958657,0.020892028,0.0078922985,0.008820324,0.0,0.059970703,0.009080179,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083272,0.0068251244,0.0,0.0,0.044614017,0.0,0.0,0.0,0.0,0.0,0.0,0.018383522,0.05114288,0.0028157588,0.0,0.0,0.023917247,0.023053326,0.020799989,0.007842281,0.00871656,0.0,0.060160197,0.008858877,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008348092,0.0068321214,0.0,0.0,0.044315867,0.0,0.0,0.0,0.0,0.0,0.0,0.018192694,0.05035345,0.0029532262,0.0,0.0,0.023831451,0.022868251,0.020222247,0.0076599456,0.0086344555,0.0,0.059807118,0.009009913,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008093878,0.007272748,0.0,0.0,0.044396102,0.0,0.0,0.0,0.0,0.0,0.0,0.01830414,0.04987436,0.002972922,0.0,0.0,0.024057595,0.022626854,0.019872967,0.007638712,0.008668352,0.0,0.05888856,0.0089916,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008356282,0.0073658824,0.0,0.0,0.044178415,0.0,0.0,0.0,0.0,0.0,0.0,0.01798123,0.04951877,0.002758186,0.0,0.0,0.023677932,0.0225642,0.02040418,0.007564287,0.008610732,0.0,0.059068255,0.009064176,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815043,0.0069926823,0.0,0.0,0.043556474,0.0,0.0,0.0,0.0,0.0,0.0,0.01814031,0.04915191,0.0029148723,0.0,0.0,0.023746168,0.022592876,0.020100234,0.007831271,0.008477303,0.0,0.0589314,0.008650926,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008297892,0.0067987307,0.0,0.0,0.04334935,0.0,0.0,0.0,0.0,0.0,0.0,0.018011622,0.048953116,0.0027334827,0.0,0.0,0.023660116,0.022340167,0.019991232,0.007914082,0.008504531,0.0,0.058726612,0.008724933,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008044857,0.0068074553,0.0,0.0,0.043070015,0.0,0.0,0.0,0.0,0.0,0.0,0.017865378,0.048462417,0.0027269856,0.0,0.0,0.023516603,0.021977574,0.020117631,0.007408687,0.0083597535,0.0,0.0585013,0.008776633,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008129592,0.0073223934,0.0,0.0,0.04278208,0.0,0.0,0.0,0.0,0.0,0.0,0.017543798,0.047999248,0.003027451,0.0,0.0,0.02347312,0.022049768,0.019686438,0.0075874045,0.008539332,0.0,0.057433277,0.008567223,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008177871,0.0069383346,0.0,0.0,0.04238631,0.0,0.0,0.0,0.0,0.0,0.0,0.017439723,0.047700524,0.0027746935,0.0,0.0,0.023096107,0.02172742,0.019704532,0.007688949,0.008319617,0.0,0.05773293,0.008439804,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007897872,0.0067747985,0.0,0.0,0.042088386,0.0,0.0,0.0,0.0,0.0,0.0,0.017268822,0.047902316,0.002877223,0.0,0.0,0.023295129,0.021426369,0.019539388,0.0073514627,0.008344245,0.0,0.05707681,0.008540105,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007889896,0.006527325,0.0,0.0,0.04184671,0.0,0.0,0.0,0.0,0.0,0.0,0.017173717,0.04745565,0.002751285,0.0,0.0,0.022862488,0.021446219,0.019604366,0.007529994,0.008303809,0.0,0.057553362,0.008638442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785804,0.006818363,0.0,0.0,0.0415369,0.0,0.0,0.0,0.0,0.0,0.0,0.017150333,0.047275256,0.0029139782,0.0,0.0,0.023168832,0.021770585,0.019651337,0.0074227997,0.008254137,0.0,0.056931768,0.008486572,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081573,0.0067832884,0.0,0.0,0.041257937,0.0,0.0,0.0,0.0,0.0,0.0,0.017292852,0.0470872,0.0028195898,0.0,0.0,0.023089407,0.021255013,0.019631369,0.0073105088,0.008373163,0.0,0.05655945,0.008431902,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007891364,0.0065753846,0.0,0.0,0.041226912,0.0,0.0,0.0,0.0,0.0,0.0,0.01711939,0.04632445,0.002762972,0.0,0.0,0.022812802,0.021430831,0.019302625,0.007475562,0.008345597,0.0,0.056297645,0.008173991,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007743158,0.0064503653,0.0,0.0,0.04081347,0.0,0.0,0.0,0.0,0.0,0.0,0.017105155,0.046355043,0.002804319,0.0,0.0,0.022818709,0.021081612,0.019392008,0.007476989,0.008274057,0.0,0.0564526,0.008279199,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786526,0.0061369827,0.0,0.0,0.040208403,0.0,0.0,0.0,0.0,0.0,0.0,0.016997326,0.046743438,0.0027372292,0.0,0.0,0.022640584,0.02127376,0.019200597,0.007536501,0.008097474,0.0,0.05548587,0.008542904,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077930735,0.0063449917,0.0,0.0,0.040513225,0.0,0.0,0.0,0.0,0.0,0.0,0.016630873,0.045665972,0.0025646612,0.0,0.0,0.022327948,0.02093188,0.018918965,0.007190135,0.008134339,0.0,0.055446275,0.008034238,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007656919,0.0067611462,0.0,0.0,0.04030399,0.0,0.0,0.0,0.0,0.0,0.0,0.016824143,0.045604773,0.0026032303,0.0,0.0,0.022415206,0.021127786,0.019059354,0.0071461718,0.008105035,0.0,0.056042828,0.008275578,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007996562,0.006424569,0.0,0.0,0.03996396,0.0,0.0,0.0,0.0,0.0,0.0,0.016649399,0.045376163,0.002783614,0.0,0.0,0.022386717,0.020866921,0.018939687,0.0071598403,0.008175262,0.0,0.054834127,0.008152307,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077774646,0.0061833374,0.0,0.0,0.039584707,0.0,0.0,0.0,0.0,0.0,0.0,0.01652689,0.045142103,0.002625385,0.0,0.0,0.02216336,0.02118512,0.01903416,0.0073257014,0.008126058,0.0,0.054338533,0.008290415,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007732869,0.0065348404,0.0,0.0,0.039397363,0.0,0.0,0.0,0.0,0.0,0.0,0.016439144,0.044703532,0.0026349507,0.0,0.0,0.022068242,0.020760609,0.018866966,0.007159711,0.008032841,0.0,0.0545547,0.007988056,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007901676,0.0066664354,0.0,0.0,0.039430942,0.0,0.0,0.0,0.0,0.0,0.0,0.016339697,0.04494757,0.002963428,0.0,0.0,0.022284131,0.020600718,0.01856841,0.007211032,0.0081843715,0.0,0.054281104,0.00822179,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00767422,0.006595983,0.0,0.0,0.039008457,0.0,0.0,0.0,0.0,0.0,0.0,0.016490875,0.04478655,0.0025969946,0.0,0.0,0.022159819,0.020711832,0.018833827,0.0073138773,0.0079850005,0.0,0.053643934,0.008035287,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076184007,0.006745605,0.0,0.0,0.038927685,0.0,0.0,0.0,0.0,0.0,0.0,0.016314363,0.044023246,0.0025065825,0.0,0.0,0.022290312,0.020674689,0.018628415,0.0070434427,0.007868782,0.0,0.054093685,0.008017435,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075752013,0.0067509175,0.0,0.0,0.03880405,0.0,0.0,0.0,0.0,0.0,0.0,0.016258525,0.043711685,0.0026274105,0.0,0.0,0.02191165,0.020439379,0.018331882,0.0068233013,0.007910857,0.0,0.052989926,0.007940582,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007696696,0.0065682805,0.0,0.0,0.038319625,0.0,0.0,0.0,0.0,0.0,0.0,0.01637137,0.043808546,0.0025046733,0.0,0.0,0.021969983,0.020000257,0.01830155,0.007042906,0.007920703,0.0,0.053571288,0.008071169,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076601775,0.00630129,0.0,0.0,0.03865943,0.0,0.0,0.0,0.0,0.0,0.0,0.01621445,0.043666393,0.0025536746,0.0,0.0,0.021665737,0.020507596,0.018297505,0.0072829435,0.007795827,0.0,0.052881766,0.007986743,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073219077,0.0063632056,0.0,0.0,0.03812139,0.0,0.0,0.0,0.0,0.0,0.0,0.016291317,0.04377348,0.0026188362,0.0,0.0,0.021895092,0.020135825,0.018029418,0.007276803,0.007766419,0.0,0.05323745,0.007967873,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007757319,0.0064144526,0.0,0.0,0.037996944,0.0,0.0,0.0,0.0,0.0,0.0,0.01608402,0.043375783,0.0026066646,0.0,0.0,0.021655763,0.02014509,0.01824864,0.0071995864,0.0077125123,0.0,0.052930046,0.007917876,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500372,0.0064105224,0.0,0.0,0.037995566,0.0,0.0,0.0,0.0,0.0,0.0,0.016108127,0.04305301,0.0024541838,0.0,0.0,0.021679923,0.019863559,0.018041862,0.006885379,0.007820475,0.0,0.05217415,0.007874523,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007362302,0.0067165485,0.0,0.0,0.037707705,0.0,0.0,0.0,0.0,0.0,0.0,0.015941098,0.043302204,0.002566042,0.0,0.0,0.021814063,0.020149136,0.018152498,0.0068109776,0.0075739124,0.0,0.05263781,0.007889547,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007541369,0.006441589,0.0,0.0,0.037440117,0.0,0.0,0.0,0.0,0.0,0.0,0.015986532,0.04277354,0.0025529696,0.0,0.0,0.021581195,0.019884054,0.018061787,0.0068597165,0.0076583233,0.0,0.05212098,0.008050339,0.0,0.0,0.0
