area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
0.92860496,0.31712708,0.17841585,0.30764225,0.8789881,0.32828453,0.18308902,0.4075114,0.47114897,0.93901485,0.47251686,0.36019725,0.8184222,0.4562345,0.24844521,1.1783488,0.56725466,0.8673447,0.33528927,0.9816503,0.80289596
0.96130264,0.28494424,0.13334532,0.27933425,0.9175974,0.2957952,0.15632834,0.3819593,0.44561884,0.9603319,0.46260056,0.3338501,0.8416775,0.44307372,0.22138466,1.2422456,0.5794565,0.8847394,0.3166791,1.0132065,0.8349082
0.993695,0.24869539,0.08864161,0.256623,0.9448259,0.25569728,0.10837779,0.34183434,0.43281415,0.98092425,0.45137233,0.30103052,0.8701005,0.43314585,0.19778743,1.2988228,0.59297603,0.9100448,0.30662647,1.0533198,0.853626
1.0254165,0.21923186,0.036950145,0.22168489,0.97085714,0.2106753,0.07220729,0.31726736,0.41529068,1.0037285,0.4407344,0.26870793,0.900925,0.43082374,0.16144255,1.3359298,0.60607135,0.9343569,0.29693848,1.0853156,0.87361914
1.0504498,0.18550943,-0.0059848633,0.18354486,0.9903705,0.17564532,0.02662028,0.28937706,0.3939686,1.0292394,0.4256096,0.24071828,0.92008233,0.42999655,0.14755522,1.379616,0.6214335,0.95451313,0.28727108,1.1276438,0.8992449
1.0803891,0.14715365,-0.0392241,0.14057004,1.016868,0.14281034,-0.028393367,0.2667099,0.36821443,1.0497489,0.40305254,0.22582772,0.9466148,0.43164322,0.12709665,1.4283717,0.6447677,0.9807409,0.2853306,1.152792,0.91760284
1.104452,0.12595831,-0.0818223,0.08866554,1.0356652,0.099520475,-0.07012613,0.22893916,0.34304217,1.0649807,0.3778028,0.19348177,0.9767307,0.41544065,0.09312273,1.4684651,0.6666044,0.99808156,0.26747978,1.1829602,0.94738376
1.1309012,0.07282428,-0.12647901,0.050145946,1.0528681,0.061545875,-0.11623942,0.18413249,0.31113446,1.089849,0.35311818,0.14479937,1.0052294,0.41583952,0.06439259,1.5157439,0.689137,1.0275601,0.25486228,1.2075491,0.9785728
1.1564265,0.03501139,-0.17069535,-0.007852295,1.067359,0.017972276,-0.14249101,0.14295757,0.27376476,1.114793,0.3286346,0.10414313,1.0239534,0.43657628,0.031033913,1.5474135,0.7169941,1.0555179,0.24700311,1.2380995,0.9963058
1.187509,0.00015623213,-0.20992593,-0.066975124,1.0913925,-0.032557365,-0.1795427,0.10750052,0.24336426,1.138394,0.2998536,0.056538977,1.0370522,0.42972776,-0.0019323083,1.5872953,0.75223887,1.0750154,0.236207,1.2699436,1.0159212
1.217743,-0.027800748,-0.24849829,-0.09595179,1.1196842,-0.081210434,-0.21081552,0.06350787,0.20393993,1.1460001,0.27921772,0.018158264,1.0541157,0.41877276,-0.041774765,1.6026963,0.7710602,1.0928583,0.23649347,1.2997063,1.04578
1.2485454,-0.062873356,-0.30747315,-0.15051404,1.1462234,-0.13974948,-0.25846028,0.03130845,0.16643168,1.1610994,0.2479379,-0.03971552,1.0849628,0.40093532,-0.077469714,1.6227181,0.78774387,1.1142613,0.19640338,1.3283021,1.0615202
1.2810804,-0.10937089,-0.335199,-0.19802402,1.1656644,-0.19036196,-0.29663944,-0.023269773,0.13200325,1.1779398,0.21969081,-0.09270554,1.1014937,0.40118554,-0.109203294,1.6645615,0.83259535,1.1302067,0.18300807,1.3423492,1.0863034
1.3098687,-0.16352668,-0.3781125,-0.23952425,1.1816707,-0.22885883,-0.3405108,-0.06467505,0.08919902,1.2040156,0.18659666,-0.13258548,1.1089222,0.4033308,-0.15469083,1.6977649,0.8649222,1.159721,0.16095056,1.3740526,1.1030661
1.3397678,-0.2062897,-0.4158593,-0.29305494,1.2115607,-0.26545373,-0.37728366,-0.123490795,0.045699988,1.2193053,0.15134186,-0.18432055,1.1285622,0.3964703,-0.19943705,1.7175472,0.90261394,1.1757941,0.13911459,1.4057678,1.1358758
1.3653435,-0.2580238,-0.46073496,-0.34106156,1.2268796,-0.31229433,-0.40987512,-0.16716622,0.0044705574,1.2287723,0.10992534,-0.23780079,1.1438478,0.40279263,-0.23732631,1.7295563,0.9409584,1.1995156,0.12734278,1.4338208,1.1602849
1.3981501,-0.30239478,-0.5031305,-0.3864404,1.2397491,-0.35139397,-0.4397493,-0.22423325,-0.04481366,1.2428979,0.062033653,-0.29526833,1.1579229,0.39612177,-0.27700207,1.7713815,1.0023873,1.2260741,0.111934334,1.4640577,1.1997671
1.4180495,-0.33322763,-0.52671516,-0.42798775,1.2655859,-0.38941216,-0.4770606,-0.2700246,-0.09331933,1.2704654,0.008602614,-0.35068884,1.1709311,0.39523834,-0.3141585,1.7905377,1.0415717,1.2482314,0.10412543,1.5069107,1.2167104
1.4481997,-0.37465045,-0.55770224,-0.47644076,1.2775291,-0.43042108,-0.5117272,-0.32229644,-0.1419027,1.2892541,-0.04890116,-0.3939308,1.1993715,0.40385756,-0.3544431,1.8179299,1.0878776,1.2813597,0.08851135,1.5336134,1.2539443
1.476494,-0.41506574,-0.57678664,-0.5085356,1.3055862,-0.4510965,-0.53838164,-0.3650985,-0.18553022,1.318553,-0.099603064,-0.4500883,1.2184119,0.4163272,-0.39841378,1.8453209,1.1173275,1.3048793,0.104893014,1.5546575,1.2852833
1.4976274,-0.45951155,-0.6121033,-0.543128,1.3295484,-0.49605662,-0.57924384,-0.4085199,-0.22530998,1.3222816,-0.15724993,-0.48771977,1.2309974,0.42129552,-0.4317643,1.8646026,1.1619929,1.3248935,0.07475589,1.5634203,1.3130536
1.5195904,-0.50450814,-0.646491,-0.587229,1.360044,-0.5272237,-0.6209549,-0.45224085,-0.28090954,1.3440751,-0.22040948,-0.538678,1.2417989,0.414209,-0.46739832,1.8896803,1.2051815,1.3691385,0.06442611,1.580919,1.3462808
1.5432826,-0.5472716,-0.6845678,-0.6150667,1.3832939,-0.5558689,-0.65892875,-0.5003158,-0.3365908,1.3684635,-0.28290662,-0.5775607,1.2614216,0.41072547,-0.48907077,1.8986975,1.2425238,1.380359,0.03443358,1.6025409,1.3775496
1.5666627,-0.575117,-0.7166936,-0.65007114,1.3952241,-0.59715503,-0.67075807,-0.55174077,-0.37727273,1.3909675,-0.34347713,-0.621658,1.2689269,0.41959244,-0.52190053,1.9275665,1.2845851,1.4075478,0.009368398,1.6173103,1.4163179
1.5881612,-0.6066864,-0.7445379,-0.6927677,1.4122324,-0.63524055,-0.6974517,-0.59538966,-0.42583534,1.4289658,-0.39953655,-0.65370655,1.2783749,0.39597288,-0.5558911,1.9428848,1.3265625,1.4296397,-0.009628801,1.6390148,1.4462832
1.6124656,-0.6424427,-0.762804,-0.7267109,1.4291135,-0.6651375,-0.7298428,-0.6307704,-0.476217,1.4691689,-0.4484828,-0.6927066,1.2931088,0.3831635,-0.59230405,1.9543853,1.3564162,1.4494555,-0.03282037,1.6634756,1.4788029
1.6480508,-0.677924,-0.79715824,-0.7579057,1.4597936,-0.6992756,-0.7429469,-0.66336083,-0.5157387,1.4993441,-0.504408,-0.7310989,1.3030863,0.38061896,-0.6299534,1.958587,1.3896381,1.4699624,-0.04691051,1.6783148,1.4934086
1.6764051,-0.71541375,-0.82619953,-0.7784128,1.4784236,-0.72919714,-0.7615143,-0.7014957,-0.5604794,1.520693,-0.558842,-0.7662551,1.3113372,0.37101677,-0.66518277,1.9711007,1.4232926,1.4789101,-0.07017014,1.689062,1.5221044
1.6913166,-0.7423222,-0.8547507,-0.7998266,1.5040694,-0.7638243,-0.7821246,-0.74204874,-0.60300756,1.5630279,-0.6023659,-0.8065366,1.3291019,0.35955858,-0.6910852,1.984285,1.4565573,1.5104507,-0.09761612,1.7179219,1.5499768
1.7222726,-0.7786281,-0.87875736,-0.8318029,1.5229257,-0.8030632,-0.81845206,-0.7746592,-0.63038284,1.5913084,-0.6408046,-0.83141756,1.3514936,0.3537313,-0.7311707,2.004089,1.4976586,1.5319797,-0.12594594,1.7365283,1.5632182
1.7381576,-0.8067228,-0.89768153,-0.8616708,1.5526578,-0.8288957,-0.85435146,-0.8000491,-0.6639766,1.622397,-0.690202,-0.85831195,1.3685939,0.34898838,-0.7539391,2.0190365,1.5473852,1.5531417,-0.14312838,1.7520559,1.5823462
1.7635417,-0.8356249,-0.92466366,-0.8900255,1.5690812,-0.871566,-0.87827826,-0.82730937,-0.7049071,1.6456659,-0.7345061,-0.88009685,1.381969,0.33997747,-0.7814504,2.0296621,1.5730492,1.5810362,-0.17411886,1.7585744,1.6268022
1.7868513,-0.8497226,-0.93101925,-0.927784,1.5941021,-0.9055921,-0.89784825,-0.8497645,-0.7484663,1.6699722,-0.76720494,-0.9021961,1.4027058,0.34022233,-0.80281687,2.0289676,1.586115,1.6047336,-0.20349969,1.7830355,1.6361825
1.810903,-0.87453854,-0.94941044,-0.94772416,1.6162205,-0.922037,-0.9197836,-0.8833338,-0.77339125,1.6947738,-0.79639405,-0.932831,1.4140146,0.3139569,-0.8237145,2.0320482,1.625615,1.6179955,-0.24560511,1.8082768,1.6523743
1.8271791,-0.9073411,-0.9733588,-0.96772355,1.6328583,-0.948382,-0.93807155,-0.90707666,-0.8093738,1.7270671,-0.82729137,-0.9648438,1.419966,0.31106588,-0.8485427,2.037877,1.6371758,1.6296879,-0.2759426,1.8203627,1.6717981
1.8371322,-0.93234426,-0.98853946,-0.98849833,1.6442345,-0.9735608,-0.95717436,-0.9276038,-0.8350521,1.7393095,-0.8600658,-0.9916466,1.4281589,0.30154938,-0.8713657,2.0610802,1.6565205,1.6569597,-0.29355693,1.8292426,1.688778
1.8532151,-0.9520805,-1.0189687,-1.010033,1.6590471,-0.99768615,-0.9794941,-0.9515518,-0.86466634,1.746335,-0.8811969,-1.0139613,1.4318274,0.27602488,-0.88926977,2.0732071,1.6811701,1.6723702,-0.32706693,1.8418733,1.7208855
1.8760637,-0.9720894,-1.038622,-1.0325211,1.6773562,-1.0158432,-0.99329174,-0.97800297,-0.8978478,1.7752115,-0.9248951,-1.0394713,1.440144,0.2553865,-0.9181584,2.0786386,1.7012967,1.6957761,-0.35116056,1.8647922,1.7385415
1.895572,-0.993592,-1.0536697,-1.0516734,1.6933312,-1.0394412,-0.99821824,-0.991603,-0.91979736,1.794656,-0.94749504,-1.0630236,1.4507576,0.22787613,-0.94308674,2.1003487,1.7219322,1.720399,-0.37813067,1.882697,1.7377315
1.9208233,-1.037324,-1.0759938,-1.0704004,1.7079936,-1.0595136,-1.0194995,-1.0102319,-0.94508487,1.8149705,-0.9695044,-1.0732443,1.4528078,0.21254775,-0.96746427,2.125595,1.739156,1.7317533,-0.39780134,1.9129072,1.7481824
1.947361,-1.0546311,-1.0914615,-1.0868556,1.7239065,-1.0808389,-1.033224,-1.0317603,-0.9705775,1.8205557,-0.97948235,-1.0893809,1.4615477,0.18256103,-0.97992665,2.134515,1.7572349,1.7539403,-0.42647308,1.9186144,1.7629682
1.9610728,-1.081184,-1.0973833,-1.1054751,1.7531533,-1.0945415,-1.043005,-1.0490967,-0.98899037,1.8470942,-1.0144838,-1.1096735,1.4692855,0.15551037,-0.99815685,2.137821,1.7688427,1.765558,-0.46352127,1.9266043,1.7802129
1.969902,-1.099488,-1.1091332,-1.1238649,1.7688344,-1.1019667,-1.0664442,-1.0688539,-1.0094217,1.8676324,-1.0337932,-1.1344825,1.4803462,0.13050619,-1.0294334,2.158474,1.7954668,1.7947065,-0.49198335,1.9407396,1.796918
1.9733145,-1.1128778,-1.1314511,-1.1401103,1.7930478,-1.1121233,-1.0809215,-1.098933,-1.0269374,1.8991733,-1.0624795,-1.155785,1.4858406,0.09976117,-1.0545648,2.163011,1.8082719,1.811581,-0.5234383,1.9669852,1.8228567
1.9896283,-1.1287373,-1.1448444,-1.1545601,1.7950073,-1.1297622,-1.082402,-1.1327455,-1.053299,1.908426,-1.076345,-1.1728742,1.495272,0.06870711,-1.075997,2.1644363,1.8220572,1.8201512,-0.55836934,1.9732665,1.8581634
1.9931936,-1.1426387,-1.1664962,-1.1681402,1.803698,-1.1415324,-1.0994439,-1.1513957,-1.0799794,1.9091105,-1.0968364,-1.189774,1.502541,0.02023888,-1.0922462,2.1561122,1.8383758,1.8363328,-0.5825375,1.9887277,1.8770674
2.001314,-1.157266,-1.1914983,-1.1852201,1.8240716,-1.1623343,-1.1159432,-1.1649015,-1.0977013,1.9335666,-1.112738,-1.2064989,1.5127809,-0.026253538,-1.1097761,2.1561034,1.8486241,1.8576511,-0.62142414,1.9889276,1.9094135
2.0171237,-1.1699693,-1.2208563,-1.2005773,1.837277,-1.1665705,-1.1373044,-1.1857792,-1.1211479,1.9500433,-1.1296452,-1.2313904,1.5185145,-0.076370426,-1.1272404,2.1565137,1.8596548,1.8672714,-0.6504424,2.0109177,1.9242646
2.016092,-1.1829448,-1.2406651,-1.2233528,1.8425481,-1.1919335,-1.14928,-1.2085168,-1.1432348,1.9622812,-1.1456516,-1.2382001,1.5376177,-0.1352588,-1.1445504,2.1601486,1.9114805,1.8669735,-0.6842882,2.011346,1.933176
2.029469,-1.1946661,-1.251363,-1.236758,1.8729463,-1.2072928,-1.1670927,-1.261499,-1.1700268,1.9649904,-1.1632587,-1.2532223,1.5505114,-0.18911247,-1.1528251,2.1713567,1.9368054,1.8984543,-0.707575,2.0224776,1.9354259
2.035567,-1.2121207,-1.2673249,-1.2488909,1.883284,-1.2341057,-1.1806821,-1.2673839,-1.1799228,1.9732769,-1.1773276,-1.2671869,1.5750915,-0.21784858,-1.1688278,2.171354,1.9488941,1.9037306,-0.7287626,2.0286388,1.9461472
2.0416906,-1.2280617,-1.2807105,-1.2597235,1.8993951,-1.249818,-1.2038717,-1.273494,-1.195163,1.9746008,-1.19059,-1.2821653,1.5926585,-0.2708182,-1.1828059,2.1872756,1.980389,1.9199953,-0.75001705,2.050018,1.9629848
2.0508628,-1.2438707,-1.2957262,-1.2698927,1.9169075,-1.2609006,-1.2220969,-1.2798456,-1.2077203,2.0167208,-1.1915225,-1.2904251,1.6007177,-0.32340503,-1.1902435,2.191101,1.9814925,1.9278085,-0.77420294,2.0541384,1.9783436
2.0578303,-1.260386,-1.306214,-1.2823322,1.9282122,-1.2702447,-1.254195,-1.2864388,-1.2151917,2.0207822,-1.210544,-1.2896987,1.6085105,-0.37565634,-1.2060848,2.207057,1.9959874,1.9578295,-0.7836743,2.068203,1.9946983
2.0685053,-1.2776058,-1.3168148,-1.2986523,1.9399085,-1.2837406,-1.2661889,-1.2921039,-1.2280918,2.0394576,-1.2269813,-1.285718,1.6128814,-0.42689884,-1.22053,2.2070575,2.006124,1.9733688,-0.7992646,2.073805,1.9939356
2.0685074,-1.2931448,-1.3338854,-1.3108914,1.9645084,-1.2972379,-1.2764322,-1.3026487,-1.2411004,2.0479534,-1.2449232,-1.298124,1.6310315,-0.4692755,-1.2445276,2.225582,2.0244002,1.9759825,-0.8223205,2.0822484,2.0207708
2.0861878,-1.3081472,-1.3596435,-1.3232008,1.980797,-1.3041301,-1.3012792,-1.3190304,-1.2541771,2.049879,-1.2581005,-1.3106307,1.632246,-0.5147803,-1.2526869,2.235784,2.057647,1.9888473,-0.8490347,2.0873847,2.0260904
2.1021676,-1.3135127,-1.3680817,-1.3355685,1.9935398,-1.318953,-1.309295,-1.329012,-1.2675729,2.0549471,-1.2735102,-1.3231916,1.6422155,-0.55478305,-1.2569531,2.238256,2.060102,1.9846197,-0.88887775,2.1076012,2.0389462
2.136284,-1.3268535,-1.3766049,-1.3435628,2.0086694,-1.3330045,-1.3183953,-1.3374791,-1.2719113,2.0547302,-1.287313,-1.3357962,1.6713798,-0.5956962,-1.2712078,2.2449656,2.065505,2.0023625,-0.92091554,2.1267207,2.0451093
2.136284,-1.3416443,-1.3853253,-1.374618,2.029814,-1.3464296,-1.3395809,-1.3588883,-1.2933685,2.0568895,-1.3002332,-1.3484324,1.6749958,-0.66395324,-1.3058167,2.259795,2.0704556,2.0231576,-0.9359784,2.1242042,2.0576491
2.136284,-1.3562992,-1.4026139,-1.3858137,2.0338514,-1.3598253,-1.3615831,-1.3650655,-1.305609,2.0609574,-1.3139794,-1.3610926,1.7021275,-0.70166063,-1.324382,2.2642324,2.0801377,2.0261812,-0.9563873,2.1274405,2.0593963
2.1470857,-1.3708179,-1.4000893,-1.3961658,2.0462887,-1.3731838,-1.3681328,-1.3711883,-1.317729,2.0728328,-1.3268757,-1.3737662,1.7088739,-0.7363199,-1.33453,2.2642324,2.081046,2.0413365,-0.97609377,2.1364386,2.0593963
2.1490347,-1.3867733,-1.4085765,-1.4066435,2.0598907,-1.3783485,-1.3684798,-1.377537,-1.3385983,2.0988743,-1.3509501,-1.3864398,1.720974,-0.7492808,-1.3448374,2.2642324,2.0795085,2.0455148,-0.9999384,2.133861,2.065592
2.1615214,-1.391883,-1.4172567,-1.42154,2.0635293,-1.3908834,-1.3755274,-1.3841113,-1.3544917,2.0985792,-1.378844,-1.3991134,1.7306327,-0.78279823,-1.3552942,2.2642324,2.079519,2.0585759,-1.0293385,2.1374652,2.0654204
2.168049,-1.4001043,-1.4261177,-1.446814,2.082583,-1.4042977,-1.3935866,-1.3986175,-1.373445,2.098818,-1.3873777,-1.4170226,1.7316039,-0.80597216,-1.3805714,2.2824135,2.079519,2.060072,-1.0525626,2.1374652,2.0720448
2.177628,-1.4003484,-1.4351515,-1.4535453,2.0792727,-1.4176422,-1.4027429,-1.4051274,-1.3836349,2.1021366,-1.396105,-1.4291248,1.7348864,-0.8337237,-1.3872154,2.2824135,2.0911472,2.0632474,-1.071271,2.1575859,2.07804
2.2142146,-1.4000082,-1.4443493,-1.4604868,2.100528,-1.4309131,-1.4162252,-1.4118574,-1.406734,2.1023219,-1.4050182,-1.4412307,1.7515917,-0.87243164,-1.3954005,2.2824135,2.0950499,2.0696092,-1.1020051,2.173235,2.0806613
2.2253692,-1.4127108,-1.4537022,-1.4648732,2.1021893,-1.4505714,-1.422832,-1.4237008,-1.4171306,2.101075,-1.4141091,-1.4606442,1.7422676,-0.89651537,-1.4037912,2.2879617,2.0950499,2.0851436,-1.1129773,2.1732402,2.105739
2.225419,-1.4253924,-1.4786048,-1.4723082,2.1067412,-1.4629234,-1.4293365,-1.4306213,-1.424793,2.109112,-1.4233688,-1.4720527,1.7437873,-0.92328596,-1.4123744,2.3203142,2.1014392,2.0889058,-1.1294231,2.179148,2.1182148
2.225419,-1.438045,-1.4861431,-1.4799454,2.1097028,-1.4752476,-1.436057,-1.454931,-1.4420996,2.1105523,-1.4327887,-1.4834925,1.7504075,-0.94217914,-1.4199585,2.3203814,2.1114604,2.1058059,-1.1435752,2.1986187,2.1303468
2.240216,-1.4506645,-1.4925923,-1.4877728,2.113294,-1.4875394,-1.4501778,-1.4602256,-1.4486296,2.1457088,-1.4483571,-1.4949585,1.7530259,-0.9671061,-1.4289198,2.3203814,2.1153195,2.1091907,-1.1573509,2.202879,2.1303487
2.2438889,-1.4476299,-1.497163,-1.4957849,2.1236792,-1.4997942,-1.456845,-1.4657305,-1.4553655,2.1488976,-1.4575553,-1.506439,1.7659719,-0.9866628,-1.4380877,2.326341,2.1139917,2.110033,-1.1666797,2.2139645,2.1377764
2.2601216,-1.4597092,-1.4965173,-1.503974,2.1263127,-1.5120085,-1.4617355,-1.4714464,-1.4623107,2.1577516,-1.4669037,-1.517936,1.7716546,-1.0064186,-1.4474138,2.3317606,2.1176128,2.120906,-1.1871537,2.2364814,2.1428256
2.2601616,-1.4717915,-1.5013212,-1.5123338,2.1340203,-1.5348531,-1.4688863,-1.4773734,-1.4694617,2.1577587,-1.4763939,-1.529433,1.7823768,-1.0318236,-1.4568893,2.349084,2.119591,2.125787,-1.1941652,2.2363899,2.1467469
2.2601616,-1.4838594,-1.5098314,-1.5208565,2.1339839,-1.5455512,-1.476239,-1.4835105,-1.4768145,2.190997,-1.4860164,-1.54093,1.79709,-1.049667,-1.4665043,2.3491018,2.126215,2.1458762,-1.2079636,2.2502046,2.155682
2.2688825,-1.4959075,-1.5185001,-1.5295342,2.135646,-1.5562476,-1.4837886,-1.4898564,-1.4843643,2.1993482,-1.495762,-1.5524127,1.8268642,-1.0578054,-1.4900385,2.361177,2.126215,2.154093,-1.2004027,2.2502046,2.1686423
2.2825487,-1.5079336,-1.5273196,-1.5383588,2.1408803,-1.5669814,-1.4915297,-1.4964088,-1.4921054,2.2006886,-1.5056214,-1.5638844,1.8524625,-1.066837,-1.4980868,2.3611774,2.1527202,2.1530623,-1.2177846,2.2684076,2.1720295
2.2849076,-1.51993,-1.5362811,-1.5473222,2.1545272,-1.5777464,-1.4994559,-1.5246549,-1.5000312,2.205197,-1.5363748,-1.5753379,1.8714719,-1.089358,-1.5063107,2.3726945,2.1607842,2.1476867,-1.228954,2.268419,2.1910548
2.2851393,-1.5318937,-1.5453768,-1.5564159,2.1707077,-1.5913475,-1.5116179,-1.5287255,-1.5081362,2.2051983,-1.5439059,-1.5867682,1.883235,-1.1070375,-1.5397929,2.3777926,2.1712704,2.1476867,-1.23587,2.268419,2.1909885
2.2851393,-1.5438197,-1.5545979,-1.5656314,2.1707094,-1.6019176,-1.5198698,-1.5329838,-1.5164129,2.2051983,-1.5502768,-1.598172,1.8930948,-1.1235322,-1.5336145,2.377746,2.180999,2.1560762,-1.2474986,2.2751179,2.2001405
2.294993,-1.5557042,-1.5639359,-1.5699074,2.1707094,-1.6125139,-1.5280334,-1.5374329,-1.5248538,2.2101586,-1.5568435,-1.609544,1.8977422,-1.1403142,-1.5372359,2.3808038,2.1880982,2.1586306,-1.2592651,2.2752576,2.2001405
2.310101,-1.5675441,-1.5733821,-1.5767664,2.1808872,-1.6231285,-1.5363618,-1.5360656,-1.5334514,2.210594,-1.5636036,-1.6208825,1.908773,-1.1603435,-1.5411344,2.3812861,2.1881065,2.1586306,-1.2711561,2.2828739,2.2032044
2.310538,-1.5793366,-1.5829282,-1.5864669,2.182812,-1.6337528,-1.5448474,-1.5409828,-1.5421978,2.210594,-1.5638803,-1.6321828,1.9080006,-1.183297,-1.5505164,2.3812861,2.1881065,2.1586306,-1.3014299,2.2828681,2.223597
2.3352435,-1.5630817,-1.5925659,-1.5962496,2.1828132,-1.6443926,-1.5534827,-1.5416924,-1.5510849,2.207769,-1.5711479,-1.643444,1.9193807,-1.2054137,-1.5545878,2.3812861,2.199709,2.163499,-1.3112683,2.2828681,2.2205293
2.33877,-1.5718098,-1.5790905,-1.6061059,2.1830325,-1.6857078,-1.5622591,-1.5628073,-1.5436519,2.207769,-1.5785939,-1.6546621,1.9347732,-1.2202775,-1.5588452,2.3812861,2.199709,2.1931133,-1.3212874,2.2828681,2.2146704
2.33877,-1.5806704,-1.604094,-1.6160293,2.1850138,-1.6889619,-1.5711688,-1.567146,-1.5312887,2.2041466,-1.586212,-1.6658361,1.961234,-1.2351041,-1.550429,2.3812861,2.237952,2.1983469,-1.3371606,2.2828681,2.237236
2.33877,-1.589655,-1.6102695,-1.6260105,2.205169,-1.692374,-1.5802034,-1.5716739,-1.5339711,2.2058218,-1.5939959,-1.6769632,1.9556533,-1.2488623,-1.5550259,2.3812861,2.2423954,2.2182982,-1.3458662,2.2926536,2.2418451
2.360961,-1.5987552,-1.6166337,-1.6360438,2.2103372,-1.6959499,-1.5893549,-1.5763934,-1.5368012,2.209505,-1.5794815,-1.6880414,1.9653156,-1.2642628,-1.5598216,2.3884501,2.2423954,2.230289,-1.3557566,2.2940226,2.242921
2.3626997,-1.6079633,-1.6231834,-1.6461213,2.2209692,-1.6996931,-1.5986147,-1.5813066,-1.5397846,2.220801,-1.5861481,-1.69907,1.9643137,-1.2865031,-1.5648129,2.3884482,2.2454844,2.230306,-1.3658082,2.2940226,2.255027
2.3626997,-1.6172707,-1.6299145,-1.6562365,2.2209692,-1.7036071,-1.6079744,-1.5864142,-1.5332549,2.2277465,-1.5931178,-1.7100474,1.9658242,-1.3001981,-1.5700003,2.4037435,2.2536044,2.230306,-1.376011,2.2940226,2.255638
2.3611789,-1.6266699,-1.6276186,-1.6663821,2.2230964,-1.707694,-1.6174263,-1.5917171,-1.5350381,2.2277465,-1.6130545,-1.7209718,1.9827627,-1.3138742,-1.5753855,2.4119933,2.2598245,2.2361095,-1.3863543,2.3091538,2.2662838
