total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,congestion_price_da,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw
4.9821898e-15,0.12077205,0.11806476,2.3703541e-32,2.28775e-06,0.05954044,0.18364574,0.035895854,0.00070074433,0.0,0.15582642,0.11665715,0.26117426,0.09095587,0.073393755,2.532456e-09,0.037544228,2.1528285e-05,0.16050847,2.2137479e-14,0.0,0.0,0.09676661,0.10548628,0.08035703,0.09760806,4.3355814e-26,0.555101,0.093082316,0.12531748,0.7677678,0.6003864,0.065535806,0.0,0.08405398,0.0,2.6242131e-12,1.9977816e-11
4.1653388e-16,0.11757556,0.12056379,6.628735e-35,9.217772e-07,0.058807835,0.1857873,0.035647504,0.00040774903,0.0,0.15699473,0.111765295,0.2566727,0.091113925,0.0749326,5.7413135e-10,0.03474327,9.826781e-06,0.15840387,2.082119e-15,0.0,0.0,0.09612164,0.10817128,0.073504746,0.09467954,4.042515e-28,0.55479866,0.088598415,0.119017944,0.755823,0.59308565,0.06560678,0.0,0.08560159,0.0,2.6432228e-13,3.0206553e-12
2.869167e-17,0.1162886,0.11811379,1.108566e-37,3.4697146e-07,0.05507401,0.18551597,0.036573514,0.00022140711,0.0,0.1612007,0.114496775,0.25610477,0.08806554,0.07315135,1.1629119e-10,0.033642065,4.227456e-06,0.1604632,1.6293794e-16,0.0,0.0,0.09353664,0.10780625,0.074599355,0.09143866,2.5490275e-30,0.54667336,0.08228084,0.11482519,0.7484371,0.59110814,0.06759738,0.0,0.081403285,0.0,2.2277829e-14,3.9507205e-13
1.6020002e-18,0.11486371,0.112146705,1.04782e-40,1.2136609e-07,0.05534195,0.18419367,0.03416889,0.000114594965,0.0,0.15213944,0.113566406,0.2540896,0.08863789,0.073824875,2.085827e-11,0.03265865,1.7071791e-06,0.15454713,1.0447525e-17,0.0,0.0,0.09225753,0.10464441,0.07132119,0.087968044,1.04581036e-32,0.54804766,0.07875424,0.11510878,0.7422051,0.5850027,0.064835,0.0,0.08273662,0.0,1.5480557e-15,4.417449e-14
7.1220664e-20,0.1136689,0.10932694,5.2e-44,3.923791e-08,0.056428514,0.1829569,0.034408804,5.565682e-05,0.0,0.14654681,0.11246529,0.25327986,0.091697685,0.07171846,3.2809645e-12,0.032042004,6.4430196e-07,0.15456794,5.397229e-19,0.0,0.0,0.09471995,0.09858904,0.075538546,0.08549612,2.6720898e-35,0.54300684,0.07375803,0.11093974,0.7360612,0.5863659,0.060789865,0.0,0.082468756,0.0,8.7262896e-17,4.1688865e-15
2.4719582e-21,0.112289734,0.10868025,0.0,1.1652614e-08,0.054695122,0.18402852,0.034281105,2.5375644e-05,0.0,0.1532355,0.116956614,0.2460373,0.09074765,0.07481909,4.478613e-13,0.031558,2.2606189e-07,0.15297993,2.2053007e-20,0.0,0.0,0.09026964,0.10064517,0.07237776,0.08195811,4.043667e-38,0.5400557,0.07054395,0.10685797,0.7259854,0.5785642,0.059995916,0.0,0.08017524,0.0,3.9198447e-18,3.2744938e-16
6.55444e-23,0.11142388,0.10580709,0.0,3.1579188e-09,0.05397085,0.18331704,0.03399021,1.0867017e-05,0.0,0.1469497,0.11512113,0.2484604,0.08995492,0.07172751,5.2447653e-14,0.028900912,7.3299965e-08,0.15922749,6.9833153e-22,0.0,0.0,0.08941985,0.09680581,0.07581438,0.08089867,3.42e-41,0.53988284,0.06543919,0.10498231,0.72505957,0.5756131,0.0612015,0.0,0.079781875,0.0,1.3759212e-19,2.1080946e-17
1.2961525e-24,0.11263636,0.102825776,0.0,7.7542284e-10,0.051417645,0.18078011,0.034333855,4.3568507e-06,0.0,0.1492691,0.113914266,0.24438392,0.08869012,0.071181804,5.2038015e-15,0.029024579,2.1836053e-08,0.15650561,1.6756573e-23,0.0,0.0,0.09088235,0.09727413,0.072009355,0.07713342,1.5e-44,0.53225577,0.06113635,0.10093401,0.71312916,0.57983524,0.059707254,0.0,0.08212055,0.0,3.693308e-21,1.0938682e-18
1.8612797e-26,0.11229113,0.10311639,0.0,1.7119338e-10,0.051267374,0.18504465,0.035094973,1.6296692e-06,0.0,0.15136428,0.113417454,0.2413679,0.09164552,0.07334993,4.3152078e-16,0.029833362,5.9379763e-09,0.15740693,2.9717845e-25,0.0,0.0,0.0877172,0.09608185,0.07190358,0.07460542,0.0,0.52442414,0.05586247,0.0949308,0.7093962,0.57347095,0.058786083,0.0,0.0827649,0.0,7.40197e-23,4.4911387e-20
1.8839957e-28,0.1159329,0.102088585,0.0,3.369828e-11,0.048083965,0.184185,0.036040504,5.6622713e-07,0.0,0.14662422,0.11280907,0.23896603,0.08812769,0.07425168,2.9463737e-17,0.028143562,1.4634073e-09,0.15247524,3.7889933e-27,0.0,0.0,0.08811238,0.09683498,0.071074456,0.07168535,0.0,0.5207258,0.05216267,0.093790464,0.7056705,0.5671241,0.059026096,0.0,0.08533553,0.0,1.0785837e-24,1.4296818e-21
1.3001183e-30,0.118483596,0.09902743,0.0,5.8607524e-12,0.0462596,0.18261924,0.034757316,1.8162866e-07,0.0,0.148247,0.10965284,0.23687302,0.08901386,0.07298254,1.6295887e-18,0.028035061,3.2436262e-10,0.15400937,3.3671767e-29,0.0,0.0,0.08784901,0.091817036,0.07399092,0.06974248,0.0,0.51919556,0.048038073,0.08967504,0.6936634,0.5668116,0.057232726,0.0,0.08454187,0.0,1.1093634e-26,3.4503823e-23
5.8913125e-33,0.11161787,0.09822161,0.0,8.917282e-13,0.046591356,0.18312275,0.03436214,5.348325e-08,0.0,0.14672701,0.115880124,0.23183088,0.09105539,0.07373549,7.17091e-20,0.026987292,6.412204e-11,0.15661313,2.0144588e-31,0.0,0.0,0.08457127,0.094545305,0.07503505,0.067200236,0.0,0.51990795,0.04552683,0.08638794,0.6909577,0.5552231,0.05726311,0.0,0.08006282,0.0,7.7911666e-29,6.158012e-25
1.6798787e-35,0.11163843,0.09455494,0.0,1.1742979e-13,0.043178532,0.18468615,0.03350653,1.4360609e-08,0.0,0.14711711,0.110490166,0.23172493,0.08847647,0.07385666,2.4614882e-21,0.02626695,1.1203543e-11,0.15189174,7.801421e-34,0.0,0.0,0.083409056,0.09245411,0.06856224,0.06478965,0.0,0.519794,0.042218193,0.0847669,0.6840099,0.5538564,0.056436107,0.0,0.076973565,0.0,3.5993115e-31,7.905893e-27
2.871148e-38,0.11181441,0.09421396,0.0,1.3228411e-14,0.043385748,0.18194367,0.03386093,3.49118e-09,0.0,0.14142233,0.111524865,0.22930062,0.09264776,0.074703574,6.448793e-23,0.025565784,1.7131657e-12,0.15373994,1.8704952e-36,0.0,0.0,0.088133,0.089714035,0.07467476,0.06295613,0.0,0.5123211,0.03883629,0.08113452,0.6796965,0.5551447,0.055771675,0.0,0.0779857,0.0,1.04843315e-33,7.079301e-29
2.7809e-41,0.11075073,0.09039369,0.0,1.258575e-15,0.04035718,0.18097766,0.033508305,7.6251166e-10,0.0,0.14068067,0.111878805,0.22576582,0.090158924,0.07375059,1.2587351e-24,0.026356544,2.2682309e-13,0.1491,2.638307e-39,0.0,0.0,0.08466055,0.0915691,0.07530167,0.0620091,0.0,0.5108898,0.036567997,0.07818634,0.6738249,0.55103356,0.053038694,0.0,0.07487571,0.0,1.8347071e-36,4.270805e-31
1.4e-44,0.111045614,0.08730333,0.0,9.973275e-17,0.038613133,0.17870182,0.033403482,1.483635e-10,0.0,0.14119177,0.10727521,0.22829606,0.08955866,0.07354325,1.7820639e-26,0.026466342,2.5701114e-14,0.15121333,2.064e-42,0.0,0.0,0.0862721,0.08673424,0.075544566,0.05965234,0.0,0.50725526,0.033404253,0.076511726,0.6710146,0.547862,0.05236855,0.0,0.07572187,0.0,1.824264e-39,1.6692622e-33
0.0,0.10819422,0.088771954,0.0,6.4827654e-18,0.038142733,0.18034923,0.03370713,2.5482031e-11,0.0,0.13995264,0.11127557,0.22287811,0.09180729,0.07122343,1.776085e-28,0.025650421,2.4607548e-15,0.15299031,1e-45,0.0,0.0,0.08132184,0.08561447,0.07216893,0.05762768,0.0,0.50440186,0.030747099,0.073547535,0.66199005,0.54970765,0.053664833,0.0,0.078656316,0.0,9.65e-43,4.043282e-36
0.0,0.10590415,0.086303666,0.0,3.3992535e-19,0.036777634,0.17733487,0.03342869,3.825114e-12,0.0,0.13688768,0.113607086,0.22831315,0.09283791,0.071543485,1.20505145e-30,0.025204793,1.9633632e-16,0.15463412,0.0,0.0,0.0,0.08471505,0.088005476,0.07218116,0.05572949,0.0,0.50399125,0.027923986,0.07094909,0.6606984,0.54201233,0.055333707,0.0,0.075402066,0.0,0.0,5.767915e-39
0.0,0.11038965,0.08342581,0.0,1.4116658e-20,0.03441414,0.17809464,0.03321061,4.96425e-13,0.0,0.13423368,0.110248566,0.22442177,0.09277998,0.07237708,5.359918e-33,0.025248624,1.28572306e-17,0.1531416,0.0,0.0,0.0,0.083389156,0.08783124,0.067553796,0.05408343,0.0,0.4991417,0.025470536,0.06809585,0.6512759,0.5367733,0.053250518,0.0,0.07507081,0.0,0.0,4.568e-42
0.0,0.10950858,0.08219223,0.0,4.550111e-22,0.032546293,0.1782505,0.03280377,5.504711e-14,0.0,0.13377559,0.111753576,0.22441155,0.09262723,0.073234,1.4973792e-35,0.023122324,6.796266e-19,0.15258315,0.0,0.0,0.0,0.079716355,0.08747119,0.07056267,0.053174954,0.0,0.49649468,0.023113254,0.06587443,0.6486848,0.5351921,0.05342457,0.0,0.07337978,0.0,0.0,1e-45
0.0,0.10673044,0.07970905,0.0,1.1131487e-23,0.031501375,0.17666216,0.033411264,5.148699e-15,0.0,0.13472731,0.112405665,0.21879984,0.094597034,0.073086515,2.5019427e-38,0.022075277,2.8472235e-20,0.15221934,0.0,0.0,0.0,0.08247716,0.08746247,0.06652875,0.05158389,0.0,0.48988342,0.020613547,0.06272407,0.6462677,0.53427154,0.05115602,0.0,0.07682579,0.0,0.0,0.0
0.0,0.10826388,0.07771964,0.0,2.0164091e-25,0.031051878,0.18010755,0.033194132,4.0053268e-16,0.0,0.13277638,0.106617704,0.21710417,0.10150273,0.07149698,2.363e-41,0.0208623,9.265022e-22,0.15075701,0.0,0.0,0.0,0.081338264,0.08465644,0.06707151,0.05068166,0.0,0.4932912,0.018492835,0.062686086,0.6343092,0.5280658,0.049196336,0.0,0.076781765,0.0,0.0,0.0
0.0,0.108178385,0.07670927,0.0,2.6311934e-27,0.027524479,0.17902572,0.033226434,2.551943e-17,0.0,0.1317289,0.102662414,0.21600279,0.09620138,0.07243486,1.1e-44,0.021988576,2.2902322e-23,0.14934912,0.0,0.0,0.0,0.080119334,0.08085794,0.06859858,0.04918415,0.0,0.488543,0.016459245,0.06026048,0.630663,0.5301745,0.04865278,0.0,0.081169225,0.0,0.0,0.0
0.0,0.10648108,0.0731645,0.0,2.3984848e-29,0.024228478,0.17796114,0.033196636,1.3093954e-18,0.0,0.12957545,0.10600548,0.21426168,0.092513904,0.07113031,0.0,0.020590119,4.195822e-25,0.14672951,0.0,0.0,0.0,0.08237679,0.0828688,0.068280324,0.047571465,0.0,0.4858491,0.014491605,0.05817498,0.63227415,0.52921915,0.0483981,0.0,0.0748284,0.0,0.0,0.0
0.0,0.10525834,0.07148712,0.0,1.4756026e-31,0.022383854,0.17809741,0.03471273,5.311132e-20,0.0,0.1250029,0.10517466,0.20892853,0.09348527,0.0733446,0.0,0.022013813,5.5431634e-27,0.14667583,0.0,0.0,0.0,0.07787402,0.08232953,0.06837768,0.046624623,0.0,0.48114043,0.012714644,0.056791984,0.6233675,0.5286978,0.04751073,0.0,0.07821037,0.0,0.0,0.0
0.0,0.10821166,0.06799382,0.0,5.8933763e-34,0.021300329,0.17461628,0.032272913,1.6685989e-21,0.0,0.1301569,0.10756464,0.20840608,0.098429024,0.07184046,0.0,0.020926347,5.121759e-29,0.14674467,0.0,0.0,0.0,0.07625876,0.07907352,0.06684452,0.04464394,0.0,0.4822778,0.010953636,0.054367725,0.6195829,0.5181647,0.046796486,0.0,0.075910725,0.0,0.0,0.0
0.0,0.10458194,0.06746849,0.0,1.461981e-36,0.018086294,0.17750098,0.031079842,3.9698043e-23,0.0,0.12791763,0.1129405,0.20688406,0.09425587,0.07181955,0.0,0.020498555,3.1981632e-31,0.14857033,0.0,0.0,0.0,0.07446509,0.08088178,0.0681243,0.043657593,0.0,0.4796367,0.00965818,0.052378327,0.6162814,0.51681674,0.045737974,0.0,0.07400051,0.0,0.0,0.0
0.0,0.1051546,0.06534527,0.0,2.141554e-39,0.016706292,0.17730197,0.032415047,6.9756727e-25,0.0,0.12946357,0.1114763,0.20218286,0.09781444,0.07172523,0.0,0.019210573,1.2983564e-33,0.14831132,0.0,0.0,0.0,0.07265745,0.081957705,0.06541587,0.042338427,0.0,0.4705239,0.0081099635,0.049102474,0.6086934,0.516725,0.0479493,0.0,0.07460103,0.0,0.0,0.0
0.0,0.104547985,0.06431946,0.0,1.747e-42,0.0149288075,0.17804262,0.032650337,8.805039e-27,0.0,0.12919167,0.110937886,0.20427673,0.1024036,0.07285358,0.0,0.02064842,3.279515e-36,0.14798188,0.0,0.0,0.0,0.07463154,0.07673247,0.06281782,0.041660726,0.0,0.46986467,0.006982004,0.04832992,0.6021828,0.5081037,0.048448715,0.0,0.07682591,0.0,0.0,0.0
0.0,0.10579521,0.061435983,0.0,1e-45,0.012939671,0.17600933,0.032696832,7.739643e-29,0.0,0.12464095,0.109141774,0.20623235,0.10052889,0.07303409,0.0,0.02105234,4.901015e-39,0.14844912,0.0,0.0,0.0,0.07949315,0.07857722,0.06648815,0.040877197,0.0,0.46300203,0.0057545286,0.0445284,0.6021328,0.50370383,0.046207096,0.0,0.077251725,0.0,0.0,0.0
0.0,0.10878068,0.05945856,0.0,0.0,0.011561833,0.17117518,0.034679227,4.5753005e-31,0.0,0.12477492,0.11238296,0.20158355,0.106043875,0.0728907,0.0,0.02048319,4.089e-42,0.14668007,0.0,0.0,0.0,0.074501745,0.07978212,0.061901808,0.03957535,0.0,0.47078574,0.004874425,0.04426833,0.59561175,0.5019477,0.046184566,0.0,0.079776816,0.0,0.0,0.0
0.0,0.1041618,0.05861238,0.0,0.0,0.009367298,0.17238574,0.03498742,1.748802e-33,0.0,0.12613904,0.1111333,0.201231,0.101585984,0.07239933,0.0,0.02054766,1e-45,0.1494664,0.0,0.0,0.0,0.07668456,0.07776404,0.06108601,0.038730767,0.0,0.46143994,0.0039294832,0.04175621,0.59014636,0.5046727,0.04688897,0.0,0.07633469,0.0,0.0,0.0
0.0,0.10223505,0.0568785,0.0,0.0,0.007818683,0.17025615,0.035226934,4.1329166e-36,0.0,0.12682517,0.10550698,0.20208117,0.10424664,0.07235784,0.0,0.020203643,0.0,0.15108871,0.0,0.0,0.0,0.07148258,0.078901075,0.06543653,0.037640285,0.0,0.46162683,0.0032001487,0.0410079,0.5830345,0.50315076,0.044683274,0.0,0.074759014,0.0,0.0,0.0
0.0,0.103774205,0.05562838,0.0,0.0,0.0063734627,0.17430094,0.036031354,5.737165e-39,0.0,0.12973687,0.10551319,0.19445051,0.10581193,0.07190417,0.0,0.022018643,0.0,0.14886537,0.0,0.0,0.0,0.07267601,0.07908804,0.06215191,0.036559902,0.0,0.4599028,0.002581236,0.038107965,0.57948494,0.49254984,0.045259386,0.0,0.07906057,0.0,0.0,0.0
0.0,0.103223756,0.05422109,0.0,0.0,0.005006326,0.1723034,0.036371734,4.408e-42,0.0,0.12534645,0.10751638,0.1971979,0.10488316,0.07221286,0.0,0.020797288,0.0,0.14937355,0.0,0.0,0.0,0.07259483,0.077150814,0.062085632,0.034306433,0.0,0.45494863,0.0020044101,0.036552165,0.57917327,0.4926907,0.045770008,0.0,0.07642961,0.0,0.0,0.0
0.0,0.10037995,0.05383439,0.0,0.0,0.003879638,0.17213987,0.039371427,1e-45,0.0,0.124103345,0.10074978,0.19892432,0.1055432,0.07296278,0.0,0.020554608,0.0,0.15154433,0.0,0.0,0.0,0.07662615,0.07483661,0.06063597,0.03315946,0.0,0.45580027,0.0015499155,0.034617953,0.57408535,0.49141294,0.04548868,0.0,0.07768666,0.0,0.0,0.0
0.0,0.09996272,0.04880144,0.0,0.0,0.0029246975,0.17146784,0.039140835,0.0,0.0,0.12150325,0.10856779,0.19705896,0.10721616,0.070554465,0.0,0.019684078,0.0,0.14771146,0.0,0.0,0.0,0.07193148,0.07735639,0.060920738,0.032020856,0.0,0.44909388,0.0011746148,0.03273546,0.5734238,0.4896778,0.044475887,0.0,0.07371543,0.0,0.0,0.0
0.0,0.10478346,0.048923474,0.0,0.0,0.0021171654,0.17233877,0.038201198,0.0,0.0,0.12453015,0.10540321,0.1942185,0.10438205,0.0711813,0.0,0.019567799,0.0,0.14633657,0.0,0.0,0.0,0.07204268,0.08002511,0.058722213,0.03148292,0.0,0.45018506,0.00087686436,0.031698063,0.56677425,0.4869039,0.044636946,0.0,0.07552034,0.0,0.0,0.0
0.0,0.10168821,0.04841233,0.0,0.0,0.0015185245,0.17327665,0.039439604,0.0,0.0,0.12411876,0.10213896,0.1952151,0.105018266,0.072421,0.0,0.019358581,0.0,0.14663759,0.0,0.0,0.0,0.07130414,0.0787685,0.06078638,0.030349333,0.0,0.44827092,0.00064181205,0.029960921,0.56617403,0.47909456,0.044015042,0.0,0.07425495,0.0,0.0,0.0
0.0,0.102858275,0.04641012,0.0,0.0,0.0010500905,0.16851188,0.039919585,0.0,0.0,0.12801103,0.10084672,0.19018883,0.10755077,0.07346768,0.0,0.020003404,0.0,0.14514738,0.0,0.0,0.0,0.07100387,0.07922305,0.05988671,0.029271042,0.0,0.444799,0.00045823338,0.02797892,0.5583309,0.48189414,0.044105865,0.0,0.07639855,0.0,0.0,0.0
0.0,0.10244366,0.042943288,0.0,0.0,0.00068472227,0.16869432,0.040428333,0.0,0.0,0.12189858,0.107934475,0.1881603,0.103177726,0.07274356,0.0,0.018641157,0.0,0.14425832,0.0,0.0,0.0,0.07366453,0.07803617,0.058548823,0.028162293,0.0,0.4395074,0.00031685468,0.0257523,0.5600784,0.47967654,0.04482742,0.0,0.07416194,0.0,0.0,0.0
0.0,0.10537401,0.041163173,0.0,0.0,0.000437574,0.17037004,0.04051699,0.0,0.0,0.12110864,0.09776524,0.18893765,0.10205843,0.07231382,0.0,0.019212907,0.0,0.1460996,0.0,0.0,0.0,0.07187517,0.074267805,0.059803527,0.027136285,0.0,0.4372156,0.00021389803,0.02505806,0.5546831,0.47962323,0.04420575,0.0,0.07814996,0.0,0.0,0.0
0.0,0.10125797,0.03895081,0.0,0.0,0.00027095212,0.16577181,0.039605834,0.0,0.0,0.123163156,0.104803,0.18709277,0.10499564,0.073726624,0.0,0.018185655,0.0,0.14133567,0.0,0.0,0.0,0.06813389,0.07293702,0.061970294,0.025851304,0.0,0.43624958,0.00014079745,0.023593744,0.5505544,0.47669145,0.042724743,0.0,0.073637575,0.0,0.0,0.0
0.0,0.09766941,0.039160546,0.0,0.0,0.00015948694,0.16839866,0.04140875,0.0,0.0,0.12451501,0.10159276,0.18525365,0.10458561,0.071898386,0.0,0.018532796,0.0,0.14381391,0.0,0.0,0.0,0.068327144,0.07641101,0.060297854,0.025211893,0.0,0.4332224,8.951222e-05,0.022030571,0.549514,0.47878358,0.04297678,0.0,0.07512137,0.0,0.0,0.0
0.0,0.098018184,0.035810173,0.0,0.0,8.9996e-05,0.16952416,0.040381357,0.0,0.0,0.12393883,0.1041636,0.18164173,0.10250246,0.07376493,0.0,0.017152403,0.0,0.14144199,0.0,0.0,0.0,0.06735715,0.07343563,0.06151495,0.024389299,0.0,0.42872876,5.498612e-05,0.020256242,0.54931504,0.47394797,0.04381209,0.0,0.07689218,0.0,0.0,0.0
0.0,0.099640444,0.035006363,0.0,0.0,4.871125e-05,0.16678211,0.04081009,0.0,0.0,0.11914775,0.10634227,0.18648498,0.10438233,0.07373094,0.0,0.017965836,0.0,0.14431675,0.0,0.0,0.0,0.06888373,0.0716657,0.057969786,0.023596738,0.0,0.4295039,3.2690714e-05,0.01939361,0.5453195,0.46856013,0.043829426,0.0,0.07844248,0.0,0.0,0.0
0.0,0.103588484,0.032517537,0.0,0.0,2.5003335e-05,0.16739258,0.039991066,0.0,0.0,0.12601577,0.10134206,0.18513031,0.10243879,0.071979135,0.0,0.017172081,0.0,0.14264433,0.0,0.0,0.0,0.070784576,0.07033132,0.060746487,0.022622198,0.0,0.42960182,1.8703415e-05,0.018085344,0.5414687,0.46337017,0.045648403,0.0,0.07605482,0.0,0.0,0.0
0.0,0.102243535,0.030299906,0.0,0.0,1.2225117e-05,0.16456759,0.039311837,0.0,0.0,0.1213225,0.10198104,0.1858011,0.099503696,0.07270951,0.0,0.016969774,0.0,0.14243253,0.0,0.0,0.0,0.07179325,0.0743376,0.05890551,0.021125915,0.0,0.43020457,1.0252429e-05,0.017299034,0.53314286,0.46310958,0.044334646,0.0,0.075559825,0.0,0.0,0.0
0.0,0.09973558,0.029822208,0.0,0.0,5.663545e-06,0.1643015,0.040707357,0.0,0.0,0.121535294,0.10377215,0.18739411,0.10362215,0.0738196,0.0,0.016694678,0.0,0.14274603,0.0,0.0,0.0,0.068042316,0.073600926,0.05912526,0.020298678,0.0,0.4244158,5.370367e-06,0.015910596,0.53400594,0.46122426,0.04628395,0.0,0.07589164,0.0,0.0,0.0
0.0,0.096958995,0.028186806,0.0,0.0,2.4740746e-06,0.16614571,0.04051199,0.0,0.0,0.12289252,0.103100725,0.18365586,0.104299404,0.07270421,0.0,0.016202776,0.0,0.14309734,0.0,0.0,0.0,0.06797735,0.06998152,0.059454978,0.01873557,0.0,0.41869515,2.6830683e-06,0.014568968,0.5341629,0.45892966,0.04534021,0.0,0.077970944,0.0,0.0,0.0
0.0,0.09746872,0.02645002,0.0,0.0,1.0148316e-06,0.16638811,0.039412946,0.0,0.0,0.12307443,0.1041164,0.18454991,0.10395637,0.07102887,0.0,0.016588712,0.0,0.14019442,0.0,0.0,0.0,0.06694912,0.070155606,0.057794303,0.017496718,0.0,0.4202487,1.273817e-06,0.013389563,0.5279404,0.45919877,0.044748653,0.0,0.08001777,0.0,0.0,0.0
0.0,0.09735966,0.024454089,0.0,0.0,3.8893253e-07,0.16955544,0.03927892,0.0,0.0,0.12170723,0.10248541,0.18041578,0.10095983,0.07148588,0.0,0.017629372,0.0,0.14082326,0.0,0.0,0.0,0.06425933,0.07241033,0.05765194,0.016492005,0.0,0.41595936,5.7157683e-07,0.012261237,0.52904516,0.45516753,0.04422706,0.0,0.07786416,0.0,0.0,0.0
0.0,0.09713431,0.022530386,0.0,0.0,1.3875348e-07,0.16813302,0.0385421,0.0,0.0,0.121371254,0.10330717,0.18702598,0.09989259,0.07184843,0.0,0.016959356,0.0,0.13822462,0.0,0.0,0.0,0.06706875,0.0693834,0.058270887,0.015407354,0.0,0.41683608,2.4171834e-07,0.011076122,0.520972,0.45869988,0.04231368,0.0,0.07873993,0.0,0.0,0.0
0.0,0.10143108,0.020662365,0.0,0.0,4.5814485e-08,0.16701259,0.03647348,0.0,0.0,0.120901704,0.09965536,0.1793677,0.100634426,0.072179966,0.0,0.018026916,0.0,0.1379917,0.0,0.0,0.0,0.06546811,0.06787813,0.05834355,0.014359141,0.0,0.41439268,9.582851e-08,0.010121002,0.5189695,0.4559341,0.04300284,0.0,0.07466207,0.0,0.0,0.0
0.0,0.09927706,0.019350337,0.0,0.0,1.3918693e-08,0.1670908,0.037099563,0.0,0.0,0.12438528,0.103613354,0.17988044,0.10279022,0.07165417,0.0,0.017980922,0.0,0.13562314,0.0,0.0,0.0,0.06898248,0.07083393,0.058142,0.0132724475,0.0,0.4076606,3.5456225e-08,0.008644503,0.515916,0.45454252,0.043851458,0.0,0.07842881,0.0,0.0,0.0
0.0,0.10029531,0.017663155,0.0,0.0,3.8652286e-09,0.1619477,0.036492493,0.0,0.0,0.1250164,0.10040471,0.17682028,0.100152604,0.07195009,0.0,0.01698565,0.0,0.13937737,0.0,0.0,0.0,0.06819903,0.07065369,0.05675696,0.01201503,0.0,0.40992907,1.2176847e-08,0.007923955,0.5114616,0.45404333,0.043050714,0.0,0.078570455,0.0,0.0,0.0
0.0,0.09672672,0.016197383,0.0,0.0,9.744237e-10,0.16451852,0.03658195,0.0,0.0,0.12058271,0.10265991,0.17635572,0.10295522,0.07073244,0.0,0.015641004,0.0,0.13985673,0.0,0.0,0.0,0.06801651,0.071592495,0.055441104,0.010490717,0.0,0.40595686,3.8594807e-09,0.0068467516,0.51293135,0.4468578,0.042633735,0.0,0.07550848,0.0,0.0,0.0
0.0,0.09662397,0.015155512,0.0,0.0,2.2132346e-10,0.16790226,0.039051276,0.0,0.0,0.124629036,0.09461248,0.17206126,0.10357101,0.07158146,0.0,0.017026015,0.0,0.13749847,0.0,0.0,0.0,0.06627606,0.069879934,0.057020504,0.009226467,0.0,0.40602884,1.1220247e-09,0.0060352925,0.5080399,0.4419586,0.0444404,0.0,0.07679239,0.0,0.0,0.0
0.0,0.10412885,0.013353862,0.0,0.0,4.4921546e-11,0.16374962,0.038252227,0.0,0.0,0.124059975,0.09748342,0.17570916,0.099862345,0.07251314,0.0,0.017110068,0.0,0.13586819,0.0,0.0,0.0,0.0660175,0.070361435,0.05471316,0.008017693,0.0,0.40448636,2.9718333e-10,0.005137359,0.50532573,0.4419586,0.044990428,0.0,0.07709807,0.0,0.0,0.0
0.0,0.09539703,0.011881957,0.0,0.0,8.075579e-12,0.16454735,0.042654675,0.0,0.0,0.1220909,0.10241216,0.17853802,0.101030424,0.07342661,0.0,0.017674638,0.0,0.13714255,0.0,0.0,0.0,0.06427306,0.068000674,0.05722496,0.0068103317,0.0,0.40312603,7.119422e-11,0.0044323914,0.5011732,0.44139764,0.046146184,0.0,0.07233091,0.0,0.0,0.0
0.0,0.09596062,0.0102497935,0.0,0.0,1.2734533e-12,0.16255191,0.041889284,0.0,0.0,0.12088474,0.10202955,0.17745347,0.10149133,0.07124297,0.0,0.017847048,0.0,0.13670789,0.0,0.0,0.0,0.068829,0.066431224,0.05616944,0.0055935844,0.0,0.39843568,1.5305285e-11,0.0036666219,0.5007517,0.44525212,0.045810103,0.0,0.07506657,0.0,0.0,0.0
0.0,0.09949642,0.0090708025,0.0,0.0,1.743086e-13,0.16561538,0.040944852,0.0,0.0,0.121968314,0.10233362,0.1752268,0.104040086,0.07083482,0.0,0.017444678,0.0,0.13459066,0.0,0.0,0.0,0.06661276,0.068639144,0.056538377,0.0045122537,0.0,0.40051672,2.9275792e-12,0.0031411822,0.49515605,0.4343431,0.04472935,0.0,0.08162905,0.0,0.0,0.0
