k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.6189447262497394,0.5390965966663712,0.6806188169620507,0.6806188169620507,0.6806188169620507,0.6806188169620507
2,0.7992759788881455,0.597338024535643,0.8115764612758285,0.8115764612758285,0.8115764612758285,0.6966668211471595
3,0.8719710925370663,0.752837121157882,0.878692154927702,0.8671892633850382,0.878692154927702,0.829563495642612
4,0.8746730784904309,0.8428580428053737,0.8952778430656586,0.8706125580042873,0.8952778430656586,0.8231497476008943
5,0.9088154025165326,0.8846128810438585,0.9083451582721389,0.8942894297757866,0.9083451582721389,0.8709060286538488
6,0.9128207516696456,0.9121528614183412,0.9136346112213086,0.8881321605444333,0.9136346112213086,0.8722037210478933
7,0.927071808429835,0.926126564103504,0.9292827526172316,0.9029298734971991,0.9292827526172316,0.8864817177577646
8,0.9359827341687876,0.940594261578159,0.9336876104023815,0.917282965255667,0.930735844784161,0.8869191343830828
