W_1,W_2,W_3,W_4,W_5,W_6,epoch
-0.009155377,-0.046523966,-0.042632196,-0.04332086,0.06050408,0.035813726,1
-0.025500845,-0.052547526,-0.051970117,-0.04712177,0.056326907,0.055468347,2
-0.039902564,-0.059579287,-0.060200322,-0.054424286,0.049942024,0.07767057,3
-0.06152293,-0.07161561,-0.07325355,-0.0671306,0.04236416,0.10738326,4
-0.07933553,-0.0838864,-0.085936904,-0.079707354,0.039514862,0.13207334,5
-0.0957649,-0.093214735,-0.096641816,-0.08929843,0.032541715,0.16126485,6
-0.11494507,-0.09736341,-0.101353705,-0.09334705,0.023188138,0.18511483,7
-0.12969343,-0.10438964,-0.10865375,-0.10034479,0.018462513,0.21505012,8
-0.14552364,-0.10990803,-0.115296185,-0.1059742,0.011973366,0.23733833,9
-0.15414044,-0.11355105,-0.1197085,-0.10927604,0.00831212,0.25447243,10
-0.16837598,-0.11582787,-0.123010375,-0.11133303,0.003507344,0.27379486,11
-0.18210477,-0.11776152,-0.12544802,-0.11300407,-0.0017936582,0.28919134,12
-0.19333118,-0.120021105,-0.12850912,-0.11525123,-0.0070997826,0.30435663,13
-0.20135298,-0.11983355,-0.12920903,-0.11521211,-0.009356808,0.31637028,14
-0.20768805,-0.12238133,-0.13226925,-0.11745914,-0.010454,0.3307912,15
-0.22242281,-0.12331566,-0.13370545,-0.11821152,-0.0146480845,0.34040776,16
-0.23063806,-0.123353325,-0.13432226,-0.1180911,-0.0172422,0.3546151,17
-0.23779963,-0.1247551,-0.13624312,-0.11943735,-0.018310495,0.3652377,18
-0.24690953,-0.1264503,-0.13799049,-0.12068289,-0.021980025,0.3738545,19
-0.2548404,-0.12623689,-0.13825023,-0.12075851,-0.02499625,0.38514957,20
-0.2614607,-0.1279867,-0.1402228,-0.12203352,-0.02731713,0.39285204,21
-0.26517275,-0.1281616,-0.14143747,-0.1226554,-0.02864912,0.4006473,22
-0.2731016,-0.12861484,-0.1421711,-0.12262736,-0.03191313,0.41016582,23
-0.27535436,-0.13223337,-0.14679246,-0.12645116,-0.030605372,0.41708082,24
-0.27987507,-0.13176571,-0.14648587,-0.1258332,-0.033157166,0.42472288,25
-0.28457054,-0.13200943,-0.14744759,-0.12597309,-0.034240123,0.43274534,26
-0.28905803,-0.13349316,-0.14897682,-0.12734318,-0.035738494,0.4360187,27
-0.294294,-0.13222785,-0.14847916,-0.12622373,-0.036952756,0.4428054,28
-0.29599798,-0.1335446,-0.15049969,-0.12752643,-0.036975924,0.44886282,29
-0.2998691,-0.13479044,-0.15234107,-0.12850791,-0.039323643,0.45563442,30
-0.3050506,-0.1337588,-0.15138552,-0.12758762,-0.040698532,0.4622679,31
-0.30957732,-0.13422686,-0.1522944,-0.12804787,-0.04203909,0.46876928,32
-0.3111347,-0.13386247,-0.15230043,-0.12776133,-0.042433966,0.47433445,33
-0.31429023,-0.13547021,-0.15400386,-0.12908858,-0.043342993,0.4780417,34
-0.31813484,-0.13427202,-0.15318869,-0.12817493,-0.0453205,0.4848824,35
-0.3192699,-0.13587229,-0.15547329,-0.12976971,-0.044662517,0.48988983,36
-0.32526952,-0.1366683,-0.15657565,-0.13071617,-0.0464035,0.49517485,37
-0.3278317,-0.13651538,-0.15659848,-0.13054432,-0.04757276,0.50160474,38
