area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.25980043,0.14963914,0.052653335,0.025931565,0.10357705,0.08094019,0.0066662882,0.07873668,0.03692346,0.30225092,0.05860759,0.21609151,0.40707082,0.14723963,0.019674016,0.34172365,0.27002445,0.0030324797,0.27711225,0.336694,0.013524571,0.8468387,0.50952727,0.0050971,0.034103196,0.28784582,0.15393165,0.43010768,0.09795101,0.53136677,0.19981284,0.031348307,0.015856046,0.15186675,0.0086939335,0.009574552,0.030542145,0.41885048,0.06151736,0.008417883,0.0072836624,0.0041347737,0.008626678
0.21857253,0.12467297,0.036930393,0.015582626,0.08127759,0.061563462,0.003162207,0.059045132,0.024678411,0.2790807,0.0435081,0.17662366,0.36475274,0.12077135,0.011132011,0.31206003,0.2485189,0.0012344994,0.25727642,0.3148235,0.006798519,0.8339045,0.4850669,0.0022278673,0.022782397,0.2518178,0.1352875,0.3980172,0.079627745,0.5165715,0.19039808,0.019926585,0.008853191,0.1377419,0.0042841085,0.005016921,0.018095523,0.3877135,0.042980183,0.0041024326,0.0034185639,0.0017663938,0.004283212
0.18349054,0.10276334,0.025309209,0.008997748,0.06348505,0.04614793,0.0014027737,0.042873945,0.015859695,0.2593176,0.031244379,0.14604057,0.32829842,0.09806811,0.005986428,0.2830091,0.234479,0.00046287567,0.23572658,0.2965674,0.003197609,0.8194587,0.46465194,0.0009029255,0.014938342,0.22594523,0.115001395,0.37109977,0.066088766,0.49489668,0.18096992,0.012108966,0.0046863705,0.12880765,0.0019449919,0.0023627488,0.010107941,0.3647787,0.028885027,0.0018605007,0.0014907533,0.00069772225,0.0019526251
0.15298866,0.08361539,0.016569117,0.0049533253,0.048487805,0.033949897,0.0005795212,0.029972393,0.009793537,0.23996566,0.022129191,0.11862184,0.2937122,0.078279115,0.0029853913,0.2571842,0.22028282,0.00015897684,0.21503676,0.2789454,0.0014092361,0.8024549,0.43905613,0.00033773293,0.009332604,0.20024915,0.09919251,0.34431455,0.053477094,0.4789308,0.17008516,0.006994469,0.002349932,0.1220272,0.00081648043,0.0010236348,0.005295374,0.34432656,0.018333279,0.0007775298,0.00059481844,0.00025383115,0.00082373904
0.12662147,0.06717336,0.010395002,0.0025852807,0.036509365,0.02429792,0.0002218641,0.020509552,0.0058140894,0.22170103,0.015120193,0.09565409,0.26124537,0.061258353,0.0013898773,0.23603788,0.21089526,4.9691924e-05,0.19998859,0.2666834,0.00057711697,0.79038954,0.41975135,0.00011589768,0.0053249174,0.17812838,0.08506742,0.32082728,0.045509707,0.44951132,0.16912329,0.0037826265,0.001113188,0.113706104,0.0003167581,0.0003987649,0.0026052222,0.32583272,0.011014642,0.00029831275,0.00021592833,8.4483494e-05,0.00031903837
0.102693394,0.05328629,0.006234398,0.0012814354,0.026948996,0.01698011,7.816599e-05,0.01366603,0.0033084902,0.20791003,0.009969656,0.076048486,0.22900166,0.047226828,0.0006034573,0.21259919,0.2076329,1.4040341e-05,0.18316808,0.24888551,0.00021841304,0.77146363,0.40177643,3.626361e-05,0.0028414642,0.1569348,0.07280708,0.29798642,0.036832795,0.43954417,0.16264707,0.0019415258,0.00049543305,0.110490434,0.00011281903,0.00014085387,0.0011918662,0.3095469,0.0062298705,0.00010510362,7.145795e-05,2.5557662e-05,0.000113199385
0.082198985,0.041504215,0.003526168,0.0005978205,0.019360643,0.01152916,2.5220494e-05,0.00878722,0.0017980997,0.19486395,0.0062630344,0.059830725,0.20030479,0.03574442,0.00024241059,0.19419536,0.20560028,3.5596306e-06,0.1698442,0.2393009,7.614333e-05,0.7592398,0.38266984,1.0276557e-05,0.00136618,0.13869697,0.06204279,0.2758948,0.03025278,0.4257313,0.15826052,0.00093555724,0.00020607591,0.10580951,3.6792866e-05,4.4981018e-05,0.00051017024,0.29390436,0.0032778906,3.381566e-05,2.1451848e-05,6.9805187e-06,3.6702775e-05
0.065652154,0.03218784,0.0018824086,0.00026197004,0.013659677,0.0076373587,7.4002664e-06,0.0054286155,0.0009304597,0.18265027,0.003703774,0.045218065,0.1746093,0.026804598,9.0069596e-05,0.17683521,0.20412938,8.0348445e-07,0.15846236,0.2287733,2.4288138e-05,0.7463838,0.364007,2.6186626e-06,0.0006012112,0.12165956,0.05265332,0.2593829,0.024341311,0.41282696,0.15731984,0.00042244612,7.981733e-05,0.10372803,1.091426e-05,1.2921387e-05,0.00020259524,0.28126642,0.0016117659,9.876584e-06,5.811106e-06,1.7086845e-06,1.080659e-05
0.052034393,0.0242978,0.0009500615,0.000107315056,0.009399373,0.0048854924,1.960967e-06,0.0032223735,0.00045516485,0.17107487,0.0020622623,0.03465566,0.1524312,0.019519528,3.0787472e-05,0.16257057,0.20682682,1.6012181e-07,0.14377503,0.21948119,7.0450615e-06,0.7348821,0.35152683,5.954302e-07,0.00024523487,0.107467085,0.043998893,0.24310496,0.019798566,0.39645895,0.15053056,0.00017857837,2.860302e-05,0.0972585,2.9269474e-06,3.3324977e-06,7.444995e-05,0.26857445,0.0007380624,2.6047965e-06,1.4112641e-06,3.718822e-07,2.8743223e-06
0.03945595,0.017872455,0.0004518364,4.0920007e-05,0.0062445328,0.0030132795,4.6594204e-07,0.001849944,0.00021089872,0.16090953,0.001079837,0.024741806,0.12957229,0.013941498,9.630894e-06,0.1493382,0.22636929,2.7915426e-08,0.13243917,0.21078725,1.8462861e-06,0.72185504,0.33376464,1.198027e-07,9.157012e-05,0.093958296,0.036652323,0.22380155,0.015927104,0.38491264,0.1466556,7.0389855e-05,9.4315965e-06,0.08944325,7.0446004e-07,7.671347e-07,2.5198882e-05,0.25289738,0.00031483156,6.1542215e-07,3.0492612e-07,7.1349056e-08,6.85381e-07
0.029929763,0.012926248,0.00020091409,1.44324695e-05,0.0040350514,0.0017926681,9.846955e-08,0.001005261,9.182465e-05,0.15018857,0.00053269026,0.017321661,0.110044666,0.009673804,2.7395374e-06,0.13740778,0.2393125,4.215289e-09,0.12251246,0.20354362,4.339554e-07,0.7106182,0.32057312,2.1137287e-08,3.137478e-05,0.08253211,0.029962836,0.20698515,0.012617776,0.3694817,0.14469881,2.5732532e-05,2.8445984e-06,0.085953444,1.5096477e-07,1.5648784e-07,7.81407e-06,0.23904571,0.00012388972,1.2925364e-07,5.812088e-08,1.1954833e-08,1.4538202e-07
0.022340728,0.00915757,8.363563e-05,4.6851856e-06,0.0025224008,0.0010249028,1.8347622e-08,0.0005224502,3.7437432e-05,0.14110838,0.00024567608,0.01165,0.09166784,0.0065545137,7.042937e-07,0.12704213,0.25547847,5.4533894e-10,0.113024786,0.19668262,9.073324e-08,0.69914335,0.30707118,3.238067e-09,9.842359e-06,0.07202024,0.023839965,0.19320555,0.009695947,0.35967648,0.14184251,8.6859945e-06,7.793792e-07,0.081447504,2.8558055e-08,2.8049442e-08,2.2048307e-06,0.227402,4.5088585e-05,2.3921492e-08,9.6821555e-09,1.7315371e-09,2.7197016e-08
0.0161726,0.006313473,3.2422027e-05,1.3909355e-06,0.0015242267,0.0005610954,2.9856533e-09,0.0002577675,1.4220311e-05,0.13344896,0.00010605341,0.0073220986,0.075650595,0.0043098945,1.6239129e-07,0.116837084,0.26828432,5.97282e-11,0.103982545,0.18829755,1.6729716e-08,0.6832514,0.2995958,4.260787e-10,2.8123695e-06,0.061968222,0.01884714,0.17862065,0.007169222,0.34443972,0.13885504,2.6893226e-06,1.9262255e-07,0.07841434,4.724102e-09,4.3757202e-09,5.623992e-07,0.21873161,1.50823125e-05,3.864201e-09,1.3953112e-09,2.1439107e-10,4.4447055e-09
0.011588622,0.004237448,1.16549545e-05,3.7512388e-07,0.00088386744,0.0002931061,4.1992373e-10,0.00012018669,5.007329e-06,0.12447264,4.2742628e-05,0.004336492,0.062074307,0.0027481474,3.3316446e-08,0.10944088,0.27530056,5.4662867e-12,0.095613986,0.18160392,2.6942837e-09,0.6740054,0.28652272,4.7592083e-11,7.272879e-07,0.05324294,0.014647262,0.16544923,0.0050939373,0.33610043,0.1348021,7.5912527e-07,4.2609372e-08,0.07277689,6.763734e-10,5.878559e-10,1.2869799e-07,0.20850931,4.621179e-06,5.3917737e-10,1.7201766e-10,2.241616e-11,6.280484e-10
0.007969026,0.002755612,3.866303e-06,9.12626e-08,0.0004921953,0.00014571115,5.047151e-11,5.2938198e-05,1.6256732e-06,0.11694735,1.6021013e-05,0.00239294,0.049852345,0.0016965173,6.0282757e-09,0.102724746,0.28405237,4.120778e-13,0.087714516,0.17707554,3.750531e-10,0.6645667,0.27763343,4.454611e-12,1.6903884e-07,0.04551742,0.011080474,0.1531242,0.0034069826,0.3249974,0.13162598,1.9399796e-07,8.364988e-09,0.067551754,8.288034e-11,6.722677e-11,2.6210017e-08,0.20006444,1.2894569e-06,6.424744e-11,1.7921126e-11,1.952916e-12,7.586796e-11
0.0053709582,0.0017382295,1.1768146e-06,1.9870972e-08,0.00026205048,6.8623405e-05,5.1201504e-12,2.187493e-05,4.8349403e-07,0.11096356,5.5577575e-06,0.0012359746,0.0394355,0.001010707,9.527448e-10,0.09727126,0.293824,2.5188485e-14,0.08126975,0.17235444,4.461576e-11,0.6542335,0.26348713,3.4448093e-13,3.5027757e-08,0.03869216,0.008103719,0.1411334,0.0021654794,0.31679288,0.13010016,4.4550223e-08,1.4441549e-09,0.06265579,8.585968e-12,6.461519e-12,4.708048e-09,0.19297752,3.255195e-07,6.45687e-12,1.556795e-12,1.39701e-13,7.738734e-12
0.0035234264,0.0010578083,3.2657533e-07,3.8394727e-09,0.00013307293,3.0516083e-05,4.3250004e-13,8.445148e-06,1.3087582e-07,0.10573522,1.7754758e-06,0.0005946931,0.030719204,0.0005782829,1.301447e-10,0.09183915,0.30269828,1.2269863e-15,0.074525766,0.16695456,4.479388e-12,0.6435994,0.25748748,2.1669788e-14,6.4149375e-09,0.032070126,0.005764863,0.13062635,0.0012585578,0.30882606,0.12570643,9.118198e-09,2.1707579e-10,0.056672253,7.419395e-13,5.1474363e-13,7.387185e-10,0.1851233,7.379567e-08,5.3989197e-13,1.11119976e-13,8.0743475e-15,6.575816e-13
0.0022349812,0.0006198111,8.2042725e-08,6.5227496e-10,6.415884e-05,1.275806e-05,2.99705e-14,3.0295707e-06,3.2012295e-08,0.098123886,5.1922046e-07,0.0002681051,0.023501085,0.00031766453,1.518951e-11,0.087656744,0.30917072,4.6730596e-17,0.069055475,0.16167392,3.7442144e-13,0.6334701,0.2474912,1.0900762e-15,1.0284154e-09,0.026449924,0.003989905,0.12037199,0.00068285037,0.3032046,0.12371291,1.6486206e-09,2.8101868e-11,0.051957358,5.269875e-14,3.347048e-14,1.00180246e-10,0.17881098,1.4899842e-08,3.70013e-14,6.4127607e-15,3.704289e-16,4.586224e-14
0.0013714756,0.0003489356,1.8519362e-08,9.645523e-11,2.9268234e-05,4.989732e-06,1.6761499e-15,1.0048584e-06,7.0206e-09,0.093546346,1.3808615e-07,0.00011285851,0.017702546,0.00016676697,1.4957811e-12,0.08274793,0.31553963,1.3624707e-18,0.06340704,0.15537316,2.5669994e-14,0.6227732,0.2380867,4.3032956e-17,1.4282658e-10,0.021318402,0.002659813,0.110748954,0.00034469186,0.29751647,0.12034097,2.607862e-10,3.0962201e-12,0.047374904,3.0274054e-15,1.7468111e-15,1.1607414e-11,0.17230172,2.65579e-09,2.0446702e-15,2.9396003e-16,1.32281185e-17,2.5829368e-15
0.0008143294,0.00018814746,3.7252432e-09,1.2279878e-11,1.2581994e-05,1.8167117e-06,7.4309e-17,3.062563e-07,1.3688907e-09,0.09067469,3.315751e-08,4.4370936e-05,0.013045921,8.3373525e-05,1.22582e-13,0.07946444,0.3138626,2.970801e-20,0.057855297,0.14928415,1.4200055e-15,0.6144078,0.23130323,1.3057743e-18,1.6989056e-11,0.017260473,0.0017136575,0.10297781,0.0001624839,0.29032564,0.11714554,3.571337e-11,2.8659453e-13,0.042283855,1.3818764e-16,7.182996e-17,1.1346459e-12,0.16556528,4.138358e-10,8.947094e-17,1.0496277e-17,3.5983416e-19,1.1538473e-16
0.00046308464,9.67962e-05,6.6179495e-10,1.329951e-12,5.072697e-06,6.124781e-07,2.5602344e-18,8.5216485e-08,2.3513289e-10,0.0845206,7.132509e-09,1.6189642e-05,0.009316544,3.9572602e-05,8.235192e-15,0.07550816,0.3196764,4.7203094e-22,0.054648284,0.14572076,6.224721e-17,0.60440105,0.2227474,2.976272e-20,1.709424e-12,0.013607634,0.0010630756,0.09429048,7.129985e-05,0.2858823,0.117244594,4.1857524e-12,2.1972619e-14,0.036797214,4.91473e-18,2.2802081e-18,9.2291666e-14,0.15751049,5.5779374e-11,3.0391193e-18,2.8569774e-19,7.279739e-21,4.0085346e-18
0.00025305746,4.7368903e-05,1.028237e-10,1.2094075e-13,1.9091895e-06,1.9006379e-07,6.706976e-20,2.1498126e-08,3.522653e-11,0.08077381,1.3627458e-09,5.4629727e-06,0.0065118307,1.7755327e-05,4.460951e-16,0.0728697,0.31740054,5.3094145e-24,0.050097156,0.1407381,2.1197328e-18,0.59374166,0.2179166,4.96742e-22,1.4353191e-13,0.010705926,0.0006324236,0.08695896,2.9232935e-05,0.28301707,0.11430223,4.1464054e-13,1.3737875e-15,0.032247916,1.3328317e-19,5.463181e-20,6.1528533e-15,0.1523071,6.428416e-12,7.839108e-20,5.7877916e-21,1.0665359e-22,1.0596279e-19
0.00013210508,2.1957636e-05,1.3824419e-11,9.103194e-15,6.6719394e-07,5.3947435e-08,1.3039209e-21,4.8799937e-09,4.553211e-12,0.07656945,2.2911925e-10,1.6959934e-06,0.0044721565,7.500155e-06,1.9133437e-17,0.0693699,0.31991106,4.0928162e-26,0.046780482,0.1355776,5.4857494e-20,0.58260566,0.21158156,5.90053e-24,9.9083974e-15,0.00814777,0.0003609816,0.07982882,1.1153981e-05,0.28068104,0.1114008,3.424351e-14,6.885998e-17,0.027503496,2.6909128e-21,9.634755e-22,3.3067473e-16,0.14599556,6.255035e-13,1.498468e-21,8.497751e-23,1.0984323e-24,2.080446e-21
6.58511e-05,9.608977e-06,1.5898346e-12,5.583312e-16,2.152862e-07,1.390971e-08,1.8312297e-23,9.885743e-10,5.017732e-13,0.07477209,3.355755e-11,4.814352e-07,0.0029649567,2.9692203e-06,6.368966e-19,0.06730188,0.31898335,2.0847034e-28,0.042985857,0.13035704,1.0529598e-21,0.57688564,0.20525165,4.8320316e-26,5.532609e-16,0.006089644,0.00019702523,0.074129485,3.9497754e-06,0.27240852,0.10873971,2.3226334e-15,2.7156058e-18,0.023274068,3.9383754e-23,1.2163129e-23,1.4067436e-17,0.14011581,5.068176e-14,2.0659059e-23,8.777893e-25,7.691932e-27,2.9534195e-23
3.1106752e-05,3.951197e-06,1.5442411e-13,2.7428096e-17,6.375033e-08,3.23378e-09,1.8027174e-25,1.7713161e-10,4.6539422e-14,0.069778524,4.2346326e-12,1.2413096e-07,0.0018942696,1.096156e-06,1.6093219e-20,0.06490028,0.3126632,6.73214e-31,0.039999045,0.1270541,1.4589915e-23,0.5663913,0.20013608,2.6320907e-28,2.4543744e-17,0.004444837,0.00010265563,0.06762884,1.2917501e-06,0.2713062,0.10715831,1.2727423e-16,8.2532e-20,0.019051343,4.0563206e-25,1.0654172e-25,4.642956e-19,0.13403817,3.368209e-15,1.992972e-25,6.170528e-27,3.5273217e-29,2.9419226e-25
1.3897112e-05,1.5195237e-06,1.2494951e-14,1.0589695e-18,1.7210251e-08,6.7241884e-10,1.2026549e-27,2.7801364e-11,3.5818965e-15,0.06622302,4.5490684e-13,2.8859601e-08,0.001180557,3.753353e-07,3.0120398e-22,0.06320516,0.31236863,1.3147835e-33,0.03708027,0.12293648,1.4159046e-25,0.5598901,0.19706714,9.158253e-31,8.481258e-19,0.0031334052,5.0900173e-05,0.06296733,3.880082e-07,0.26674262,0.10381368,5.533615e-18,1.8892375e-21,0.015259283,2.843741e-27,6.2524194e-28,1.1627812e-20,0.12972738,1.8057881e-16,1.3003567e-27,2.8432356e-29,1.0150583e-31,1.9882301e-27
5.846314e-06,5.438085e-07,8.2954743e-16,3.146961e-20,4.205465e-09,1.2396655e-10,5.2341254e-30,3.7821187e-12,2.2524456e-16,0.062901735,4.1059793e-14,6.0018013e-09,0.0007075452,1.18524184e-07,4.0632557e-24,0.06144835,0.30852714,1.4707712e-36,0.034706537,0.11837661,9.303214e-28,0.5501899,0.19231206,1.943645e-33,2.2336823e-20,0.0021484017,2.3939006e-05,0.057927076,1.063637e-07,0.26106727,0.10339941,1.8713025e-19,3.1755728e-23,0.012179815,1.307073e-29,2.362862e-30,2.1559705e-22,0.12773399,7.668972e-18,5.522587e-30,8.2297705e-32,1.7458459e-34,8.7772075e-30
2.3038301e-06,1.8010094e-07,4.444565e-17,7.0338463e-22,9.229824e-10,2.0071049e-11,1.4231816e-32,4.4086956e-13,1.1377899e-17,0.061388988,3.069537e-15,1.10676e-09,0.00040688686,3.4300637e-08,3.8322558e-26,0.059570245,0.3068112,8.846e-40,0.03278656,0.11475557,3.983285e-30,0.5440932,0.18458503,2.3859827e-36,4.37661e-22,0.0014263104,1.0641081e-05,0.05354878,2.6424097e-08,0.25853047,0.10093779,4.815052e-21,3.8101373e-25,0.009482863,3.7747225e-32,5.4970017e-33,2.8796817e-24,0.12367081,2.5286425e-19,1.4616034e-32,1.4253718e-34,1.6965244e-37,2.4243929e-32
8.4663264e-07,5.4871045e-08,1.8870471e-18,1.1525674e-23,1.804139e-10,2.8244958e-12,2.3009326e-35,4.348519e-14,4.5312515e-19,0.058505222,1.8709871e-16,1.7925869e-10,0.00022459803,9.036007e-09,2.4420614e-28,0.058041126,0.3052778,2.65e-43,0.030365124,0.11146895,1.0641514e-32,0.53382957,0.18192576,1.592887e-39,6.210966e-24,0.0009149444,4.4505423e-06,0.049739596,5.904188e-09,0.2518562,0.10046095,9.2004507e-23,3.1615375e-27,0.0071809376,6.524131e-35,7.4758535e-36,2.6874168e-26,0.12092544,6.331144e-21,2.2933638e-35,1.3965734e-37,8.7222e-41,3.9885608e-35
2.8854961e-07,1.5280138e-08,6.2227324e-20,1.34562e-25,3.1122337e-11,3.4160378e-13,2.0890713e-38,3.5799805e-15,1.3937274e-20,0.057338916,9.139633e-18,2.523891e-11,0.00011843793,2.1510806e-09,1.0116528e-30,0.05732534,0.29667088,0.0,0.028375082,0.107340276,1.6878526e-35,0.52649885,0.17976359,5.38e-43,6.195621e-26,0.0005667583,1.7435151e-06,0.04662534,1.1767061e-09,0.24897155,0.098339394,1.2706191e-24,1.7508539e-29,0.005280946,6.3803053e-38,5.597787e-39,1.6932736e-28,0.11730054,1.1744849e-22,2.0139368e-38,7.2502e-41,2.2e-44,3.6922387e-38
9.068078e-08,3.862219e-09,1.5588166e-21,1.084189e-27,4.6912014e-12,3.5073496e-14,9.963e-42,2.4233483e-16,3.2363154e-22,0.054768264,3.5108934e-19,3.0544412e-12,5.9471065e-05,4.5909307e-10,2.607683e-33,0.05558116,0.29836535,0.0,0.026829055,0.1034523,1.5006913e-38,0.51915,0.17743574,0.0,4.2008827e-28,0.00033914583,6.366127e-07,0.04280306,2.073039e-10,0.2432204,0.096236594,1.23056785e-26,6.2162833e-32,0.0037700294,3.3066e-41,2.151e-42,6.929798e-31,0.11391582,1.5707677e-24,9.253e-42,1.8e-44,0.0,1.7995e-41
2.6112376e-08,8.794039e-10,2.8943827e-23,5.8161377e-30,6.1123513e-13,3.016357e-15,3e-45,1.3268185e-17,5.5318887e-24,0.05300668,1.0386392e-20,3.1385566e-13,2.836619e-05,8.7091646e-11,3.9777885e-36,0.053822257,0.29078475,0.0,0.025614768,0.0996918,6.994e-42,0.5121961,0.16784328,0.0,1.8642298e-30,0.00019459621,2.1548915e-07,0.040196598,3.1968636e-11,0.244642,0.09515808,8.079304e-29,1.35162e-34,0.0026240835,8e-45,0.0,1.7629067e-33,0.10954272,1.4690112e-26,1e-45,0.0,0.0,4e-45
6.843672e-09,1.7890583e-10,3.8761738e-25,1.9947597e-32,6.8034405e-14,2.1412182e-16,0.0,5.770717e-19,6.76771e-26,0.05069681,2.3122684e-22,2.701725e-14,1.2800469e-05,1.4548944e-11,3.388418e-39,0.05299065,0.2851644,0.0,0.024051523,0.09713767,1e-45,0.50535274,0.16614205,0.0,5.187132e-33,0.00010703886,6.722743e-08,0.037538595,4.2695947e-12,0.2379231,0.09440067,3.4612786e-31,1.7075644e-37,0.0017550789,0.0,0.0,2.6508983e-36,0.10885753,9.283698e-29,0.0,0.0,0.0,0.0
