area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0067687226,0.035038505,0.01097683,0.0062026666,0.023255603,0.0018151106,0.00642564,0.018332496,0.0062191277,0.27947804,0.0108773,0.014844619,0.0042588413,0.0029748245,0.10440981,0.038218997,0.051788595,0.15202388,0.1617573,0.24592683,0.26516578,0.16417907,0.09130471,0.018217571,0.038334098,0.32518262,0.053624883,0.08747385,0.14430273,0.13382967,0.006330144,0.004623502,0.0029592384,0.13343893,0.20975067,0.01730843,0.21980554,0.15680341,0.020070134,0.023308001,0.0035010576,0.0058905645,0.009053872
0.0031835202,0.022058133,0.005280626,0.0028444328,0.014557848,0.0006721655,0.0028302188,0.010498323,0.0028426663,0.25360176,0.005578878,0.009162351,0.0018054222,0.0012130545,0.09276801,0.025632128,0.03755589,0.1406902,0.14446317,0.21719131,0.23943698,0.14156762,0.08552374,0.010693004,0.03390184,0.29798186,0.03541187,0.07443247,0.128804,0.12405072,0.0029480497,0.0019673815,0.0011783327,0.109020494,0.22558184,0.012993487,0.1876024,0.1330875,0.011116602,0.017287387,0.0014257081,0.0027205895,0.0043617995
0.0013921617,0.013375931,0.0023355917,0.0012162954,0.008663321,0.0002265154,0.001138077,0.0057661324,0.0012120696,0.22901738,0.0026562274,0.0054807262,0.00070386374,0.00045555618,0.0845106,0.016722137,0.026151748,0.12685865,0.1278338,0.19473922,0.21494283,0.1233921,0.075579725,0.0058681164,0.03221786,0.27719274,0.022608714,0.06190637,0.11843756,0.120778956,0.0012532604,0.00077128946,0.00043089894,0.08887354,0.22990854,0.009762831,0.16114913,0.11078046,0.0057161218,0.012520203,0.00053154264,0.0011619232,0.0019585236
0.0005660395,0.007730438,0.00094380404,0.00048075395,0.0049666073,6.9016096e-05,0.00041630058,0.0029872945,0.0004763072,0.2097145,0.001164813,0.0030243201,0.00025219368,0.00015622775,0.077906206,0.010393315,0.017506482,0.118955895,0.115114786,0.17452826,0.19768216,0.106989734,0.074811384,0.003074782,0.029620107,0.25932357,0.013912295,0.052940764,0.108298734,0.11742815,0.00048943394,0.00027758384,0.00014357103,0.07270287,0.23652597,0.0075886897,0.1392327,0.094358936,0.0026957777,0.009633263,0.00017999981,0.0004447782,0.00080704666
0.00021210179,0.0042351866,0.00034539623,0.0001747335,0.00270396,1.8886107e-05,0.00013815089,0.0014512782,0.00017175943,0.19504017,0.00046820703,0.0015204586,8.239091e-05,4.8625618e-05,0.067749195,0.0062229848,0.010988381,0.10902876,0.10616262,0.15787745,0.18454637,0.09321976,0.070575245,0.0015079132,0.028915314,0.2415905,0.008195533,0.044085316,0.10202567,0.111100644,0.00017378901,9.10332e-05,4.3384e-05,0.058868438,0.23829027,0.005934035,0.12288958,0.08070919,0.0011500149,0.007279313,5.5243243e-05,0.00015534608,0.00030495872
7.297487e-05,0.0022111335,0.000115517054,5.8102534e-05,0.0013977076,4.6110335e-06,4.1635223e-05,0.0006615819,5.666429e-05,0.18002732,0.00017140772,0.00067826617,2.4385785e-05,1.3663295e-05,0.05995011,0.0035858462,0.006653838,0.103727974,0.09884446,0.14378485,0.17266203,0.083935216,0.06744001,0.00069722906,0.028723866,0.22866836,0.0046115657,0.03639931,0.094950706,0.107424624,5.615725e-05,2.7084114e-05,1.1809033e-05,0.047183447,0.23984367,0.0044082673,0.10843764,0.068931624,0.00045260004,0.005804366,1.5283164e-05,4.887388e-05,0.000105719555
2.2935179e-05,0.0010817064,3.5065157e-05,1.7587021e-05,0.0006849565,9.963502e-07,1.13050355e-05,0.00028111073,1.6984883e-05,0.16970192,5.6727295e-05,0.0002642206,6.50325e-06,3.4417576e-06,0.0527404,0.0019486853,0.00380538,0.09800598,0.09114275,0.13071278,0.15956703,0.07313768,0.06272134,0.00030093786,0.02819918,0.21604703,0.0024703292,0.030026877,0.08688653,0.104082175,1.643401e-05,7.260485e-06,2.8737356e-06,0.037120778,0.24255903,0.0032280425,0.09545948,0.057321083,0.00016325181,0.0045250673,3.784433e-06,1.388929e-05,3.341771e-05
6.536542e-06,0.0004986795,9.623665e-06,4.8132442e-06,0.00031568544,1.8895163e-07,2.7487438e-06,0.000111221714,4.5996553e-06,0.16041678,1.6983902e-05,9.135325e-05,1.5504721e-06,7.7131216e-07,0.045428336,0.0010084097,0.0020563658,0.09298568,0.08314729,0.12022755,0.15295625,0.064234965,0.06333659,0.00012093953,0.026093021,0.20466082,0.0012605549,0.02396348,0.081186794,0.10025441,4.33219e-06,1.7407777e-06,6.2032797e-07,0.029682787,0.2405414,0.002076239,0.08571383,0.049377266,5.389063e-05,0.0033964387,8.324428e-07,3.5419953e-06,9.578999e-06
1.6786914e-06,0.00021521402,2.3710595e-06,1.1825268e-06,0.00013678547,3.1152133e-08,5.9385286e-07,4.0724728e-05,1.116987e-06,0.15010503,4.5895276e-06,2.8369685e-05,3.2790433e-07,1.5250555e-07,0.040868435,0.0004929508,0.0010526144,0.08871411,0.078396305,0.10935339,0.14442728,0.05654774,0.061213456,4.507374e-05,0.026439434,0.19416359,0.0006077775,0.019149689,0.07710609,0.09714116,1.0213488e-06,3.7039874e-07,1.1775426e-07,0.023292875,0.2338315,0.0011879093,0.074451834,0.041550938,1.6215236e-05,0.0023927768,1.6128942e-07,8.056452e-07,2.475217e-06
3.8544187e-07,8.659067e-05,5.2036603e-07,2.5874556e-07,5.5349978e-05,4.419283e-09,1.13026125e-07,1.3728681e-05,2.413687e-07,0.14218244,1.1117825e-06,7.874803e-06,6.097079e-08,2.6360055e-08,0.03418997,0.00022730365,0.000506551,0.083197914,0.07278786,0.100869305,0.137506,0.049727432,0.059497222,1.5498856e-05,0.025847295,0.18342242,0.00027616258,0.014586013,0.07160913,0.09448387,2.1369401e-07,6.93399e-08,1.947218e-08,0.017980143,0.23192585,0.000527901,0.066790536,0.03494495,4.4155117e-06,0.0015875973,2.7271783e-08,1.6212984e-07,5.721655e-07
7.8486124e-08,3.2374803e-05,1.0088659e-07,5.0001294e-08,2.0836873e-05,5.333671e-10,1.8773829e-08,4.2385705e-06,4.6013035e-08,0.13536064,2.3979263e-07,1.9592976e-06,9.873882e-09,3.9434167e-09,0.029459659,9.841636e-05,0.0002300308,0.08128512,0.06868859,0.09396951,0.13175821,0.043935433,0.058017258,4.889826e-06,0.02453972,0.17649578,0.00011795139,0.011194756,0.07014399,0.091107376,3.9335887e-08,1.131214e-08,2.7762375e-09,0.013758969,0.22915891,0.00018795082,0.059659954,0.029415596,1.0816864e-06,0.0008931227,3.983448e-09,2.8608008e-08,1.17348584e-07
1.4046556e-08,1.11832e-05,1.7119548e-08,8.454678e-09,7.256756e-06,5.4090257e-11,2.693643e-09,1.1906737e-06,7.6663556e-09,0.12935539,4.566658e-08,4.3464888e-07,1.3782013e-09,5.050151e-10,0.025269385,3.9833147e-05,9.7678734e-05,0.07852454,0.06465559,0.08678818,0.12654091,0.038878925,0.053435896,1.4065347e-06,0.02433566,0.1677146,4.7090056e-05,0.0082040075,0.06542806,0.08807407,6.309655e-09,1.5916483e-09,3.3744435e-10,0.010330721,0.22545676,5.603308e-05,0.05312321,0.024198698,2.3651965e-07,0.0004219969,4.970692e-10,4.3829926e-09,2.1166352e-08
2.1879973e-09,3.5507617e-06,2.517061e-09,1.23829e-09,2.3247962e-06,4.546895e-12,3.3011346e-10,3.0228676e-07,1.1050073e-09,0.12334339,7.608599e-09,8.53786e-08,1.6392454e-10,5.4705573e-11,0.021145478,1.5010401e-05,3.8827468e-05,0.073672205,0.059948195,0.080956616,0.12308828,0.03426032,0.05457383,3.6636797e-07,0.023872165,0.16065252,1.748866e-05,0.0058600926,0.062221825,0.0855498,8.727447e-10,1.9096584e-10,3.4536998e-11,0.007671641,0.22188652,1.4283499e-05,0.04785647,0.01992694,4.5775085e-08,0.00016866118,5.2347737e-11,5.7679833e-10,3.3250862e-09
2.9348843e-10,1.0296272e-06,3.1712996e-10,1.5536221e-10,6.8089145e-07,3.1211397e-13,3.4133727e-11,6.883114e-08,1.3625405e-10,0.11993752,1.0978218e-09,1.4721602e-08,1.640812e-11,4.9470345e-12,0.017856903,5.2380606e-06,1.4330987e-05,0.07068239,0.05640762,0.07556919,0.11910266,0.030055348,0.053856447,8.577862e-08,0.022441072,0.15430415,6.009247e-06,0.004032599,0.05997198,0.085356064,1.02910264e-10,1.92962e-11,2.9364497e-12,0.005475117,0.22070116,3.2052371e-06,0.04316094,0.016054321,7.769184e-09,5.5973782e-05,4.590988e-12,6.443495e-11,4.501299e-10
3.350728e-11,2.709071e-07,3.3827812e-11,1.6497144e-11,1.8110075e-07,1.7209153e-14,2.9380346e-12,1.3942378e-08,1.4198141e-11,0.115694985,1.3565582e-10,2.2065174e-09,1.3633612e-12,3.681137e-13,0.01477766,1.6833161e-06,4.8877837e-06,0.069103815,0.055499613,0.0720747,0.115487024,0.027000846,0.053108826,1.7907198e-08,0.023242414,0.15079354,1.8995219e-06,0.0026794833,0.058709323,0.08253948,1.0215805e-11,1.6198641e-12,2.0434076e-13,0.0038633505,0.21316753,6.336132e-07,0.039308768,0.012874812,1.1447921e-09,1.63713e-05,3.3043265e-13,6.0319007e-12,5.1905712e-11
3.2147835e-12,6.420014e-08,3.0148043e-12,1.463028e-12,4.3424922e-08,7.484715e-16,2.0742902e-13,2.4899143e-09,1.2336543e-12,0.11167929,1.4181557e-11,2.843716e-10,9.263501e-14,2.2185114e-14,0.012253685,4.9513415e-07,1.5335169e-06,0.067287795,0.05207937,0.06744496,0.114040315,0.024015753,0.049410194,3.3041083e-09,0.022184009,0.14431046,5.4892206e-07,0.0017113613,0.056609083,0.07884285,8.4209587e-13,1.11297154e-13,1.1449467e-14,0.00259037,0.2110171,1.0996608e-07,0.035491295,0.010098929,1.4484264e-10,4.2555453e-06,1.920606e-14,4.665239e-13,5.0341424e-12
2.5560028e-13,1.3594828e-08,2.2125648e-13,1.0679795e-13,9.313166e-09,2.5168679e-17,1.1818911e-14,3.8823264e-10,8.807631e-14,0.10768715,1.2376199e-12,3.1140604e-11,5.062689e-15,1.0641774e-15,0.009757152,1.3242212e-07,4.3966077e-07,0.06339137,0.050447978,0.064524725,0.11003455,0.02158335,0.05106451,5.33718e-10,0.022623122,0.14017187,1.4403564e-07,0.0010537641,0.05413571,0.077470675,5.6778374e-14,6.156797e-15,5.0733695e-16,0.0016947412,0.20720972,1.6616138e-08,0.032667063,0.0076345294,1.5547359e-11,9.886371e-07,8.856892e-16,2.9351633e-14,4.0498047e-13
1.6584976e-14,2.5501332e-09,1.31604805e-14,6.315557e-15,1.7711858e-09,6.4001135e-19,5.33861e-16,5.2292837e-11,5.084242e-15,0.10476145,8.885234e-14,2.860058e-12,2.1854263e-16,3.9856212e-17,0.007377786,3.19704e-08,1.14421745e-07,0.0625785,0.049098317,0.06145353,0.10850808,0.019603956,0.049079183,7.469353e-11,0.021656038,0.13583255,3.4066353e-08,0.00062189985,0.0535988,0.07623221,3.0799761e-15,2.69301e-16,1.7428623e-17,0.0010493189,0.20561804,2.1630666e-09,0.029772548,0.005695092,1.3973032e-12,2.0450975e-07,3.1778175e-17,1.4767584e-15,2.6614917e-14
8.635772e-16,4.1977108e-10,6.23429e-16,2.9728895e-16,2.959223e-10,1.200806e-20,1.8744523e-17,6.014486e-12,2.33128e-16,0.10163576,5.164068e-15,2.1718829e-13,7.303486e-18,1.1410052e-18,0.005511902,6.913111e-09,2.6828783e-08,0.05917489,0.04623547,0.058709417,0.10474754,0.018235918,0.047303945,8.9545125e-12,0.021422174,0.13008215,7.2046196e-09,0.00035101167,0.05089665,0.07462654,1.3199051e-16,9.1300374e-18,4.540981e-19,0.0006187371,0.20311682,2.397578e-10,0.027122512,0.0040689837,1.03642253e-13,3.7395225e-08,8.68171e-19,5.8308934e-17,1.4051797e-15
3.5422117e-17,6.001531e-11,2.307111e-17,1.0926198e-17,4.299548e-11,1.6174114e-22,5.005743e-19,5.8325485e-13,8.326753e-18,0.09950611,2.3871768e-16,1.342519e-14,1.8481439e-19,2.4387903e-20,0.003968497,1.327507e-09,5.622815e-09,0.05771637,0.04425608,0.05682389,0.10266656,0.016604615,0.046437073,9.082607e-13,0.021499023,0.12694883,1.3506977e-09,0.00019009893,0.049756598,0.07238418,4.3796856e-18,2.346833e-19,8.757479e-21,0.00034865018,0.19943485,2.2337363e-11,0.0252032,0.0028343576,6.244923e-15,5.989275e-09,1.7632612e-20,1.7696634e-18,5.8513314e-17
1.1214005e-18,7.369738e-12,6.5293543e-19,3.069099e-19,5.3726025e-12,1.5168149e-24,9.925207e-21,4.7033188e-14,2.2672186e-19,0.09658235,8.607839e-18,6.639955e-16,3.4551783e-21,3.791463e-22,0.0027132458,2.2429097e-10,1.0442152e-09,0.05618718,0.042150535,0.054878853,0.09921534,0.015397447,0.045498617,7.6896456e-14,0.020276591,0.12304175,2.2236757e-10,9.815795e-05,0.047786962,0.070666224,1.10052e-19,4.463199e-21,1.2166902e-22,0.00018737315,0.19714823,1.7246721e-12,0.02326329,0.0018954881,3.0041138e-16,8.315819e-10,2.5924125e-22,4.0345305e-20,1.8831004e-18
2.6788123e-20,7.6785664e-13,1.3802258e-20,6.4347785e-21,5.7044294e-13,9.569112e-27,1.4224621e-22,3.1062998e-15,4.5947306e-21,0.094445445,2.3696527e-19,2.5784565e-17,4.6435022e-23,4.1640835e-24,0.0017635615,3.3007718e-11,1.7020965e-10,0.05485611,0.04183916,0.053161774,0.09865536,0.014141053,0.04415454,5.3541846e-15,0.020222854,0.11814903,3.1819738e-11,4.8186554e-05,0.046829764,0.06843825,2.0431943e-21,6.111503e-23,1.1814169e-24,9.550548e-05,0.19476005,1.08659216e-13,0.021575846,0.0012309906,1.13187085e-17,9.896425e-11,2.6783307e-24,6.735315e-22,4.579636e-20
4.708997e-22,6.698116e-14,2.1228987e-22,9.809048e-23,5.07889e-14,3.9063246e-29,1.4301074e-24,1.6525005e-16,6.7487764e-23,0.093694925,4.863156e-21,7.6991697e-19,4.3508953e-25,3.1269713e-26,0.0010717576,4.184806e-12,2.4102347e-11,0.05241851,0.03996438,0.05153197,0.095861815,0.013578916,0.04262012,3.0165464e-16,0.019528525,0.11585414,3.9136216e-12,2.2409908e-05,0.045633506,0.06606885,2.7269038e-23,5.844996e-25,7.749769e-27,4.5925648e-05,0.19093361,5.4918995e-15,0.019514875,0.0007668975,3.2703862e-19,9.970205e-12,1.8807299e-26,8.002658e-24,8.209344e-22
5.923692e-24,4.820926e-15,2.307383e-24,1.0557509e-24,3.737488e-15,9.872717e-32,9.7530225e-27,6.952574e-18,6.9743124e-25,0.090308145,7.2460856e-23,1.7273979e-20,2.7463326e-27,1.5475265e-28,0.00062069093,4.5163363e-13,2.9317972e-12,0.05254479,0.038601194,0.05086386,0.09368112,0.012661434,0.041755017,1.350816e-17,0.01923231,0.11333902,4.0871858e-13,9.84008e-06,0.04645683,0.06574646,2.537302e-25,3.773431e-27,3.3050703e-29,2.0874193e-05,0.18712914,2.1854772e-16,0.018196436,0.000459529,7.0790085e-21,8.3885877e-13,8.6452136e-29,6.5554384e-26,1.0550219e-23
5.1686613e-26,2.8175053e-16,1.7151603e-26,7.763875e-27,2.23753e-16,1.4685387e-34,4.3441207e-29,2.2672007e-19,4.9050204e-27,0.09010007,7.6106845e-25,2.838444e-22,1.12338824e-29,4.8411564e-31,0.00033857275,4.0951038e-14,3.026084e-13,0.050625615,0.03636149,0.04931581,0.0904046,0.011968016,0.040998034,4.7141964e-19,0.018982923,0.11019124,3.5764384e-14,4.060609e-06,0.043839976,0.06369075,1.5903074e-27,1.5822684e-29,8.773112e-32,8.9157875e-06,0.18484063,6.70769e-18,0.016391864,0.00026369232,1.1185353e-22,5.8074036e-14,2.4928767e-31,3.5720167e-28,9.423808e-26
3.020313e-28,1.3137895e-17,8.403778e-29,3.7593674e-29,1.0709892e-17,1.2124142e-37,1.2105573e-31,5.6039015e-21,2.26131e-29,0.08763982,5.4514618e-27,3.3198115e-24,2.849484e-32,9.127982e-34,0.00017486309,3.0753704e-15,2.6150824e-14,0.048919503,0.036946524,0.047462124,0.08928717,0.0110248225,0.039231934,1.2546069e-20,0.018606601,0.1062693,2.5842395e-15,1.5673863e-06,0.043254416,0.06269584,6.4585e-30,4.1248676e-32,1.378918e-34,3.5694047e-06,0.18148324,1.5520046e-19,0.01477077,0.00014487078,1.2533426e-24,3.2547118e-15,4.294713e-34,1.2433116e-30,5.6504204e-28
1.1360565e-30,4.794196e-19,2.6030735e-31,1.1493806e-31,4.0208919e-19,5.1866e-41,2.0092362e-34,1.0242627e-22,6.549191e-32,0.08727942,2.5655966e-29,2.676841e-26,4.261147e-35,9.819353e-37,8.454732e-05,1.8831119e-16,1.8645942e-15,0.04788385,0.034994204,0.047418162,0.08594008,0.010430798,0.039352555,2.485697e-22,0.018002499,0.104467124,1.5175338e-16,5.631225e-07,0.042821888,0.061122835,1.6261201e-32,6.3585686e-35,1.2113556e-37,1.3329598e-06,0.17964767,2.639438e-21,0.013589687,7.606145e-05,9.642112e-27,1.4504809e-16,4.178684e-37,2.6397101e-33,2.186473e-30
2.6292354e-33,1.3401979e-20,4.859877e-34,2.115109e-34,1.1593547e-20,1.1e-44,1.8765794e-37,1.3468258e-24,1.1350301e-34,0.08583543,7.605013e-32,1.4355251e-28,3.5434065e-38,5.6533e-40,3.8499467e-05,9.241234e-18,1.0794576e-16,0.045812372,0.034562636,0.046509035,0.0855681,0.009807781,0.039159566,3.569598e-24,0.01818298,0.10160621,7.116372e-18,1.8727889e-07,0.04280726,0.05987356,2.4131036e-35,5.469534e-38,5.5594e-41,4.6187276e-07,0.17620535,3.207665e-23,0.01225218,3.8019658e-05,4.9105505e-29,5.0399594e-18,2.15021e-40,3.241889e-36,5.221374e-33
3.5551673e-36,2.8030528e-22,5.1763445e-37,2.2169587e-37,2.5080253e-22,0.0,9.2291e-41,1.2355329e-26,1.112898e-37,0.08422734,1.3529459e-34,4.9162517e-31,1.5301e-41,1.61e-43,1.6468626e-05,3.5664993e-19,4.985319e-18,0.044306114,0.033563785,0.046842005,0.084065594,0.009676836,0.038468003,3.606341e-26,0.017716372,0.10063406,2.6140812e-19,5.731396e-08,0.040343896,0.058201455,1.9905603e-38,2.453e-41,1.3e-44,1.477176e-07,0.1733174,2.6992244e-25,0.011200698,1.80225e-05,1.5886391e-31,1.3360265e-19,5.5e-44,2.16536e-39,7.309999e-36
2.644979e-39,4.2728406e-24,2.9503e-40,1.24109e-40,3.9665954e-24,0.0,2.2e-44,7.6395996e-29,5.7822e-41,0.08222155,1.3663288e-37,1.0265541e-33,3e-45,0.0,6.588427e-06,1.0601147e-20,1.8014505e-19,0.044370975,0.0331018,0.046094753,0.08218306,0.009129561,0.03798417,2.4789716e-28,0.017615974,0.09818053,7.363453e-21,1.6037273e-08,0.040342465,0.05724775,8.523e-42,6e-45,0.0,4.333827e-08,0.17077477,1.5180387e-27,0.009936471,8.0770615e-06,3.1147186e-34,2.6376788e-21,0.0,7.31e-43,5.653526e-39
1.009e-42,4.6103558e-26,8.4e-44,3.5e-44,4.4559566e-26,0.0,0.0,3.0624153e-31,1.5e-44,0.0798576,7.3404e-41,1.2391876e-36,0.0,0.0,2.4576225e-06,2.371629e-22,4.9853784e-21,0.043623038,0.031849712,0.04551887,0.08111046,0.0084437635,0.037650358,1.1165325e-30,0.016971782,0.094794296,1.5535586e-22,4.074624e-09,0.039466202,0.0567981,1e-45,0.0,0.0,1.1587052e-08,0.16768219,5.4819606e-30,0.008765667,3.4078087e-06,3.505778e-37,3.776001e-23,0.0,0.0,2.253e-42
0.0,3.4078216e-28,0.0,0.0,3.4425035e-28,0.0,0.0,7.6143478e-34,0.0,0.07868264,2e-44,8.12893e-40,0.0,0.0,8.5017024e-07,3.8923454e-24,1.0318925e-22,0.042857554,0.031149397,0.044701587,0.07968415,0.008064433,0.036689762,3.1572353e-33,0.016305467,0.092693865,2.3917221e-24,9.329559e-10,0.038921278,0.055857126,0.0,0.0,0.0,2.802993e-09,0.16592436,1.2145329e-32,0.007504965,1.3476564e-06,2.12689e-40,3.8044328e-25,0.0,0.0,0.0
0.0,1.6632182e-30,0.0,0.0,1.7637636e-30,0.0,0.0,1.1162865e-36,0.0,0.0774004,0.0,2.69e-43,0.0,0.0,2.7141186e-07,4.5548502e-26,1.5560095e-24,0.042125136,0.030716714,0.044178605,0.076742426,0.007826548,0.03620632,5.3377746e-36,0.016879566,0.09110522,2.6096868e-26,1.9094655e-10,0.037564453,0.054136474,0.0,0.0,0.0,6.0873995e-10,0.164754,1.5666666e-35,0.006342612,4.9709894e-07,6.4e-44,2.6090063e-27,0.0,0.0,0.0
