area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0044704434,0.014207755,0.001312439,0.001505328,0.030979134,6.9232316e-05,0.00068427785,0.005237325,0.0011800701,0.17097476,0.004819239,0.001973194,0.00062586274,0.0001693643,0.108615085,0.019158643,0.012206166,0.108552575,0.16837864,0.08727312,0.1410322,0.17571206,0.051135775,0.010429776,0.0509865,0.44919553,0.009426104,0.05645309,0.0422016,0.16614567,0.0005719508,0.0004961847,0.0001757411,0.13150945,0.25386363,0.0007345355,0.13928367,0.09939749,0.0011020715,0.000680619,0.00014847617,0.0005290128,0.0005975658
0.0023604108,0.008702881,0.00052578654,0.00065234664,0.02388769,1.909904e-05,0.00025393133,0.0027511374,0.00049542275,0.16567443,0.0024843698,0.00087404856,0.00023710071,5.3882373e-05,0.0972036,0.012599885,0.0070474823,0.09908407,0.15869668,0.07237693,0.1283603,0.16140014,0.048449785,0.006497538,0.048467144,0.42620927,0.0052682064,0.04686219,0.037430055,0.15487689,0.00021101299,0.00017905796,5.5995533e-05,0.11662603,0.25344783,0.00027527398,0.12926462,0.086568885,0.00042456316,0.00023999752,4.471729e-05,0.00018889554,0.00021824604
0.0011818509,0.0051069744,0.00019447581,0.0002631403,0.018516095,4.7033036e-06,8.644987e-05,0.0013693871,0.0001930595,0.16062383,0.0012017088,0.00035359783,8.24713e-05,1.5513328e-05,0.09057214,0.008043722,0.0038858498,0.09520909,0.14852776,0.0598922,0.11808135,0.148602,0.04487284,0.003969981,0.0463964,0.40680146,0.0027918029,0.039467163,0.033078603,0.14880651,7.12919e-05,5.9178605e-05,1.6153124e-05,0.10359793,0.25440952,9.273721e-05,0.12112901,0.07612241,0.00015035634,7.6369346e-05,1.2110615e-05,6.0137223e-05,7.2742434e-05
0.00055393047,0.0028520012,6.5678796e-05,9.821023e-05,0.014028125,1.0260069e-06,2.6764383e-05,0.00063991663,6.9411384e-05,0.15436476,0.00051155034,0.00012749583,2.6167952e-05,4.0136097e-06,0.08035423,0.004870294,0.0020078898,0.0902226,0.13771403,0.048934862,0.10722257,0.1350955,0.042785384,0.002296719,0.044869803,0.39124084,0.0014051303,0.03303976,0.028534442,0.1427798,2.1952694e-05,1.7785338e-05,4.1873836e-06,0.090970464,0.25253507,2.824115e-05,0.113123134,0.06525582,4.8516624e-05,2.1764252e-05,2.9294504e-06,1.7245726e-05,2.2008287e-05
0.00024271943,0.0015130521,2.0269752e-05,3.375997e-05,0.010365385,1.9659305e-07,7.508465e-06,0.00028128744,2.29239e-05,0.14949091,0.00019664821,4.1732674e-05,7.5316916e-06,9.262394e-07,0.07571678,0.0028445611,0.00097558944,0.08656992,0.12806842,0.0402508,0.10123249,0.12461884,0.04156532,0.0012666467,0.04138936,0.375977,0.0006690031,0.027271735,0.026131509,0.13633317,6.12036e-06,4.8276065e-06,9.682163e-07,0.080386825,0.25009808,7.7354125e-06,0.10827125,0.058188133,1.4235482e-05,5.5499886e-06,6.2784665e-07,4.425311e-06,6.001565e-06
9.912878e-05,0.0007575254,5.6672334e-06,1.0622581e-05,0.007407399,3.277806e-08,1.8942899e-06,0.000115483235,6.9072335e-06,0.14588645,6.817348e-05,1.2342574e-05,1.9536574e-06,1.8906836e-07,0.07077249,0.0015831033,0.00044660637,0.08275709,0.11978337,0.032446332,0.09306384,0.11468667,0.039121296,0.0006622769,0.04070489,0.3599876,0.00029977967,0.022118721,0.0240177,0.13115999,1.5342634e-06,1.1754408e-06,1.9806791e-07,0.070066735,0.2421946,1.8987527e-06,0.1016232,0.05013595,3.7685509e-06,1.2593697e-06,1.182562e-07,1.0125498e-06,1.4690642e-06
3.7590475e-05,0.00035750997,1.4265815e-06,3.0405793e-06,0.0051402557,4.7070547e-09,4.2660753e-07,4.4048604e-05,1.8860788e-06,0.14138332,2.1387128e-05,3.285063e-06,4.5342253e-07,3.3831615e-08,0.0651631,0.0008338291,0.00019033332,0.07705398,0.114299186,0.025780715,0.08759826,0.10464981,0.039165143,0.00032712973,0.039318174,0.3449999,0.00012604086,0.017588193,0.022212183,0.12558289,3.4319694e-07,2.5473898e-07,3.552805e-08,0.06070603,0.23986824,4.1479652e-07,0.0968047,0.044204596,8.9406706e-07,2.5244069e-07,1.9389635e-08,2.0497251e-07,3.200935e-07
1.3175047e-05,0.00015821337,3.2091668e-07,7.863259e-07,0.0034743866,5.756887e-10,8.5059106e-08,1.555597e-05,4.6351903e-07,0.13855955,6.057599e-06,7.8359966e-07,9.3395585e-08,5.2552167e-09,0.061305154,0.00041687698,7.5767464e-05,0.07627415,0.10861207,0.020402849,0.08356276,0.096648,0.037572265,0.00015313989,0.037185904,0.33242777,4.942097e-05,0.0140277725,0.021014081,0.11968653,6.792931e-08,4.871676e-08,5.5332614e-09,0.053515058,0.23723128,7.999166e-08,0.093013816,0.039326586,1.8860018e-07,4.4346677e-08,2.7390221e-09,3.6393498e-08,6.157161e-08
4.2430825e-06,6.5459506e-05,6.3979584e-08,1.8235056e-07,0.0022250891,5.923089e-11,1.4879162e-08,5.053089e-06,1.0171093e-07,0.13445212,1.5441633e-06,1.663292e-07,1.6922932e-08,7.0108036e-10,0.058504738,0.00019705393,2.7964421e-05,0.07276653,0.102469414,0.015722392,0.07924766,0.08865245,0.03402454,6.730395e-05,0.03677089,0.32029864,1.8017054e-05,0.0105894655,0.019046215,0.11500368,1.1788812e-08,8.145083e-09,7.4029444e-10,0.046445068,0.23211813,1.3494756e-08,0.0886725,0.034206122,3.506936e-08,6.760107e-09,3.295906e-10,5.6129172e-09,1.0358793e-08
1.2489061e-06,2.5212768e-05,1.120299e-08,3.761586e-08,0.0013832392,5.0577693e-12,2.2609556e-09,1.501372e-06,1.9761186e-08,0.13058561,3.523497e-07,3.1162852e-08,2.6716334e-09,7.9390314e-11,0.054859117,8.770159e-05,9.53794e-06,0.06983101,0.0959069,0.01198947,0.075316645,0.08305336,0.03368607,2.7720676e-05,0.034718286,0.31099653,6.0655166e-06,0.008035669,0.017782945,0.11076903,1.7760468e-09,1.1784469e-09,8.4092434e-11,0.040364232,0.22622076,1.9715392e-09,0.08561239,0.029580358,5.6939258e-09,8.847134e-10,3.3366754e-11,7.43982e-10,1.508891e-09
3.3368536e-07,9.008905e-06,1.7059704e-09,6.841264e-09,0.0008195718,3.5315696e-13,2.952295e-10,4.0527274e-07,3.3681211e-09,0.12758109,7.1428296e-08,5.105902e-09,3.6360734e-10,7.533824e-12,0.052662376,3.6587553e-05,2.9873281e-06,0.06613167,0.09046504,0.008911386,0.07160074,0.07753737,0.03250766,1.06496145e-05,0.032942165,0.29943594,1.8750798e-06,0.0058480664,0.016572516,0.10918123,2.2976297e-10,1.4590613e-10,8.007093e-12,0.034669783,0.22547789,2.466922e-10,0.08254716,0.025388544,7.9887896e-10,9.823737e-11,2.8034664e-12,8.376142e-11,1.8819223e-10
8.035517e-08,2.9682715e-06,2.2349142e-10,1.0864556e-09,0.00046566458,1.983712e-14,3.2737063e-11,9.8682335e-08,4.985646e-10,0.12486855,1.27557085e-08,7.241359e-10,4.2172165e-11,5.9074533e-13,0.049981374,1.4252875e-05,8.5369976e-07,0.06569586,0.0880045,0.006466985,0.06911727,0.07218813,0.03329328,3.798162e-06,0.033399403,0.2911742,5.2877596e-07,0.004170229,0.016028572,0.10403718,2.5221719e-11,1.5271638e-11,6.301693e-13,0.029911546,0.21678632,2.6118248e-11,0.079554684,0.0219259,9.576429e-11,9.1360365e-12,1.9258549e-13,7.907689e-12,1.9854814e-11
1.7303496e-08,8.9676746e-07,2.4892864e-11,1.490826e-10,0.00025179412,8.8039175e-16,3.0430266e-12,2.1506914e-08,6.339287e-11,0.12291358,1.9873774e-09,8.7900076e-11,4.1158912e-12,3.7688775e-14,0.048236363,5.159164e-06,2.2123008e-07,0.062735766,0.08454764,0.0045458116,0.06730736,0.06725913,0.030825578,1.250107e-06,0.032062158,0.28070498,1.3507736e-07,0.002846713,0.016711159,0.1008528,2.3189022e-12,1.3333491e-12,4.036489e-14,0.02576048,0.2154958,2.308893e-12,0.076818824,0.018781625,9.68697e-12,7.015822e-13,1.06403584e-14,6.172453e-13,1.7485189e-12
3.303586e-09,2.468472e-07,2.3270465e-12,1.747396e-11,0.00012978016,3.0264315e-17,2.3377142e-13,4.1598147e-09,6.8411886e-12,0.11845878,2.6729935e-10,9.0205395e-12,3.3337618e-13,1.9234051e-15,0.047020424,1.7259642e-06,5.159713e-08,0.05942676,0.08143301,0.003154922,0.063423656,0.06286047,0.031937588,3.775199e-07,0.03178933,0.27372932,3.1022992e-08,0.0018875814,0.016086126,0.097918905,1.7603616e-13,9.569436e-14,2.0689472e-15,0.021827418,0.21010056,1.6796224e-13,0.07547338,0.015395817,8.157028e-13,4.3799416e-14,4.643339e-16,3.9223816e-14,1.2667208e-13
5.540115e-10,6.1474566e-08,1.8001507e-13,1.7276397e-12,6.342674e-05,7.883157e-19,1.461281e-14,7.0747763e-10,6.1843364e-13,0.11715245,3.067743e-11,7.7213935e-13,2.2072027e-14,7.706326e-17,0.045028105,5.3060353e-07,1.0742691e-08,0.059021693,0.07798227,0.0021005599,0.06275049,0.059483446,0.03141869,1.03926034e-07,0.030492587,0.26617005,6.35355e-09,0.0011970619,0.016585182,0.0951022,1.0862521e-14,5.55555e-15,8.3287803e-17,0.01858903,0.20920983,9.8952574e-15,0.07285866,0.012783634,5.633311e-14,2.185159e-15,1.5687975e-17,1.994987e-15,7.429218e-15
8.0784324e-11,1.3746156e-08,1.1346145e-14,1.4211774e-13,2.9336323e-05,1.5184249e-20,7.3062966e-16,1.0474343e-10,4.616183e-14,0.11517251,2.966425e-12,5.4320592e-14,1.1747494e-15,2.3744782e-18,0.04373588,1.4893519e-07,1.9793944e-09,0.05585808,0.07309411,0.0013583092,0.059866786,0.056414694,0.031452227,2.5895204e-08,0.029617172,0.25771213,1.1500492e-09,0.0007311732,0.015116481,0.0927645,5.3553965e-16,2.563221e-16,2.5795313e-18,0.015651917,0.2055692,4.638939e-16,0.07146165,0.010158679,3.1389086e-15,8.549148e-17,4.013919e-19,7.9707e-17,3.465851e-16
1.0129914e-11,2.7370144e-09,5.72827e-16,9.581642e-15,1.2797677e-05,2.1048603e-22,2.867465e-17,1.3352285e-11,2.800612e-15,0.11241189,2.3834838e-13,3.0902907e-15,4.9348252e-17,5.499173e-20,0.042347066,3.7908883e-08,3.197044e-10,0.05465003,0.07057532,0.0008487459,0.058881298,0.05368172,0.03167979,5.7957217e-09,0.029694324,0.25046262,1.8221714e-10,0.00043064167,0.014726432,0.0900355,2.0699126e-17,9.217158e-18,6.0077676e-20,0.013181334,0.2004281,1.6973703e-17,0.070294015,0.008031592,1.3859988e-16,2.5688261e-18,7.5890194e-21,2.450416e-18,1.2614067e-17
1.0792211e-12,4.8090326e-10,2.273464e-17,5.2077984e-16,5.2407877e-06,2.037126e-24,8.6516976e-19,1.4481227e-12,1.3573171e-16,0.10918433,1.5672888e-14,1.3965661e-16,1.6033625e-18,9.332647e-22,0.040984206,8.684262e-09,4.47977e-11,0.053629257,0.06727417,0.0005093755,0.05742794,0.051019598,0.03173282,1.1555142e-09,0.028166374,0.24425094,2.5007552e-11,0.00024278453,0.014402165,0.08797457,6.142173e-19,2.5281858e-19,1.0258629e-21,0.010964917,0.1982599,4.744728e-19,0.06819132,0.0061577684,4.7544853e-18,5.79294e-20,1.0317316e-22,5.6654944e-20,3.5056628e-19
9.640847e-14,7.3832745e-11,6.9479185e-19,2.2407903e-17,2.005557e-06,1.3304235e-26,1.9611483e-20,1.3188707e-13,5.1556584e-18,0.106997676,8.2945204e-16,4.916162e-18,3.9400797e-20,1.12823415e-23,0.039590873,1.7759375e-09,5.384366e-12,0.051674884,0.06532877,0.00029370084,0.056135785,0.048190504,0.030750794,2.0337633e-10,0.027842958,0.23648795,2.938897e-12,0.00013085076,0.013869927,0.08611236,1.367222e-20,5.1648766e-21,1.2485464e-23,0.009087651,0.1951112,9.8954615e-21,0.066859335,0.00457447,1.239601e-19,9.556266e-22,9.782875e-25,9.604234e-22,7.265166e-21
7.117883e-15,9.7994364e-12,1.5980154e-20,7.481502e-19,7.1356374e-07,5.6421315e-29,3.2555643e-22,9.943483e-15,1.5028694e-19,0.104187615,3.4686787e-17,1.3190893e-19,7.143508e-22,9.412953e-26,0.038671903,3.2134723e-10,5.483069e-13,0.050399423,0.062395014,0.00016258068,0.05469955,0.045807872,0.03106891,3.1290744e-11,0.026873564,0.23054692,2.920777e-13,6.723624e-05,0.013363242,0.082413256,2.225023e-22,7.6530527e-23,1.0493853e-25,0.0072518005,0.19180605,1.4997461e-22,0.06534684,0.0033017672,2.397437e-21,1.1207314e-23,6.2519068e-27,1.1604523e-23,1.0935089e-22
4.2751346e-16,1.1113304e-12,2.6966951e-22,1.895879e-20,2.3474541e-07,1.4873274e-31,3.8466408e-24,6.1096e-16,3.2845769e-21,0.10085013,1.1232517e-18,2.6337425e-21,9.29513e-24,5.230184e-28,0.037741587,5.095493e-11,4.6672583e-14,0.05037279,0.06104711,8.599176e-05,0.05283477,0.04430382,0.03213353,4.1636803e-12,0.026550964,0.22468033,2.4214571e-14,3.284435e-05,0.013905009,0.08112832,2.5725222e-24,7.9851646e-25,5.878231e-28,0.005670613,0.18713436,1.6039953e-24,0.06377787,0.0022937842,3.347876e-23,9.050198e-26,2.5907026e-29,9.682464e-26,1.160696e-24
2.0529134e-17,1.0632654e-13,3.2457854e-24,3.5580914e-22,7.097844e-08,2.3181954e-34,3.133581e-26,3.0071757e-17,5.2447733e-23,0.10087489,2.7543224e-20,3.8100505e-23,8.4163995e-26,1.8589742e-30,0.03590401,7.006564e-12,3.27216e-15,0.048086718,0.057828795,4.3322198e-05,0.051052414,0.042321444,0.032422345,4.736134e-13,0.025847819,0.21874836,1.6497694e-15,1.51971135e-05,0.013617604,0.07864738,2.0463363e-26,5.6754837e-27,2.1080616e-30,0.004378009,0.18384975,1.1713968e-26,0.062735185,0.0015423533,3.2752913e-25,4.8544884e-28,6.6618586e-32,5.3837075e-28,8.4063514e-27
7.7323944e-19,8.463426e-15,2.6995834e-26,4.812461e-24,1.9597524e-08,2.0162062e-37,1.698009e-28,1.1634923e-18,5.944945e-25,0.09703143,4.988918e-22,3.8761985e-25,5.122341e-28,4.036968e-33,0.035909545,8.259741e-13,1.8591391e-16,0.04657251,0.056857105,2.0708101e-05,0.05027868,0.039844543,0.03333901,4.5470643e-14,0.025752924,0.21258312,9.086874e-17,6.6345033e-06,0.013429072,0.07750015,1.0802114e-28,2.6470414e-29,4.6233526e-33,0.003301771,0.17968062,5.6288854e-29,0.060560588,0.0010011154,2.1701725e-27,1.6606765e-30,1.0108366e-34,1.9161489e-30,4.0027074e-29
2.2367912e-20,5.51996e-16,1.4973027e-28,4.5502616e-26,4.9065e-09,9.1439e-41,5.8772155e-31,3.4655262e-20,4.631612e-27,0.096229784,6.4933445e-24,2.6822272e-27,2.015008e-30,5.0810116e-36,0.03388208,8.244301e-14,8.409533e-18,0.045759175,0.054517213,9.371211e-06,0.04816866,0.03860433,0.03228766,3.6338205e-15,0.024329683,0.20800552,3.973948e-18,2.7212125e-06,0.012988878,0.075579226,3.6325322e-31,7.7651276e-32,5.8832972e-36,0.0024453937,0.17783354,1.7065157e-31,0.059621207,0.0006253361,9.374137e-30,3.458891e-33,8.538275e-38,4.1697797e-33,1.201324e-31
4.8548737e-22,2.9010038e-17,5.319625e-31,2.9066065e-28,1.1054228e-09,2e-44,1.2407049e-33,7.765302e-22,2.3917584e-29,0.09479709,5.8886445e-26,1.2157753e-29,4.900187e-33,3.486169e-39,0.033443734,6.87309e-15,2.9696968e-19,0.043634392,0.05330623,3.993888e-06,0.047956478,0.03679104,0.033608217,2.3807407e-16,0.024888588,0.20218131,1.3527836e-19,1.0437535e-06,0.0130262235,0.074030586,7.427532e-34,1.3649851e-34,4.086385e-39,0.0017371024,0.17407078,3.1111924e-34,0.057978515,0.00037768405,2.527793e-32,4.158459e-36,3.7499e-41,5.2631888e-36,2.1658265e-34
7.704267e-24,1.2061505e-18,1.1563914e-33,1.2069121e-30,2.222728e-10,0.0,1.5148283e-36,1.2759076e-23,7.857029e-32,0.09202365,3.5943325e-28,3.4588595e-32,7.000105e-36,1.214e-42,0.032630768,4.715065e-16,8.012177e-21,0.04276617,0.050670017,1.5965554e-06,0.04695565,0.036322385,0.034931988,1.2575667e-17,0.024018155,0.19860111,3.5068193e-21,3.7246545e-07,0.012996244,0.071483836,8.752678e-37,1.3596522e-37,1.442e-42,0.0011893043,0.1694964,3.2273226e-37,0.05714673,0.00021827612,4.0493918e-35,2.712321e-39,8e-45,3.624592e-39,2.2189312e-37
8.684876e-26,3.887781e-20,1.45919115e-36,3.1180524e-33,3.9532204e-11,0.0,1.005664e-39,1.4940791e-25,1.5667657e-34,0.09002648,1.4200667e-30,5.882082e-35,5.53695e-39,0.0,0.03173488,2.6185823e-17,1.6124971e-22,0.042227495,0.049861692,5.9558175e-07,0.046046436,0.034170523,0.03381866,5.2584295e-19,0.023976842,0.19421323,6.756779e-23,1.2298683e-07,0.012875262,0.07075297,5.58518e-40,7.1899e-41,0.0,0.0007797884,0.16840488,1.78586e-40,0.055875458,0.00012095447,3.63904e-38,8.93e-43,0.0,1.267e-42,1.21092e-40
6.7337815e-28,9.500211e-22,1.005423e-39,4.766846e-36,6.1587354e-12,0.0,3.38e-43,1.2077562e-27,1.7969654e-37,0.08854995,3.4737452e-33,5.6516867e-38,2.263e-42,0.0,0.031666275,1.1563637e-18,2.357335e-24,0.04184129,0.047473527,2.062884e-07,0.045922533,0.033267416,0.034371145,1.7057532e-20,0.022880219,0.1884591,9.41871e-25,3.735246e-08,0.012758007,0.06982884,1.8e-43,1.8e-44,0.0,0.00048622393,0.16370466,4.9e-44,0.055012826,6.408161e-05,1.7156e-41,0.0,0.0,0.0,3.2e-44
3.4630075e-30,1.716854e-23,3.52e-43,4.069414e-39,8.3158236e-13,0.0,0.0,6.502396e-30,1.11335e-40,0.08838494,5.0000937e-36,2.8728e-41,0.0,0.0,0.030285232,3.981026e-20,2.430243e-26,0.04079949,0.046561807,6.596456e-08,0.044291686,0.03229293,0.03584664,4.1978154e-22,0.02214231,0.18376361,9.21713e-27,1.0367385e-08,0.012757036,0.069017395,0.0,0.0,0.0,0.0002921123,0.16154537,0.0,0.053641304,3.232042e-05,4e-45,0.0,0.0,0.0,0.0
1.1337152e-32,2.2321813e-25,0.0,1.813e-42,9.6200784e-14,0.0,0.0,2.2389974e-32,3.5e-44,0.08489053,3.992559e-39,7e-45,0.0,0.0,0.030096514,1.045441e-21,1.709115e-28,0.040155508,0.04587865,1.9355197e-08,0.04241525,0.030669734,0.03544823,7.6461156e-24,0.022542903,0.18027104,6.1220667e-29,2.6114022e-09,0.012240125,0.06642372,0.0,0.0,0.0,0.00016771728,0.1603818,0.0,0.05243359,1.5488537e-05,0.0,0.0,0.0,0.0,0.0
