area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0025368775,0.27635542,0.0030742318,0.0051058964,0.1554387,0.0098459,0.026474226,0.009123675,0.030396089,0.6304724,0.0034831765,0.0070683374,0.2113289,0.7499254,0.38746503,0.04988449,0.0042399694,0.005064518,0.10854971,0.023905195,0.007854581,0.022401588,0.014501367,0.0061336067,0.0107737,0.00733745,0.007564515,0.00877455
0.0009807174,0.22898097,0.0012513067,0.0022250304,0.11208352,0.004765846,0.015105412,0.0044356734,0.01777728,0.591891,0.0014345133,0.0032049313,0.1859481,0.70295703,0.34977242,0.031042835,0.0017672098,0.0022181058,0.07505881,0.012790001,0.0035176114,0.012136015,0.0076293466,0.0027771005,0.0053695557,0.0034383638,0.0035544636,0.0042313547
0.00034773565,0.18709739,0.00046954956,0.0008971314,0.0787697,0.0021582863,0.008275809,0.0020264527,0.0099475,0.5572185,0.0005452473,0.0013543246,0.16408461,0.6597027,0.31640273,0.018656624,0.0006807491,0.0009029437,0.05042994,0.0064932527,0.0014687729,0.0062360126,0.0037949248,0.0011724303,0.0025212485,0.0015077322,0.0015636552,0.0019151549
0.00011230508,0.15161875,0.00016136686,0.00033308804,0.053400666,0.00090890215,0.004346767,0.00086433365,0.0053148307,0.52912426,0.00019003723,0.0005305103,0.14980249,0.62324303,0.28854182,0.01075837,0.00024071093,0.00033954383,0.032874644,0.0031164603,0.00056864246,0.0030250242,0.0017728949,0.00045884185,0.001108178,0.0006154751,0.00064034463,0.00080922985
3.2811946e-05,0.12145915,5.0457616e-05,0.000113079564,0.03529358,0.00035284125,0.002148027,0.00034294382,0.0026938377,0.5057023,6.035459e-05,0.00019156912,0.13584574,0.5899838,0.26308855,0.005951113,7.766452e-05,0.00011724328,0.020798031,0.0014071267,0.0002027913,0.0013805163,0.00077069504,0.00016549474,0.0004531738,0.00023246657,0.00024263025,0.00031757756
8.609993e-06,0.09568307,1.4257192e-05,3.490802e-05,0.022750374,0.00012569934,0.0009944632,0.00012580054,0.0012915168,0.4827976,1.7349455e-05,6.3381674e-05,0.12589926,0.5603844,0.24446745,0.003122318,2.2710352e-05,3.693179e-05,0.01276961,0.0005946945,6.6196415e-05,0.0005898549,0.00031024148,5.467385e-05,0.00017152587,8.079896e-05,8.457597e-05,0.00011506416
2.0136397e-06,0.07420985,3.614301e-06,9.740075e-06,0.014356889,4.092302e-05,0.0004299298,4.241367e-05,0.00058238825,0.4639477,4.481931e-06,1.9090508e-05,0.1169353,0.5320142,0.22667575,0.0015446388,5.9767103e-06,1.0542529e-05,0.0075143124,0.00023405792,1.9650699e-05,0.00023479592,0.000115222276,1.6438898e-05,5.975755e-05,2.567985e-05,2.6961392e-05,3.8267994e-05
4.162778e-07,0.056164533,8.156996e-07,2.4394897e-06,0.008744654,1.2110713e-05,0.0001723059,1.306016e-05,0.00024601756,0.44428232,1.0325584e-06,5.198857e-06,0.10928739,0.5061697,0.21179965,0.0007185374,1.4049923e-06,2.707798e-06,0.004230898,8.527196e-05,5.2670734e-06,8.661945e-05,3.9278766e-05,4.46789e-06,1.9058612e-05,7.4142636e-06,7.808692e-06,1.1608456e-05
7.5391576e-08,0.041684188,1.6252089e-07,5.4429097e-07,0.0051982095,3.2355292e-06,6.3803e-05,3.6484394e-06,9.686255e-05,0.42815134,2.1039435e-07,1.2706855e-06,0.10344042,0.48285228,0.1983488,0.00031309293,2.9262787e-07,6.209915e-07,0.0022683868,2.8591938e-05,1.2652843e-06,2.9452805e-05,1.2228864e-05,1.0896434e-06,5.5294904e-06,1.931023e-06,2.04067e-06,3.1903066e-06
1.1845834e-08,0.030122975,2.8326593e-08,1.0727865e-07,0.002940859,7.752714e-07,2.169228e-05,9.180422e-07,3.5362318e-05,0.4112462,3.7576022e-08,2.765448e-07,0.09671904,0.46248308,0.18585387,0.00012719922,5.3522655e-08,1.2611115e-07,0.0011542022,8.770478e-06,2.7023526e-07,9.174412e-06,3.4572147e-06,2.3657884e-07,1.4495965e-06,4.5027195e-07,4.7756464e-07,7.8860245e-07
1.5976813e-09,0.021196486,4.276188e-09,1.8508379e-08,0.0015871776,1.6530973e-07,6.747694e-06,2.0647003e-07,1.1906414e-05,0.39484176,5.8248237e-09,5.3132368e-08,0.09210928,0.4418637,0.175282,4.799585e-05,8.514215e-09,2.2475552e-08,0.0005554593,2.4453652e-06,5.087005e-08,2.6010448e-06,8.817618e-07,4.5335792e-08,3.4083746e-07,9.323548e-08,9.92741e-08,1.7396422e-07
1.8282251e-10,0.014510923,5.5304866e-10,2.7672273e-09,0.000804799,3.1099024e-08,1.9084646e-06,4.1158057e-08,3.6752538e-06,0.38072503,7.75336e-10,8.928128e-09,0.08687468,0.4222215,0.16706412,1.6748325e-05,1.1656105e-09,3.4809144e-09,0.0002518815,6.1527646e-07,8.360455e-09,6.6647465e-07,2.0138474e-07,7.5966e-09,7.129797e-08,1.6992347e-08,1.8169512e-08,3.3958877e-08
1.7524223e-11,0.009641713,6.05526e-11,3.5463787e-10,0.00038442184,5.1133107e-09,4.877939e-07,7.2061885e-09,1.0333792e-06,0.3686591,8.758616e-11,1.2988092e-09,0.08446567,0.40650082,0.15945968,5.3751496e-06,1.3575326e-10,4.634968e-10,0.00010727085,1.386426e-07,1.187303e-09,1.5317879e-07,4.0854925e-08,1.1017353e-09,1.31527536e-08,2.699577e-09,2.8998286e-09,5.8120717e-09
1.3874881e-12,0.006203655,5.539742e-12,3.849329e-11,0.00017176569,7.272853e-10,1.11856686e-07,1.0972474e-09,2.6282444e-07,0.3563787,8.289703e-12,1.6176409e-10,0.08001955,0.39095825,0.15227094,1.577082e-06,1.3281413e-11,5.2442082e-11,4.271875e-05,2.7746756e-08,1.4406426e-10,3.1320493e-08,7.2969786e-09,1.3676422e-10,2.1193831e-09,3.6993786e-10,3.9935616e-10,8.634304e-10
8.9354115e-14,0.0038588662,4.1745215e-13,3.4926111e-12,7.148534e-05,8.848326e-11,2.2827798e-08,1.4373223e-10,6.000852e-08,0.34502354,6.481576e-13,1.704071e-11,0.0767366,0.37625018,0.14633965,4.2023413e-07,1.0765151e-12,4.9776116e-12,1.5832904e-05,4.8875295e-09,1.4752057e-11,5.646722e-09,1.136287e-09,1.4355345e-11,2.9520245e-10,4.3226586e-11,4.691593e-11,1.1012214e-10
4.6019122e-15,0.0023150682,2.5506212e-14,2.6111519e-13,2.7764958e-05,9.095433e-12,4.1097374e-09,1.600756e-11,1.21991945e-08,0.3344268,4.1223095e-14,1.4982286e-12,0.07502664,0.36363772,0.14036019,1.00962076e-07,7.119873e-14,3.9081067e-13,5.433074e-06,7.5032625e-10,1.2577081e-12,8.8896956e-10,1.5263558e-10,1.2572035e-12,3.5139735e-11,4.2529947e-12,4.643011e-12,1.1914191e-11
1.86036e-16,0.0013366949,1.2418895e-15,1.58334e-14,9.99124e-06,7.793609e-13,6.4640493e-10,1.496269e-12,2.1884634e-09,0.3258185,2.0966638e-15,1.08345834e-13,0.07217427,0.34982905,0.13754971,2.169861e-08,3.7787046e-15,2.4992842e-14,1.7163153e-06,9.931837e-11,8.796335e-14,1.2092216e-10,1.7482286e-11,9.053064e-14,3.5304934e-12,3.475129e-13,3.8179258e-13,1.0791934e-12
5.7827866e-18,0.0007404687,4.7274335e-17,7.6530263e-16,3.3189744e-06,5.485187e-14,8.78917e-11,1.1573485e-13,3.430941e-10,0.3169906,8.369609e-17,6.3420715e-15,0.070544116,0.34054762,0.13004799,4.1360333e-09,1.5799271e-16,1.2799821e-15,4.960181e-07,1.120307e-11,4.965329e-15,1.4048886e-11,1.6857518e-12,5.2748486e-15,2.95332e-13,2.3228013e-14,2.5695486e-14,8.067459e-14
1.3509802e-19,0.00039245718,1.3775704e-18,2.892671e-17,1.0120633e-06,3.1198906e-15,1.0212596e-11,7.293743e-15,4.651086e-11,0.31090707,2.5685077e-18,2.952434e-16,0.068294354,0.33054227,0.12811211,6.9273076e-10,5.099563e-18,5.1525415e-17,1.3026086e-07,1.0631829e-12,2.221991e-16,1.3766352e-12,1.3495844e-13,2.443317e-16,2.0264542e-14,1.2491268e-15,1.3921884e-15,4.8992627e-15
2.3127316e-21,0.00019832242,3.001932e-20,8.3713573e-19,2.816141e-07,1.4087635e-16,1.0013805e-12,3.6818616e-16,5.3894706e-12,0.30335552,5.922531e-20,1.07207934e-17,0.06728525,0.32138875,0.12347765,1.0091663e-10,1.2424289e-19,1.5970584e-18,3.0856743e-08,8.370576e-14,7.728821e-18,1.12214207e-13,8.8347756e-15,8.823766e-18,1.1220015e-15,5.3066273e-17,5.9626904e-17,2.3755103e-16
2.8203295e-23,9.521839e-05,4.766663e-22,1.8120002e-20,7.1019485e-08,4.9516727e-18,8.172426e-14,1.4610614e-17,5.2712056e-13,0.29548588,1.0003113e-21,2.9720315e-19,0.064877205,0.31270826,0.12043274,1.2646593e-11,2.2285467e-21,3.725605e-20,6.541054e-09,5.3840184e-15,2.0444933e-19,7.49493e-15,4.6506005e-16,2.431615e-19,4.9232344e-17,1.7454125e-18,1.9786423e-18,9.0225205e-18
2.373803e-25,4.326609e-05,5.3577236e-24,2.8582175e-22,1.6110812e-08,1.3257211e-19,5.468148e-15,4.464434e-19,4.2919752e-14,0.2889188,1.2029656e-23,6.1424417e-21,0.06297105,0.3041594,0.1165457,1.3469582e-12,2.8623603e-23,6.377594e-22,1.2301286e-09,2.7818677e-16,4.014753e-21,4.03438e-16,1.9326021e-17,4.9929874e-21,1.6783317e-18,4.3468105e-20,4.9754484e-20,2.6284421e-19
1.3308235e-27,1.8527437e-05,4.126813e-26,3.1916579e-24,3.2607175e-09,2.6393241e-21,2.9503547e-16,1.0266389e-20,2.8656901e-15,0.28097084,9.9789364e-26,9.217643e-23,0.061742995,0.29557475,0.11383907,1.2033079e-13,2.552093e-25,7.788519e-24,2.0331727e-10,1.1334128e-17,5.697128e-23,1.7185339e-17,6.212679e-19,7.439707e-23,4.348497e-20,7.9966615e-22,9.250116e-22,5.73779e-21
4.7737898e-30,7.4432246e-06,2.1002037e-28,2.442416e-26,5.8356714e-10,3.8041798e-23,1.2605119e-17,1.7321565e-22,1.5432324e-16,0.27592996,5.5097543e-28,9.752028e-25,0.059560016,0.28685677,0.110304095,8.887445e-15,1.5254055e-27,6.574948e-26,2.923327e-11,3.5676158e-19,5.6694536e-25,5.6778877e-19,1.5106688e-20,7.810044e-25,8.357342e-22,1.0572461e-23,1.2371372e-23,9.1458905e-23
1.0465766e-32,2.7916428e-06,6.775745e-31,1.2348871e-28,9.1460575e-11,3.8529581e-25,4.1797367e-19,2.0844192e-24,6.5819522e-18,0.26825184,1.9447478e-30,7.037628e-27,0.05773656,0.27968556,0.10630051,5.3418313e-16,5.8758674e-30,3.7031338e-28,3.615944e-12,8.481757e-21,3.825523e-27,1.4230581e-20,2.710233e-22,5.588297e-27,1.1596164e-23,9.741658e-26,1.1544029e-25,1.0342188e-24
1.3303794e-35,9.723575e-07,1.3218997e-33,3.957809e-31,1.2420917e-11,2.6519318e-27,1.05209595e-20,1.7332611e-26,2.1791466e-19,0.26123047,4.1908434e-33,3.3377955e-29,0.056771368,0.27177054,0.104779094,2.5679136e-17,1.3946901e-32,1.3368119e-30,3.8013142e-13,1.4853169e-22,1.6850506e-29,2.6398504e-22,3.4894923e-24,2.6256347e-29,1.1270897e-25,6.0437506e-28,7.261926e-28,8.032952e-27
9.22393e-39,3.127457e-07,1.4770019e-36,7.6696337e-34,1.4449405e-12,1.19448425e-29,1.961564e-22,9.6109995e-29,5.4777286e-21,0.25490797,5.229782e-36,9.974124e-32,0.055643886,0.26363993,0.10153405,9.686216e-19,1.937544e-35,2.9549994e-33,3.3516087e-14,1.8631786e-24,4.6407503e-32,3.5267352e-24,3.126055e-26,7.765147e-32,7.417966e-28,2.428232e-30,2.9625309e-30,4.1326545e-29
3.245e-42,9.231913e-08,8.87189e-40,8.510426e-37,1.4219e-13,3.3733558e-32,2.6359182e-24,3.4136638e-31,1.02007206e-22,0.2495615,3.554157e-39,1.7895501e-34,0.054324083,0.25607643,0.09832333,2.8071482e-20,1.4841871e-38,3.795304e-36,2.4427632e-15,1.6227182e-26,7.6067244e-35,3.291011e-26,1.8819921e-28,1.3773233e-34,3.1819496e-30,6.0445404e-33,7.499923e-33,1.3514543e-31
0.0,2.4845312e-08,2.66e-43,5.0753e-40,1.1674878e-14,5.687862e-35,2.4762885e-26,7.418442e-34,1.3693603e-24,0.2446497,1.223e-42,1.8236197e-37,0.053255983,0.2504406,0.09723397,6.1065634e-22,5.845e-42,2.664942e-39,1.4484952e-16,9.4746816e-29,7.0096727e-38,2.0727941e-28,7.3211594e-31,1.3857457e-37,8.517996e-33,8.861363e-36,1.1202381e-35,2.680436e-34
0.0,6.05243e-09,0.0,1.51e-43,7.879149e-16,5.411339e-38,1.5716431e-28,9.357774e-37,1.2853423e-26,0.23861352,0.0,9.8923e-41,0.052027542,0.24384654,0.09478773,9.7167295e-24,1e-45,9.53e-43,6.867306e-18,3.5647e-31,3.3976e-41,8.477066e-31,1.7599503e-33,7.4105e-41,1.3540853e-35,7.214428e-39,9.312263e-39,3.0547961e-37
0.0,1.324247e-09,0.0,0.0,4.2993708e-17,2.7194e-41,6.483745e-31,6.44534e-40,8.1522695e-29,0.23340715,0.0,2.7e-44,0.050809637,0.23780105,0.092738114,1.0988227e-25,0.0,0.0,2.5536265e-19,8.261418e-34,8e-45,2.1542776e-33,2.4840146e-36,2e-44,1.2069605e-38,3.045e-42,4.023e-42,1.8786e-40
0.0,2.58046e-10,0.0,0.0,1.8628453e-18,7e-45,1.6640875e-33,2.26e-43,3.3615045e-31,0.22770852,0.0,0.0,0.04963995,0.23108459,0.0907685,8.551116e-28,0.0,0.0,7.291878e-21,1.1199884e-36,0.0,3.2348117e-36,1.939976e-39,0.0,5.64e-42,0.0,1e-45,5.7e-44
0.0,4.4374664e-11,0.0,0.0,6.2827864e-20,0.0,2.5269513e-36,0.0,8.624732e-34,0.22310951,0.0,0.0,0.04793113,0.22538953,0.08867804,4.416332e-30,0.0,0.0,1.5619551e-22,8.36528e-40,0.0,2.707614e-39,7.82e-43,0.0,1e-45,0.0,0.0,0.0
0.0,6.667422e-12,0.0,0.0,1.6135678e-21,0.0,2.142255e-39,0.0,1.3095138e-36,0.21859968,0.0,0.0,0.04724312,0.22030807,0.08696071,1.4528772e-32,0.0,0.0,2.4454852e-24,3.21e-43,0.0,1.18e-42,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.658905e-13,0.0,0.0,3.0797603e-23,0.0,9.47e-43,0.0,1.110236e-39,0.21413161,0.0,0.0,0.046409857,0.21493782,0.08460233,2.9054424e-35,0.0,0.0,2.7186966e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.605602e-14,0.0,0.0,4.252036e-25,0.0,0.0,0.0,4.9e-43,0.21051104,0.0,0.0,0.045304887,0.20966825,0.08317686,3.346924e-38,0.0,0.0,2.0777443e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.985686e-15,0.0,0.0,4.1202752e-27,0.0,0.0,0.0,0.0,0.20692345,0.0,0.0,0.0452445,0.20584555,0.08178877,2.0863e-41,0.0,0.0,1.0525433e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.9893067e-16,0.0,0.0,2.709026e-29,0.0,0.0,0.0,0.0,0.20282674,0.0,0.0,0.044635028,0.20086262,0.080391034,7e-45,0.0,0.0,3.391532e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.4513176e-17,0.0,0.0,1.1633152e-31,0.0,0.0,0.0,0.0,0.19972692,0.0,0.0,0.043635115,0.19680354,0.079224125,0.0,0.0,0.0,6.631925e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.282356e-18,0.0,0.0,3.1245313e-34,0.0,0.0,0.0,0.0,0.1954196,0.0,0.0,0.04312521,0.19244173,0.07823935,0.0,0.0,0.0,7.455435e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.248325e-20,0.0,0.0,4.9954846e-37,0.0,0.0,0.0,0.0,0.19230163,0.0,0.0,0.042195812,0.18844451,0.07707587,0.0,0.0,0.0,4.525e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.901718e-21,0.0,0.0,4.48994e-40,0.0,0.0,0.0,0.0,0.18950698,0.0,0.0,0.04185085,0.18457414,0.07511978,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.8921484e-23,0.0,0.0,2.12e-43,0.0,0.0,0.0,0.0,0.1860463,0.0,0.0,0.04084632,0.18110727,0.07449108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2086449e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18302312,0.0,0.0,0.040138293,0.17725468,0.07340681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5219589e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18033592,0.0,0.0,0.039921746,0.17404403,0.072406135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3340493e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17781195,0.0,0.0,0.039364513,0.17072771,0.07114744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.86053e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17472243,0.0,0.0,0.038675584,0.1671859,0.069622606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.9932085e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17165086,0.0,0.0,0.038292814,0.1645117,0.06867712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0432466e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696982,0.0,0.0,0.038012337,0.16160654,0.0680504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.72873e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16665216,0.0,0.0,0.037362576,0.15885514,0.067456536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.432e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16433385,0.0,0.0,0.036864545,0.15578307,0.06626282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16167292,0.0,0.0,0.036022294,0.15275428,0.065147616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15894048,0.0,0.0,0.035880838,0.15010503,0.06421131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15638916,0.0,0.0,0.035305746,0.14741601,0.06308169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15647544,0.0,0.0,0.035256803,0.14633256,0.06338384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15462512,0.0,0.0,0.0343563,0.14352225,0.06218036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15169014,0.0,0.0,0.034527283,0.1410002,0.061334215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14974314,0.0,0.0,0.033859085,0.13886535,0.061004926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14750509,0.0,0.0,0.034094602,0.13726085,0.0603418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14982918,0.0,0.0,0.034063354,0.13810284,0.061566126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14903359,0.0,0.0,0.03424171,0.13634042,0.060513757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14689577,0.0,0.0,0.033937242,0.13462086,0.060155272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14524701,0.0,0.0,0.03379539,0.1325374,0.060071446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14392452,0.0,0.0,0.033374198,0.13114499,0.059323672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418448,0.0,0.0,0.033180706,0.12950842,0.058730222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999015,0.0,0.0,0.032708608,0.12745899,0.05802636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13853236,0.0,0.0,0.032216303,0.12548704,0.05745546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600098,0.0,0.0,0.03200474,0.124027655,0.056635022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513859,0.0,0.0,0.031314712,0.1221114,0.05611207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
