rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,57,total_lmp_da,system_energy_price_rt,1.0,0.8241167574486338,0.6441090267366324,0.6606286935185451,0.7594792075296708,0.09127246573871207,1,1,1,1,1,1,6,1.0
2,58,total_lmp_da,total_lmp_rt,1.0,0.8266210301223216,0.6314253951144521,0.6407812065610231,0.7427072757436576,0.08732152427215087,1,1,1,1,1,1,6,1.0
3,39,total_lmp_da,da_as_mcp_synchronized_reserve,0.8336880867651574,0.5845313768182564,0.7597230039022476,0.48682915752271394,0.6961735127495615,0.05172850756189162,1,1,1,1,1,1,6,0.8336880867651574
4,10,total_lmp_da,gen_fuel_oil_mw,0.3731308304763653,0.6239831148396608,0.8027164473505345,0.40977885827093197,0.717428385779221,0.09395429946846118,1,1,1,1,1,1,6,0.8027164473505345
5,19,total_lmp_da,gen_fuel_nuclear_pct,0.32094581185527155,-0.7096778053602116,-0.6030496863538337,-0.5135114648519258,0.6402128175602683,0.05628495792078549,1,1,1,1,1,1,6,0.7096778053602116
6,27,total_lmp_da,prelim_load_avg_hourly,0.3482997985038518,0.6786690683839733,0.6175452704794102,0.48988774665548845,0.6373270377061203,0.18980760918472245,1,1,1,1,1,1,6,0.6786690683839733
7,31,total_lmp_da,total_pjm_rt_load_mwh,0.30350468174045114,0.678249058103034,0.6478347219073941,0.46450097303308313,0.6096567840958033,0.18480400665255453,1,1,1,1,1,1,6,0.678249058103034
8,28,total_lmp_da,metered_load_mw,0.3613712112270409,0.6732460189547235,0.6333614102329824,0.4960633861551293,0.6418892843043295,0.19298238355455466,1,1,1,1,1,1,6,0.6732460189547235
9,25,total_lmp_da,forecast_load_mw_latest_available,0.3069700956748299,0.6645366476698504,0.6405810028054543,0.5002529900126345,0.6536998685166256,0.18989030884704788,1,1,1,1,1,1,6,0.6645366476698504
10,1,total_lmp_da,total_gen,0.24715537268868112,0.6039099444344381,0.6212391649297022,0.4279583180139468,0.5988102730632542,0.1864183141373651,1,1,1,1,1,1,6,0.6212391649297022
11,26,total_lmp_da,forecast_load_mw_day_ahead,0.3153485136665336,0.5961634569135561,0.6133152710311374,0.43928667249143877,0.6127751290643806,0.191954283236338,1,1,1,1,1,1,6,0.6133152710311374
12,7,total_lmp_da,gen_fuel_hydro_mw,0.19296567862576064,0.5152539846315649,0.4546402891291632,0.37898700037464356,0.5614486208129381,0.164369140912563,1,1,1,1,1,1,6,0.5614486208129381
13,6,total_lmp_da,gen_fuel_gas_mw,0.20298393718946975,0.5375308327345364,0.5436341096495256,0.3809272274600557,0.5528717406936232,0.19144588295272424,1,1,1,1,1,1,6,0.5528717406936232
14,5,total_lmp_da,gen_fuel_coal_mw,0.2479308950666153,0.5497389778575825,0.5128018430301693,0.4035330375715379,0.5371722913496372,0.18709948314162053,1,1,1,1,1,1,6,0.5497389778575825
15,8,total_lmp_da,gen_fuel_multiple_fuels_mw,0.16501745393021935,0.5021175665724696,0.4475687382028777,0.3078198870580426,0.44117975490315736,0.07602191386901476,1,1,1,1,1,1,6,0.5021175665724696
16,33,total_lmp_da,total_pjm_reg_purchases,0.1672989487530552,0.4895569041729893,0.3627137478071569,0.34702807895468446,0.43851237643383906,0.08278355586268839,1,1,1,1,1,1,6,0.4895569041729893
17,49,total_lmp_da,da_as_as_mw_thirty_minutes_reserve,0.18983794245381108,-0.47394903921823717,-0.48082245569738113,-0.31170549780156126,0.44541037262174715,0.18011879013675522,1,1,1,1,1,1,6,0.48082245569738113
18,46,total_lmp_da,da_as_total_mw_thirty_minutes_reserve,0.20202391660254018,-0.475169816611422,-0.4775264232731027,-0.3449388863186237,0.47800112087496094,0.1821235142664388,1,1,1,1,1,1,6,0.47800112087496094
19,36,total_lmp_da,total_pjm_rmccp_cr,0.4089297638328312,0.47549787686752,0.4251622371378852,0.3139610126224112,0.41716764678357293,0.18773774837484292,1,1,1,1,1,1,6,0.47549787686752
20,2,total_lmp_da,total_losses,0.12731678542938515,0.4745243339177714,0.4588984035613578,0.3324658586875462,0.4493022279845434,0.08979884166681333,1,1,1,1,1,1,6,0.4745243339177714
21,66,total_lmp_da,gross_inadv_interchange_mw,0.09884698706291603,0.4332907284137799,0.4084884009110263,0.2720183486238532,0.38415783051068497,0.1713920374836733,1,1,1,1,1,1,6,0.4332907284137799
22,35,total_lmp_da,total_pjm_assigned_reg,0.0681342216806249,0.369965122495705,0.2801504682323501,0.22131651162261892,0.3030519381948586,0.08548604180164532,1,1,1,1,1,1,6,0.369965122495705
23,64,total_lmp_da,gross_actual_interchange_mw,0.07791652883687311,0.3375976934011652,0.31030204468413286,0.23919933277731442,0.3141866570510749,0.17474316638137452,1,1,1,1,1,1,6,0.3375976934011652
24,62,total_lmp_da,net_sched_interchange_mw,0.09493881750877459,0.3203458780740248,0.13804778451329255,0.23757297748123435,0.2836785125279579,0.1771500370189528,1,1,1,1,1,1,6,0.3203458780740248
25,32,total_lmp_da,total_pjm_loc_credit,0.08447929902410457,0.2211923113237426,0.28669876805350547,0.1265659845647457,0.21871884060951013,0.11720583431954755,1,1,1,1,1,1,6,0.28669876805350547
26,29,total_lmp_da,rmccp,1.0,0.42261084172522495,0.2886538357896748,0.26072728308723775,0.36337943771192804,0.04470877119324957,1,1,1,1,1,0,5,1.0
27,60,total_lmp_da,marginal_loss_price_rt,1.0,0.7912996629540022,0.6338637786074638,0.6031269439472604,0.724666708129353,0.02446792550363988,1,1,1,1,1,0,5,1.0
28,20,total_lmp_da,gen_fuel_oil_pct,0.25469134582462094,0.5805005930097151,0.7700312257046832,0.4288118896144411,0.6903954371124965,0.038811435470281014,1,1,1,1,1,0,5,0.7700312257046832
29,38,total_lmp_da,da_as_mcp_primary_reserve,0.3816618575029869,0.49931430132440413,0.6879507936075965,0.3622045021962934,0.6095602361321866,0.03496468470742229,1,1,1,1,1,0,5,0.6879507936075965
30,21,total_lmp_da,gen_fuel_other_renewables_pct,0.16863613058564292,-0.5336754381937803,-0.43548486277633197,-0.4524092867761072,0.5200948318881766,0.040586011474778,1,1,1,1,1,0,5,0.5336754381937803
31,59,total_lmp_da,congestion_price_rt,0.11091634952085158,0.44292635174391576,0.4688690324601971,0.2985653668569616,0.43329019501433613,0.020664196137265382,1,1,1,1,1,0,5,0.4688690324601971
32,17,total_lmp_da,gen_fuel_hydro_pct,0.15187052477508922,0.4509001115595817,0.3516208691318446,0.298965327695803,0.4585593081731189,0.038740497564168544,1,1,1,1,1,0,5,0.4585593081731189
33,13,total_lmp_da,gen_fuel_storage_mw,0.0888147990696176,0.44075930056847223,0.3085154213771042,0.3540854675699176,0.43054244374445205,0.03523027244364009,1,1,1,1,1,0,5,0.44075930056847223
34,15,total_lmp_da,gen_fuel_coal_pct,0.13004429820810887,0.417977861208217,0.3570563278335632,0.28931870832295675,0.38136369512116186,0.024875218284972196,1,1,1,1,1,0,5,0.417977861208217
