目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,DGatingDNN,0.9328005418728226,0.9675610683156864,43,prelim_load_avg_hourly|gen_fuel_nuclear_pct|gen_fuel_nuclear_mw|gen_fuel_coal_mw|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,STG,0.8751458311885237,0.9675610683156864,43,gen_fuel_nuclear_pct|total_pjm_rt_load_mwh|gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_gas_mw
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,LassoNet,0.7007436302359795,0.9675610683156864,43,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,XGBoost,0.7593978788572461,0.9675610683156864,43,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,Lasso,0.7525590379119276,0.9675610683156864,43,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw
net_sched_interchange_mw,净计划交换功率,95%,5,DGatingDNN,Pearson,0.7054247927393756,0.9675610683156864,43,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,DGatingDNN,0.9535015249084495,0.9675610683156864,43,prelim_load_avg_hourly|gen_fuel_nuclear_pct|gen_fuel_nuclear_mw|gen_fuel_coal_mw|gross_sched_interchange_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,STG,0.9349871397273825,0.9675610683156864,43,gen_fuel_nuclear_pct|total_pjm_rt_load_mwh|gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_gas_mw|gross_sched_interchange_mw|gen_fuel_coal_pct
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,LassoNet,0.7873846094642767,0.9675610683156864,43,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,XGBoost,0.8071941250602357,0.9675610683156864,43,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,Lasso,0.9208393592751288,0.9675610683156864,43,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_hydro_mw|gen_fuel_nuclear_mw
net_sched_interchange_mw,净计划交换功率,97%,7,DGatingDNN,Pearson,0.7594725856937671,0.9675610683156864,43,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve
