目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,DGatingDNN,0.6814239483350865,0.6812347631457507,37,gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_coal_pct|gen_fuel_nuclear_pct|system_energy_price_da|gen_fuel_multiple_fuels_mw|gen_fuel_hydro_pct|da_as_as_req_mw_synchronized_reserve|gen_fuel_other_renewables_mw
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,STG,0.6851198595666836,0.6812347631457507,37,gen_fuel_hydro_pct|gen_fuel_gas_pct|gen_fuel_nuclear_mw|gen_fuel_coal_pct|system_energy_price_da|gen_fuel_other_renewables_mw|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_rt_load_mwh
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,LassoNet,0.5702641779233306,0.6812347631457507,37,gen_fuel_coal_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|solar_generation_mw|da_as_ss_mw_primary_reserve|total_pjm_assigned_reg|system_energy_price_da|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_pct
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,XGBoost,0.49288146667278776,0.6812347631457507,37,total_lmp_rt|total_pjm_reg_purchases|gen_fuel_solar_pct|gen_fuel_nuclear_mw|da_as_as_req_mw_thirty_minutes_reserve|marginal_loss_price_rt|gen_fuel_solar_mw|gen_fuel_gas_mw|da_as_as_req_mw_primary_reserve
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,Lasso,0.5642868216844994,0.6812347631457507,37,gen_fuel_nuclear_mw|total_pjm_reg_purchases|gen_fuel_solar_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|da_as_ss_mw_primary_reserve|system_energy_price_da|gen_fuel_hydro_pct|solar_generation_mw
gross_actual_interchange_mw,总实际交换功率,95%,9,DGatingDNN,Pearson,0.5240429439503805,0.6812347631457507,37,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|gen_fuel_gas_mw|total_pjm_assigned_reg
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,DGatingDNN,0.6824635229067177,0.6812347631457507,37,gen_fuel_nuclear_mw|gen_fuel_gas_pct|gen_fuel_coal_pct|gen_fuel_nuclear_pct|system_energy_price_da|gen_fuel_multiple_fuels_mw|gen_fuel_hydro_pct|da_as_as_req_mw_synchronized_reserve|gen_fuel_other_renewables_mw|gen_fuel_oil_pct
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,STG,0.7051257668773773,0.6812347631457507,37,gen_fuel_hydro_pct|gen_fuel_gas_pct|gen_fuel_nuclear_mw|gen_fuel_coal_pct|system_energy_price_da|gen_fuel_other_renewables_mw|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_rt_load_mwh|gen_fuel_solar_pct
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,LassoNet,0.568388645089962,0.6812347631457507,37,gen_fuel_coal_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|solar_generation_mw|da_as_ss_mw_primary_reserve|total_pjm_assigned_reg|system_energy_price_da|gen_fuel_multiple_fuels_pct|gen_fuel_other_renewables_pct|gen_fuel_nuclear_pct
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,XGBoost,0.5002045008703208,0.6812347631457507,37,total_lmp_rt|total_pjm_reg_purchases|gen_fuel_solar_pct|gen_fuel_nuclear_mw|da_as_as_req_mw_thirty_minutes_reserve|marginal_loss_price_rt|gen_fuel_solar_mw|gen_fuel_gas_mw|da_as_as_req_mw_primary_reserve|system_energy_price_da
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,Lasso,0.5424588244048582,0.6812347631457507,37,gen_fuel_nuclear_mw|total_pjm_reg_purchases|gen_fuel_solar_mw|gen_fuel_nuclear_pct|gen_fuel_coal_mw|da_as_ss_mw_primary_reserve|system_energy_price_da|gen_fuel_hydro_pct|solar_generation_mw|da_as_mcp_synchronized_reserve
gross_actual_interchange_mw,总实际交换功率,97%,10,STG,Pearson,0.5269616645580406,0.6812347631457507,37,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|gen_fuel_gas_mw|total_pjm_assigned_reg|gen_fuel_solar_pct
