field,中文名,score
area_1_fuel_coal_mw,区域1燃煤出力,2.503630800241031
area_1_load_actual_mw,区域1实时负荷,2.243165166076575
area_1_fuel_solar_mw,区域1光伏出力,1.3864524547474248
area_3_fuel_wind_mw,区域3风电出力,0.8840741028731524
system_losses_mw,系统网损,0.7329007536574857
area_2_fuel_hydro_mw,区域2水电出力,0.6055580394939399
area_2_fuel_natural_gas_mw,区域2燃气出力,0.5522368616067899
area_3_fuel_solar_mw,区域3光伏出力,0.48873465407511024
area_3_fuel_coal_mw,区域3燃煤出力,0.46704714141946124
area_3_net_export_mw,区域3净送出,0.4550751475787115
area_2_fuel_coal_mw,区域2燃煤出力,0.4130165036592143
reserve_spin_r3_mw,区域3旋转备用,0.3569746056619777
area_2_fuel_solar_mw,区域2光伏出力,0.31233033048641495
reserve_spin_r1_mw,区域1旋转备用,0.05545166468666254
area_3_load_day_ahead_mw,区域3日前负荷,0.04894349583702215
reserve_reg_down_mw,调频下备用,0.03657201858988403
hour_of_day,小时,0.0191823246863378
area_1_fuel_hydro_mw,区域1水电出力,0.018082303805199526
gen_fuel_wind_mw,风电出力,0.015475252937032724
gen_fuel_nuclear_mw,核电出力,0.013511822786203899
reserve_reg_up_mw,调频上备用,0.011974532367631009
area_3_load_actual_mw,区域3实时负荷,0.006582985845714189
area_1_load_day_ahead_mw,区域1日前负荷,0.004510119888934361
system_load_actual_mw,系统实时负荷,0.0
area_3_fuel_natural_gas_mw,区域3燃气出力,0.0
system_load_day_ahead_mw,系统日前负荷,0.0
area_1_net_export_mw,区域1净送出,0.0
area_3_generation_mw,区域3发电总量,0.0
gen_fuel_coal_mw,燃煤出力,0.0
area_1_fuel_wind_mw,区域1风电出力,0.0
area_1_fuel_nuclear_mw,区域1核电出力,0.0
gen_fuel_natural_gas_mw,燃气出力,0.0
gen_fuel_solar_mw,光伏出力,0.0
area_2_net_export_mw,区域2净送出,0.0
gen_fuel_hydro_mw,水电出力,0.0
