epoch,b_meta
1,0.07402849942445755
2,0.07716559618711472
3,0.07744748145341873
4,0.0816946029663086
5,0.08599555492401123
6,0.08887571841478348
7,0.09117725491523743
8,0.09704253077507019
9,0.09989739209413528
10,0.105068139731884
11,0.1100347563624382
12,0.11227817088365555
13,0.11711802333593369
14,0.11944185197353363
15,0.12352152913808823
16,0.1263992041349411
17,0.1277240663766861
18,0.13145288825035095
19,0.13410227000713348
20,0.14011025428771973
21,0.1396373212337494
22,0.14489629864692688
23,0.14826034009456635
24,0.1532869189977646
25,0.1548192948102951
26,0.15688751637935638
27,0.15996097028255463
28,0.1635025143623352
29,0.16352736949920654
30,0.1674215942621231
31,0.16931921243667603
32,0.17040808498859406
33,0.17138509452342987
34,0.17248687148094177
35,0.17490123212337494
36,0.17945370078086853
37,0.18041262030601501
38,0.18194739520549774
39,0.1877380907535553
40,0.18842089176177979
41,0.19075796008110046
42,0.1953231245279312
43,0.19500181078910828
44,0.19448280334472656
45,0.19944410026073456
46,0.19564129412174225
47,0.19783471524715424
48,0.20285524427890778
49,0.204812690615654
50,0.20355233550071716
51,0.20190542936325073
52,0.20511245727539062
53,0.20754112303256989
54,0.20550739765167236
55,0.20670576393604279
56,0.20472602546215057
57,0.20750530064105988
58,0.20945268869400024
59,0.2108253836631775
60,0.20817551016807556
61,0.20966587960720062
62,0.21410058438777924
63,0.2111855447292328
64,0.21191266179084778
65,0.2125716656446457
66,0.2144487500190735
67,0.21384704113006592
68,0.21755670011043549
69,0.2134249359369278
70,0.21678045392036438
71,0.21799513697624207
72,0.21508678793907166
73,0.21734464168548584
74,0.22060836851596832
75,0.21933870017528534
76,0.22552157938480377
77,0.22121834754943848
78,0.2186051607131958
79,0.219376802444458
80,0.21859605610370636
81,0.22140184044837952
82,0.22619977593421936
83,0.22350969910621643
84,0.22641994059085846
85,0.2248023897409439
86,0.22193385660648346
87,0.22320212423801422
88,0.22573797404766083
89,0.22367937862873077
90,0.22594140470027924
91,0.22405974566936493
92,0.22677253186702728
93,0.22088469564914703
94,0.224530428647995
95,0.2259548455476761
96,0.2312389314174652
97,0.22762863337993622
98,0.22804196178913116
99,0.22862662374973297
100,0.23466455936431885
101,0.23143626749515533
102,0.2275463044643402
103,0.22872981429100037
104,0.22673337161540985
105,0.22892367839813232
106,0.22645770013332367
107,0.2308483123779297
108,0.22737132012844086
109,0.23177334666252136
110,0.23271061480045319
111,0.23006075620651245
112,0.22834348678588867
113,0.2293577790260315
114,0.23008687794208527
115,0.22895322740077972
116,0.23086413741111755
117,0.2269669622182846
118,0.22906777262687683
119,0.22902289032936096
120,0.22897644340991974
