epoch,train_r2,test_r2,n_active
1,0.9218239955205411,0.9230014347172036,43
2,0.8871373272473994,0.8911884546951547,43
3,0.9512148424494208,0.9513943922273603,43
4,0.9567332755390289,0.9559071059167332,43
5,0.9579751153322921,0.9548942588146482,43
6,0.964242171447838,0.9602323261606837,43
7,0.951357974084155,0.9512571925941161,43
8,0.9685506419565811,0.9636121559704621,43
9,0.9695073880902373,0.964908107546554,43
10,0.9709151789128325,0.9656804518567625,43
11,0.9664340083453161,0.9600495447180275,43
12,0.9730398075209724,0.9675815785385095,43
13,0.9747922502223808,0.96883208001844,43
14,0.9726023280495535,0.9663018331439912,43
15,0.9761114517457999,0.9691311707648087,43
16,0.9770113488020071,0.9700803501482858,43
17,0.977119515717836,0.9696629678300567,43
18,0.9785918760359184,0.9700722608041051,43
19,0.9793035306379663,0.9720677708928717,43
20,0.978469674469346,0.9694438349949065,43
21,0.9791750227834798,0.9717598925997195,43
22,0.9786037760278785,0.9695563625072718,43
23,0.9811652280726504,0.9724653906577063,43
24,0.9807140466882777,0.9704298096209865,43
25,0.9823311070034236,0.9728922163431227,43
26,0.983143222339051,0.972995298103012,43
27,0.9823001069002514,0.9707771902869592,43
28,0.982605692229141,0.9721079836288868,43
29,0.9822131878731216,0.9728300044594305,43
30,0.9832218954094181,0.9715413858334938,43
31,0.9761690774016266,0.96571561907031,43
32,0.9841788477716223,0.9734139339324741,43
33,0.980768373916964,0.9706749669418114,43
34,0.9791664302834172,0.9722644357092405,43
35,0.9842821416206612,0.9729376690268652,43
36,0.985716149060102,0.97290414763951,43
37,0.982327414561832,0.9711192057965066,43
38,0.9793749788385985,0.9667406526912874,43
39,0.9813123830708533,0.9697049957272649,43
40,0.9865079723607665,0.9728659157255223,43
41,0.9843753395684115,0.9725060202036435,43
42,0.9753527192215047,0.9628286631663783,43
43,0.9848505947076065,0.9741028156613355,43
44,0.9860451007862435,0.9741657618493511,43
45,0.9866316675966577,0.9736091393324507,43
46,0.9875821913027703,0.9745105620400606,43
47,0.9872098645711176,0.9738151367878926,43
48,0.9854315293894529,0.9709900768258172,43
49,0.9879311045533161,0.9737658966774839,43
50,0.9864864770400547,0.9727658741179506,43
51,0.9867347626431392,0.9745948017943384,43
52,0.9838064564676154,0.9686569751181795,43
53,0.9880172779151485,0.9745815863615865,43
54,0.9895723094023573,0.9759290208993725,43
55,0.987918478154623,0.9742952030065506,43
56,0.989391855200414,0.9743931200714885,43
57,0.9892869690027706,0.9750587437891534,43
58,0.9888162198504508,0.9745735458547657,43
59,0.9889284052337083,0.9745113053417279,43
60,0.9728755335281999,0.9588930605973578,43
61,0.9890721703695378,0.9744783466186147,43
62,0.9899324388715668,0.9760734153320882,43
63,0.9886686079162988,0.9751223178467966,43
64,0.9879513935030533,0.9722841077662169,43
65,0.9879922616022879,0.9733650316225663,43
66,0.9906181482773989,0.975670502246853,43
67,0.9904058848313363,0.9748720878534535,43
68,0.9893688216265185,0.9742116079433901,43
69,0.9900459119126752,0.9745951843773077,43
70,0.9901057376618142,0.9749705117108276,43
71,0.9828766435063905,0.9697296047921814,43
72,0.9883497440899575,0.9731612793113297,43
73,0.9905850151451481,0.9757650422761179,43
74,0.9901470867622413,0.9741038842901165,43
75,0.9915526470234565,0.9754411753183411,43
76,0.9916931747425016,0.9765571757733099,43
77,0.9891288129445468,0.9720265548694197,43
78,0.99207155398957,0.9754104781257158,43
79,0.991651755301433,0.97610344575099,43
80,0.9916463099851807,0.9749037663925187,43
81,0.9877192619425178,0.973012689607382,43
82,0.9870467566310774,0.9719721328575295,43
83,0.9821444422974381,0.9676167613303274,43
84,0.9832377088136253,0.9692024329971026,43
85,0.9898091624607823,0.9753011855592207,43
86,0.9919235062788847,0.9756193696323221,43
87,0.9922098382150557,0.9760589668807849,43
88,0.9906261582645184,0.9740048224234863,43
89,0.9921976582200129,0.9755547567608038,43
90,0.9900347712404831,0.973085951614062,43
91,0.9928376573961315,0.976580374601181,43
92,0.9929457751533175,0.9755378908069152,43
93,0.9909302546877098,0.9750849779800586,43
94,0.992785116481272,0.9758001246225192,43
95,0.9923127857979993,0.9762037694025288,43
96,0.989062422851166,0.9741989344669503,43
97,0.9909348053108636,0.9752428445146706,43
98,0.9929882996700695,0.9765646377548718,43
99,0.9901271786018507,0.974650235737395,43
100,0.9917840121126892,0.9746349800252992,43
101,0.9915462945806739,0.9738396193829156,43
102,0.990617665305011,0.9727841797047658,43
103,0.9936748134237703,0.9764225175906457,43
104,0.9914180707217831,0.9755936228622528,43
