gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,gross_sched_interchange_mw
0.10977793,3.487922e-27,9.874524e-22,0.0,0.30337757,0.011048972,0.04094123,0.0,0.14131786,0.09138145,0.26910356,0.18296233,4.911553e-31,0.10478092,0.096980676,0.0,3.4787963e-35,0.0,0.19533902,0.09193578,0.11421847,0.0,0.008042796,2.4244304e-29,0.37410218,0.3365347,0.21883103,0.80558074,0.67568195,0.0,0.0
0.110081114,3.113561e-29,2.543509e-23,0.0,0.30741647,0.010330535,0.0429937,0.0,0.14529678,0.0942327,0.27067658,0.17798656,2.169761e-33,0.101348944,0.09261084,0.0,6.431364e-38,0.0,0.19255763,0.09090557,0.10648152,0.0,0.006400088,1.3155067e-31,0.3774884,0.3377282,0.21898204,0.7968382,0.66657096,0.0,0.0
0.10336039,1.8719682e-31,4.8737483e-25,0.0,0.3034847,0.010125075,0.041814048,0.0,0.14180997,0.09559019,0.26384947,0.16790989,6.0160605e-36,0.098887645,0.09293268,0.0,6.7973e-41,0.0,0.19220978,0.090916,0.10881418,0.0,0.00501018,4.5753275e-34,0.36944214,0.33208787,0.21268201,0.7953043,0.6700544,0.0,0.0
0.1007765,7.289344e-34,6.762217e-27,0.0,0.3029126,0.010305917,0.039919846,0.0,0.14099413,0.099340774,0.26486868,0.16488904,9.9684e-39,0.10073091,0.09001898,0.0,3.8e-44,0.0,0.19177526,0.08697929,0.10586784,0.0,0.003778619,9.741685e-37,0.36431885,0.32821292,0.20974532,0.79214644,0.6673021,0.0,0.0
0.098093055,1.758351e-36,6.592345e-29,0.0,0.30728495,0.010221059,0.040126074,0.0,0.1423545,0.096440025,0.26085025,0.16818352,9.327e-42,0.1050956,0.09026845,0.0,0.0,0.0,0.19173144,0.088757835,0.10855139,0.0,0.0027698602,1.204479e-39,0.36105737,0.3238342,0.20643324,0.7855835,0.66254014,0.0,0.0
0.09642007,2.496913e-39,4.365816e-31,0.0,0.30044568,0.009851075,0.038837098,0.0,0.14857495,0.09832094,0.26435763,0.16764264,4e-45,0.0999891,0.08791976,0.0,0.0,0.0,0.19137836,0.08749259,0.10651126,0.0,0.001979629,8.13e-43,0.35555342,0.31900674,0.20198558,0.78210676,0.66290647,0.0,0.0
0.093438044,1.967e-42,1.8908357e-33,0.0,0.30244523,0.009312252,0.039675962,0.0,0.14527923,0.09337975,0.25810137,0.1793549,0.0,0.108559005,0.089637175,0.0,0.0,0.0,0.18732624,0.08683151,0.10528074,0.0,0.0013687212,0.0,0.35856417,0.31951702,0.20195413,0.77439845,0.6513669,0.0,0.0
0.091837116,1e-45,5.1294512e-36,0.0,0.3012163,0.0105620045,0.03965211,0.0,0.14611195,0.09383589,0.2598246,0.17361817,0.0,0.106895484,0.086708,0.0,0.0,0.0,0.18928511,0.08656741,0.101899445,0.0,0.00092165364,0.0,0.35556552,0.315582,0.19860259,0.77007955,0.64724606,0.0,0.0
0.08633244,0.0,8.296403e-39,0.0,0.2966338,0.011122049,0.04088592,0.0,0.14774609,0.09533722,0.25944838,0.16921458,0.0,0.10544812,0.087111734,0.0,0.0,0.0,0.18895613,0.086762816,0.10124992,0.0,0.000599005,0.0,0.3527262,0.3133302,0.194585,0.7635582,0.6443114,0.0,0.0
0.08703075,0.0,7.557e-42,0.0,0.295996,0.011791077,0.040626884,0.0,0.15224978,0.09615067,0.25465062,0.1681426,0.0,0.10466377,0.08723409,0.0,0.0,0.0,0.19145496,0.08297561,0.09983111,0.0,0.00037628127,0.0,0.3469063,0.307588,0.19148374,0.7608947,0.64556146,0.0,0.0
0.08364595,0.0,4e-45,0.0,0.29896227,0.012287265,0.036647465,0.0,0.15098521,0.09338501,0.25186625,0.16204861,0.0,0.10360604,0.08523093,0.0,0.0,0.0,0.19035009,0.085625134,0.096350044,0.0,0.0002277518,0.0,0.3479275,0.30702084,0.19115868,0.7525222,0.6428147,0.0,0.0
0.07889033,0.0,0.0,0.0,0.29230726,0.012145562,0.03798705,0.0,0.15364385,0.093968645,0.24770676,0.16347152,0.0,0.10312585,0.08637131,0.0,0.0,0.0,0.19188909,0.08015729,0.095718995,0.0,0.00013269013,0.0,0.34438446,0.30334717,0.18842731,0.7514954,0.6393987,0.0,0.0
0.077375494,0.0,0.0,0.0,0.29551467,0.012150213,0.038096827,0.0,0.15377064,0.093970194,0.24536082,0.16471514,0.0,0.10572559,0.08405619,0.0,0.0,0.0,0.18721908,0.08201176,0.094813205,0.0,7.418834e-05,0.0,0.33939925,0.2992347,0.18502872,0.74387693,0.6386964,0.0,0.0
0.07389684,0.0,0.0,0.0,0.2899364,0.012863829,0.038270816,0.0,0.15153904,0.09344688,0.24600445,0.16295959,0.0,0.10471887,0.08350336,0.0,0.0,0.0,0.18933147,0.08105855,0.09092928,0.0,3.9707455e-05,0.0,0.33754238,0.29900828,0.18454026,0.7331099,0.6373928,0.0,0.0
0.071511455,0.0,0.0,0.0,0.29600808,0.012553911,0.037484944,0.0,0.15263903,0.090758786,0.24341464,0.1608029,0.0,0.10247163,0.08313268,0.0,0.0,0.0,0.19286057,0.083226375,0.0962221,0.0,2.0288011e-05,0.0,0.334981,0.29694566,0.18242744,0.7331339,0.62425786,0.0,0.0
0.070181236,0.0,0.0,0.0,0.28793916,0.012601734,0.03688628,0.0,0.15411426,0.08926364,0.24160354,0.15955119,0.0,0.10466724,0.080002986,0.0,0.0,0.0,0.18634014,0.077145524,0.09389892,0.0,9.859459e-06,0.0,0.32833347,0.289638,0.17738976,0.735376,0.63193464,0.0,0.0
0.06563462,0.0,0.0,0.0,0.29025722,0.012974954,0.03675959,0.0,0.1561598,0.09151858,0.23878491,0.16177876,0.0,0.10328403,0.08140819,0.0,0.0,0.0,0.18454917,0.07941499,0.09070041,0.0,4.540516e-06,0.0,0.33018965,0.28860012,0.1754269,0.7273855,0.62920386,0.0,0.0
0.061333995,0.0,0.0,0.0,0.283681,0.013240594,0.035856105,0.0,0.1549864,0.09164549,0.24079682,0.16354306,0.0,0.103011504,0.0792527,0.0,0.0,0.0,0.18715343,0.08067881,0.09161948,0.0,1.973579e-06,0.0,0.3250599,0.283075,0.17202869,0.7222778,0.6262841,0.0,0.0
0.059536144,0.0,0.0,0.0,0.28767818,0.0140698645,0.03401919,0.0,0.15539405,0.09434593,0.24086659,0.15790959,0.0,0.10092271,0.07945385,0.0,0.0,0.0,0.18462318,0.07739372,0.090682775,0.0,8.0613887e-07,0.0,0.32396427,0.285377,0.17286506,0.7130077,0.61832064,0.0,0.0
0.058422975,0.0,0.0,0.0,0.28413498,0.014043343,0.03342425,0.0,0.15933126,0.09186643,0.24071081,0.15603556,0.0,0.10271194,0.08016145,0.0,0.0,0.0,0.18738756,0.07776912,0.09544785,0.0,3.0797352e-07,0.0,0.31914902,0.27756044,0.16795112,0.71451294,0.62023133,0.0,0.0
0.0553881,0.0,0.0,0.0,0.28655776,0.014425663,0.03219918,0.0,0.16049542,0.09104147,0.2374095,0.15491237,0.0,0.10040015,0.07850797,0.0,0.0,0.0,0.18183169,0.07715902,0.09350113,0.0,1.0948183e-07,0.0,0.31885257,0.27711225,0.16788733,0.7042014,0.61740214,0.0,0.0
0.051907007,0.0,0.0,0.0,0.28233644,0.014203513,0.032575283,0.0,0.15770149,0.09259419,0.24148777,0.1580583,0.0,0.10397641,0.078163095,0.0,0.0,0.0,0.18524389,0.07824853,0.08761434,0.0,3.6015663e-08,0.0,0.31380063,0.2742392,0.16497713,0.70267487,0.61888605,0.0,0.0
0.049005024,0.0,0.0,0.0,0.28882754,0.0137576135,0.03474206,0.0,0.15717986,0.088470295,0.2350201,0.15484028,0.0,0.103168145,0.07916676,0.0,0.0,0.0,0.17906043,0.07935565,0.08895714,0.0,1.0898392e-08,0.0,0.3140271,0.27211022,0.16203183,0.6967614,0.6079791,0.0,0.0
0.045710776,0.0,0.0,0.0,0.2818473,0.014261721,0.035873715,0.0,0.1577656,0.09266839,0.2341229,0.15900329,0.0,0.10311551,0.08047658,0.0,0.0,0.0,0.17852828,0.081477806,0.08886425,0.0,3.013991e-09,0.0,0.3090821,0.26705813,0.15781955,0.69115895,0.61329937,0.0,0.0
0.044224776,0.0,0.0,0.0,0.27961183,0.015341637,0.03252805,0.0,0.16341239,0.09281742,0.23164871,0.15425313,0.0,0.09872901,0.07438954,0.0,0.0,0.0,0.18616927,0.07701235,0.09445835,0.0,7.564593e-10,0.0,0.30829337,0.26617882,0.15422681,0.6866673,0.61212975,0.0,0.0
0.039870605,0.0,0.0,0.0,0.28470275,0.015012279,0.031924397,0.0,0.15838355,0.0921301,0.23275864,0.1565472,0.0,0.099631265,0.080475666,0.0,0.0,0.0,0.18102863,0.07380832,0.09015404,0.0,1.7099994e-10,0.0,0.30507272,0.2634422,0.15328775,0.68202364,0.60486186,0.0,0.0
0.03826304,0.0,0.0,0.0,0.2783872,0.015945025,0.031464275,0.0,0.16162765,0.09163699,0.23033279,0.15640448,0.0,0.10175656,0.07899465,0.0,0.0,0.0,0.18042384,0.073820435,0.09042476,0.0,3.4530327e-11,0.0,0.30082566,0.2614574,0.15269196,0.680297,0.5998223,0.0,0.0
0.03550884,0.0,0.0,0.0,0.27918297,0.014660736,0.031084254,0.0,0.1639488,0.08968928,0.22585656,0.15618956,0.0,0.10215275,0.07757695,0.0,0.0,0.0,0.18163829,0.07482007,0.08989177,0.0,6.173322e-12,0.0,0.2997152,0.2586708,0.15244746,0.67647827,0.6005273,0.0,0.0
0.03360399,0.0,0.0,0.0,0.2755474,0.015921948,0.029941682,0.0,0.16495189,0.09010975,0.22967643,0.15286732,0.0,0.10064665,0.07904012,0.0,0.0,0.0,0.18059494,0.07627183,0.08723388,0.0,9.676932e-13,0.0,0.29821736,0.2580918,0.14892095,0.6717063,0.60240203,0.0,0.0
0.029685736,0.0,0.0,0.0,0.2751568,0.017467016,0.030340608,0.0,0.16081306,0.091425575,0.23034121,0.16084035,0.0,0.1030998,0.07507926,0.0,0.0,0.0,0.18254857,0.07355376,0.0855679,0.0,1.3160565e-13,0.0,0.29720268,0.25619084,0.14732692,0.66682315,0.5978075,0.0,0.0
0.027546687,0.0,0.0,0.0,0.2741539,0.017494941,0.029226441,0.0,0.15969305,0.084151275,0.2309309,0.15309533,0.0,0.10071649,0.072761774,0.0,0.0,0.0,0.18419467,0.07424432,0.089727044,0.0,1.5351136e-14,0.0,0.29378188,0.25172585,0.14468765,0.6639437,0.59683365,0.0,0.0
0.025032887,0.0,0.0,0.0,0.2723832,0.017170701,0.02852527,0.0,0.1629014,0.092549205,0.22426881,0.1550539,0.0,0.10119523,0.07504192,0.0,0.0,0.0,0.18404691,0.074706554,0.0913982,0.0,1.5166867e-15,0.0,0.29220384,0.24931626,0.14220837,0.66038495,0.5904239,0.0,0.0
0.023049986,0.0,0.0,0.0,0.26707795,0.016606903,0.02821264,0.0,0.16483447,0.09137537,0.22091673,0.151215,0.0,0.09712283,0.07826164,0.0,0.0,0.0,0.17914328,0.07635884,0.090956174,0.0,1.251995e-16,0.0,0.289963,0.24679916,0.14147794,0.65876824,0.58892727,0.0,0.0
0.020505352,0.0,0.0,0.0,0.26657408,0.017044531,0.027624918,0.0,0.16233402,0.093481995,0.21721955,0.15468456,0.0,0.10100506,0.07799364,0.0,0.0,0.0,0.1757349,0.07422254,0.087986246,0.0,8.506768e-18,0.0,0.2918053,0.24826424,0.14127329,0.65205467,0.5876999,0.0,0.0
0.018033784,0.0,0.0,0.0,0.27010497,0.01741996,0.029379351,0.0,0.16153191,0.09145018,0.21874401,0.1511944,0.0,0.098786965,0.07456783,0.0,0.0,0.0,0.17899086,0.072116174,0.088828504,0.0,4.680209e-19,0.0,0.285456,0.24357198,0.13855487,0.6460599,0.58905196,0.0,0.0
0.016603831,0.0,0.0,0.0,0.2687582,0.01787886,0.02785514,0.0,0.16560616,0.09090776,0.22262797,0.15046698,0.0,0.10001952,0.075363375,0.0,0.0,0.0,0.17703138,0.07377878,0.08230314,0.0,2.0478161e-20,0.0,0.28482187,0.24289508,0.1370328,0.6446744,0.58264536,0.0,0.0
0.013900145,0.0,0.0,0.0,0.26800096,0.018044397,0.028103337,0.0,0.16338424,0.09389751,0.21864009,0.14750205,0.0,0.10046761,0.07661027,0.0,0.0,0.0,0.17505124,0.07515036,0.08758764,0.0,6.986203e-22,0.0,0.28430626,0.24056302,0.13480982,0.64026874,0.58186895,0.0,0.0
0.012308472,0.0,0.0,0.0,0.2637402,0.017868452,0.025734043,0.0,0.16770458,0.09583244,0.21676439,0.15420525,0.0,0.09949622,0.07295252,0.0,0.0,0.0,0.17427316,0.07780294,0.0883138,0.0,1.8181258e-23,0.0,0.2842208,0.24134508,0.13439748,0.6348971,0.5735238,0.0,0.0
0.010486106,0.0,0.0,0.0,0.2648085,0.017207466,0.02695008,0.0,0.16619772,0.09108738,0.21589568,0.15292719,0.0,0.10629495,0.07605184,0.0,0.0,0.0,0.17683494,0.07772293,0.08342959,0.0,3.5231674e-25,0.0,0.2801777,0.23556618,0.1314635,0.6318186,0.579159,0.0,0.0
0.009068799,0.0,0.0,0.0,0.2652275,0.018607538,0.024908608,0.0,0.17086655,0.0908261,0.2137094,0.15310475,0.0,0.10171944,0.07246041,0.0,0.0,0.0,0.17608242,0.07345553,0.08736002,0.0,4.948774e-27,0.0,0.2804199,0.2357349,0.13143952,0.6295299,0.5728544,0.0,0.0
0.0073718103,0.0,0.0,0.0,0.2638015,0.018352171,0.02527559,0.0,0.166171,0.093160726,0.21470608,0.15082768,0.0,0.1012404,0.07325673,0.0,0.0,0.0,0.17607157,0.07302056,0.08471975,0.0,4.889898e-29,0.0,0.27889395,0.23378015,0.1301554,0.62504613,0.57156473,0.0,0.0
0.0061087217,0.0,0.0,0.0,0.25913188,0.018879382,0.024662424,0.0,0.16376294,0.093102515,0.21261053,0.15220314,0.0,0.10352088,0.071208745,0.0,0.0,0.0,0.17767368,0.074079305,0.08749068,0.0,3.286643e-31,0.0,0.27670863,0.2302308,0.12916897,0.6219854,0.56633997,0.0,0.0
0.0050571957,0.0,0.0,0.0,0.2607595,0.019080082,0.023599872,0.0,0.16946612,0.09456869,0.20984966,0.1476555,0.0,0.102329634,0.07325462,0.0,0.0,0.0,0.16971134,0.0726581,0.082165085,0.0,1.4468288e-33,0.0,0.2759147,0.22941819,0.12856878,0.61751145,0.56439114,0.0,0.0
0.0039625163,0.0,0.0,0.0,0.25712666,0.019052146,0.022790682,0.0,0.16890804,0.09349214,0.21188353,0.14416863,0.0,0.094479434,0.071598984,0.0,0.0,0.0,0.17365758,0.07187702,0.08420683,0.0,3.996213e-36,0.0,0.27544594,0.22830638,0.12737162,0.6113675,0.5666217,0.0,0.0
0.00306544,0.0,0.0,0.0,0.2565836,0.01800242,0.023665164,0.0,0.16912553,0.09330658,0.20986678,0.1523153,0.0,0.095759995,0.07069351,0.0,0.0,0.0,0.17177339,0.07307559,0.08024025,0.0,6.593738e-39,0.0,0.27188933,0.22601858,0.12542617,0.61312973,0.5595231,0.0,0.0
0.0023034608,0.0,0.0,0.0,0.25426647,0.018320452,0.024209261,0.0,0.16297986,0.09303742,0.21084382,0.15080124,0.0,0.1015622,0.06935976,0.0,0.0,0.0,0.16936912,0.07306082,0.07969225,0.0,6.142e-42,0.0,0.27155206,0.22450663,0.12555467,0.6112288,0.5562994,0.0,0.0
0.0017456159,0.0,0.0,0.0,0.25239867,0.018457288,0.024421707,0.0,0.16013525,0.09417404,0.20786962,0.1470099,0.0,0.099353775,0.06734786,0.0,0.0,0.0,0.17639093,0.071540944,0.079629086,0.0,3e-45,0.0,0.27067524,0.22283867,0.12482948,0.60576606,0.5582144,0.0,0.0
0.0012579975,0.0,0.0,0.0,0.25425658,0.018360415,0.02291051,0.0,0.16064939,0.09573745,0.20534424,0.14593856,0.0,0.09642664,0.07254527,0.0,0.0,0.0,0.17033878,0.06722621,0.08138946,0.0,0.0,0.0,0.26664266,0.2181399,0.12178026,0.60882854,0.56069696,0.0,0.0
0.00089692377,0.0,0.0,0.0,0.24770787,0.019615373,0.022680134,0.0,0.161265,0.090924755,0.20534822,0.14463189,0.0,0.092725165,0.06874652,0.0,0.0,0.0,0.17503598,0.07252826,0.07891803,0.0,0.0,0.0,0.2657392,0.2174239,0.12209266,0.6014709,0.55605423,0.0,0.0
0.00061549165,0.0,0.0,0.0,0.25285318,0.020218723,0.020880647,0.0,0.15412211,0.09515303,0.20547515,0.14776702,0.0,0.09492696,0.06877925,0.0,0.0,0.0,0.17871594,0.07279101,0.081862025,0.0,0.0,0.0,0.2678102,0.2161112,0.121525295,0.5985001,0.5567384,0.0,0.0
0.0004123421,0.0,0.0,0.0,0.25348788,0.019304298,0.021077892,0.0,0.1593722,0.095298655,0.2025164,0.14042288,0.0,0.09855163,0.06753413,0.0,0.0,0.0,0.17419697,0.06966091,0.08162129,0.0,0.0,0.0,0.2648703,0.2140299,0.12078662,0.5942381,0.5489638,0.0,0.0
0.00026747843,0.0,0.0,0.0,0.2516585,0.020546123,0.021116953,0.0,0.15717106,0.09093193,0.20020969,0.1435693,0.0,0.09565752,0.070285365,0.0,0.0,0.0,0.1737937,0.068482295,0.08109577,0.0,0.0,0.0,0.2600872,0.21044004,0.11879836,0.59363085,0.54826945,0.0,0.0
0.0001687844,0.0,0.0,0.0,0.25158006,0.020249892,0.020264314,0.0,0.15154779,0.09105076,0.20395784,0.14323303,0.0,0.093110576,0.0689334,0.0,0.0,0.0,0.17673986,0.0714835,0.07862426,0.0,0.0,0.0,0.26126775,0.21129386,0.120373555,0.59072965,0.54442596,0.0,0.0
0.0001023018,0.0,0.0,0.0,0.2517258,0.020992247,0.020263437,0.0,0.15853561,0.09385343,0.2016114,0.13926786,0.0,0.09122437,0.06543266,0.0,0.0,0.0,0.17411928,0.07020838,0.07953629,0.0,0.0,0.0,0.2588193,0.20810568,0.11793309,0.5897418,0.5477291,0.0,0.0
5.938609e-05,0.0,0.0,0.0,0.25118256,0.020959517,0.020619774,0.0,0.15490738,0.09268041,0.19817704,0.14464815,0.0,0.09264771,0.06702136,0.0,0.0,0.0,0.17414929,0.06991514,0.0789193,0.0,0.0,0.0,0.25955153,0.20773712,0.11678384,0.5863419,0.53842956,0.0,0.0
3.3120126e-05,0.0,0.0,0.0,0.24830975,0.022107918,0.019098537,0.0,0.15483843,0.09356743,0.20082471,0.13992213,0.0,0.09394763,0.06757251,0.0,0.0,0.0,0.17430116,0.07235213,0.07584933,0.0,0.0,0.0,0.25752968,0.20589614,0.11665205,0.5862778,0.5395648,0.0,0.0
1.767602e-05,0.0,0.0,0.0,0.24430272,0.02206601,0.020653823,0.0,0.15021873,0.09839009,0.19917803,0.14359961,0.0,0.094249554,0.06988824,0.0,0.0,0.0,0.1758651,0.07328989,0.076592915,0.0,0.0,0.0,0.25639838,0.20454842,0.114553764,0.5791555,0.53318685,0.0,0.0
9.022405e-06,0.0,0.0,0.0,0.245682,0.022687733,0.02013961,0.0,0.15414704,0.090760395,0.19863132,0.14365645,0.0,0.09514727,0.06937742,0.0,0.0,0.0,0.17357618,0.07161471,0.08152172,0.0,0.0,0.0,0.25609106,0.20222245,0.11297702,0.5756382,0.5376359,0.0,0.0
4.3743744e-06,0.0,0.0,0.0,0.24821149,0.022308914,0.019170513,0.0,0.15161753,0.08961043,0.1976708,0.14120659,0.0,0.10149585,0.069780886,0.0,0.0,0.0,0.17216146,0.071261905,0.07800754,0.0,0.0,0.0,0.25213164,0.19928172,0.11199414,0.5711257,0.53200436,0.0,0.0
2.0080952e-06,0.0,0.0,0.0,0.24404047,0.021878405,0.018641913,0.0,0.15195201,0.09204155,0.19720365,0.14210558,0.0,0.09760046,0.06829794,0.0,0.0,0.0,0.1699545,0.06617591,0.07887381,0.0,0.0,0.0,0.25214556,0.19957304,0.112020425,0.5721015,0.5304579,0.0,0.0
8.700723e-07,0.0,0.0,0.0,0.24548481,0.022422535,0.017473176,0.0,0.15367833,0.095305115,0.19101754,0.13610509,0.0,0.09643625,0.07203702,0.0,0.0,0.0,0.17078133,0.07170942,0.07972329,0.0,0.0,0.0,0.2518222,0.19698755,0.109829,0.56745625,0.527839,0.0,0.0
3.537872e-07,0.0,0.0,0.0,0.24565817,0.023498613,0.017566577,0.0,0.15268397,0.0908498,0.1964294,0.14228944,0.0,0.1000739,0.06653458,0.0,0.0,0.0,0.1692718,0.06880412,0.07598635,0.0,0.0,0.0,0.24937068,0.19543208,0.11019904,0.5669697,0.52085507,0.0,0.0
1.3452305e-07,0.0,0.0,0.0,0.24708423,0.023641782,0.018009767,0.0,0.15073776,0.09439524,0.19278894,0.14281076,0.0,0.09781985,0.06635227,0.0,0.0,0.0,0.16818504,0.06954714,0.07319538,0.0,0.0,0.0,0.25000563,0.19599177,0.11045715,0.56054014,0.515366,0.0,0.0
4.757673e-08,0.0,0.0,0.0,0.24209607,0.02339333,0.016391149,0.0,0.14574958,0.09092586,0.19201791,0.13916618,0.0,0.09739269,0.07018417,0.0,0.0,0.0,0.17176129,0.066466615,0.07877429,0.0,0.0,0.0,0.24904677,0.1931193,0.10843419,0.5604689,0.5220083,0.0,0.0
1.5566007e-08,0.0,0.0,0.0,0.24694715,0.023333728,0.016288547,0.0,0.15062273,0.09060548,0.19145514,0.1355953,0.0,0.092828855,0.0683065,0.0,0.0,0.0,0.16844866,0.06843066,0.07439431,0.0,0.0,0.0,0.24837242,0.1924391,0.10866039,0.5557956,0.5171627,0.0,0.0
4.6820365e-09,0.0,0.0,0.0,0.23952718,0.022926727,0.01609848,0.0,0.14583558,0.08583186,0.19301131,0.13941579,0.0,0.091996536,0.06787323,0.0,0.0,0.0,0.170915,0.06802453,0.07257176,0.0,0.0,0.0,0.2456111,0.189601,0.108945884,0.5557707,0.51325315,0.0,0.0
1.2864275e-09,0.0,0.0,0.0,0.23893464,0.023072435,0.016751725,0.0,0.14909095,0.089326575,0.19150333,0.13573991,0.0,0.09195318,0.06966286,0.0,0.0,0.0,0.17078854,0.06856589,0.07595742,0.0,0.0,0.0,0.24480256,0.18818773,0.10948306,0.55326825,0.5140938,0.0,0.0
3.20619e-10,0.0,0.0,0.0,0.24127087,0.024323775,0.015670076,0.0,0.14822055,0.0924169,0.18719578,0.133696,0.0,0.08951884,0.067898065,0.0,0.0,0.0,0.17385429,0.06896972,0.07597246,0.0,0.0,0.0,0.24494302,0.18600027,0.10793246,0.5483479,0.5094875,0.0,0.0
7.193154e-11,0.0,0.0,0.0,0.23685166,0.023413783,0.01579916,0.0,0.14674518,0.09848528,0.18862559,0.13874456,0.0,0.09401899,0.06735592,0.0,0.0,0.0,0.16528617,0.06904128,0.07575012,0.0,0.0,0.0,0.24427581,0.18538289,0.10692474,0.547493,0.5064176,0.0,0.0
1.4407317e-11,0.0,0.0,0.0,0.24089602,0.0256087,0.014883037,0.0,0.1496155,0.09487696,0.19400558,0.13274813,0.0,0.089784294,0.06847712,0.0,0.0,0.0,0.16841556,0.06408094,0.0730546,0.0,0.0,0.0,0.24292225,0.1846602,0.107633844,0.5457208,0.50354916,0.0,0.0
2.5531582e-12,0.0,0.0,0.0,0.2385155,0.025285223,0.014751677,0.0,0.14776997,0.091621004,0.19005686,0.12879814,0.0,0.0895939,0.07074651,0.0,0.0,0.0,0.16813836,0.06634656,0.076410644,0.0,0.0,0.0,0.24248526,0.18370433,0.10666843,0.5414261,0.50143576,0.0,0.0
3.964307e-13,0.0,0.0,0.0,0.23490906,0.027023183,0.014019625,0.0,0.14751577,0.0929662,0.18857954,0.1358852,0.0,0.09506087,0.06598742,0.0,0.0,0.0,0.16790135,0.06616397,0.075482644,0.0,0.0,0.0,0.24142456,0.18098156,0.1058364,0.5419373,0.49944097,0.0,0.0
5.336319e-14,0.0,0.0,0.0,0.24308248,0.025912987,0.014170891,0.0,0.1436475,0.09412965,0.184419,0.13333455,0.0,0.09256883,0.066962026,0.0,0.0,0.0,0.16724594,0.06568935,0.07228792,0.0,0.0,0.0,0.24262254,0.18131311,0.10635316,0.53833604,0.49283734,0.0,0.0
6.155771e-15,0.0,0.0,0.0,0.23730242,0.026165608,0.013613261,0.0,0.14805569,0.094475634,0.18577953,0.13065259,0.0,0.091343835,0.06893842,0.0,0.0,0.0,0.16903488,0.06560471,0.069053985,0.0,0.0,0.0,0.23664375,0.17643818,0.10347995,0.53936595,0.4950784,0.0,0.0
6.00922e-16,0.0,0.0,0.0,0.23668434,0.025507504,0.01356064,0.0,0.14117883,0.09303837,0.18401723,0.1321863,0.0,0.0944853,0.06869639,0.0,0.0,0.0,0.16818364,0.06839572,0.06821033,0.0,0.0,0.0,0.23914056,0.1782973,0.10368926,0.5340765,0.49074885,0.0,0.0
4.8963438e-17,0.0,0.0,0.0,0.23662248,0.026531074,0.013848823,0.0,0.14818485,0.09542844,0.1818199,0.13106072,0.0,0.09455453,0.06769223,0.0,0.0,0.0,0.16847882,0.06428845,0.07237014,0.0,0.0,0.0,0.24105589,0.17856427,0.10406331,0.52615047,0.49055442,0.0,0.0
3.2802654e-18,0.0,0.0,0.0,0.23390296,0.026211638,0.013929157,0.0,0.14315738,0.09164366,0.18645929,0.13077474,0.0,0.09353469,0.06906084,0.0,0.0,0.0,0.16355644,0.06668324,0.06857352,0.0,0.0,0.0,0.23884486,0.17648041,0.10265327,0.53141844,0.49001074,0.0,0.0
1.7773245e-19,0.0,0.0,0.0,0.23154508,0.026926203,0.013690553,0.0,0.14447829,0.09302642,0.18529399,0.13042754,0.0,0.09141852,0.07257234,0.0,0.0,0.0,0.16441466,0.06530082,0.07197632,0.0,0.0,0.0,0.23721264,0.17441428,0.10223206,0.5275034,0.48806491,0.0,0.0
7.648531e-21,0.0,0.0,0.0,0.23264945,0.027883772,0.0136320125,0.0,0.14565046,0.08959328,0.18423292,0.13669387,0.0,0.092809245,0.07023448,0.0,0.0,0.0,0.16816428,0.066084966,0.07045751,0.0,0.0,0.0,0.23747265,0.17315874,0.102160394,0.52241224,0.47888935,0.0,0.0
2.5626251e-22,0.0,0.0,0.0,0.23269495,0.029155444,0.01345246,0.0,0.14201407,0.09297267,0.18213302,0.13645555,0.0,0.09225541,0.06820606,0.0,0.0,0.0,0.16661583,0.06438964,0.07060364,0.0,0.0,0.0,0.23488155,0.17099544,0.100741915,0.52322596,0.47947916,0.0,0.0
6.5392885e-24,0.0,0.0,0.0,0.22925206,0.027104706,0.012862642,0.0,0.14262003,0.0916269,0.18152578,0.1328164,0.0,0.09220725,0.06573418,0.0,0.0,0.0,0.16408762,0.065405004,0.07105923,0.0,0.0,0.0,0.2336854,0.16948642,0.1004812,0.5197015,0.48139313,0.0,0.0
1.2403152e-25,0.0,0.0,0.0,0.22540364,0.028237274,0.012807661,0.0,0.14489737,0.08872709,0.17861271,0.13316017,0.0,0.08994342,0.06464654,0.0,0.0,0.0,0.17016536,0.06285475,0.07133898,0.0,0.0,0.0,0.23192543,0.1674074,0.09915217,0.52319986,0.48476958,0.0,0.0
