field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_1_load_actual_mw,0.5941162236021734,0.3992805471727631,0.24983572196758705,0.08939597302678942,0.54743107585951,0.15781890678381774,1,1,1,1,1,1,6,1
reserve_spin_r2_mw,0.585749401251639,0.47143496388977624,0.29372561857624646,0.08923686342488168,0.5521982523946841,0.15967101584245075,1,1,1,1,1,1,6,1
hour_of_day,0.21323772030530636,0.21518398028531813,0.12365347969369095,0.05150259243105129,0.24645164521012244,0.06911314342597513,1,1,1,1,1,1,6,1
area_3_generation_mw,0.4202900762653018,0.31370334623395363,0.18625412706353175,0.053989667674359816,0.38222774496003087,0.0692713500891297,1,1,1,1,1,1,6,1
area_3_fuel_hydro_mw,0.3392123465167051,0.31196676444767335,0.20376237901992553,0.03459715631973214,0.32033836779097535,0.06484664484800234,1,1,1,1,1,1,6,1
area_2_generation_mw,0.5892889597973453,0.4846575201158017,0.30329664832416203,0.09148170479776391,0.5587190600351305,0.1679239147559361,1,1,1,1,1,1,6,1
area_2_fuel_natural_gas_mw,0.4971883324782525,0.5269078961284882,0.36505423568857187,0.09960008485190774,0.5129259281359793,0.17308299507760722,1,1,1,1,1,1,6,1
area_2_fuel_coal_mw,0.5052006076742803,0.5114640924474566,0.345777318812962,0.08433813116062452,0.49761913661222,0.14396508654166432,1,1,1,1,1,1,6,1
area_1_generation_mw,0.5979673922166543,0.40935866360644135,0.2563811905952976,0.0888527191245189,0.5505978866079442,0.15929339456176392,1,1,1,1,1,1,6,1
area_2_load_actual_mw,0.5857492858096378,0.4714365988623535,0.2937258791486762,0.08920819744156627,0.5521990756203793,0.15968189035119493,1,1,1,1,1,1,6,1
gen_fuel_hydro_mw,0.3166564672389214,0.1935268928611375,0.11867169186154064,0.04215273833260581,0.2965055835220527,0.05185459262072654,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.47208257655526026,0.38146071349152816,0.24319069933530668,0.09361022232722131,0.41578988550321555,0.09615622379374272,1,1,1,1,1,1,6,1
reserve_spin_r3_mw,0.4141638703201311,0.3031806887445277,0.1784892698328247,0.05306655121340908,0.37434968096603977,0.06544861235615193,1,1,1,1,1,1,6,1
