field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
gen_fuel_natural_gas_mw,0.4148663831743458,0.312559572540209,0.23558935357413285,0.0766143595784508,0.31845356531173036,0.05499918188906803,1,1,1,1,0,1,5,1
area_2_net_export_mw,0.3301845181462375,0.31184748997317174,0.20709710032444378,0.07694615935772905,0.43585097923521193,0.17085728764116034,1,1,0,1,1,1,5,1
system_load_actual_mw,0.4057525025242796,0.29059017415931737,0.21784247569847498,0.07351037654011507,0.35219464661774663,0.05401693253039591,1,0,0,1,1,1,4,1
gen_fuel_coal_mw,0.33711846293925424,0.23920568519026766,0.1971220657178627,0.11435051220772598,0.3286327885377905,0.11686731756856072,1,0,0,1,1,1,4,1
area_1_fuel_natural_gas_mw,0.4163292440383573,0.0116948821854059,0.001208104354203228,0.05564038906208725,0.3958506061337111,0.06215626167806581,1,0,0,1,1,1,4,1
system_load_day_ahead_mw,0.40681609604125857,0.2918187596157152,0.21914712835096442,0.07451977608914412,0.35313717226781893,0.05464049927175671,1,0,0,1,1,1,4,1
hour_of_day,0.2794990468320546,0.2673406221932199,0.16859347857935195,0.09039162590613103,0.32885149973489386,0.10487760073387013,0,0,0,1,1,1,3,1
area_1_net_export_mw,0.22123404872414235,0.20679194412756963,0.12710108231643277,0.05339294217965235,0.34557408168259557,0.11633690119649752,0,0,0,1,1,1,3,1
gen_fuel_nuclear_mw,0.07719523638015266,0.1955177376509152,0.11940503909551567,0.09644019571274642,0.18736211061295996,0.054230267155778694,0,0,0,1,0,1,2,1
area_1_fuel_nuclear_mw,0.07719523638015266,0.1955177376509152,0.11940503909551567,0.09644019571274642,0.18736211061295996,0.054230267155778694,0,0,0,1,0,1,2,1
reserve_reg_up_mw,0.3428953469298452,0.30442378049702534,0.21999512985895586,0.06580026258269761,0.29732272616343575,0.04062165327098921,1,0,0,1,0,0,2,1
area_1_fuel_coal_mw,0.241794032865938,0.09539163847789248,0.0978021375967484,0.11280133002068217,0.3174992581883932,0.13432959563562405,0,0,0,1,0,1,2,1
area_3_fuel_coal_mw,0.14807384980046426,0.11327202785749262,0.10886238822510222,0.05278504010763869,0.15789071662178192,0.02559994930995416,0,0,0,1,0,0,1,1
month_of_year,0.08854519442078049,0.08516207946303762,0.09712971001338704,0.04716894767723641,0.16146423709060526,0.02170177396490809,0,0,0,1,0,0,1,1
reserve_reg_down_mw,0.2827835755763264,0.25722025401302606,0.19421204555273014,0.05253901926397343,0.2564776986435136,0.03252775202187227,0,0,0,1,0,0,1,1
area_2_fuel_hydro_mw,0.16308725035529387,0.11552143070523772,0.09677467725009158,0.030836545956751574,0.14400834640898091,0.013889230911868401,0,0,0,0,0,0,0,0
area_3_load_day_ahead_mw,0.1880604843458009,0.1128430324990215,0.07692140481235199,0.0396297191906007,0.19456913086302563,0.0328814862352837,0,0,0,0,0,0,0,0
area_1_fuel_hydro_mw,0.13621680893603985,0.08154424037326223,0.07711618469535339,0.022044664150413038,0.1195721334087124,0.006188266709546472,0,0,0,0,0,0,0,0
area_3_fuel_natural_gas_mw,0.18540538182986896,0.11262582332670555,0.0994255962020189,0.0417118069355044,0.17277639612700357,0.03152704852039312,0,0,0,0,0,0,0,0
area_3_fuel_hydro_mw,0.23796556523390003,0.21539951398949111,0.1481669361748081,0.027246466694591243,0.22972808522889163,0.03659286091466034,0,0,0,0,0,0,0,0
area_3_net_export_mw,0.1274006862766731,0.16033957170860552,0.11033569543164314,0.026702895651321813,0.20121239552632197,0.035763833804513014,0,0,0,0,0,0,0,0
area_3_load_actual_mw,0.188059444324368,0.11283571642229888,0.07688667180484215,0.03962314228064362,0.19456720031512786,0.03287992298171188,0,0,0,0,0,0,0,0
area_3_generation_mw,0.20827760941994514,0.13565640066667023,0.09260882756599279,0.04153305308034785,0.20509089766202113,0.03386983076647472,0,0,0,0,0,0,0,0
gen_fuel_hydro_mw,0.190908412864432,0.1361298288252718,0.11054713284502249,0.032301239416626396,0.16348229419357627,0.01400179226685728,0,0,0,0,0,0,0,0
day_of_week,0.05236123437638343,0.04975978587793946,0.0453944785651099,0.00746518501966729,0.07400145698302439,0.004875263917901254,0,0,0,0,0,0,0,0
reserve_spin_r3_mw,0.18805977416769745,0.11283468218206483,0.0768969864475804,0.03960833293998598,0.19456710503937338,0.032879935746800676,0,0,0,0,0,0,0,0
is_weekend,0.06928170290202171,0.06685053473309252,0.062496858512448995,0.0,0.08047021499630691,0.0049026556579581755,0,0,0,0,0,0,0,0
