field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
gen_fuel_solar_mw,0.5872729432422179,0.562017179495916,0.4135642553943184,0.16151369305826407,0.5579710041593146,0.222790846434534,1,1,1,1,1,1,6,1
area_2_net_export_mw,0.6987407343294411,0.633526918311976,0.4259639819909955,0.13874347325917766,0.7079127248160143,0.3235526449752826,1,1,1,1,1,1,6,1
area_1_fuel_wind_mw,0.7937576306113102,0.7490861656902179,0.5383368533260734,0.19125538165647138,0.7966776222672246,0.5097474706369373,1,1,1,1,1,1,6,1
area_1_fuel_nuclear_mw,0.28612026471352886,0.42852668919945175,0.2930748165396303,0.18745154503092695,0.3611932571126728,0.12879009208926057,1,1,1,1,1,1,6,1
area_1_fuel_coal_mw,0.42593747553500594,0.453202904835701,0.2839566587242242,0.09253065195931158,0.4815105737983697,0.20334280141836597,1,1,1,1,1,1,6,1
area_2_fuel_hydro_mw,0.411031937170547,0.4040165584297743,0.2365872067657474,0.053296904837873166,0.3833540507729761,0.09141503658795756,1,1,1,1,1,1,6,1
gen_fuel_wind_mw,0.8142360106253201,0.7699087667592979,0.5597834107363872,0.19441548639216524,0.7990565064696143,0.4776514434954682,1,1,1,1,1,1,6,1
gen_fuel_hydro_mw,0.400664087279718,0.4023591282632897,0.23376758509635595,0.045845354169763264,0.37189102948100317,0.08136022867953771,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.28612026471352886,0.42852668919945175,0.2930748165396303,0.18745154503092695,0.3611932571126728,0.12879009208926057,1,1,1,1,1,1,6,1
area_2_fuel_solar_mw,0.5107464177631529,0.5116619300017478,0.3740523973424239,0.11619314851263163,0.4935407748196157,0.16806613378648502,1,1,1,1,1,1,6,1
area_3_fuel_wind_mw,0.7674456735833795,0.7330672624176334,0.5215935775493801,0.16198615459321905,0.7409158544022924,0.38383166570398913,1,1,1,1,1,1,6,1
area_1_fuel_solar_mw,0.5562322902490415,0.5345004438179698,0.39007565552861073,0.1360683158638468,0.531749429989498,0.20393020436663023,1,1,1,1,1,1,6,1
area_1_net_export_mw,0.5420696159492301,0.4997498440268414,0.3212036018009004,0.08517187233388498,0.5965649829095137,0.2349951668544787,1,1,1,1,1,1,6,1
system_losses_mw,0.4533655252350124,0.42807621424226344,0.3335017508754377,0.09328188880909304,0.45926996074102316,0.18749110914317418,1,1,1,1,1,1,6,1
area_3_fuel_solar_mw,0.5969842483043435,0.56762482791186,0.4163816117212178,0.16202328970224716,0.5691545750507544,0.2321324542422058,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.26961322236697516,0.25736691377469206,0.14236918652155142,0.08796091779879078,0.3732830312585104,0.15015753987711422,1,0,0,1,1,1,4,1
area_3_net_export_mw,0.210453945856299,0.25606208579727086,0.17568384192096048,0.051222739962397325,0.3143456471813597,0.07977310518672197,0,0,0,1,1,1,3,1
area_3_load_actual_mw,0.26644390573270316,0.2791406930253116,0.1632852055504088,0.03683926948352288,0.29227122935361644,0.04765520650734674,1,1,0,0,1,0,3,1
area_1_fuel_hydro_mw,0.2972850661721341,0.2871968297217373,0.15745508539792258,0.028393196621271176,0.2935974274416136,0.053233875539356365,1,1,0,0,1,0,3,1
system_load_actual_mw,0.2573162585077699,0.28612550448723734,0.14985492746373186,0.03830599103409884,0.2732150163933589,0.04350643660199788,1,1,0,0,1,0,3,1
area_3_load_day_ahead_mw,0.26644427098197937,0.27913823835146884,0.1633167774443321,0.03678223238713318,0.29227159806376585,0.047658047853636865,1,1,0,0,1,0,3,1
system_load_day_ahead_mw,0.2574684476462195,0.28632733672271543,0.14992296148074036,0.03871686942272621,0.27328800042464,0.043587449115813644,1,1,0,0,1,0,3,1
reserve_spin_r3_mw,0.26644378877358277,0.2791455176731197,0.16327436188144803,0.036811660718988996,0.292271156440226,0.04765516732533049,1,1,0,0,1,0,3,1
area_3_fuel_natural_gas_mw,0.18094425201345515,0.16938627750096077,0.09978393196641397,0.08427068508611074,0.3049951868201938,0.1342890199497427,0,0,0,1,1,1,3,1
area_3_fuel_coal_mw,0.12774734355483025,0.10361764818824824,0.06456887362493251,0.11800448775471581,0.2791883407913529,0.1278468075508886,0,0,0,1,1,1,3,1
gen_fuel_natural_gas_mw,0.10452561211957064,0.08391219352433191,0.034653326663331666,0.06451831305227977,0.2515877968363374,0.10535948321494391,0,0,0,1,0,1,2,1
