目标,口径,字段,独立能力,分解式门控,门控判零
AB1联络线负载率,已剥离,area_3_load_actual_mw,0.21055699231660097,0.0,True
AB1联络线负载率,已剥离,system_load_actual_mw,0.4416449883659984,0.0,True
AB1联络线负载率,已剥离,area_1_load_day_ahead_mw,0.49818072899530363,0.0,True
AB1联络线负载率,已剥离,area_2_load_day_ahead_mw,0.4455948452284276,0.0,True
AB1联络线负载率,已剥离,area_3_load_day_ahead_mw,0.21055246812799233,0.0,True
AB1联络线负载率,已剥离,system_load_day_ahead_mw,0.44366688256389,0.0,True
AB1联络线负载率,已剥离,system_generation_mw,0.4461336208024508,0.0,True
AB1联络线负载率,已剥离,system_losses_mw,0.5352032198557599,0.0,True
AB1联络线负载率,已剥离,reserve_reg_up_mw,0.2602079547317043,0.0,True
AB1联络线负载率,已剥离,reserve_reg_down_mw,0.19761875425584607,0.0,True
AB1联络线负载率,已剥离,reserve_spin_r1_mw,0.498203102653466,0.08448011428117752,False
AB1联络线负载率,已剥离,reserve_spin_r2_mw,0.445873192010951,0.0,True
AB1联络线负载率,已剥离,reserve_spin_r3_mw,0.21360112313236612,0.0,True
AB1联络线负载率,已剥离,gen_fuel_coal_mw,0.49215105466155884,0.0,True
AB1联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.1365851157442023,0.0,True
AB1联络线负载率,已剥离,gen_fuel_nuclear_mw,0.024004308300274668,0.0,True
AB1联络线负载率,已剥离,gen_fuel_hydro_mw,0.17811599570498116,0.0,True
AB1联络线负载率,已剥离,gen_fuel_wind_mw,0.07972098328509059,0.0,True
AB1联络线负载率,已剥离,gen_fuel_solar_mw,0.0038687176974117055,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_coal_mw,0.5672488321897597,0.06489062309265137,False
AB1联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.2794941614953892,0.10599064081907272,False
AB1联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.024004308300274668,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_hydro_mw,0.10495422433204915,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_wind_mw,0.10454264261426349,0.007477206643670797,True
AB1联络线负载率,已剥离,area_1_fuel_solar_mw,0.01730378280886713,0.03374282270669937,False
AB1联络线负载率,已剥离,area_1_generation_mw,0.5012470730275644,0.0,True
AB1联络线负载率,已剥离,area_2_fuel_coal_mw,0.44846148494034443,0.040064748376607895,False
AB1联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.42148749038318334,0.048480622470378876,False
AB1联络线负载率,已剥离,area_2_fuel_hydro_mw,0.13906899226174563,0.026221342384815216,False
AB1联络线负载率,已剥离,area_2_fuel_solar_mw,0.022999426629054853,0.0,True
AB1联络线负载率,已剥离,area_2_generation_mw,0.452437977896886,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_coal_mw,0.00199305403229344,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_natural_gas_mw,0.014779164433132319,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_hydro_mw,0.100990533157585,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_wind_mw,0.05362988370244859,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_solar_mw,0.0072297557553615555,0.0,True
AB1联络线负载率,已剥离,area_3_generation_mw,0.22002588242913912,0.0,True
AB1联络线负载率,已剥离,hour_of_day,0.08107884388584985,0.0,True
AB1联络线负载率,已剥离,day_of_week,0.007784648776435477,0.0,True
AB1联络线负载率,已剥离,month_of_year,0.2963483731372334,0.0,True
AB1联络线负载率,已剥离,is_weekend,0.0036387173657146388,0.0,True
AB2联络线负载率,未剥离,area_1_load_actual_mw,0.2506049321749627,0.02517935261130333,False
AB2联络线负载率,未剥离,area_2_load_actual_mw,0.26026913998987977,0.0,True
AB2联络线负载率,未剥离,area_3_load_actual_mw,0.06715491872149526,0.0,True
AB2联络线负载率,未剥离,system_load_actual_mw,0.21496792441448676,0.0,True
AB2联络线负载率,未剥离,area_1_load_day_ahead_mw,0.25180015357347796,0.0,True
AB2联络线负载率,未剥离,area_2_load_day_ahead_mw,0.25982760268400507,0.0,True
AB2联络线负载率,未剥离,area_3_load_day_ahead_mw,0.0679875682219252,0.019293952733278275,False
AB2联络线负载率,未剥离,system_load_day_ahead_mw,0.2188807963725088,0.0,True
AB2联络线负载率,未剥离,system_generation_mw,0.2224195491010782,0.0,True
AB2联络线负载率,未剥离,system_losses_mw,0.6156914657447897,0.020514629781246185,False
AB2联络线负载率,未剥离,area_1_net_export_mw,0.1762773024912374,0.0,True
AB2联络线负载率,未剥离,area_2_net_export_mw,0.25592877699982053,0.0,True
AB2联络线负载率,未剥离,area_3_net_export_mw,0.06493199798077243,0.011561217717826366,False
AB2联络线负载率,未剥离,reserve_reg_up_mw,0.12324215748844103,0.0,True
AB2联络线负载率,未剥离,reserve_reg_down_mw,0.07261643458983025,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r1_mw,0.2519158557565354,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r2_mw,0.2602860691569441,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r3_mw,0.06554972063200448,0.0,True
AB2联络线负载率,未剥离,gen_fuel_coal_mw,0.3374500199213668,0.0,True
AB2联络线负载率,未剥离,gen_fuel_natural_gas_mw,0.25164332018035207,0.0,True
AB2联络线负载率,未剥离,gen_fuel_nuclear_mw,0.05169100199855614,0.004065383225679398,True
AB2联络线负载率,未剥离,gen_fuel_hydro_mw,0.04292167563264582,0.0,True
AB2联络线负载率,未剥离,gen_fuel_wind_mw,0.2263913123089044,0.0,True
AB2联络线负载率,未剥离,gen_fuel_solar_mw,0.16412172531177083,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_coal_mw,0.32810529929333954,0.039353299885988235,False
AB2联络线负载率,未剥离,area_1_fuel_natural_gas_mw,0.27023567903349177,0.022013643756508827,False
AB2联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.05169100199855614,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_hydro_mw,0.032553584987604856,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_wind_mw,0.2204233565756255,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_solar_mw,0.19614630655844945,0.016636548563838005,False
AB2联络线负载率,未剥离,area_1_generation_mw,0.25851525714820345,0.0,True
AB2联络线负载率,未剥离,area_2_fuel_coal_mw,0.36726353641560194,0.010560308583080769,False
AB2联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.415866452883472,0.0,True
AB2联络线负载率,未剥离,area_2_fuel_hydro_mw,0.05096052468389922,0.006216089241206646,True
AB2联络线负载率,未剥离,area_2_fuel_solar_mw,0.1330239019824273,0.0,True
AB2联络线负载率,未剥离,area_2_generation_mw,0.27031897386750525,0.0,True
AB2联络线负载率,未剥离,area_3_fuel_coal_mw,0.019978062689119946,0.020428495481610298,False
AB2联络线负载率,未剥离,area_3_fuel_natural_gas_mw,0.04660458439008419,0.0,True
AB2联络线负载率,未剥离,area_3_fuel_hydro_mw,0.08579675374020546,0.0033709919080138206,True
AB2联络线负载率,未剥离,area_3_fuel_wind_mw,0.1921714523205149,0.029145190492272377,False
AB2联络线负载率,未剥离,area_3_fuel_solar_mw,0.1638598870289274,0.028908129781484604,False
AB2联络线负载率,未剥离,area_3_generation_mw,0.07266582599501081,0.0,True
AB2联络线负载率,未剥离,hour_of_day,0.2956939462512427,0.0,True
AB2联络线负载率,未剥离,day_of_week,0.010184606406544394,0.0,True
AB2联络线负载率,未剥离,month_of_year,0.1771697129137334,0.0,True
AB2联络线负载率,未剥离,is_weekend,0.0038942253485106937,0.0,True
AB2联络线负载率,已剥离,area_1_load_actual_mw,0.2506049321749627,0.0,True
AB2联络线负载率,已剥离,area_2_load_actual_mw,0.26026913998987977,0.0,True
AB2联络线负载率,已剥离,area_3_load_actual_mw,0.06715491872149526,0.0,True
AB2联络线负载率,已剥离,system_load_actual_mw,0.21496792441448676,0.0,True
AB2联络线负载率,已剥离,area_1_load_day_ahead_mw,0.25180015357347796,0.0,True
AB2联络线负载率,已剥离,area_2_load_day_ahead_mw,0.25982760268400507,0.0,True
AB2联络线负载率,已剥离,area_3_load_day_ahead_mw,0.0679875682219252,0.0,True
AB2联络线负载率,已剥离,system_load_day_ahead_mw,0.2188807963725088,0.0,True
AB2联络线负载率,已剥离,system_generation_mw,0.2224195491010782,0.0,True
AB2联络线负载率,已剥离,system_losses_mw,0.6156914657447897,0.026331396773457527,False
AB2联络线负载率,已剥离,reserve_reg_up_mw,0.12324215748844103,0.0,True
AB2联络线负载率,已剥离,reserve_reg_down_mw,0.07261643458983025,0.0,True
AB2联络线负载率,已剥离,reserve_spin_r1_mw,0.2519158557565354,0.0361352302134037,False
AB2联络线负载率,已剥离,reserve_spin_r2_mw,0.2602860691569441,0.0,True
AB2联络线负载率,已剥离,reserve_spin_r3_mw,0.06554972063200448,0.0,True
AB2联络线负载率,已剥离,gen_fuel_coal_mw,0.3374500199213668,0.0,True
AB2联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.25164332018035207,0.0,True
AB2联络线负载率,已剥离,gen_fuel_nuclear_mw,0.05169100199855614,0.0,True
AB2联络线负载率,已剥离,gen_fuel_hydro_mw,0.04292167563264582,0.013937219977378845,False
AB2联络线负载率,已剥离,gen_fuel_wind_mw,0.2263913123089044,0.0,True
AB2联络线负载率,已剥离,gen_fuel_solar_mw,0.16412172531177083,0.014677459374070168,False
AB2联络线负载率,已剥离,area_1_fuel_coal_mw,0.32810529929333954,0.05384044349193573,False
AB2联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.27023567903349177,0.048516593873500824,False
AB2联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.05169100199855614,0.0,True
AB2联络线负载率,已剥离,area_1_fuel_hydro_mw,0.032553584987604856,0.0,True
AB2联络线负载率,已剥离,area_1_fuel_wind_mw,0.2204233565756255,0.013557360507547855,False
AB2联络线负载率,已剥离,area_1_fuel_solar_mw,0.19614630655844945,0.021882055327296257,False
AB2联络线负载率,已剥离,area_1_generation_mw,0.25851525714820345,0.0,True
AB2联络线负载率,已剥离,area_2_fuel_coal_mw,0.36726353641560194,0.007409249432384968,True
AB2联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.415866452883472,0.012277540750801563,False
AB2联络线负载率,已剥离,area_2_fuel_hydro_mw,0.05096052468389922,0.0,True
AB2联络线负载率,已剥离,area_2_fuel_solar_mw,0.1330239019824273,0.0,True
AB2联络线负载率,已剥离,area_2_generation_mw,0.27031897386750525,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_coal_mw,0.019978062689119946,0.021710891276597977,False
AB2联络线负载率,已剥离,area_3_fuel_natural_gas_mw,0.04660458439008419,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_hydro_mw,0.08579675374020546,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_wind_mw,0.1921714523205149,0.02820640429854393,False
AB2联络线负载率,已剥离,area_3_fuel_solar_mw,0.1638598870289274,0.0,True
AB2联络线负载率,已剥离,area_3_generation_mw,0.07266582599501081,0.0,True
AB2联络线负载率,已剥离,hour_of_day,0.2956939462512427,0.0,True
AB2联络线负载率,已剥离,day_of_week,0.010184606406544394,0.0,True
AB2联络线负载率,已剥离,month_of_year,0.1771697129137334,0.0,True
AB2联络线负载率,已剥离,is_weekend,0.0038942253485106937,0.0,True
AB3联络线负载率,未剥离,area_1_load_actual_mw,0.394951050273201,0.0,True
AB3联络线负载率,未剥离,area_2_load_actual_mw,0.3583260524001106,0.0,True
AB3联络线负载率,未剥离,area_3_load_actual_mw,0.19119677795867718,0.0,True
AB3联络线负载率,未剥离,system_load_actual_mw,0.3606115371045845,0.0,True
AB3联络线负载率,未剥离,area_1_load_day_ahead_mw,0.3939768745827291,0.0,True
AB3联络线负载率,未剥离,area_2_load_day_ahead_mw,0.3584687521651997,0.0,True
AB3联络线负载率,未剥离,area_3_load_day_ahead_mw,0.1917855532260183,0.0,True
AB3联络线负载率,未剥离,system_load_day_ahead_mw,0.36241370737583134,0.0,True
AB3联络线负载率,未剥离,system_generation_mw,0.36546221864072403,0.0,True
AB3联络线负载率,未剥离,system_losses_mw,0.32197929747881204,0.0,True
AB3联络线负载率,未剥离,area_1_net_export_mw,0.0997675164695988,0.0,True
AB3联络线负载率,未剥离,area_2_net_export_mw,0.24189236299527195,0.0,True
AB3联络线负载率,未剥离,area_3_net_export_mw,0.013168589613584025,0.014422180131077766,False
AB3联络线负载率,未剥离,reserve_reg_up_mw,0.05255646452652507,0.0,True
AB3联络线负载率,未剥离,reserve_reg_down_mw,0.05042949261927687,0.0,True
AB3联络线负载率,未剥离,reserve_spin_r1_mw,0.39368297640870553,0.01681648939847946,False
AB3联络线负载率,未剥离,reserve_spin_r2_mw,0.3587923745646965,0.0,True
AB3联络线负载率,未剥离,reserve_spin_r3_mw,0.191595634156696,0.0,True
AB3联络线负载率,未剥离,gen_fuel_coal_mw,0.3206979003979543,0.030359670519828796,False
AB3联络线负载率,未剥离,gen_fuel_natural_gas_mw,0.12705530454295844,0.10767640918493271,False
AB3联络线负载率,未剥离,gen_fuel_nuclear_mw,0.03160643450852496,0.0,True
AB3联络线负载率,未剥离,gen_fuel_hydro_mw,0.13389524379232853,0.0,True
AB3联络线负载率,未剥离,gen_fuel_wind_mw,0.08884829920255499,0.0,True
AB3联络线负载率,未剥离,gen_fuel_solar_mw,0.10935961058564869,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_coal_mw,0.3982869142733495,0.1775282472372055,False
AB3联络线负载率,未剥离,area_1_fuel_natural_gas_mw,0.17856075546259498,0.06035260111093521,False
AB3联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.03160643450852496,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_hydro_mw,0.038396454373662126,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_wind_mw,0.030869148784086975,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_solar_mw,0.02807969140277433,0.0,True
AB3联络线负载率,未剥离,area_1_generation_mw,0.39664510547283616,0.0,True
AB3联络线负载率,未剥离,area_2_fuel_coal_mw,0.28355925778221835,0.0,True
AB3联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.3018601773520243,0.07618115097284317,False
AB3联络线负载率,未剥离,area_2_fuel_hydro_mw,0.08969439081493258,0.033739637583494186,False
AB3联络线负载率,未剥离,area_2_fuel_solar_mw,0.03220048993183744,0.0,True
AB3联络线负载率,未剥离,area_2_generation_mw,0.36260698354045173,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_coal_mw,0.007736176782301651,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_natural_gas_mw,0.047771585878551015,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_hydro_mw,0.11756449347982434,0.008246018551290035,True
AB3联络线负载率,未剥离,area_3_fuel_wind_mw,0.0886567703375375,0.026754755526781082,False
AB3联络线负载率,未剥离,area_3_fuel_solar_mw,0.13484339394051903,0.03304461017251015,False
AB3联络线负载率,未剥离,area_3_generation_mw,0.1962697571951485,0.0,True
AB3联络线负载率,未剥离,hour_of_day,0.054831802542468444,0.0,True
AB3联络线负载率,未剥离,day_of_week,-0.0002710468802404886,0.0,True
AB3联络线负载率,未剥离,month_of_year,0.20860745951421145,0.0,True
AB3联络线负载率,未剥离,is_weekend,-9.267976904192565e-05,0.0,True
AB3联络线负载率,已剥离,area_1_load_actual_mw,0.394951050273201,0.0,True
AB3联络线负载率,已剥离,area_2_load_actual_mw,0.3583260524001106,0.0,True
AB3联络线负载率,已剥离,area_3_load_actual_mw,0.19119677795867718,0.0,True
AB3联络线负载率,已剥离,system_load_actual_mw,0.3606115371045845,0.0,True
AB3联络线负载率,已剥离,area_1_load_day_ahead_mw,0.3939768745827291,0.0,True
AB3联络线负载率,已剥离,area_2_load_day_ahead_mw,0.3584687521651997,0.0,True
AB3联络线负载率,已剥离,area_3_load_day_ahead_mw,0.1917855532260183,0.0,True
AB3联络线负载率,已剥离,system_load_day_ahead_mw,0.36241370737583134,0.0,True
AB3联络线负载率,已剥离,system_generation_mw,0.36546221864072403,0.0,True
AB3联络线负载率,已剥离,system_losses_mw,0.32197929747881204,0.01815897226333618,False
AB3联络线负载率,已剥离,reserve_reg_up_mw,0.05255646452652507,0.0,True
AB3联络线负载率,已剥离,reserve_reg_down_mw,0.05042949261927687,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r1_mw,0.39368297640870553,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r2_mw,0.3587923745646965,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r3_mw,0.191595634156696,0.0,True
AB3联络线负载率,已剥离,gen_fuel_coal_mw,0.3206979003979543,0.02519894950091839,False
AB3联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.12705530454295844,0.11022508889436722,False
AB3联络线负载率,已剥离,gen_fuel_nuclear_mw,0.03160643450852496,0.0,True
AB3联络线负载率,已剥离,gen_fuel_hydro_mw,0.13389524379232853,0.0,True
AB3联络线负载率,已剥离,gen_fuel_wind_mw,0.08884829920255499,0.0226226057857275,False
AB3联络线负载率,已剥离,gen_fuel_solar_mw,0.10935961058564869,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_coal_mw,0.3982869142733495,0.1870553344488144,False
AB3联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.17856075546259498,0.056104931980371475,False
AB3联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.03160643450852496,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_hydro_mw,0.038396454373662126,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_wind_mw,0.030869148784086975,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_solar_mw,0.02807969140277433,0.0,True
AB3联络线负载率,已剥离,area_1_generation_mw,0.39664510547283616,0.0,True
AB3联络线负载率,已剥离,area_2_fuel_coal_mw,0.28355925778221835,0.0,True
AB3联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.3018601773520243,0.0846889466047287,False
AB3联络线负载率,已剥离,area_2_fuel_hydro_mw,0.08969439081493258,0.0426875464618206,False
AB3联络线负载率,已剥离,area_2_fuel_solar_mw,0.03220048993183744,0.0,True
AB3联络线负载率,已剥离,area_2_generation_mw,0.36260698354045173,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_coal_mw,0.007736176782301651,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_natural_gas_mw,0.047771585878551015,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_hydro_mw,0.11756449347982434,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_wind_mw,0.0886567703375375,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_solar_mw,0.13484339394051903,0.04289723560214043,False
AB3联络线负载率,已剥离,area_3_generation_mw,0.1962697571951485,0.0,True
AB3联络线负载率,已剥离,hour_of_day,0.054831802542468444,0.0,True
AB3联络线负载率,已剥离,day_of_week,-0.0002710468802404886,0.0,True
AB3联络线负载率,已剥离,month_of_year,0.20860745951421145,0.0,True
AB3联络线负载率,已剥离,is_weekend,-9.267976904192565e-05,0.0,True
CA1联络线负载率,未剥离,area_1_load_actual_mw,0.045098005481832515,0.0,True
CA1联络线负载率,未剥离,area_2_load_actual_mw,0.03826152884799172,0.0,True
CA1联络线负载率,未剥离,area_3_load_actual_mw,0.01462413972898946,0.0,True
CA1联络线负载率,未剥离,system_load_actual_mw,0.02996475695709544,0.0,True
CA1联络线负载率,未剥离,area_1_load_day_ahead_mw,0.0443751264815927,0.0,True
CA1联络线负载率,未剥离,area_2_load_day_ahead_mw,0.038056677253961335,0.0,True
CA1联络线负载率,未剥离,area_3_load_day_ahead_mw,0.014738007638729012,0.0,True
CA1联络线负载率,未剥离,system_load_day_ahead_mw,0.03072270049569148,0.0,True
CA1联络线负载率,未剥离,system_generation_mw,0.034724396451363604,0.0,True
CA1联络线负载率,未剥离,system_losses_mw,0.3921628168746646,0.03470074385404587,False
CA1联络线负载率,未剥离,area_1_net_export_mw,0.1747172350044487,0.019236942753195763,False
CA1联络线负载率,未剥离,area_2_net_export_mw,0.3420876672895211,0.0,True
CA1联络线负载率,未剥离,area_3_net_export_mw,0.09652996564541594,0.023332200944423676,False
CA1联络线负载率,未剥离,reserve_reg_up_mw,0.04463207175608719,0.0,True
CA1联络线负载率,未剥离,reserve_reg_down_mw,0.03187706713031735,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r1_mw,0.044578228860894464,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r2_mw,0.03524807535419294,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r3_mw,0.012197240452439195,0.0,True
CA1联络线负载率,未剥离,gen_fuel_coal_mw,0.09097069199991525,0.013761242851614952,False
CA1联络线负载率,未剥离,gen_fuel_natural_gas_mw,0.08578454834788263,0.0,True
CA1联络线负载率,未剥离,gen_fuel_nuclear_mw,0.11158011658469125,0.0,True
CA1联络线负载率,未剥离,gen_fuel_hydro_mw,0.011501943793178482,0.0,True
CA1联络线负载率,未剥离,gen_fuel_wind_mw,0.5077975786414877,0.0,True
CA1联络线负载率,未剥离,gen_fuel_solar_mw,0.35587281207631205,0.0,True
CA1联络线负载率,未剥离,area_1_fuel_coal_mw,0.06731855839285417,0.0,True
CA1联络线负载率,未剥离,area_1_fuel_natural_gas_mw,0.039740193046532424,0.012578343972563744,False
CA1联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.11158011658469125,0.013248027302324772,False
CA1联络线负载率,未剥离,area_1_fuel_hydro_mw,0.004887444465784818,0.006218576803803444,True
CA1联络线负载率,未剥离,area_1_fuel_wind_mw,0.4351927017358649,0.024057326838374138,False
CA1联络线负载率,未剥离,area_1_fuel_solar_mw,0.3454772073210046,0.0,True
CA1联络线负载率,未剥离,area_1_generation_mw,0.05863989216748966,0.0,True
CA1联络线负载率,未剥离,area_2_fuel_coal_mw,0.1093290260110783,0.03440177068114281,False
CA1联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.1601196530359449,0.014955048449337482,False
CA1联络线负载率,未剥离,area_2_fuel_hydro_mw,0.013591811885219074,0.0,True
CA1联络线负载率,未剥离,area_2_fuel_solar_mw,0.2870072066142547,0.0,True
CA1联络线负载率,未剥离,area_2_generation_mw,0.04258885789558453,0.0,True
CA1联络线负载率,未剥离,area_3_fuel_coal_mw,0.006336685325755376,0.0,True
CA1联络线负载率,未剥离,area_3_fuel_natural_gas_mw,0.016840222900478596,0.06529948115348816,False
CA1联络线负载率,未剥离,area_3_fuel_hydro_mw,0.009181396429307487,0.0050726174376904964,True
CA1联络线负载率,未剥离,area_3_fuel_wind_mw,0.48580329544127787,0.01513615995645523,False
CA1联络线负载率,未剥离,area_3_fuel_solar_mw,0.3589630542224733,0.03451519086956978,False
CA1联络线负载率,未剥离,area_3_generation_mw,0.01034604960864316,0.0,True
CA1联络线负载率,未剥离,hour_of_day,0.36769222205551255,0.0,True
CA1联络线负载率,未剥离,day_of_week,0.006676395698178239,0.0,True
CA1联络线负载率,未剥离,month_of_year,0.02174985207148572,0.0,True
CA1联络线负载率,未剥离,is_weekend,0.005877279930319057,0.0,True
CA1联络线负载率,已剥离,area_1_load_actual_mw,0.045098005481832515,0.0,True
CA1联络线负载率,已剥离,area_2_load_actual_mw,0.03826152884799172,0.0,True
CA1联络线负载率,已剥离,area_3_load_actual_mw,0.01462413972898946,0.0,True
CA1联络线负载率,已剥离,system_load_actual_mw,0.02996475695709544,0.0,True
CA1联络线负载率,已剥离,area_1_load_day_ahead_mw,0.0443751264815927,0.0,True
CA1联络线负载率,已剥离,area_2_load_day_ahead_mw,0.038056677253961335,0.0,True
CA1联络线负载率,已剥离,area_3_load_day_ahead_mw,0.014738007638729012,0.0,True
CA1联络线负载率,已剥离,system_load_day_ahead_mw,0.03072270049569148,0.0,True
CA1联络线负载率,已剥离,system_generation_mw,0.034724396451363604,0.0,True
CA1联络线负载率,已剥离,system_losses_mw,0.3921628168746646,0.04149031266570091,False
CA1联络线负载率,已剥离,reserve_reg_up_mw,0.04463207175608719,0.0,True
CA1联络线负载率,已剥离,reserve_reg_down_mw,0.03187706713031735,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r1_mw,0.044578228860894464,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r2_mw,0.03524807535419294,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r3_mw,0.012197240452439195,0.0,True
CA1联络线负载率,已剥离,gen_fuel_coal_mw,0.09097069199991525,0.0,True
CA1联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.08578454834788263,0.0,True
CA1联络线负载率,已剥离,gen_fuel_nuclear_mw,0.11158011658469125,0.019472938030958176,False
CA1联络线负载率,已剥离,gen_fuel_hydro_mw,0.011501943793178482,0.02015809528529644,False
CA1联络线负载率,已剥离,gen_fuel_wind_mw,0.5077975786414877,0.029478013515472412,False
CA1联络线负载率,已剥离,gen_fuel_solar_mw,0.35587281207631205,0.03618800640106201,False
CA1联络线负载率,已剥离,area_1_fuel_coal_mw,0.06731855839285417,0.0,True
CA1联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.039740193046532424,0.021449074149131775,False
CA1联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.11158011658469125,0.0,True
CA1联络线负载率,已剥离,area_1_fuel_hydro_mw,0.004887444465784818,0.010375937446951866,False
CA1联络线负载率,已剥离,area_1_fuel_wind_mw,0.4351927017358649,0.04302772507071495,False
CA1联络线负载率,已剥离,area_1_fuel_solar_mw,0.3454772073210046,0.0,True
CA1联络线负载率,已剥离,area_1_generation_mw,0.05863989216748966,0.0,True
CA1联络线负载率,已剥离,area_2_fuel_coal_mw,0.1093290260110783,0.023468339815735817,False
CA1联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.1601196530359449,0.02916828542947769,False
CA1联络线负载率,已剥离,area_2_fuel_hydro_mw,0.013591811885219074,0.0,True
CA1联络线负载率,已剥离,area_2_fuel_solar_mw,0.2870072066142547,0.0,True
CA1联络线负载率,已剥离,area_2_generation_mw,0.04258885789558453,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_coal_mw,0.006336685325755376,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_natural_gas_mw,0.016840222900478596,0.07964060455560684,False
CA1联络线负载率,已剥离,area_3_fuel_hydro_mw,0.009181396429307487,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_wind_mw,0.48580329544127787,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_solar_mw,0.3589630542224733,0.0,True
CA1联络线负载率,已剥离,area_3_generation_mw,0.01034604960864316,0.0,True
CA1联络线负载率,已剥离,hour_of_day,0.36769222205551255,0.0,True
CA1联络线负载率,已剥离,day_of_week,0.006676395698178239,0.0,True
CA1联络线负载率,已剥离,month_of_year,0.02174985207148572,0.0,True
CA1联络线负载率,已剥离,is_weekend,0.005877279930319057,0.0,True
CB1联络线负载率,未剥离,area_1_load_actual_mw,0.0400138249763462,0.0,True
CB1联络线负载率,未剥离,area_2_load_actual_mw,0.02541460017962882,0.0,True
CB1联络线负载率,未剥离,area_3_load_actual_mw,0.018300246591299363,0.0,True
CB1联络线负载率,未剥离,system_load_actual_mw,0.021237111132297315,0.0,True
CB1联络线负载率,未剥离,area_1_load_day_ahead_mw,0.03952932976630108,0.0,True
CB1联络线负载率,未剥离,area_2_load_day_ahead_mw,0.024717310892795386,0.0,True
CB1联络线负载率,未剥离,area_3_load_day_ahead_mw,0.0181728287267654,0.0,True
CB1联络线负载率,未剥离,system_load_day_ahead_mw,0.02008092480420176,0.0,True
CB1联络线负载率,未剥离,system_generation_mw,0.02129022972176864,0.0,True
CB1联络线负载率,未剥离,system_losses_mw,0.36178090644921246,0.03506697714328766,False
