wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.42643306,0.75414973,0.79064155,0.4898938,0.9544873,0.31128722,0.9512847,0.26584688,0.4112443,0.8661697,0.7562308,0.8699857,0.7523103,0.36559004,0.0,0.28455886,0.5657808,0.7812804,0.028482087,0.6914339,0.21410275,0.6047239,0.5425302,0.6273502,0.0,0.47883818,0.7984735,0.0,0.96832037,0.15263568,0.29393187,0.731932,1.0
0.43159953,0.7940259,0.8221545,0.48478433,1.0,0.29202244,0.9878181,0.24087478,0.40232855,0.90803593,0.76899,0.91069967,0.7718337,0.35760418,0.0,0.25113454,0.56128794,0.81052345,0.0,0.72659767,0.18383686,0.6198379,0.5429121,0.64023936,0.0,0.47874603,0.8298534,0.0,1.0,0.09971192,0.2594077,0.76461464,1.0
0.43358484,0.82226497,0.84530973,0.48693466,1.0,0.27540165,1.0,0.19316512,0.3957578,0.9346266,0.79302436,0.9428535,0.80294734,0.35726532,0.0,0.20998397,0.55669117,0.8327003,0.0,0.7463543,0.14912376,0.63144326,0.55461603,0.65162987,0.0,0.47513446,0.8505838,0.0,1.0,0.049991846,0.21733546,0.78955173,1.0
0.43169194,0.85398585,0.8684423,0.47432023,1.0,0.25459513,1.0,0.16660027,0.39084858,0.97229314,0.81407243,0.9661341,0.82304186,0.3368786,0.0,0.17033973,0.5445873,0.85461956,0.0,0.7793057,0.11316008,0.6387243,0.5524259,0.65947086,0.0,0.46760353,0.8999686,0.0,1.0,0.0017561333,0.18439569,0.82314247,1.0
0.45143119,0.8803965,0.9102012,0.45583004,1.0,0.230086,1.0,0.12743919,0.3956603,1.0,0.8420131,0.9904906,0.8456112,0.3324732,0.0,0.12548298,0.5374959,0.8797568,0.0,0.79882574,0.070102565,0.6502384,0.562474,0.68439597,0.0,0.45633534,0.92679566,0.0,1.0,0.0,0.14194216,0.85734653,1.0
0.47462812,0.90315217,0.9445608,0.4466301,1.0,0.21002723,1.0,0.090975285,0.39899245,1.0,0.8659972,1.0,0.8675922,0.3170297,0.0,0.08268902,0.5251052,0.90260607,0.0,0.82187146,0.03349477,0.67238885,0.5695945,0.6926892,0.0,0.4445579,0.95483685,0.0,1.0,0.0,0.10524602,0.8889423,1.0
0.48264757,0.9318505,0.9743614,0.44902334,1.0,0.18228878,1.0,0.03937986,0.40091136,1.0,0.8856613,1.0,0.89925146,0.29949218,0.0,0.04779584,0.5036948,0.9181039,0.0,0.8457658,0.0012806988,0.6889328,0.5706473,0.7117732,0.0,0.4308696,0.97960466,0.0,1.0,0.0,0.06500411,0.92343974,1.0
0.47775564,0.9602795,1.0,0.43333608,1.0,0.14964786,1.0,0.0,0.39686832,1.0,0.90830505,1.0,0.92308736,0.27396113,0.0,0.0,0.4914827,0.93652844,0.0,0.8733894,0.0,0.70145226,0.56717664,0.7217904,0.0,0.41646752,1.0,0.0,1.0,0.0,0.024478227,0.9413781,1.0
0.48986334,0.99140114,1.0,0.41317925,1.0,0.11383497,1.0,0.0,0.40033072,1.0,0.93136656,1.0,0.93431854,0.25140575,0.0,0.0,0.47821257,0.94906735,0.0,0.88500744,0.0,0.72776365,0.55684215,0.72823536,0.0,0.40475026,1.0,0.0,1.0,0.0,0.0,0.968052,1.0
0.51938516,1.0,1.0,0.39118877,1.0,0.078418955,1.0,0.0,0.41489434,1.0,0.9636579,1.0,0.95056945,0.24449497,0.0,0.0,0.45929977,0.962881,0.0,0.92024857,0.0,0.7444394,0.560759,0.74327916,0.0,0.3877392,1.0,0.0,1.0,0.0,0.0,0.98405135,1.0
0.52021396,1.0,1.0,0.3634445,1.0,0.037552346,1.0,0.0,0.40915993,1.0,0.9955815,1.0,0.96123,0.21979581,0.0,0.0,0.4356224,0.97329605,0.0,0.9513231,0.0,0.7786649,0.5694476,0.76896507,0.0,0.38173524,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.50969625,1.0,1.0,0.3335458,1.0,0.0,1.0,0.0,0.39223382,1.0,1.0,1.0,0.9794687,0.17751141,0.0,0.0,0.40170115,0.9864553,0.0,0.97040147,0.0,0.7978909,0.57251006,0.7867238,0.0,0.35261965,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5437677,1.0,1.0,0.31178588,1.0,0.0,1.0,0.0,0.3984746,1.0,1.0,1.0,0.9940469,0.15688471,0.0,0.0,0.38368705,0.99790895,0.0,0.99334,0.0,0.81638473,0.55495465,0.81421906,0.0,0.32748744,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.53043234,1.0,1.0,0.27664992,1.0,0.0,1.0,0.0,0.37736785,1.0,1.0,1.0,1.0,0.115320444,0.0,0.0,0.3446977,1.0,0.0,1.0,0.0,0.8387098,0.5632523,0.82824504,0.0,0.3119594,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.53332335,1.0,1.0,0.24157658,1.0,0.0,1.0,0.0,0.36777264,1.0,1.0,1.0,1.0,0.09472505,0.0,0.0,0.31523368,1.0,0.0,1.0,0.0,0.86153895,0.5665192,0.8448152,0.0,0.29136997,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5319303,1.0,1.0,0.20963997,1.0,0.0,1.0,0.0,0.3573863,1.0,1.0,1.0,1.0,0.06558214,0.0,0.0,0.2856351,1.0,0.0,1.0,0.0,0.86850184,0.56677824,0.85609466,0.0,0.26006356,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.54681,1.0,1.0,0.17463805,1.0,0.0,1.0,0.0,0.3441861,1.0,1.0,1.0,1.0,0.029084535,0.0,0.0,0.24391507,1.0,0.0,1.0,0.0,0.8857369,0.5670449,0.8636698,0.0,0.22158001,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5414674,1.0,1.0,0.13084848,1.0,0.0,1.0,0.0,0.33252692,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.20249012,1.0,0.0,1.0,0.0,0.91001606,0.5604286,0.8745604,0.0,0.17751618,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5433576,1.0,1.0,0.08106886,1.0,0.0,1.0,0.0,0.3264585,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1552173,1.0,0.0,1.0,0.0,0.9288476,0.5673744,0.8822509,0.0,0.14549625,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5456685,1.0,1.0,0.027013086,1.0,0.0,1.0,0.0,0.30247444,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10285993,1.0,0.0,1.0,0.0,0.94835234,0.5577158,0.88198197,0.0,0.106315695,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.57128453,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.29881367,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.047841497,1.0,0.0,1.0,0.0,0.9744453,0.53691775,0.8956958,0.0,0.054765318,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5601,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26598144,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99970025,0.51924187,0.91820425,0.0,0.012052024,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.58211356,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24007782,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.50585717,0.9271487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5936313,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.22459128,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.50412685,0.94046366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.60532576,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20789479,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48954403,0.95151764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6128621,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18107347,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.47494912,0.9653141,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6339906,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14906926,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4565131,0.99546164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6823379,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.123093784,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4271569,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.70419776,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09202722,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4160507,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.7348303,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05439878,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.39533192,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.7589377,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.37207118,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.7759426,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.32578436,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.8072223,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.28799686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.8482185,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.23874216,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.8948621,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.18137173,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.93633324,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.121575125,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.9800504,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.063975774,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
