epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.700013007932308,0.24928656220436096,0.7895886099338532,0.7210783155011199,24
2,0.20704137454889157,0.15437465906143188,0.6397584939002992,0.8272733213842502,24
3,0.1433946898288264,0.12071210145950317,0.5602280926704406,0.8649376625551041,24
4,0.11897756305699544,0.11113659292459488,0.5106242409348488,0.8756515161530639,24
5,0.10826342084148757,0.0986519381403923,0.46465306729078293,0.8896203243885102,24
6,0.09763714422943845,0.09610894322395325,0.4335641205310822,0.8924656350089464,24
7,0.09262215924887356,0.08328325301408768,0.39499837905168533,0.9068160540609754,24
8,0.08852620235242546,0.08203016966581345,0.3715162536501885,0.9082180973279413,24
9,0.08137179947492745,0.08523456007242203,0.3547583904862404,0.9046327626525765,24
10,0.08207653165736133,0.07518111914396286,0.3271978351473808,0.9158813532745821,24
11,0.07585552063690003,0.08056395500898361,0.31686608284711837,0.9098586167693541,24
12,0.0727894481855627,0.07413212954998016,0.2962815588712692,0.9170550512488469,24
13,0.07190991176938227,0.07255066931247711,0.28217097342014313,0.9188245104716493,24
14,0.06580457698478664,0.0725540816783905,0.27060263514518734,0.9188206987598113,24
15,0.06444257175369296,0.05959487333893776,0.2470921076834202,0.9333204928624854,24
16,0.059582594837860076,0.06297227740287781,0.24083289980888367,0.929541594445445,24
17,0.061651395395078204,0.06076240912079811,0.23024311438202857,0.9320141669894514,24
18,0.05866910741835949,0.05497254058718681,0.21652592346072197,0.9384923373756643,24
19,0.053634387069541135,0.05949903652071953,0.21386553928256036,0.9334277196329999,24
20,0.056383058588731265,0.05113505572080612,0.19907141894102096,0.9427860106530503,24
21,0.0507701888278117,0.04677470028400421,0.1887062817811966,0.9476647346319874,24
22,0.050100431587879114,0.04447346180677414,0.1808542487025261,0.9502395416146401,24
23,0.0489680524491302,0.05045512318611145,0.1816435158252716,0.943546774837473,24
24,0.05731203098991666,0.057692091912031174,0.18447485253214838,0.9354494714996977,24
25,0.04492120314862097,0.042725712060928345,0.1653273355960846,0.9521950668739549,24
26,0.04561137099233477,0.04584408551454544,0.16442600041627886,0.948705983124123,21
27,0.04397784956235853,0.04775022715330124,0.162677204310894,0.9465732330396661,20
28,0.044076229047536775,0.044825758785009384,0.1564229153096676,0.9498453576875148,20
29,0.04153556689600628,0.03944627195596695,0.14792182356119155,0.9558643597923446,19
30,0.0388124770313385,0.03759454935789108,0.14309560030698776,0.957936222552932,18
31,0.036636266526544954,0.0537986233830452,0.15647512942552566,0.9398057952454194,16
32,0.03794216950803937,0.039932459592819214,0.1399518668651581,0.95532037200958,15
33,0.0372404618795886,0.04753516986966133,0.14531508281826971,0.9468138507926839,15
34,0.034961307856388193,0.06009722873568535,0.15569014713168144,0.9327584164438096,15
35,0.0381001210444296,0.032352227717638016,0.12597657158970832,0.9638017440154547,14
36,0.031122703599654473,0.03736328333616257,0.1288960763812065,0.9581949864209067,14
37,0.03373417441982221,0.05071917548775673,0.1403693486750126,0.943251331130746,13
38,0.03277935925083418,0.03548549860715866,0.12339281290769577,0.960295983907045,13
39,0.029025272977045782,0.029647523537278175,0.11592309154570103,0.9668279849103542,13
40,0.02801706556354394,0.03129745274782181,0.11595756322145462,0.9649819056610479,13
41,0.029527440376303456,0.029808292165398598,0.11299735046923161,0.9666481015020367,13
42,0.027525273296817237,0.031032774597406387,0.11274142518639564,0.9652780493204327,12
43,0.0243745416344647,0.03043200448155403,0.11074816659092904,0.9659502401986434,12
44,0.025086754791816684,0.028295790776610374,0.10727358542382717,0.968340409510613,12
45,0.02278921896895962,0.03833099454641342,0.11593467801809311,0.9571122145255603,12
46,0.022926905947127218,0.023293033242225647,0.09968088686466217,0.9739378982942734,12
47,0.021500875096629988,0.02833273820579052,0.10347348146140575,0.9682990766649852,12
48,0.02146017794402179,0.0316648967564106,0.10562295988202096,0.9645707836915598,12
49,0.021005639859712117,0.02719004638493061,0.10002202041447163,0.9695776023994518,12
50,0.020610265565276262,0.020892944186925888,0.09263929352164268,0.9766233055558927,12
51,0.018983111756192685,0.022767024114727974,0.09339964397251606,0.9745264342478386,12
52,0.018164777596255132,0.027948539704084396,0.09753098294138908,0.9687289350671014,12
53,0.019043926235801003,0.021077442914247513,0.08963775232434273,0.9764168721315901,12
54,0.017072399192602995,0.01981416344642639,0.08740131020545959,0.9778303390253302,12
55,0.016361367324622872,0.0210578553378582,0.08771317645907402,0.9764387979664519,12
56,0.01710589470010961,0.04157669469714165,0.1073310224711895,0.9534806621597243,12
57,0.020261752905739772,0.04174080118536949,0.1065669845044613,0.9532970703647387,12
58,0.02204461154457068,0.023619093000888824,0.08760984331369401,0.9735730822210849,12
59,0.01627444161257295,0.023051096126437187,0.08618873707950116,0.974208588381565,12
60,0.01769793755147623,0.0263700932264328,0.08871055305004119,0.9704950324027805,12
61,0.016863101809912726,0.023435739800333977,0.08508200578391552,0.9737782153112431,12
62,0.01529657997605412,0.018233438953757286,0.0789740290492773,0.9795989732104725,12
63,0.014326476577424585,0.01930231600999832,0.07918748408555984,0.9784030274326906,12
64,0.014314274525917612,0.02462548203766346,0.08367940373718738,0.9724470366725494,12
