epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
0,,,,,,,,55
1,0.36738428904821996,0.6326156854629517,0.3555471334242966,0.6246972680091858,0.8548525900989885,0.7189000792727499,271.9050090914915,55
2,0.24967705274553448,0.7503229379653931,0.2513368215593623,0.7346979379653931,0.43952244313321526,0.3040283040564811,270.9882649669749,55
3,0.20166982238946027,0.7983301877975464,0.20575183139341632,0.7828158140182495,0.3627279929072233,0.2292259629449255,267.0040482230808,55
4,0.18799225463724428,0.8120077252388,0.19209815516341022,0.7972280979156494,0.32354148477884215,0.19221543065754626,262.6520948024491,55
5,0.152359583418643,0.8476403951644897,0.16233988809285732,0.8286398649215698,0.29591881397409714,0.16685956339177788,258.1184893389134,55
6,0.1333418326533359,0.8666582107543945,0.14537781212342585,0.8465443849563599,0.27295924898188684,0.1460682049302724,253.78207557497817,55
7,0.11539764885316815,0.8846023678779602,0.12763419872286116,0.8652739524841309,0.2524440591056596,0.1276429654116807,249.60217444029226,55
8,0.10388040694342052,0.8961195945739746,0.11336773782741369,0.8803331255912781,0.2366169449496051,0.11396667285531782,245.3005310163345,55
9,0.08927594301163651,0.9107240438461304,0.10384737632078368,0.8903824687004089,0.21976743562929874,0.09914842822811333,241.23800290803888,55
10,0.07783975345341873,0.922160267829895,0.09160201465029542,0.9033082127571106,0.20697368046625436,0.08831332500066401,237.32069777569455,55
11,0.06961237155696666,0.9303876161575317,0.08411838903046417,0.9112076759338379,0.19490756942946705,0.07820405862645781,233.40701041378017,55
12,0.06360321202543426,0.9363967776298523,0.07602908177210427,0.919746458530426,0.18319891181772308,0.06841185023336124,229.57411335844014,55
13,0.055563062060024794,0.9444369673728943,0.0689729692857349,0.9271945953369141,0.17475266062422257,0.06188274693514081,225.73981676603617,55
14,0.05066411906439871,0.9493358731269836,0.06478700125817119,0.9316132068634033,0.1678041653390789,0.05681348862772925,221.981342801604,55
15,0.047403406281476025,0.9525966048240662,0.060906488510848185,0.9357092976570129,0.16181959659088485,0.05273675027748813,218.16568288795827,55
16,0.04448304243576177,0.9555169343948364,0.05810411228434887,0.9386674165725708,0.15590375875535584,0.04871112045503067,214.38526720967937,55
17,0.040896913619935055,0.9591031074523926,0.05425727136841998,0.9427279829978943,0.1498895845028574,0.04448866695918648,210.80182384662643,55
18,0.04269555073819662,0.9573044776916504,0.055792824569635274,0.9411070942878723,0.14633847844682515,0.04269570837679662,207.2855285772561,55
19,0.03582465211760671,0.9641753435134888,0.04955335447235351,0.9476932883262634,0.1418373173828756,0.03994683271116264,203.78095900057656,55
20,0.033827670741880284,0.9661723375320435,0.04911640817697001,0.9481545090675354,0.13737256921015106,0.03714519914333417,200.45473075767768,55
21,0.03205134855756646,0.9679486751556396,0.04675836764026161,0.9506435394287109,0.13416786244370663,0.03562726999592522,197.0811754076832,55
22,0.03054302237561352,0.9694569706916809,0.043864461315068895,0.9536982774734497,0.13125678792050283,0.03435068092615117,193.81220506657905,55
23,0.029556959767312287,0.9704430103302002,0.04357305197499511,0.9540058374404907,0.12687581255009028,0.03157968903891032,190.59223646430183,55
24,0.031182345633006432,0.9688176512718201,0.04140085117641564,0.9562987685203552,0.1262854830192119,0.03255467687063573,187.4616040215976,55
25,0.027101029687391313,0.9728989601135254,0.039392055409801445,0.958419144153595,0.1226324089934224,0.03043635615341587,184.39209626850328,55
26,0.02915156991338225,0.9708484411239624,0.04037462358885422,0.9573820233345032,0.1198424633072361,0.02911764958377538,181.44961940669359,55
27,0.027763458905126374,0.9722365140914917,0.04105738489661456,0.9566612839698792,0.11846619058175908,0.029257630987958107,178.41711126657773,55
28,0.028164767947908943,0.9718352556228638,0.039322036818215035,0.9584930539131165,0.11606719407368761,0.02828664569472603,175.56108831759175,55
29,0.02497932335722717,0.9750206470489502,0.03636985605514449,0.9616093039512634,0.11374856214501493,0.027384351243490167,172.72841322467494,55
30,0.02384087161610683,0.9761591553688049,0.03473423909191496,0.9633358120918274,0.11274471943508933,0.027730102844402752,170.02922568477626,55
31,0.02462634285038137,0.9753736257553101,0.03603223091695548,0.9619656801223755,0.1092431195375803,0.02559966231077557,167.2869059884939,55
32,0.026093249835434828,0.9739067554473877,0.03652250880897954,0.9614481329917908,0.10841666764993871,0.026064410481763924,164.70450708431474,55
33,0.02364357045555415,0.9763564467430115,0.03485700690823539,0.9632061719894409,0.10605665851841893,0.025015533724153296,162.08224230663728,55
34,0.022778539369586064,0.9772214889526367,0.03324438425962154,0.9649084210395813,0.10439410501086557,0.024647218669309336,159.4937634617204,55
35,0.02274210410850431,0.9772579073905945,0.033922555561109284,0.9641925692558289,0.10200368607321557,0.023546135687062545,156.91509311422877,55
36,0.021975466316959427,0.9780245423316956,0.031923171695003784,0.9663030505180359,0.1004586873205221,0.023268188594277126,154.38099021533353,55
37,0.02188838884471699,0.9781116247177124,0.03289374198037677,0.9652785658836365,0.09946730374028262,0.023476313459342396,151.981972968642,55
38,0.02165337157074126,0.9783466458320618,0.03098948909503567,0.967288613319397,0.09761698689513494,0.02287260688696423,149.4887524102136,55
39,0.022805884674057923,0.9771941304206848,0.03330090418230833,0.9648487567901611,0.09649536828279587,0.0229604446533769,147.0698409847955,54
40,0.021017264489519242,0.9789827466011047,0.030139685582892015,0.9681856632232666,0.0948559935343211,0.022501928827346713,144.708122643326,54
41,0.02266187934967896,0.9773381352424622,0.03332307676091881,0.9648253917694092,0.0932841441025041,0.022085729969735027,142.396821243903,53
42,0.020210035891193273,0.9797899723052979,0.03009346521618526,0.9682344198226929,0.09212106235842502,0.022027367984905875,140.18738266095963,52
43,0.02102769968724326,0.978972315788269,0.031196638865101083,0.9670699834823608,0.0909464863348471,0.021960270199299563,137.9724264137623,52
44,0.01942461408485753,0.9805753827095032,0.02897063821906269,0.9694196581840515,0.08971740876578084,0.021826697211544947,135.78141745095212,52
45,0.019000053564178908,0.9809999465942383,0.02826952565995204,0.9701597094535828,0.08827913532063399,0.02140794390376336,133.7423775539791,51
46,0.019248096682244954,0.9807519316673279,0.028920401660044018,0.9694726467132568,0.08700989478592377,0.021167548334980447,131.68468660402624,51
47,0.019863991360204943,0.9801360368728638,0.029151258941898805,0.969228982925415,0.08606080331539126,0.021225230664250666,129.67113866740561,50
48,0.02092266704675455,0.9790773391723633,0.02976961787960424,0.9685762524604797,0.08512480111407651,0.021265514153052296,127.71856756086662,50
49,0.018566296893384373,0.9814336895942688,0.02728707317643367,0.9711967706680298,0.08348214420867184,0.02060881239084298,125.74665756865734,48
50,0.019969752638776234,0.9800302386283875,0.029774682610522865,0.9685709476470947,0.08345485885835713,0.021503097099599425,123.9035178620246,48
51,0.019652477576746163,0.9803475141525269,0.02826542378028446,0.9701640605926514,0.08108785428521653,0.02003350499434884,122.10869251254131,48
52,0.02284322756795109,0.9771567583084106,0.030572119633178796,0.9677291512489319,0.08064005611440228,0.020532685252436466,120.21473676098111,46
53,0.01814026093006725,0.9818597435951233,0.02659549347619049,0.971926748752594,0.07977405815043584,0.02056249844274057,118.42311342939178,46
54,0.01989111010785109,0.9801088571548462,0.02870727378574041,0.9696976542472839,0.07815706107302262,0.01980658675722272,116.70094310664476,46
55,0.02003824368757171,0.9799617528915405,0.029388125687724025,0.9689789414405823,0.07746145622499293,0.019966170969110162,114.99056537491415,45
