field,中文名,score
gen_fuel_gas_mw,燃气出力,5716.305625811003
gen_fuel_coal_mw,燃煤出力,4459.089441581447
gen_fuel_solar_mw,光伏出力,3929.2828727975693
gen_fuel_nuclear_pct,核电占比,3620.1930681702734
gen_fuel_nuclear_mw,核电出力,3204.618630393793
gen_fuel_hydro_mw,水电出力,2091.9012422357455
gen_fuel_wind_pct,风电占比,1874.65583991811
system_energy_price_da,日前能量价格,1363.9632836156327
gen_fuel_multiple_fuels_mw,多燃料出力,1197.9971735056113
gen_fuel_solar_pct,光伏占比,1151.2586503024127
da_as_as_mw_synchronized_reserve,日前同步备用实际量,967.0075226932983
marginal_loss_price_rt,实时边际损耗价,966.5991784150249
da_as_mcp_synchronized_reserve,日前同步备用出清价,871.8155091958205
system_energy_price_rt,实时能量价格,754.6307245154168
da_as_as_mw_primary_reserve,日前主用备用实际量,572.9063856198946
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,400.93772895043554
da_as_mcp_primary_reserve,日前主用备用出清价,369.59462535974154
gen_fuel_storage_mw,储能出力,336.82284457550674
gen_fuel_oil_pct,燃油占比,237.86905420073288
gross_inadv_interchange_mw,总非计划交换,196.22974228785654
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,177.85895733859184
gen_fuel_other_renewables_pct,其他可再生占比,111.62677161512947
gen_fuel_coal_pct,燃煤占比,72.64212465822123
gen_fuel_other_renewables_mw,其他可再生出力,52.64392332330193
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.0
gen_fuel_hydro_pct,水电占比,0.0
gen_fuel_gas_pct,燃气占比,0.0
gen_fuel_oil_mw,燃油出力,0.0
