k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.3355793767343701,0.4202576314363664,0.5375478165323335,0.5375478165323335,0.4759563852221157,0.5375478165323335
3,0.7822421903167366,0.70516173287895,0.7659327643191596,0.6154733901985684,0.7147145508947139,0.6170033824741472
11,0.9372778486955735,0.9149012933531262,0.9158287618538966,0.9161930543927869,0.920995514450007,0.9314339640567995
22,0.9498911559825546,0.9481517855977719,0.9470533055956845,0.9475421873576553,0.9434027257219758,0.9146157437558748
27,0.9508695360250242,0.9496787582697899,0.955617829670554,0.95007686836198,0.9399796172809087,0.9385051514770434
44,0.9507459284272685,0.9461693847767301,0.9507586041130686,0.9561349179747874,0.9483459161364051,0.9442854849934981
58,0.9489242305873462,0.9479363943286767,0.9434220608109741,0.9466572938162716,0.9456930881376887,0.9466771350507123
